trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events
0,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,771,771,0,361,414,0,0,0,8271,13313,11485,779,7492,1550,6721,0,0,0.5113307510796492,22.911357340720222,0.0,8.717250324254215,0.0,18.617728531855956,acbba_entry:6721;collision_intent:779;state:771,197,2112,0.17797783933518008,completed,,,
1,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,818,818,0,361,461,0,0,0,8538,13968,11645,829,7709,1647,6891,0,0,0.5035457926143734,23.650969529085874,0.0,8.424205378973106,0.0,19.088642659279778,acbba_entry:6891;collision_intent:829;state:818,209,2173,0.12119113573407203,completed,,,
2,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,805,805,0,361,448,0,0,0,8628,14195,11687,816,7812,1621,7007,0,0,0.4987198088247845,23.900277008310248,0.0,8.704347826086957,0.0,19.409972299168974,acbba_entry:7007;collision_intent:816;state:805,205,2228,0.1682825484764543,completed,,,
3,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,839,839,0,361,482,0,0,0,8760,14527,11751,849,7911,1688,7072,0,0,0.49517508743837174,24.265927977839336,0.0,8.429082240762813,0.0,19.590027700831026,acbba_entry:7072;collision_intent:849;state:839,211,2277,0.04778393351800547,completed,,,
4,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,888,888,0,361,531,0,0,0,8645,14613,11322,897,7748,1785,6860,0,0,0.4870934434692824,23.94736842105263,0.0,7.725225225225225,0.0,19.002770083102494,acbba_entry:6860;collision_intent:897;state:888,226,2203,0.2222991689750693,completed,,,
5,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,768,768,0,361,411,0,0,0,8321,14017,10944,784,7537,1552,6769,0,0,0.48405502233623776,23.049861495844876,0.0,8.813802083333334,0.0,18.750692520775623,acbba_entry:6769;collision_intent:784;state:768,198,2145,0.05609418282548484,completed,,,
6,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,403,403,0,361,46,0,0,0,10916,17297,15433,409,10507,812,10104,0,0,0.4898898517601498,30.238227146814406,0.0,25.07196029776675,0.0,27.98891966759003,acbba_entry:10104;collision_intent:409;state:403,330,2786,0.6516620498614958,completed,,,
7,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,850,850,0,361,493,0,0,0,9790,16118,13250,865,8925,1715,8075,0,0,0.4949015799499496,27.1191135734072,0.0,9.5,0.0,22.36842105263158,acbba_entry:8075;collision_intent:865;state:850,252,2564,0.16966759002770093,completed,,,
8,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,750,750,0,361,393,0,0,0,7983,12839,11104,762,7221,1512,6471,0,0,0.5127210601653045,22.113573407202217,0.0,8.628,0.0,17.925207756232687,acbba_entry:6471;collision_intent:762;state:750,189,2044,0.16551246537396125,completed,,,
9,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,946,946,0,361,589,0,0,0,9053,14878,12280,966,8087,1912,7141,0,0,0.5061830173124485,25.077562326869806,0.0,7.54862579281184,0.0,19.781163434903046,acbba_entry:7141;collision_intent:966;state:946,241,2310,0.10734072022160657,completed,,,
10,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,773,773,0,361,416,0,0,0,8340,13377,11624,787,7553,1560,6780,0,0,0.5133595371638033,23.102493074792243,0.0,8.771021992238033,0.0,18.781163434903046,acbba_entry:6780;collision_intent:787;state:773,199,2122,0.20706371191135742,completed,,,
11,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,797,797,0,361,440,0,0,0,8273,14045,10771,803,7470,1600,6673,0,0,0.48069799616191367,22.916897506925206,0.0,8.372647427854455,0.0,18.484764542936286,acbba_entry:6673;collision_intent:803;state:797,200,2090,0.07409972299168976,completed,,,
12,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,898,898,0,361,541,0,0,0,10472,16939,14475,911,9561,1809,8663,0,0,0.5046895157072626,29.008310249307478,0.0,9.646993318485523,0.0,23.997229916897506,acbba_entry:8663;collision_intent:911;state:898,289,2730,0.10180055401662047,completed,,,
