trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status,failure_type,failure_message
0,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,11,0,12,0,0,0,0,366,14,352,25,341,0,collision_intent:14;pi_entry:341;state:11,1445,469,completed,,
0,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,273,0,188,86,0,0,0,810,280,530,553,257,0,collision_intent:280;pi_entry:257;state:273,1047,424,completed,,
0,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,10,0,9,2,0,0,0,326,12,314,22,304,0,collision_intent:12;pi_entry:304;state:10,1304,651,completed,,
0,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,264,0,152,113,0,0,0,779,273,506,537,242,0,collision_intent:273;pi_entry:242;state:264,947,555,completed,,
1,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,163,0,133,31,0,0,0,481,165,316,328,153,0,collision_intent:165;pi_entry:153;state:163,1081,308,completed,,
1,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,158,0,81,78,0,0,0,462,173,289,331,131,0,collision_intent:173;pi_entry:131;state:158,1034,374,completed,,
1,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,160,0,87,74,0,0,0,464,168,296,328,136,0,collision_intent:168;pi_entry:136;state:160,1067,339,completed,,
1,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,146,0,60,87,0,0,0,463,164,299,310,153,0,collision_intent:164;pi_entry:153;state:146,1020,386,completed,,
2,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,234,0,160,75,0,0,0,690,240,450,474,216,0,collision_intent:240;pi_entry:216;state:234,948,405,completed,,
2,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,227,0,151,77,0,0,0,670,240,430,467,203,0,collision_intent:240;pi_entry:203;state:227,1019,353,completed,,
2,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,31,0,26,6,0,0,0,333,36,297,67,266,0,collision_intent:36;pi_entry:266;state:31,1280,430,completed,,
2,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,32,0,24,9,0,0,0,350,34,316,66,284,0,collision_intent:34;pi_entry:284;state:32,1211,482,completed,,
3,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,3,0,4,0,0,0,0,332,6,326,9,323,0,collision_intent:6;pi_entry:323;state:3,1325,547,completed,,
3,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,2,0,3,0,0,0,0,331,4,327,6,325,0,collision_intent:4;pi_entry:325;state:2,1426,447,completed,,
3,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,272,0,179,94,0,0,0,800,273,527,545,255,0,collision_intent:273;pi_entry:255;state:272,937,467,completed,,
3,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,244,0,175,70,0,0,0,742,248,494,492,250,0,collision_intent:248;pi_entry:250;state:244,964,499,completed,,
4,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,3,0,4,0,0,0,0,338,4,334,7,331,0,collision_intent:4;pi_entry:331;state:3,1326,608,completed,,
4,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,2,0,3,0,0,0,0,328,4,324,6,322,0,collision_intent:4;pi_entry:322;state:2,1397,546,completed,,
4,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,276,0,180,97,0,0,0,809,280,529,556,253,0,collision_intent:280;pi_entry:253;state:276,922,541,completed,,
4,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,270,0,174,97,0,0,0,797,276,521,546,251,0,collision_intent:276;pi_entry:251;state:270,1038,436,completed,,
5,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,2,0,3,0,0,0,0,330,4,326,6,324,0,collision_intent:4;pi_entry:324;state:2,1397,681,completed,,
5,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,3,0,4,0,0,0,0,355,4,351,7,348,0,collision_intent:4;pi_entry:348;state:3,1518,534,completed,,
5,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,295,0,245,51,0,0,0,869,296,573,591,278,0,collision_intent:296;pi_entry:278;state:295,1060,478,completed,,
5,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,287,0,109,179,0,0,0,854,297,557,584,270,0,collision_intent:297;pi_entry:270;state:287,959,595,completed,,
6,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,10,0,9,2,0,0,0,349,13,336,23,326,0,collision_intent:13;pi_entry:326;state:10,1478,541,completed,,
6,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,11,0,10,2,0,0,0,367,14,353,25,342,0,collision_intent:14;pi_entry:342;state:11,1444,557,completed,,
6,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,284,0,194,91,0,0,0,832,299,533,583,249,0,collision_intent:299;pi_clear_path:1;pi_entry:248;state:284,1085,451,completed,,
6,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,285,0,148,138,0,0,0,820,286,534,571,249,0,collision_intent:286;pi_entry:249;state:285,1073,475,completed,,
7,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,14,0,15,0,0,0,0,334,15,319,29,305,0,collision_intent:15;pi_entry:305;state:14,1341,489,completed,,
7,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,11,0,12,0,0,0,0,327,15,312,26,301,0,collision_intent:15;pi_entry:301;state:11,1294,543,completed,,
7,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,250,0,170,81,0,0,0,746,260,486,510,236,0,collision_intent:260;pi_entry:236;state:250,1032,386,completed,,
7,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,250,0,164,87,0,0,0,757,258,499,508,249,0,collision_intent:258;pi_entry:249;state:250,915,491,completed,,
8,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,165,0,94,72,0,0,0,491,174,317,339,152,0,collision_intent:174;pi_entry:152;state:165,1093,392,completed,,
8,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,174,0,87,88,0,0,0,498,178,320,352,146,0,collision_intent:178;pi_clear_path:2;pi_entry:144;state:174,1122,355,completed,,
8,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,170,0,110,61,0,0,0,505,174,331,344,161,0,collision_intent:174;pi_entry:161;state:170,1121,350,completed,,
8,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,161,0,70,92,0,0,0,482,170,312,331,151,0,collision_intent:170;pi_entry:151;state:161,1051,443,completed,,
9,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,67,0,36,32,0,0,0,396,74,322,141,255,0,collision_intent:74;pi_entry:255;state:67,1218,484,completed,,
9,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,226,0,164,63,0,0,0,664,230,434,456,208,0,collision_intent:230;pi_clear_path:1;pi_entry:207;state:226,1062,373,completed,,
9,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,72,0,31,42,0,0,0,378,73,305,145,233,0,collision_intent:73;pi_entry:233;state:72,1174,547,completed,,
9,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,221,0,130,92,0,0,0,661,228,433,449,212,0,collision_intent:228;pi_entry:212;state:221,1006,431,completed,,
10,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,2,0,3,0,0,0,0,305,4,301,6,299,0,collision_intent:4;pi_entry:299;state:2,1152,648,completed,,
10,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,3,0,4,0,0,0,0,310,4,306,7,303,0,collision_intent:4;pi_entry:303;state:3,1236,558,completed,,
10,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,249,0,143,107,0,0,0,734,255,479,504,230,0,collision_intent:255;pi_entry:230;state:249,931,440,completed,,
10,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,254,0,211,44,0,0,0,756,256,500,510,246,0,collision_intent:256;pi_clear_path:1;pi_entry:245;state:254,941,408,completed,,
11,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,265,0,136,130,0,0,0,774,272,502,537,237,0,collision_intent:272;pi_entry:237;state:265,1004,462,completed,,
11,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,12,0,13,0,0,0,0,336,14,322,26,310,0,collision_intent:14;pi_entry:310;state:12,1364,541,completed,,
11,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,13,0,13,1,0,0,0,342,14,328,27,315,0,collision_intent:14;pi_entry:315;state:13,1340,559,completed,,
11,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,266,0,199,68,0,0,0,789,270,519,536,253,0,collision_intent:270;pi_entry:253;state:266,1051,401,completed,,
12,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,217,0,159,59,0,0,0,639,222,417,439,200,0,collision_intent:222;pi_entry:200;state:217,1060,330,completed,,
12,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,66,0,47,20,0,0,0,389,69,320,135,254,0,collision_intent:69;pi_entry:254;state:66,1146,494,completed,,
12,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,216,0,119,98,0,0,0,623,221,402,437,186,0,collision_intent:221;pi_clear_path:1;pi_entry:185;state:216,1029,378,completed,,
12,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,65,0,36,30,0,0,0,379,70,309,135,244,0,collision_intent:70;pi_entry:244;state:65,1208,443,completed,,
13,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,176,0,105,72,0,0,0,522,188,334,364,158,0,collision_intent:188;pi_entry:158;state:176,1236,330,completed,,
13,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,180,0,80,101,0,0,0,517,185,332,365,152,0,collision_intent:185;pi_entry:152;state:180,1202,368,completed,,
13,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,176,0,112,65,0,0,0,527,184,343,360,167,0,collision_intent:184;pi_entry:167;state:176,1177,384,completed,,
13,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,181,0,64,118,0,0,0,522,186,336,367,155,0,collision_intent:186;pi_entry:155;state:181,1163,402,completed,,
14,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,248,0,146,103,0,0,0,709,254,455,502,207,0,collision_intent:254;pi_entry:207;state:248,1208,406,completed,,
14,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,95,0,69,27,0,0,0,465,101,364,196,269,0,collision_intent:101;pi_entry:269;state:95,1368,489,completed,,
14,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,250,0,76,175,0,0,0,688,251,437,501,187,0,collision_intent:251;pi_entry:187;state:250,1127,507,completed,,
14,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,98,0,70,29,0,0,0,461,100,361,198,263,0,collision_intent:100;pi_entry:263;state:98,1356,506,completed,,
15,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,64,0,47,18,0,0,0,354,67,287,131,223,0,collision_intent:67;pi_entry:223;state:64,1070,459,completed,,
15,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,196,0,124,73,0,0,0,590,203,387,399,191,0,collision_intent:203;pi_entry:191;state:196,885,408,completed,,
15,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,205,0,156,50,0,0,0,592,206,386,411,181,0,collision_intent:206;pi_entry:181;state:205,957,335,completed,,
15,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,65,0,34,32,0,0,0,348,69,279,134,214,0,collision_intent:69;pi_entry:214;state:65,1073,462,completed,,
16,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,64,0,36,29,0,0,0,396,71,325,135,261,0,collision_intent:71;pi_clear_path:1;pi_entry:260;state:64,1171,540,completed,,
16,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,231,0,168,64,0,0,0,688,235,453,466,222,0,collision_intent:235;pi_entry:222;state:231,979,441,completed,,
16,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,67,0,50,18,0,0,0,385,70,315,137,248,0,collision_intent:70;pi_entry:248;state:67,1247,475,completed,,
16,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,205,0,107,99,0,0,0,639,212,427,417,222,0,collision_intent:212;pi_entry:222;state:205,998,470,completed,,
17,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,174,0,133,42,0,0,0,504,178,326,352,152,0,collision_intent:178;pi_entry:152;state:174,1032,318,completed,,
17,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,118,0,54,65,0,0,0,419,123,296,241,178,0,collision_intent:123;pi_entry:178;state:118,1059,375,completed,,
17,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,172,0,131,42,0,0,0,521,179,342,351,170,0,collision_intent:179;pi_entry:170;state:172,1010,322,completed,,
17,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,119,0,43,77,0,0,0,410,125,285,244,166,0,collision_intent:125;pi_entry:166;state:119,991,452,completed,,
18,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,12,0,11,2,0,0,0,316,14,302,26,290,0,collision_intent:14;pi_entry:290;state:12,1263,492,completed,,
18,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,242,0,171,72,0,0,0,715,246,469,488,227,0,collision_intent:246;pi_entry:227;state:242,990,365,completed,,
18,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,241,0,169,73,0,0,0,714,245,469,486,228,0,collision_intent:245;pi_entry:228;state:241,932,425,completed,,
18,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,15,0,10,6,0,0,0,326,16,310,31,295,0,collision_intent:16;pi_entry:295;state:15,1241,503,completed,,
19,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,183,0,97,87,0,0,0,551,191,360,374,177,0,collision_intent:191;pi_entry:177;state:183,1172,422,completed,,
19,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,186,0,54,133,0,0,0,512,190,322,376,136,0,collision_intent:190;pi_entry:136;state:186,1194,439,completed,,
19,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,02,184,0,132,53,0,0,0,548,188,360,372,176,0,collision_intent:188;pi_entry:176;state:184,1233,363,completed,,
19,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,03,191,0,78,114,0,0,0,534,192,342,383,151,0,collision_intent:192;pi_entry:151;state:191,1136,475,completed,,
20,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,00,125,0,87,39,0,0,0,441,128,313,253,188,0,collision_intent:128;pi_entry:188;state:125,1122,394,completed,,
20,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,01,122,0,46,77,0,0,0,423,126,297,248,175,0,collision_intent:126;pi_entry:175;state:122,1047,487,completed,,
