trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events
16,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,567,567,0,361,210,0,0,0,2108,4395,1926,588,1520,1155,953,0,0,0.4226464779460171,5.839335180055402,0.0,1.6807760141093475,0.0,2.6398891966759,collision_intent:588;pi_clear_path:1;pi_entry:952;state:567,231,688,0.3137119113573408,completed,,,
17,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,583,583,0,361,226,0,0,0,1854,4092,1467,605,1249,1188,666,0,0,0.3918269230769231,5.135734072022161,0.0,1.1423670668953687,0.0,1.8448753462603877,collision_intent:605;pi_entry:666;state:583,174,521,0.24030470914127422,completed,,,
18,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,510,510,0,361,153,0,0,0,2071,4426,1785,521,1550,1031,1040,0,0,0.38403614457831325,5.7368421052631575,0.0,2.0392156862745097,0.0,2.880886426592798,collision_intent:521;pi_entry:1040;state:510,242,715,0.44390581717451516,completed,,,
19,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,744,744,0,361,387,0,0,0,2145,4735,1699,761,1384,1505,640,0,0,0.4092989641050349,5.941828254847645,0.0,0.8602150537634409,0.0,1.7728531855955678,collision_intent:761;pi_entry:640;state:744,191,551,0.17520775623268703,completed,,,
20,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,619,619,0,361,262,0,0,0,1958,4239,1633,635,1323,1254,704,0,0,0.411646080161331,5.423822714681441,0.0,1.137318255250404,0.0,1.9501385041551247,collision_intent:635;pi_entry:704;state:619,186,552,0.16551246537396125,completed,,,
21,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,588,588,0,361,231,0,0,0,2174,4742,1777,603,1571,1191,983,0,0,0.3772823779193206,6.022160664819944,0.0,1.6717687074829932,0.0,2.7229916897506925,collision_intent:603;pi_entry:983;state:588,251,737,0.3677285318559558,completed,,,
22,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,621,621,0,361,264,0,0,0,2266,4966,1831,630,1636,1251,1015,0,0,0.3731404116568168,6.2770083102493075,0.0,1.6344605475040257,0.0,2.811634349030471,collision_intent:630;pi_entry:1015;state:621,294,872,0.5173130193905817,completed,,,
23,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,714,714,0,361,357,0,0,0,2120,4661,1694,751,1369,1465,655,0,0,0.4129692832764505,5.872576177285318,0.0,0.9173669467787114,0.0,1.814404432132964,collision_intent:751;pi_entry:655;state:714,183,543,0.09487534626038774,completed,,,
24,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,536,536,0,361,179,0,0,0,2067,4519,1679,552,1515,1088,979,0,0,0.36966094231616026,5.725761772853185,0.0,1.8264925373134329,0.0,2.7119113573407203,collision_intent:552;pi_entry:979;state:536,233,690,0.3649584487534625,completed,,,
25,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,749,749,0,361,392,0,0,0,2170,4820,1686,777,1393,1526,644,0,0,0.4038323353293413,6.011080332409972,0.0,0.8598130841121495,0.0,1.7839335180055402,collision_intent:777;pi_clear_path:1;pi_entry:643;state:749,191,557,0.16135734072022156,completed,,,
26,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,712,712,0,361,355,0,0,0,2121,4734,1624,748,1373,1460,661,0,0,0.39446198688365314,5.875346260387811,0.0,0.9283707865168539,0.0,1.8310249307479225,collision_intent:748;pi_entry:661;state:712,186,539,0.17520775623268703,completed,,,
27,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,595,595,0,361,238,0,0,0,1946,4286,1550,617,1329,1212,734,0,0,0.3889585947302384,5.390581717451523,0.0,1.2336134453781513,0.0,2.033240997229917,collision_intent:617;pi_entry:734;state:595,196,562,0.10041551246537406,completed,,,
28,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,604,604,0,361,247,0,0,0,2274,4755,2066,617,1657,1221,1053,0,0,0.41569416498993966,6.299168975069252,0.0,1.7433774834437086,0.0,2.9168975069252077,collision_intent:617;pi_entry:1053;state:604,260,753,0.3095567867036011,completed,,,
29,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,605,605,0,361,248,0,0,0,2073,4490,1726,621,1452,1226,847,0,0,0.3965081552951987,5.742382271468144,0.0,1.4,0.0,2.3462603878116344,collision_intent:621;pi_clear_path:1;pi_entry:846;state:605,222,643,0.23753462603878117,completed,,,
30,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,694,694,0,361,337,0,0,0,2032,4445,1648,707,1325,1401,631,0,0,0.4149043303121853,5.628808864265928,0.0,0.909221902017291,0.0,1.7479224376731302,collision_intent:707;pi_entry:631;state:694,176,517,0.13365650969529086,completed,,,
31,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,686,686,0,361,329,0,0,0,1996,4575,1412,707,1289,1393,603,0,0,0.3652353854112778,5.529085872576177,0.0,0.8790087463556852,0.0,1.6703601108033241,collision_intent:707;pi_clear_path:1;pi_entry:602;state:686,175,504,0.12673130193905813,completed,,,
32,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,620,620,0,361,263,0,0,0,1841,4130,1392,641,1200,1261,580,0,0,0.3867741039177549,5.099722991689751,0.0,0.9354838709677419,0.0,1.6066481994459834,collision_intent:641;pi_entry:580;state:620,157,465,0.17797783933518008,completed,,,
33,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,807,807,0,361,450,0,0,0,2341,5205,1816,832,1509,1639,702,0,0,0.4013259668508287,6.484764542936288,0.0,0.8698884758364313,0.0,1.9445983379501386,collision_intent:832;pi_clear_path:1;pi_entry:701;state:807,207,597,0.07409972299168976,completed,,,
34,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,821,821,0,361,464,0,0,0,2352,5109,1946,850,1502,1671,681,0,0,0.4319644839067703,6.515235457063712,0.0,0.8294762484774665,0.0,1.886426592797784,collision_intent:850;pi_entry:681;state:821,208,605,0.09210526315789469,completed,,,
35,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,515,515,0,361,158,0,0,0,2103,4498,1809,532,1571,1047,1056,0,0,0.38399490554022503,5.825484764542936,0.0,2.050485436893204,0.0,2.925207756232687,collision_intent:532;pi_entry:1056;state:515,251,732,0.4619113573407203,completed,,,
36,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,717,717,0,361,360,0,0,0,2093,4654,1625,741,1352,1458,635,0,0,0.40064102564102566,5.797783933518006,0.0,0.8856345885634589,0.0,1.7590027700831026,collision_intent:741;pi_entry:635;state:717,183,529,0.08933518005540164,completed,,,
37,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,725,725,0,361,368,0,0,0,2104,4746,1563,748,1356,1473,631,0,0,0.3845018450184502,5.82825484764543,0.0,0.8703448275862069,0.0,1.7479224376731302,collision_intent:748;pi_clear_path:1;pi_entry:630;state:725,183,543,0.19736842105263164,completed,,,
38,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,645,645,0,361,288,0,0,0,2037,4516,1594,668,1369,1313,724,0,0,0.38821237213833415,5.642659279778393,0.0,1.1224806201550388,0.0,2.005540166204986,collision_intent:668;pi_entry:724;state:645,194,569,0.10734072022160657,completed,,,
39,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,504,504,0,361,147,0,0,0,2049,4405,1738,510,1539,1014,1035,0,0,0.37676132668545415,5.67590027700831,0.0,2.0535714285714284,0.0,2.8670360110803323,collision_intent:510;pi_entry:1035;state:504,249,737,0.5173130193905817,completed,,,
40,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,711,711,0,361,354,0,0,0,2350,5031,2016,756,1594,1467,883,0,0,0.4218455743879473,6.509695290858725,0.0,1.2419127988748242,0.0,2.445983379501385,collision_intent:756;pi_entry:883;state:711,211,628,0.08240997229916891,completed,,,
41,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 41. This usually means the allocator is stuck or returning no reachable goals.,100000
42,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,610,610,0,361,253,0,0,0,2095,4391,1891,623,1472,1233,862,0,0,0.4285066847949241,5.803324099722992,0.0,1.4131147540983606,0.0,2.3878116343490303,collision_intent:623;pi_entry:862;state:610,218,636,0.1904432132963989,completed,,,
43,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,614,614,0,361,257,0,0,0,2276,4765,2060,636,1640,1250,1026,0,0,0.4189546471425666,6.304709141274238,0.0,1.6710097719869708,0.0,2.8421052631578947,collision_intent:636;pi_entry:1026;state:614,250,736,0.38434903047091407,completed,,,
44,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,695,695,0,361,338,0,0,0,2220,4731,1927,716,1504,1411,809,0,0,0.42727272727272725,6.149584487534626,0.0,1.1640287769784172,0.0,2.2409972299168976,collision_intent:716;pi_entry:809;state:695,211,622,0.13781163434903054,completed,,,
45,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,641,641,0,361,284,0,0,0,2131,4568,1822,654,1477,1295,836,0,0,0.4114724480578139,5.903047091412742,0.0,1.3042121684867394,0.0,2.3157894736842106,collision_intent:654;pi_clear_path:1;pi_entry:835;state:641,220,638,0.20706371191135742,completed,,,
46,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 46. This usually means the allocator is stuck or returning no reachable goals.,100000
47,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,749,749,0,361,392,0,0,0,2222,4747,1918,769,1453,1518,704,0,0,0.440110142267095,6.1551246537396125,0.0,0.9399198931909212,0.0,1.9501385041551247,collision_intent:769;pi_entry:704;state:749,209,596,0.15166204986149578,completed,,,
48,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,739,739,0,361,382,0,0,0,2445,5275,2059,771,1674,1510,935,0,0,0.4100776737701653,6.772853185595568,0.0,1.2652232746955345,0.0,2.590027700831025,collision_intent:771;pi_entry:935;state:739,242,699,0.2015235457063711,completed,,,
49,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,526,526,0,361,169,0,0,0,2014,4051,1990,536,1478,1062,952,0,0,0.4489059327769005,5.578947368421052,0.0,1.8098859315589353,0.0,2.6371191135734073,collision_intent:536;pi_entry:952;state:526,232,685,0.3760387811634349,completed,,,
50,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,557,557,0,361,200,0,0,0,2057,4266,1902,577,1480,1134,923,0,0,0.42866801893171064,5.698060941828255,0.0,1.6570915619389588,0.0,2.556786703601108,collision_intent:577;pi_entry:923;state:557,227,674,0.35110803324099726,completed,,,
51,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,757,757,0,361,400,0,0,0,2214,4805,1835,782,1432,1539,675,0,0,0.4273404750815091,6.132963988919667,0.0,0.8916776750330251,0.0,1.8698060941828254,collision_intent:782;pi_entry:675;state:757,191,566,0.1142659279778393,completed,,,
52,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,733,733,0,361,376,0,0,0,2461,5412,1970,756,1705,1489,972,0,0,0.3852170512319124,6.8171745152354575,0.0,1.3260572987721693,0.0,2.6925207756232687,collision_intent:756;pi_entry:972;state:733,316,902,0.3898891966759004,completed,,,
53,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,770,770,0,361,413,0,0,0,2255,4941,1823,803,1452,1573,682,0,0,0.4185993111366246,6.246537396121884,0.0,0.8857142857142857,0.0,1.889196675900277,collision_intent:803;pi_entry:682;state:770,198,571,0.11703601108033235,completed,,,
54,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,561,561,0,361,204,0,0,0,1971,4166,1745,591,1380,1152,819,0,0,0.42170130497825037,5.45983379501385,0.0,1.4598930481283423,0.0,2.268698060941828,collision_intent:591;pi_clear_path:1;pi_entry:818;state:561,206,624,0.270775623268698,completed,,,
55,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,676,676,0,361,319,0,0,0,1964,4501,1390,694,1270,1370,594,0,0,0.3649251772118666,5.4404432132963985,0.0,0.878698224852071,0.0,1.6454293628808865,collision_intent:694;pi_entry:594;state:676,172,504,0.06717451523545703,completed,,,
56,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,665,665,0,361,308,0,0,0,2168,4691,1811,677,1491,1342,826,0,0,0.405054797584433,6.0055401662049865,0.0,1.2421052631578948,0.0,2.2880886426592797,collision_intent:677;pi_entry:826;state:665,220,645,0.23614958448753454,completed,,,
57,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,481,481,0,361,124,0,0,0,1949,4232,1611,492,1457,973,976,0,0,0.3689031371651019,5.3988919667590025,0.0,2.029106029106029,0.0,2.703601108033241,collision_intent:492;pi_clear_path:1;pi_entry:975;state:481,230,678,0.4494459833795015,completed,,,
58,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,536,536,0,361,179,0,0,0,2190,4517,2050,541,1649,1077,1113,0,0,0.4146440129449838,6.066481994459834,0.0,2.076492537313433,0.0,3.0831024930747923,collision_intent:541;pi_entry:1113;state:536,266,784,0.5186980609418284,completed,,,
59,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,517,517,0,361,160,0,0,0,2025,4172,1901,535,1490,1052,973,0,0,0.4254700089525515,5.609418282548477,0.0,1.8820116054158607,0.0,2.6952908587257616,collision_intent:535;pi_clear_path:1;pi_entry:972;state:517,233,699,0.3732686980609419,completed,,,
60,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,517,517,0,361,160,0,0,0,2027,4348,1730,525,1502,1042,985,0,0,0.3841883188985121,5.6149584487534625,0.0,1.9052224371373307,0.0,2.7285318559556786,collision_intent:525;pi_entry:985;state:517,230,688,0.41481994459833804,completed,,,
61,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,596,596,0,361,239,0,0,0,2066,4554,1642,609,1457,1205,861,0,0,0.37582970931563286,5.7229916897506925,0.0,1.4446308724832215,0.0,2.3850415512465375,collision_intent:609;pi_entry:861;state:596,236,702,0.3054016620498614,completed,,,
62,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,657,657,0,361,300,0,0,0,2050,4499,1649,675,1375,1332,718,0,0,0.3999514916323066,5.678670360110804,0.0,1.0928462709284628,0.0,1.9889196675900278,collision_intent:675;pi_entry:718;state:657,195,580,0.24861495844875336,completed,,,
63,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 63. This usually means the allocator is stuck or returning no reachable goals.,100000
64,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,509,509,0,361,152,0,0,0,2041,4246,1875,530,1511,1039,1002,0,0,0.4138159346722578,5.653739612188366,0.0,1.968565815324165,0.0,2.775623268698061,collision_intent:530;pi_entry:1002;state:509,242,713,0.44252077562326875,completed,,,
65,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,525,525,0,361,168,0,0,0,2184,4758,1790,537,1647,1062,1122,0,0,0.36256836135304843,6.049861495844875,0.0,2.137142857142857,0.0,3.10803324099723,collision_intent:537;pi_clear_path:1;pi_entry:1121;state:525,260,778,0.49792243767313016,completed,,,
66,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,633,633,0,361,276,0,0,0,1876,4269,1359,656,1220,1289,587,0,0,0.37131147540983606,5.196675900277008,0.0,0.9273301737756714,0.0,1.626038781163435,collision_intent:656;pi_entry:587;state:633,161,476,0.10734072022160657,completed,,,
67,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,613,613,0,361,256,0,0,0,1902,4223,1481,627,1275,1240,662,0,0,0.387392100444677,5.268698060941828,0.0,1.0799347471451877,0.0,1.8337950138504155,collision_intent:627;pi_entry:662;state:613,183,523,0.061634349030470936,completed,,,
68,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,546,546,0,361,189,0,0,0,2165,4752,1741,560,1605,1106,1059,0,0,0.3617286515686682,5.997229916897507,0.0,1.9395604395604396,0.0,2.9335180055401664,collision_intent:560;pi_entry:1059;state:546,259,756,0.47991689750692523,completed,,,
