trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,68.21664758994514,68.21664758994514,10,10,10,302,35,269,46,55,29,10,8,60.0,2,1389,0,1877,17989,4524,357,1520,672,1205,0.2481759833232761,187.7,120.5,acbba_entry:1205;collision_intent:357;state:315,0.6461538461538463,0.13039748355733494,887,304.1923,0.9868,100.3472,0.5376,887,203.8451,0.5792,completed
1,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,43.33154119829281,43.33154119829281,3,3,3,191,26,181,23,33,9,2,3,25.0,2,891,0,1218,11521,3057,214,1004,418,800,0.2542838130094826,121.8,80.0,acbba_entry:800;collision_intent:214;state:204,0.6461538461538463,0.2643433914152147,571,212.8467,0.8696,74.1219,0.5922,571,138.7248,0.4667,completed
2,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,71.67996598034135,71.67996598034135,5,5,5,322,39,261,74,33,17,10,3,15.0,1,1456,0,1713,16443,4107,367,1346,702,1011,0.25436640654031956,171.3,101.1,acbba_entry:1011;collision_intent:367;state:335,0.7230769230769232,0.24285293250810502,872,300.6154,0.8567,97.4813,0.4704,872,203.1341,0.4267,completed
3,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,57.96768145135943,57.96768145135943,9,9,9,285,32,229,69,46,17,14,1,5.0,1,1161,0,1738,16622,4219,329,1409,627,1111,0.24974841650387736,173.8,111.1,acbba_entry:1111;collision_intent:329;state:298,0.6000000000000001,0.2747732616728251,661,232.0809,0.8853,80.6273,0.4909,661,151.4536,0.4643,completed
4,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,48.80826755072764,48.80826755072764,3,3,3,249,28,239,23,34,4,4,0,0.0,0,954,0,1433,13665,3521,278,1155,540,893,0.2542238267148014,143.3,89.3,acbba_entry:893;collision_intent:278;state:262,0.476923076923077,0.191181203733505,529,208.5467,0.9128,74.4367,0.5322,529,134.11,0.5984,completed
5,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,47.113323913363885,47.113323913363885,5,5,5,214,28,192,35,29,7,5,1,5.0,1,965,0,1320,12616,3201,251,1069,478,842,0.24974643052196302,132.0,84.2,acbba_entry:842;collision_intent:251;state:227,0.7230769230769232,0.3237179487179487,591,287.93,0.8103,92.0813,0.3554,591,195.8487,0.5693,completed
6,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,47.69971348514136,47.69971348514136,6,6,6,227,29,211,29,33,6,1,2,20.0,2,948,0,1292,12443,3050,261,1031,501,791,0.2467437909554243,129.2,79.1,acbba_entry:791;collision_intent:261;state:240,0.6461538461538463,0.21509296390812982,572,329.8867,1.1261,110.283,0.6186,572,219.6037,0.6563,completed
7,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,74.9499728368024,74.9499728368024,10,10,10,290,43,235,68,42,19,7,5,45.0,2,1586,0,1518,14694,3513,337,1181,640,878,0.24804066934971405,151.8,87.8,acbba_entry:878;collision_intent:337;state:303,0.6461538461538463,0.25008183306055654,1061,503.1595,2.6756,154.7966,2.3429,1061,348.3629,0.5758,completed
8,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,61.24154620454709,61.24154620454709,11,11,11,281,33,233,61,64,3,3,0,0.0,0,1238,0,1983,18833,4949,334,1649,628,1355,0.2502781430160817,198.3,135.5,acbba_entry:1355;collision_intent:334;state:294,0.6000000000000001,0.15714757345658636,787,434.2689,1.2334,141.9263,0.8795,787,292.3426,0.538,completed
9,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,44.97586870302719,44.97586870302719,5,5,5,220,27,197,36,28,16,9,3,25.0,2,905,0,1341,12780,3300,249,1092,482,859,0.2520623281393217,134.1,85.9,acbba_entry:859;collision_intent:249;state:233,0.36923076923076925,0.22413119875048815,507,294.2715,1.1642,101.0368,0.6007,507,193.2347,0.5687,completed
10,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,44.6547364767363,44.6547364767363,6,6,6,255,26,235,33,47,3,3,0,0.0,0,838,0,1600,15296,3898,294,1306,562,1038,0.24881909868505042,160.0,103.8,acbba_entry:1038;collision_intent:294;state:268,0.476923076923077,0.1427168576104747,406,253.1739,1.0565,92.2181,0.5882,406,160.9558,0.5451,completed
11,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,46.176134424023374,46.176134424023374,5,5,5,260,27,226,47,39,7,4,2,10.0,1,873,0,1594,15260,3850,290,1304,563,1031,0.24632117722328856,159.4,103.1,acbba_entry:1031;collision_intent:290;state:273,0.476923076923077,0.20149761742682104,430,265.3916,1.0727,99.3234,0.6173,430,166.0682,0.5509,completed
12,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,40.88230440257205,40.88230440257205,4,4,4,199,23,177,35,30,4,4,0,0.0,0,814,0,1300,12273,3281,231,1069,443,857,0.2564483351571049,130.0,85.7,acbba_entry:857;collision_intent:231;state:212,0.6461538461538463,0.24858757062146908,489,267.5496,1.0055,93.2784,0.5751,489,174.2712,0.5236,completed
13,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,56.41170494480965,56.41170494480965,5,5,5,267,33,234,46,44,9,4,2,20.0,2,1131,0,1459,14026,3473,301,1158,581,878,0.2500900122416649,145.9,87.8,acbba_entry:878;collision_intent:301;state:280,0.5538461538461539,0.2879684418145958,668,398.8711,1.1111,135.7967,0.6228,668,263.0744,0.5915,completed
14,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,72.20864060820679,72.20864060820679,6,6,6,261,41,245,29,25,12,8,2,10.0,1,1544,0,1261,12265,2859,292,969,566,695,0.24604130808950087,126.1,69.5,acbba_entry:695;collision_intent:292;state:274,0.36923076923076925,0.3503924646781791,1068,555.8916,2.0177,169.0808,0.63,1068,386.8108,1.5002,completed
15,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,67.51810533955987,67.51810533955987,7,7,7,323,34,276,60,28,8,6,1,5.0,1,1339,0,1466,14254,3316,363,1103,699,767,0.2509459663992735,146.6,76.7,acbba_entry:767;collision_intent:363;state:336,0.49230769230769234,0.15774804905239703,746,411.2113,1.1107,133.7584,0.6016,746,277.4529,0.6092,completed
16,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,44.13891971313053,44.13891971313053,6,6,6,226,26,205,34,45,9,5,3,15.0,1,873,0,1696,16025,4321,267,1429,506,1190,0.25207093688017734,169.6,119.0,acbba_entry:1190;collision_intent:267;state:239,0.6461538461538463,0.20412757973733586,495,268.0198,1.061,95.9799,0.6176,495,172.0399,0.6221,completed
