trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,00,13,1,0,13,1,2,0,0,0,33,28,5,146,0,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,01,21,5,0,22,0,0,0,0,0,50,44,6,129,0,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,02,22,3,0,23,0,2,2,2,0,53,47,6,127,0,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,03,15,1,2,12,4,4,0,0,0,44,34,10,135,0,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,00,18,2,0,19,0,0,0,0,0,41,38,3,124,0,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,01,20,3,0,21,0,0,0,0,0,44,41,3,122,0,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,02,17,2,0,18,0,0,0,0,0,39,36,3,126,0,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,03,19,3,0,20,0,0,0,0,0,42,39,3,123,0,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,00,16,3,0,17,0,0,0,0,0,38,34,4,135,0,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,01,17,1,0,18,0,2,0,0,0,42,37,5,131,0,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,02,24,4,0,25,0,0,0,0,0,53,49,4,121,0,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,03,18,2,0,19,0,0,0,0,0,41,38,3,132,0,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,00,14,0,0,15,0,3,0,0,0,35,30,5,139,0,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,01,17,3,0,18,0,0,0,0,0,40,36,4,134,0,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,02,22,4,0,23,0,1,0,0,0,50,45,5,125,0,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,03,19,3,0,20,0,2,1,1,0,50,42,8,124,0,known_visit_horizon,commitment_horizon,1,h1,10,4
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,00,16,4,0,17,0,0,0,0,0,39,34,5,140,0,known_visit_horizon,commitment_horizon,1,h1,10,4
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h1_ideal,known_visit_10target_300.csv,01,22,1,0,23,0,2,0,0,0,53,47,6,126,0,known_visit_horizon,commitment_horizon,1,h1,10,4
