trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,63.570691436847305,63.570691436847305,1,1,1,82,37,83,3,1,9,2,2,20.0,2,406,0,218,554,96,87,131,173,45,0.2467866323907455,43.6,9.0,collision_intent:87;pi_clear_path:5;pi_entry:40;state:86,0.3500000000000001,0.2319277108433735,244,120.1613,2.9815,78.8196,1.9257,264,41.3417,0.2548,completed
1,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,17.538693912428837,17.538693912428837,0,0,0,33,11,36,1,1,3,1,1,5.0,1,105,0,113,273,63,36,77,73,40,0.27631578947368424,22.6,8.0,collision_intent:36;pi_clear_path:2;pi_entry:38;state:37,0.1499999999999999,0.19444444444444442,44,33.8588,2.7666,21.6723,1.7722,63,12.1865,0.2733,completed
2,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,40.2466861717208,40.2466861717208,0,0,0,50,24,53,1,3,0,0,0,0.0,0,260,0,148,373,69,53,95,107,41,0.24381625441696114,29.6,8.2,collision_intent:53;pi_clear_path:5;pi_entry:36;state:54,0.44999999999999996,0.3443396226415094,169,100.573,3.1622,64.381,1.932,190,36.192,0.2754,completed
3,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,40.139406358091996,40.139406358091996,1,1,1,55,24,54,5,1,0,0,0,0.0,0,250,0,169,429,76,59,110,118,51,0.23170731707317074,33.8,10.2,collision_intent:59;pi_clear_path:7;pi_entry:44;state:59,0.3500000000000001,0.33333333333333326,151,83.0791,2.795,50.9679,1.7879,176,32.1112,0.2364,completed
4,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,63.18501120574184,63.18501120574184,0,0,0,94,31,80,18,3,15,5,4,70.0,3,391,0,247,627,111,100,147,198,49,0.2534246575342466,49.4,9.8,collision_intent:100;pi_clear_path:8;pi_entry:41;state:98,0.1499999999999999,0.2124999999999999,194,124.0835,2.9001,80.7736,1.843,223,43.3099,0.3036,completed
5,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,47.5386638132741,47.5386638132741,2,2,2,71,28,65,10,1,0,0,0,0.0,0,289,0,181,440,100,75,106,150,31,0.31746031746031744,36.2,6.2,collision_intent:75;pi_clear_path:3;pi_entry:28;state:75,0.6499999999999999,0.28076923076923066,149,67.9605,3.1832,44.2496,2.0686,164,23.7109,0.2681,completed
6,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,47.98942655937641,47.98942655937641,2,2,2,65,28,65,4,0,2,1,1,5.0,1,305,0,181,448,93,70,111,139,42,0.2809667673716012,36.2,8.4,collision_intent:70;pi_clear_path:4;pi_entry:38;state:69,0.6499999999999999,0.273076923076923,177,112.6703,8.0446,74.7925,7.8387,195,37.8778,0.3539,completed
7,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,53.109547124985085,53.109547124985085,1,1,1,61,31,61,4,0,0,0,0,0.0,0,351,0,165,408,85,64,101,129,36,0.2823920265780731,33.0,7.2,collision_intent:64;pi_clear_path:3;pi_entry:33;state:65,0.6499999999999999,0.36475409836065564,235,139.6545,2.8473,92.1399,1.8207,253,47.5146,0.3168,completed
8,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,48.68831881361218,48.68831881361218,2,2,2,79,24,74,9,1,11,4,3,25.0,2,298,0,225,572,101,92,133,175,50,0.25440806045340053,45.0,10.0,collision_intent:92;pi_clear_path:10;pi_entry:40;state:83,0.1499999999999999,0.10810810810810811,136,83.2935,2.8826,53.5332,1.8363,163,29.7603,0.3079,completed
9,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,70.40541428845077,70.40541428845077,0,0,0,49,41,53,0,0,0,0,0,0.0,0,501,0,135,335,67,52,83,105,30,0.27235772357723576,27.0,6.0,collision_intent:52;pi_clear_path:3;pi_entry:27;state:53,0.6499999999999999,0.5896226415094339,404,182.9059,3.0278,119.127,1.9162,417,63.7789,0.3523,completed
10,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,49.166654811205426,49.166654811205426,0,0,0,47,26,50,1,2,7,3,3,15.0,1,339,0,158,401,71,55,103,106,52,0.23127035830618892,31.6,10.4,collision_intent:55;pi_clear_path:5;pi_entry:47;state:51,0.44999999999999996,0.32000000000000006,241,112.2745,2.763,70.9959,1.7415,260,41.2786,0.2323,completed
11,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,54.45694712689339,54.45694712689339,2,2,2,70,32,64,10,3,10,3,3,25.0,2,353,0,205,525,87,77,128,151,54,0.2283464566929134,41.0,10.8,collision_intent:77;pi_clear_path:8;pi_entry:46;state:74,0.44999999999999996,0.3828125,211,112.1302,2.8403,70.2172,1.8131,239,41.913,0.2832,completed
12,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,49.07265158194601,49.07265158194601,1,1,1,56,29,55,5,2,0,0,0,0.0,0,325,0,157,399,70,60,97,120,37,0.2422145328719723,31.4,7.4,collision_intent:60;pi_clear_path:6;pi_entry:31;state:60,0.3500000000000001,0.3500000000000001,217,95.4574,2.8644,61.0301,1.8271,234,34.4273,0.2577,completed
13,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,175.52022369482646,175.52022369482646,2,2,2,136,86,75,65,2,41,26,6,195.0,4,1272,1,359,902,174,145,214,285,74,0.2714508580343214,71.8,14.8,collision_intent:145;pi_clear_path:10;pi_entry:64;state:140,0.3500000000000001,0.32333333333333325,901,432.9945,2.9443,278.8775,1.812,942,154.117,0.3801,completed
14,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,39.736348538381485,39.736348538381485,0,0,0,51,24,55,0,0,0,0,0,0.0,0,255,0,139,341,73,53,86,108,31,0.28627450980392155,27.8,6.2,collision_intent:53;pi_clear_path:3;pi_entry:28;state:55,0.55,0.4227272727272726,161,99.7673,2.5885,66.4667,1.5997,177,33.3006,0.3494,completed
15,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,61.21388059268165,61.21388059268165,0,0,0,74,35,78,0,3,3,1,1,5.0,1,395,0,192,484,90,77,115,155,37,0.26239067055393583,38.4,7.4,collision_intent:77;pi_clear_path:4;pi_entry:33;state:78,0.44999999999999996,0.27564102564102555,252,138.885,2.967,89.8096,1.7808,270,49.0754,0.3693,completed
16,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,62.28395322653781,62.28395322653781,1,1,1,72,36,72,4,2,4,2,2,10.0,1,410,0,194,509,72,81,113,157,37,0.21301775147928995,38.8,7.4,collision_intent:81;pi_clear_path:4;pi_entry:33;state:76,0.75,0.29166666666666674,264,139.4729,2.9856,90.5789,1.8375,287,48.894,0.4548,completed
17,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,50.71889359563324,50.71889359563324,2,2,2,71,29,69,6,2,0,0,0,0.0,0,316,0,209,509,115,75,134,150,59,0.2882205513784461,41.8,11.8,collision_intent:75;pi_clear_path:8;pi_entry:51;state:75,0.1499999999999999,0.17753623188405787,176,93.2101,2.6407,58.3854,1.6575,208,34.8247,0.3489,completed
18,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,41.88544015086969,41.88544015086969,2,2,2,74,25,72,6,3,3,3,0,0.0,0,248,0,191,499,73,82,109,160,31,0.22392638036809817,38.2,6.2,collision_intent:82;pi_clear_path:4;pi_entry:27;state:78,0.6499999999999999,0.18055555555555558,97,57.0772,2.7633,35.3097,1.7562,115,21.7675,0.231,completed
19,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,33.49309751791382,33.49309751791382,1,1,1,52,20,55,1,2,0,0,0,0.0,0,203,0,157,398,72,58,99,114,43,0.24324324324324326,31.4,8.6,collision_intent:58;pi_clear_path:5;pi_entry:38;state:56,0.3500000000000001,0.2681818181818181,109,78.2589,3.3286,49.2498,2.0644,130,29.0091,0.3283,completed
