trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(10,12);(15,17);(16,5);(18,18);(2,11)",5,True,61.69495433192835,61.69495433192835,00:2;01:3;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(10,12);(18,18);(1,12);(1,18)",418,0,completed
1,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(3,16);(7,16);(10,1);(0,8)",5,True,17.569791589337637,17.569791589337637,00:1;01:1;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(10,1);(0,8);(6,10);(7,16)",106,0,completed
2,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,5);(9,8);(7,14);(2,13);(6,6)",5,True,37.07130424910561,37.07130424910561,00:3;01:0;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(11,5);(1,6);(7,14);(1,18)",256,0,completed
3,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(17,11);(3,15);(1,18);(7,6);(1,16)",5,True,45.97430092794244,45.97430092794244,00:2;01:0;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(17,11);(1,6);(3,15);(1,18)",322,0,completed
4,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,4);(18,8);(10,9);(18,7);(0,7)",5,True,43.87391258210109,43.87391258210109,00:3;01:2;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(18,8);(10,9);(0,11);(0,17)",300,0,completed
5,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,13);(13,10);(17,11);(4,4);(3,2)",5,True,37.34690860066916,37.34690860066916,00:2;01:0;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(4,4);(1,6);(17,11);(0,18)",264,0,completed
6,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(5,3);(0,2);(18,10);(4,4);(15,5)",5,True,46.86513514763585,46.86513514763585,00:1;01:4;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,3);(18,10);(0,6);(2,18)",328,0,completed
7,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,12);(12,6);(11,9);(18,10);(18,11)",5,True,53.1676864787466,53.1676864787466,00:4;01:0;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(18,11);(1,6);(0,12);(9,9)",362,0,completed
8,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(1,9);(5,12);(12,11);(12,3);(8,6)",5,True,42.08711610613097,42.08711610613097,00:1;01:3;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(1,9);(12,11);(5,12);(1,18)",286,0,completed
9,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,11);(5,17);(9,14);(0,2);(15,0)",5,True,49.636104956490605,49.636104956490605,00:3;01:0;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(9,14);(0,6);(15,0);(0,18)",325,0,completed
