trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,DMCHBA,ideal,1.0,19,361,4,20,targets_20_dmchba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,46.14645631654231,46.14645631654231,1,1,1,100,27,102,2,0,2,2,0,0.0,0,251,0,210,627,0,106,104,210,0,0.0,10.5,0.0,collision_intent:106;state:104,0.19999999999999996,0.03431372549019618,78,57.6311,7.9314,42.0558,7.0247,73,15.5753,0.5017,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,20,targets_20_dmchba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,43.11791066489822,43.11791066489822,1,1,1,93,25,95,2,0,0,0,0,0.0,0,234,0,193,576,0,96,97,193,0,0.0,9.65,0.0,collision_intent:96;state:97,0.07499999999999996,0.03421052631578947,76,50.6749,7.8279,36.5511,6.9091,58,14.1238,0.4921,completed
2,known_visit,DMCHBA,ideal,1.0,19,361,4,20,targets_20_dmchba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,43.43601340592242,43.43601340592242,0,0,0,95,26,99,0,0,0,0,0,0.0,0,234,0,197,588,0,98,99,197,0,0.0,9.85,0.0,collision_intent:98;state:99,0.125,0.037878787878787845,77,54.0326,7.863,39.1145,6.8288,55,14.9181,0.5356,completed
3,known_visit,DMCHBA,ideal,1.0,19,361,4,20,targets_20_dmchba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,41.84818923355953,41.84818923355953,0,0,0,93,24,97,0,0,0,0,0,0.0,0,222,0,192,573,0,95,97,192,0,0.0,9.6,0.0,collision_intent:95;state:97,0.125,0.018041237113401998,75,56.0637,6.8199,41.2508,5.9221,51,14.8129,0.4695,completed
4,known_visit,DMCHBA,ideal,1.0,19,361,4,20,targets_20_dmchba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,67.50859319386896,67.50859319386896,2,2,2,131,39,126,9,0,0,0,0,0.0,0,375,0,270,807,0,135,135,270,0,0.0,13.5,0.0,collision_intent:135;state:135,0.125,0.0714285714285714,141,87.0484,9.4484,52.8949,8.5502,172,34.1535,0.4769,completed
5,known_visit,DMCHBA,ideal,1.0,19,361,4,20,targets_20_dmchba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,45.47785524910206,45.47785524910206,0,0,0,98,26,102,0,2,0,0,0,0.0,0,247,0,205,612,0,103,102,205,0,0.0,10.25,0.0,collision_intent:103;state:102,0.07499999999999996,0.02941176470588225,80,63.1645,8.1482,47.202,7.4359,53,15.9625,0.4684,completed
6,known_visit,DMCHBA,ideal,1.0,19,361,4,20,targets_20_dmchba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,51.70804849282712,51.70804849282712,1,1,1,116,30,115,5,0,0,0,0,0.0,0,267,0,237,708,0,117,120,237,0,0.0,11.85,0.0,collision_intent:117;state:120,0.07499999999999996,0.019565217391304346,67,64.5712,9.1107,50.468,8.1988,45,14.1032,0.4756,completed
7,known_visit,DMCHBA,ideal,1.0,19,361,4,20,targets_20_dmchba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,54.907232811303594,54.907232811303594,1,1,1,109,31,109,4,1,2,2,0,0.0,0,308,0,226,675,0,113,113,226,0,0.0,11.3,0.0,collision_intent:113;state:113,0.07499999999999996,0.06192660550458706,111,75.484,7.088,42.9935,6.2188,133,32.4905,0.7389,completed
8,known_visit,DMCHBA,ideal,1.0,19,361,4,20,targets_20_dmchba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,44.45239494942469,44.45239494942469,0,0,0,99,26,102,1,0,0,0,0,0.0,0,234,0,203,606,0,100,103,203,0,0.0,10.15,0.0,collision_intent:100;state:103,0.1499999999999999,0.03431372549019618,76,56.8134,9.8883,44.0096,8.8871,56,12.8038,0.5324,completed
9,known_visit,DMCHBA,ideal,1.0,19,361,4,20,targets_20_dmchba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,53.053895105600006,53.053895105600006,0,0,0,108,29,110,2,0,1,1,0,0.0,0,292,0,225,672,0,113,112,225,0,0.0,11.25,0.0,collision_intent:113;state:112,0.125,0.045454545454545414,111,80.3452,9.4638,47.5556,8.5081,135,32.7896,0.503,completed
10,known_visit,DMCHBA,ideal,1.0,19,361,4,20,targets_20_dmchba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,44.8926579231742,44.8926579231742,0,0,0,97,27,101,0,0,1,1,0,0.0,0,242,0,202,603,0,101,101,202,0,0.0,10.1,0.0,collision_intent:101;state:101,0.07499999999999996,0.04702970297029707,88,63.9839,8.5387,48.1128,7.6519,62,15.8711,0.4845,completed
11,known_visit,DMCHBA,ideal,1.0,19,361,4,20,targets_20_dmchba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,44.86813950639232,44.86813950639232,0,0,0,100,26,102,2,0,0,0,0,0.0,0,239,0,207,618,0,103,104,207,0,0.0,10.35,0.0,collision_intent:103;state:104,0.07499999999999996,0.02941176470588225,62,67.5151,8.2117,54.6782,7.2871,48,12.8369,0.4685,completed
12,known_visit,DMCHBA,ideal,1.0,19,361,4,20,targets_20_dmchba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,50.580627540015165,50.580627540015165,0,0,0,113,29,117,0,0,0,0,0,0.0,0,266,0,232,693,0,115,117,232,0,0.0,11.6,0.0,collision_intent:115;state:117,0.07499999999999996,0.014957264957264904,75,56.7805,9.5204,42.8051,8.4768,47,13.9754,0.6027,completed
