trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,19);(15,13);(2,29);(13,8);(25,22);(16,8);(33,10);(18,14);(21,31);(22,25)",10,True,60.71172813830649,60.71172813830649,00:0;01:0;02:0;03:0;04:0;05:3;06:0;07:0;08:0;09:2;10:0;11:0;12:0;13:3;14:0;15:0;16:0;17:0;18:0;19:0;20:2;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(1,0);(0,1);(0,3);(0,4);(0,6);(33,10);(0,9);(12,10);(0,11);(18,14);(0,14);(1,16);(0,17);(25,22);(2,20);(2,22);(0,23);(0,24);(0,26);(0,27);(21,31);(0,30);(0,32);(0,33)",2753,0,completed
11,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(8,17);(25,27);(1,25);(17,1);(15,15);(3,19);(24,17);(16,12);(29,24);(1,26)",10,True,52.995094065671914,52.995094065671914,00:0;01:1;02:0;03:0;04:0;05:0;06:0;07:0;08:0;09:0;10:2;11:0;12:0;13:3;14:0;15:0;16:0;17:0;18:2;19:2;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(12,0);(17,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(1,11);(0,13);(16,12);(0,16);(0,17);(24,17);(0,20);(0,22);(0,23);(0,24);(1,25);(29,24);(0,29);(0,30);(0,32);(0,33)",2396,0,completed
12,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,20);(19,27);(26,11);(31,30);(14,13);(20,1);(19,12);(15,5);(9,27);(20,0)",10,True,58.50577029246471,58.50577029246471,00:2;01:0;02:0;03:1;04:0;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:4;15:0;16:0;17:0;18:0;19:3;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(20,1);(0,1);(0,3);(15,9);(0,6);(0,7);(1,9);(0,10);(4,11);(0,13);(0,14);(0,16);(0,17);(2,19);(26,11);(0,22);(1,23);(0,24);(0,26);(31,30);(0,29);(6,30);(1,32);(0,33)",2646,0,completed
13,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,7);(10,3);(25,1);(19,9);(30,19);(5,13);(33,25);(27,18);(14,17);(22,31)",10,True,69.80278995977733,69.80278995977733,00:0;01:0;02:4;03:0;04:0;05:0;06:0;07:0;08:0;09:1;10:0;11:0;12:4;13:0;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:1;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(0,0);(16,1);(25,1);(1,4);(0,6);(5,7);(0,9);(1,10);(1,11);(5,13);(0,14);(0,16);(33,25);(8,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(27,31);(16,32);(0,33)",3142,0,completed
14,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,21);(19,17);(30,30);(23,1);(28,33);(8,20);(30,13);(19,15);(2,18);(33,8)",10,True,80.14772287793247,80.14772287793247,00:0;01:1;02:0;03:0;04:0;05:0;06:0;07:0;08:0;09:0;10:2;11:0;12:1;13:0;14:4;15:0;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:2,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(13,0);(27,1);(0,3);(0,4);(0,6);(0,7);(1,9);(0,10);(1,11);(5,13);(19,17);(3,16);(2,18);(2,19);(33,8);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(30,30)",3644,0,completed
15,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,18);(21,0);(3,27);(7,8);(33,29);(20,7);(6,0);(20,31);(24,30);(16,32)",10,True,61.01154001125873,61.01154001125873,00:3;01:0;02:0;03:0;04:0;05:0;06:1;07:0;08:0;09:0;10:0;11:0;12:0;13:1;14:0;15:0;16:0;17:0;18:0;19:1;20:0;21:0;22:4;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(20,7);(0,1);(0,3);(0,4);(0,6);(2,7);(7,8);(0,10);(0,11);(0,13);(1,14);(5,16);(2,17);(32,18);(0,20);(0,22);(0,23);(0,24);(0,26);(17,27);(0,29);(0,30);(33,29);(0,33)",2756,0,completed
16,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,14);(9,22);(26,13);(4,24);(11,9);(20,7);(27,16);(21,13);(22,30);(32,17)",10,True,65.23301189149382,65.23301189149382,00:0;01:0;02:0;03:0;04:0;05:1;06:1;07:0;08:0;09:5;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:2;18:0;19:0;20:0;21:1;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(1,0);(0,1);(0,3);(0,4);(3,6);(21,8);(11,9);(0,10);(0,11);(32,17);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(21,17);(0,26);(1,27);(0,29);(22,30);(1,32);(1,33)",2973,0,completed
17,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,0);(19,24);(12,18);(21,27);(17,8);(5,23);(14,25);(33,9);(29,21);(16,3)",10,True,66.29565456595886,66.29565456595886,00:1;01:0;02:3;03:0;04:0;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:1;13:0;14:0;15:0;16:2;17:0;18:0;19:3;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(20,0);(0,1);(33,9);(0,4);(0,6);(0,7);(0,9);(0,10);(1,11);(0,13);(0,14);(0,16);(12,18);(0,19);(0,20);(13,22);(14,25);(0,24);(0,26);(29,21);(0,29);(1,30);(0,32);(0,33)",3004,0,completed
18,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(24,8);(28,25);(26,24);(29,0);(11,25);(24,19);(20,9);(22,16);(12,3);(25,17)",10,True,52.61221632909635,52.61221632909635,00:1;01:0;02:1;03:0;04:0;05:2;06:0;07:0;08:0;09:0;10:0;11:3;12:0;13:0;14:0;15:0;16:0;17:3;18:0;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(29,0);(0,1);(12,3);(0,4);(0,6);(24,8);(6,9);(0,10);(0,11);(0,13);(1,14);(24,19);(0,17);(12,19);(0,20);(1,22);(0,23);(28,25);(0,26);(0,27);(1,29);(1,30);(0,32);(0,33)",2334,0,completed
19,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,5);(13,19);(29,20);(27,28);(8,21);(15,14);(16,1);(3,33);(31,23);(17,0)",10,True,58.93840713667869,58.93840713667869,00:3;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0;09:0;10:1;11:0;12:0;13:3;14:1;15:0;16:0;17:0;18:0;19:0;20:1;21:0;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(23,5);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(16,14);(0,16);(0,17);(31,23);(8,21);(0,22);(0,23);(0,24);(0,26);(14,27);(27,28);(0,30);(0,32);(3,33)",2654,0,completed
20,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,17);(12,20);(15,28);(23,12);(29,15);(14,15);(22,2);(8,23);(8,5);(6,15)",10,True,62.770336503316805,62.770336503316805,00:0;01:0;02:0;03:2;04:0;05:0;06:0;07:0;08:3;09:0;10:3;11:0;12:0;13:0;14:0;15:0;16:1;17:0;18:0;19:1;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(1,0);(0,1);(0,3);(22,2);(0,6);(0,7);(0,9);(0,10);(29,15);(0,13);(12,20);(0,16);(0,17);(1,19);(0,20);(0,22);(8,23);(0,24);(0,26);(15,28);(0,29);(0,30);(0,32);(0,33)",2878,0,completed
21,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,8);(23,31);(2,2);(6,23);(14,22);(4,6);(4,29);(11,19);(21,7);(12,20)",10,True,55.627061672114856,55.627061672114856,00:0;01:1;02:0;03:0;04:3;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:2;15:0;16:3;17:0;18:0;19:0;20:1;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(0,0);(2,2);(2,3);(0,4);(21,7);(3,7);(0,9);(0,10);(0,11);(0,13);(0,14);(1,16);(0,17);(0,19);(12,20);(0,22);(23,31);(0,24);(0,26);(0,27);(5,29);(0,30);(0,32);(0,33)",2573,0,completed
22,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(4,33);(25,14);(3,12);(29,19);(27,15);(23,6);(8,32);(20,20);(1,3);(11,6)",10,True,57.30409105009914,57.30409105009914,00:0;01:0;02:1;03:0;04:2;05:0;06:0;07:0;08:1;09:0;10:3;11:0;12:0;13:0;14:1;15:0;16:0;17:0;18:0;19:0;20:0;21:0;22:1;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(0,0);(0,1);(1,3);(0,4);(23,6);(1,7);(0,9);(0,10);(3,12);(3,13);(29,19);(0,16);(1,17);(0,19);(24,20);(0,22);(1,23);(0,24);(0,26);(0,27);(1,29);(1,30);(8,32);(4,33)",2619,0,completed
23,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(10,9);(25,12);(25,5);(9,33);(21,9);(1,11);(15,22);(32,25);(21,17);(8,30)",10,True,55.14143031059329,55.14143031059329,00:0;01:0;02:0;03:2;04:0;05:0;06:2;07:0;08:1;09:0;10:0;11:0;12:0;13:0;14:0;15:2;16:0;17:1;18:0;19:0;20:0;21:2;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(0,0);(0,1);(0,3);(25,12);(0,6);(0,7);(21,9);(0,10);(1,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(21,17);(0,23);(32,25);(0,26);(1,27);(0,29);(9,33);(0,32);(0,33)",2492,0,completed
24,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,33);(33,23);(1,17);(21,0);(25,13);(27,31);(18,4);(27,17);(32,19);(3,31)",10,True,68.97869687679155,68.97869687679155,00:0;01:0;02:0;03:2;04:0;05:0;06:0;07:0;08:0;09:1;10:0;11:0;12:1;13:3;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:1;22:2;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(0,0);(1,1);(3,3);(21,0);(0,6);(0,7);(0,9);(0,10);(1,11);(25,13);(0,14);(0,16);(1,17);(33,23);(0,20);(1,22);(0,23);(0,24);(1,26);(0,27);(0,29);(3,31);(27,31);(1,33)",3138,0,completed
25,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,21);(8,16);(30,7);(5,9);(22,7);(18,25);(29,31);(27,12);(19,0);(24,26)",10,True,66.31656912020772,66.31656912020772,00:1;01:0;02:0;03:0;04:0;05:3;06:1;07:0;08:0;09:0;10:0;11:1;12:0;13:0;14:0;15:0;16:0;17:0;18:3;19:0;20:0;21:1;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(22,0);(0,1);(0,3);(0,4);(0,6);(27,12);(5,9);(0,10);(0,11);(0,13);(0,14);(8,16);(0,17);(0,19);(1,20);(0,22);(1,23);(0,24);(32,21);(0,27);(0,29);(29,31);(0,32);(0,33)",2998,0,completed
26,known_visit,HIPC,ideal,1.0,34,1156,24,10,hipc_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,25);(5,4);(32,8);(33,26);(24,17);(11,21);(11,7);(10,4);(2,1);(20,3)",10,True,70.87413213074844,70.87413213074844,00:0;01:1;02:0;03:4;04:0;05:1;06:0;07:0;08:0;09:0;10:0;11:0;12:2;13:0;14:2;15:0;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(2,0);(2,1);(0,3);(32,8);(0,6);(11,7);(0,9);(0,10);(0,11);(1,13);(0,14);(0,16);(33,26);(0,19);(14,25);(0,22);(0,23);(2,24);(5,26);(0,27);(1,29);(0,30);(0,32);(0,33)",3243,0,completed
