trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,00,18,3,0,19,0,0,0,0,0,38,38,0,119,0,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,01,20,2,0,21,0,3,0,0,0,42,42,0,115,0,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,02,23,4,0,24,0,3,0,0,0,47,47,0,111,0,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,03,14,1,0,15,0,1,0,0,0,31,31,0,126,0,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,00,16,2,0,17,0,0,0,0,0,34,34,0,120,0,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,01,25,5,0,26,0,3,1,1,0,52,52,0,103,0,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,02,15,1,1,14,2,1,3,2,0,35,35,0,119,0,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,03,15,2,0,15,1,0,0,0,0,34,34,0,120,0,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,00,26,3,0,27,0,1,0,0,0,54,54,0,132,0,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,01,20,1,0,19,2,0,0,0,0,42,42,0,143,0,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,02,23,3,0,24,0,3,0,0,0,48,48,0,137,0,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,03,20,3,0,21,0,0,0,0,0,42,42,0,143,0,known_visit_core_500,10,4,8
3,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,00,18,3,0,19,0,0,0,0,0,38,38,0,99,0,known_visit_core_500,10,4,8
3,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,01,16,2,0,17,0,1,0,0,0,34,34,0,103,0,known_visit_core_500,10,4,8
3,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,02,11,3,0,12,0,0,0,0,0,25,25,0,112,0,known_visit_core_500,10,4,8
3,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,03,20,2,0,21,0,1,0,0,0,41,41,0,97,0,known_visit_core_500,10,4,8
4,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,00,21,1,0,22,0,1,0,0,0,44,44,0,133,0,known_visit_core_500,10,4,8
4,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,01,20,5,0,21,0,1,0,0,0,42,42,0,135,0,known_visit_core_500,10,4,8
4,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,02,21,3,0,22,0,0,0,0,0,44,44,0,133,0,known_visit_core_500,10,4,8
4,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,03,23,1,0,24,0,0,0,0,0,48,48,0,130,0,known_visit_core_500,10,4,8
5,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,00,16,3,0,17,0,1,0,0,0,34,34,0,89,0,known_visit_core_500,10,4,8
5,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,01,17,4,0,18,0,1,0,0,0,35,35,0,89,0,known_visit_core_500,10,4,8
5,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,02,13,1,0,14,0,2,0,0,0,29,29,0,94,0,known_visit_core_500,10,4,8
5,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_ideal_1_0,known_visit_g19_t10_n500.csv,03,12,2,0,13,0,0,0,0,0,26,26,0,97,0,known_visit_core_500,10,4,8
