trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,19);(15,13);(2,29);(13,8);(25,22);(16,8);(33,10);(18,14);(21,31);(22,25)",10,True,58.509583792059374,58.509583792059374,00:0;01:0;02:0;03:3;04:0;05:2;06:0;07:3;08:0;09:0;10:0;11:2;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(0,3);(1,5);(33,10);(9,10);(18,14);(1,15);(25,22);(0,20);(3,23);(0,25);(21,31);(0,30);(1,33)",1469,0,completed
11,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(8,17);(25,27);(1,25);(17,1);(15,15);(3,19);(24,17);(16,12);(29,24);(1,26)",10,True,57.480282471241885,57.480282471241885,00:1;01:0;02:0;03:0;04:0;05:0;06:3;07:2;08:0;09:0;10:4;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(17,1);(0,3);(1,5);(1,8);(0,10);(0,13);(16,12);(24,17);(0,20);(3,23);(29,24);(1,28);(1,30);(0,33)",1466,0,completed
12,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,20);(19,27);(26,11);(31,30);(14,13);(20,1);(19,12);(15,5);(9,27);(20,0)",10,True,58.71577153490522,58.71577153490522,00:2;01:0;02:1;03:0;04:3;05:0;06:0;07:0;08:1;09:0;10:0;11:3;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(20,1);(0,3);(17,5);(0,8);(26,11);(0,13);(0,15);(1,18);(14,20);(0,23);(0,25);(31,30);(0,30);(0,33)",1491,0,completed
13,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,7);(10,3);(25,1);(19,9);(30,19);(5,13);(33,25);(27,18);(14,17);(22,31)",10,True,71.1565634960532,71.1565634960532,00:0;01:1;02:3;03:0;04:0;05:1;06:0;07:4;08:0;09:0;10:0;11:0;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(17,3);(25,1);(4,8);(0,10);(5,13);(0,15);(33,25);(11,20);(0,23);(0,25);(0,28);(27,31);(0,33)",1806,0,completed
14,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,21);(19,17);(30,30);(23,1);(28,33);(8,20);(30,13);(19,15);(2,18);(33,8)",10,True,79.50248731158437,79.50248731158437,00:1;01:0;02:0;03:0;04:0;05:0;06:0;07:3;08:4;09:0;10:0;11:0;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(23,4);(1,3);(1,5);(0,8);(0,10);(0,13);(2,15);(19,15);(33,8);(1,23);(0,25);(1,28);(0,30);(30,30)",2050,0,completed
15,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,18);(21,0);(3,27);(7,8);(33,29);(20,7);(6,0);(20,31);(24,30);(16,32)",10,True,64.05169531611918,64.05169531611918,00:3;01:0;02:0;03:1;04:0;05:0;06:0;07:1;08:0;09:0;10:0;11:1;12:4;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(20,7);(1,3);(0,5);(7,8);(0,10);(0,13);(0,15);(32,18);(0,20);(0,23);(0,25);(19,27);(33,29);(3,33)",1625,0,completed
16,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,14);(9,22);(26,13);(4,24);(11,9);(20,7);(27,16);(21,13);(22,30);(32,17)",10,True,64.09086298271083,64.09086298271083,00:0;01:0;02:0;03:2;04:0;05:5;06:0;07:0;08:0;09:2;10:0;11:0;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(0,3);(8,5);(24,7);(11,10);(32,17);(1,15);(0,18);(0,20);(9,22);(4,25);(1,28);(23,30);(0,33)",1636,0,completed
17,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,0);(19,24);(12,18);(21,27);(17,8);(5,23);(14,25);(33,9);(29,21);(16,3)",10,True,87.75638467336849,87.75638467336849,00:1;01:2;02:0;03:0;04:0;05:0;06:0;07:3;08:0;09:4;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(20,0);(17,8);(1,5);(0,8);(0,10);(1,13);(0,15);(33,9);(7,20);(21,27);(0,25);(10,28);(0,30);(0,33)",2282,0,completed
18,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(24,8);(28,25);(26,24);(29,0);(11,25);(24,19);(20,9);(22,16);(12,3);(25,17)",10,True,50.98653145759573,50.98653145759573,00:1;01:1;02:0;03:2;04:0;05:0;06:3;07:0;08:0;09:0;10:3;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(29,0);(12,3);(0,5);(24,8);(0,10);(1,13);(24,19);(0,18);(0,20);(0,23);(28,25);(1,28);(0,30);(0,33)",1261,0,completed
19,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,5);(13,19);(29,20);(27,28);(8,21);(15,14);(16,1);(3,33);(31,23);(17,0)",10,True,60.78978093718184,60.78978093718184,00:3;01:0;02:0;03:0;04:0;05:0;06:1;07:3;08:1;09:0;10:0;11:1;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(23,5);(0,3);(3,5);(1,8);(0,10);(2,13);(15,14);(31,23);(8,21);(0,23);(1,25);(27,28);(1,30);(3,33)",1536,0,completed
20,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,17);(12,20);(15,28);(23,12);(29,15);(14,15);(22,2);(8,23);(8,5);(6,15)",10,True,63.73151803823717,63.73151803823717,00:0;01:0;02:2;03:0;04:0;05:3;06:3;07:0;08:0;09:1;10:0;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(0,3);(22,2);(0,8);(0,10);(29,15);(12,20);(0,18);(0,20);(8,23);(0,25);(15,28);(0,30);(1,33)",1647,0,completed
21,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,8);(23,31);(2,2);(6,23);(14,22);(4,6);(4,29);(11,19);(21,7);(12,20)",10,True,55.726348303175264,55.726348303175264,00:0;01:1;02:1;03:2;04:0;05:0;06:0;07:0;08:2;09:3;10:0;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(2,1);(2,2);(4,6);(21,7);(1,10);(0,13);(0,15);(1,18);(12,20);(23,31);(0,25);(4,29);(0,30);(1,33)",1451,0,completed
22,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(4,33);(25,14);(3,12);(29,19);(27,15);(23,6);(8,32);(20,20);(1,3);(11,6)",10,True,49.85171660246507,49.85171660246507,00:0;01:1;02:2;03:0;04:0;05:1;06:2;07:0;08:2;09:0;10:0;11:0;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(1,3);(23,6);(1,8);(0,10);(3,12);(27,15);(0,18);(29,19);(1,23);(1,25);(0,28);(0,30);(8,32)",1270,0,completed
23,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(10,9);(25,12);(25,5);(9,33);(21,9);(1,11);(15,22);(32,25);(21,17);(8,30)",10,True,52.94136392802695,52.94136392802695,00:0;01:0;02:2;03:2;04:1;05:0;06:0;07:0;08:0;09:2;10:1;11:0;12:2;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(0,3);(25,12);(21,9);(1,11);(1,13);(0,15);(0,18);(0,20);(21,17);(32,25);(0,28);(9,33);(0,33)",1317,0,completed
24,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,33);(33,23);(1,17);(21,0);(25,13);(27,31);(18,4);(27,17);(32,19);(3,31)",10,True,71.9385422449059,71.9385422449059,00:0;01:2;02:0;03:0;04:0;05:1;06:0;07:1;08:3;09:0;10:0;11:0;12:1;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(21,0);(0,5);(0,8);(1,10);(27,16);(0,15);(1,17);(33,23);(0,23);(1,25);(0,28);(3,31);(27,31)",1834,0,completed
25,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,21);(8,16);(30,7);(5,9);(22,7);(18,25);(29,31);(27,12);(19,0);(24,26)",10,True,81.08515882736516,81.08515882736516,00:1;01:0;02:0;03:4;04:0;05:0;06:1;07:0;08:0;09:0;10:4;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(22,4);(0,3);(0,5);(27,12);(0,10);(0,13);(8,16);(0,18);(0,20);(0,23);(32,21);(0,28);(18,30);(0,33)",2084,0,completed
26,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,25);(5,4);(32,8);(33,26);(24,17);(11,21);(11,7);(10,4);(2,1);(20,3)",10,True,72.47615277691759,72.47615277691759,00:1;01:3;02:2;03:0;04:0;05:0;06:0;07:2;08:2;09:0;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(2,1);(32,8);(11,7);(1,8);(0,10);(1,13);(0,15);(33,26);(14,25);(1,23);(3,25);(0,28);(0,30);(0,33)",1871,0,completed
27,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,17);(5,32);(24,32);(22,27);(2,14);(5,15);(32,12);(8,27);(25,24);(2,19)",10,True,66.22738856908174,66.22738856908174,00:0;01:0;02:0;03:0;04:0;05:1;06:3;07:1;08:0;09:0;10:0;11:3;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(0,3);(1,5);(0,8);(0,10);(2,14);(32,12);(2,19);(2,20);(4,23);(0,25);(25,24);(3,30);(24,32)",1719,0,completed
28,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(2,6);(25,6);(29,4);(10,13);(23,2);(8,33);(16,32);(26,14);(25,17);(25,7)",10,True,53.4651666629567,53.4651666629567,00:0;01:2;02:3;03:0;04:0;05:1;06:0;07:2;08:0;09:0;10:0;11:0;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(19,0);(29,4);(25,7);(0,8);(1,10);(10,13);(0,15);(26,14);(0,20);(1,23);(1,25);(0,28);(0,30);(16,32)",1314,0,completed
29,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(18,19);(10,33);(7,0);(1,33);(14,31);(4,1);(7,26);(14,5);(10,12);(11,32)",10,True,36.03980516424699,36.03980516424699,00:2;01:0;02:0;03:0;04:0;05:2;06:0;07:0;08:1;09:0;10:1;11:0;12:0;13:4,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(7,0);(0,3);(0,5);(1,8);(0,10);(14,5);(0,15);(0,18);(18,19);(0,23);(7,27);(1,28);(1,30);(14,31)",911,0,completed
30,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,8);(23,15);(28,19);(29,4);(20,7);(12,22);(24,15);(31,25);(5,5);(16,22)",10,True,69.32563524730062,69.32563524730062,00:0;01:0;02:1;03:3;04:0;05:0;06:4;07:0;08:0;09:2;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(0,3);(20,5);(29,4);(0,10);(0,13);(31,25);(5,18);(0,20);(22,22);(8,25);(1,28);(0,30);(1,33)",1767,0,completed
31,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,2);(20,12);(17,22);(30,16);(28,19);(16,4);(21,16);(20,3);(29,9);(13,22)",10,True,62.45607713487789,62.45607713487789,00:2;01:1;02:0;03:0;04:0;05:2;06:0;07:3;08:0;09:2;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(20,3);(16,7);(3,5);(0,8);(0,10);(29,9);(0,15);(28,19);(0,20);(17,22);(0,25);(1,28);(0,30);(0,33)",1571,0,completed
32,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,22);(19,16);(2,33);(17,21);(19,27);(24,25);(25,6);(21,15);(25,24);(15,28)",10,True,46.32314015477233,46.32314015477233,00:0;01:0;02:1;03:0;04:0;05:0;06:2;07:0;08:1;09:0;10:3;11:2;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(0,3);(25,6);(0,8);(0,10);(0,13);(21,15);(0,18);(21,22);(1,23);(25,22);(19,27);(0,30);(2,33)",1139,0,completed
33,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,9);(4,26);(3,32);(30,6);(2,30);(28,32);(17,6);(19,11);(12,26);(32,17)",10,True,66.43690642336034,66.43690642336034,00:0;01:0;02:3;03:1;04:0;05:0;06:0;07:1;08:0;09:0;10:3;11:0;12:1;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(1,3);(30,6);(19,11);(0,10);(1,13);(0,15);(32,17);(0,20);(0,23);(28,32);(0,28);(3,31);(3,32)",1685,0,completed
34,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,6);(10,3);(14,22);(18,33);(24,22);(31,5);(18,6);(8,9);(25,33);(33,2)",10,True,63.97878779949648,63.97878779949648,00:0;01:3;02:2;03:1;04:0;05:0;06:0;07:0;08:0;09:2;10:0;11:0;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(33,2);(20,6);(8,9);(0,10);(0,13);(2,15);(0,18);(0,20);(24,22);(0,25);(1,28);(1,30);(25,33)",1629,0,completed
35,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,9);(30,28);(32,28);(18,24);(17,11);(2,10);(29,33);(11,11);(7,15);(32,5)",10,True,65.76938901247708,65.76938901247708,00:0;01:0;02:0;03:0;04:5;05:0;06:1;07:0;08:0;09:1;10:0;11:0;12:0;13:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(0,3);(16,5);(3,8);(32,5);(0,13);(7,15);(0,18);(0,20);(23,28);(0,25);(1,28);(2,30);(32,28)",1668,0,completed
36,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(5,4);(26,16);(29,17);(13,10);(4,1);(2,3);(15,3);(22,12);(27,4);(20,15)",10,True,53.526120943094945,53.526120943094945,00:0;01:2;02:3;03:0;04:1;05:0;06:2;07:2;08:0;09:0;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(4,1);(27,4);(0,8);(13,10);(0,13);(22,12);(29,17);(1,20);(1,23);(0,25);(0,28);(1,30);(0,33)",1358,0,completed
37,known_visit,HIPC,ideal,1.0,34,1156,14,10,hipc_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,82.62583724989143,82.62583724989143,00:0;01:1;02:0;03:0;04:0;05:2;06:0;07:1;08:0;09:0;10:5;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(1,0);(6,3);(0,5);(0,8);(1,10);(23,10);(0,15);(9,17);(0,20);(6,23);(29,22);(14,28);(2,30);(0,33)",2167,0,completed
