trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(10,12);(15,17);(16,5);(18,18);(2,11)",5,True,39.82469698584475,39.82469698584475,00:1;01:1;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(2,11);(16,5);(18,18);(1,18)",249,0,completed
1,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(3,16);(7,16);(10,1);(0,8)",5,True,35.23137425447296,35.23137425447296,00:1;01:3;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(10,1);(3,16);(6,10);(1,18)",231,0,completed
2,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,5);(9,8);(7,14);(2,13);(6,6)",5,True,26.78739344435412,26.78739344435412,00:0;01:3;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(5,0);(11,5);(7,14);(5,18)",171,0,completed
3,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(17,11);(3,15);(1,18);(7,6);(1,16)",5,True,36.50262744168629,36.50262744168629,00:0;01:2;02:0;03:3,"(0,0);(0,6);(0,12);(0,18)","(1,0);(17,11);(1,13);(3,15)",253,0,completed
4,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,4);(18,8);(10,9);(18,7);(0,7)",5,True,38.29260098107984,38.29260098107984,00:1;01:4;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(16,4);(18,7);(0,11);(0,17)",251,0,completed
5,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,13);(13,10);(17,11);(4,4);(3,2)",5,True,44.0193170033582,44.0193170033582,00:1;01:1;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(3,3);(4,4);(6,13);(17,11)",298,0,completed
6,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(5,3);(0,2);(18,10);(4,4);(15,5)",5,True,47.03566880107037,47.03566880107037,00:3;01:2;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(18,10);(5,3);(0,10);(1,18)",330,0,completed
7,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,12);(12,6);(11,9);(18,10);(18,11)",5,True,32.99112229144276,32.99112229144276,00:0;01:2;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(1,0);(11,9);(18,10);(3,18)",212,0,completed
8,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(1,9);(5,12);(12,11);(12,3);(8,6)",5,True,42.3963655705945,42.3963655705945,00:0;01:3;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(1,3);(12,11);(1,9);(5,12)",285,0,completed
9,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,11);(5,17);(9,14);(0,2);(15,0)",5,True,35.38695269667046,35.38695269667046,00:1;01:2;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(15,0);(9,14);(0,2);(5,17)",218,0,completed
10,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(4,6);(17,7);(6,4);(2,9);(5,2)",5,True,29.631496699185846,29.631496699185846,00:2;01:2;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(6,4);(17,7);(2,9);(2,17)",192,0,completed
11,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(2,12);(0,8);(5,10);(2,1);(18,8)",5,True,46.75514503755069,46.75514503755069,00:1;01:1;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(2,1);(0,8);(2,12);(18,8)",331,0,completed
12,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,3);(2,14);(18,11);(0,2);(3,2)",5,True,48.17728743114398,48.17728743114398,00:0;01:2;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(0,1);(3,2);(16,3);(2,14)",330,0,completed
13,known_visit,PI,ideal,1.0,19,361,4,5,targets_5_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(0,8);(16,15);(6,9);(3,2);(8,8)",5,True,31.25584994050709,31.25584994050709,00:1;01:3;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(3,2);(8,8);(16,15);(1,18)",204,0,completed
