trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,ACBBA,ideal,1.0,14,196,3,10,acbba_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(1,3);(11,7);(6,7);(5,8);(6,3);(13,10);(0,8);(0,10);(4,3);(4,9)",10,True,36.822069565384496,36.822069565384496,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(6,3);(6,7);(13,10)",175,0,completed
1,known_visit,ACBBA,ideal,1.0,14,196,3,10,acbba_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(10,8);(3,9);(6,2);(13,10);(10,2);(11,2);(1,5);(11,3);(8,3);(3,4)",10,True,33.29247783381057,33.29247783381057,00:4;01:3;02:3,"(0,0);(0,6);(0,13)","(11,3);(9,3);(13,10)",143,0,completed
2,known_visit,ACBBA,ideal,1.0,14,196,3,10,acbba_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(9,5);(1,6);(3,2);(12,7);(9,13);(9,10);(4,1);(2,13);(2,2);(1,11)",10,True,31.901382534852512,31.901382534852512,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(5,1);(12,7);(9,13)",140,0,completed
3,known_visit,ACBBA,ideal,1.0,14,196,3,10,acbba_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(0,12);(7,11);(9,6);(12,13);(1,5);(8,8);(12,6);(5,2);(13,11);(9,8)",10,True,30.885264218793655,30.885264218793655,00:1;01:5;02:4,"(0,0);(0,6);(0,13)","(8,6);(12,6);(12,13)",125,0,completed
4,known_visit,ACBBA,ideal,1.0,14,196,3,10,acbba_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(6,0);(12,4);(0,10);(6,10);(10,8);(7,2);(3,0);(2,1);(6,9);(3,5)",10,True,36.018212677032416,36.018212677032416,00:2;01:3;02:5,"(0,0);(0,6);(0,13)","(5,3);(6,0);(12,4)",164,0,completed
5,known_visit,ACBBA,ideal,1.0,14,196,3,10,acbba_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(6,3);(11,2);(4,7);(0,7);(8,0);(1,0);(5,12);(10,9);(7,2);(12,5)",10,True,36.57842347242561,36.57842347242561,00:5;01:3;02:2,"(0,0);(0,6);(0,13)","(12,5);(6,3);(10,9)",166,0,completed
6,known_visit,ACBBA,ideal,1.0,14,196,3,10,acbba_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(8,9);(2,9);(1,9);(5,3);(2,10);(1,0);(2,0);(1,11);(0,5);(4,6)",10,True,21.5076491108182,21.5076491108182,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(5,3);(8,9);(1,9)",98,0,completed
7,known_visit,ACBBA,ideal,1.0,14,196,3,10,acbba_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(4,0);(2,13);(8,0);(6,13);(4,6);(9,12);(3,0);(6,12);(1,11);(7,9)",10,True,24.451692336132236,24.451692336132236,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(8,1);(9,12);(6,13)",104,0,completed
8,known_visit,ACBBA,ideal,1.0,14,196,3,10,acbba_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(11,5);(1,6);(5,7);(13,5);(4,2);(11,0);(1,7);(8,13);(7,1);(12,13)",10,True,27.22306509232142,27.22306509232142,00:3;01:5;02:2,"(0,0);(0,6);(0,13)","(11,0);(13,5);(12,13)",110,0,completed
9,known_visit,ACBBA,ideal,1.0,14,196,3,10,acbba_g14_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(10,8);(8,13);(2,13);(10,6);(13,4);(13,7);(6,7);(9,2);(6,2);(7,9)",10,True,33.46761583383594,33.46761583383594,00:4;01:4;02:2,"(0,0);(0,6);(0,13)","(13,7);(10,6);(10,10)",139,0,completed
