mission,scenario,nominal_drop_pct,algorithm,attempted_runs,completed_runs,failed_runs,recorded_fraction_n,mean_trial_drop_fraction,median_trial_drop_fraction,sd_trial_drop_fraction,mean_ci95_low,mean_ci95_high,total_recorded_dropped_receiver_deliveries,total_recorded_delivered_receiver_deliveries_all_topics,aggregation,scope,pooled_fraction_note
Clue-Informed Probabilistic Search (CLIPS),CLIPS,5,ACBBA,500,500,0,500,0.049421894280595,0.0495801728042564,0.0237089235401447,0.0473387009529894,0.0515050876082006,155207,3204086,unweighted mean of stored per-trial message_drop_fraction; that simulator field excludes protected deliveries,"all recorded runs, including partial event histories from failed FGS runs",not computed: historical logs do not expose unprotected_delivered_total and can end with successful deliveries queued
Clue-Informed Probabilistic Search (CLIPS),CLIPS,5,CBAA,500,500,0,500,0.0496567790227299,0.0486669089697054,0.0276558074415793,0.0472267912827006,0.0520867667627592,53061,1279220,unweighted mean of stored per-trial message_drop_fraction; that simulator field excludes protected deliveries,"all recorded runs, including partial event histories from failed FGS runs",not computed: historical logs do not expose unprotected_delivered_total and can end with successful deliveries queued
Clue-Informed Probabilistic Search (CLIPS),CLIPS,5,DGA,500,500,0,500,0.0515334919232748,0.0473426179112294,0.0372700675364494,0.0482587436674175,0.0548082401791321,26577,793429,unweighted mean of stored per-trial message_drop_fraction; that simulator field excludes protected deliveries,"all recorded runs, including partial event histories from failed FGS runs",not computed: historical logs do not expose unprotected_delivered_total and can end with successful deliveries queued
Clue-Informed Probabilistic Search (CLIPS),CLIPS,5,DMCHBA,500,500,0,500,0.0495168606723238,0.0445432035382138,0.0390640574620584,0.0460844828287507,0.052949238515897,12972,502622,unweighted mean of stored per-trial message_drop_fraction; that simulator field excludes protected deliveries,"all recorded runs, including partial event histories from failed FGS runs",not computed: historical logs do not expose unprotected_delivered_total and can end with successful deliveries queued
Clue-Informed Probabilistic Search (CLIPS),CLIPS,5,HIPC,500,500,0,500,0.0528641240883274,0.0490096528523745,0.0510828151618891,0.0483757136583738,0.0573525345182811,46397,1131298,unweighted mean of stored per-trial message_drop_fraction; that simulator field excludes protected deliveries,"all recorded runs, including partial event histories from failed FGS runs",not computed: historical logs do not expose unprotected_delivered_total and can end with successful deliveries queued
Clue-Informed Probabilistic Search (CLIPS),CLIPS,5,PI,500,500,0,500,0.0502292745335355,0.049401511262381,0.030523455055601,0.0475473198762677,0.0529112291908033,33351,887615,unweighted mean of stored per-trial message_drop_fraction; that simulator field excludes protected deliveries,"all recorded runs, including partial event histories from failed FGS runs",not computed: historical logs do not expose unprotected_delivered_total and can end with successful deliveries queued
Clue-Informed Probabilistic Search (CLIPS),CLIPS,10,ACBBA,500,500,0,500,0.100958341283978,0.0987529079843477,0.0542408777909635,0.0961924465141762,0.10572423605378,297568,2939705,unweighted mean of stored per-trial message_drop_fraction; that simulator field excludes protected deliveries,"all recorded runs, including partial event histories from failed FGS runs",not computed: historical logs do not expose unprotected_delivered_total and can end with successful deliveries queued
Clue-Informed Probabilistic Search (CLIPS),CLIPS,10,CBAA,500,500,0,500,0.104959632544062,0.0991573144839045,0.0683032624368388,0.0989581411511195,0.110961123937005,107787,1243864,unweighted mean of stored per-trial message_drop_fraction; that simulator field excludes protected deliveries,"all recorded runs, including partial event histories from failed FGS runs",not computed: historical logs do not expose unprotected_delivered_total and can end with successful deliveries queued
Clue-Informed Probabilistic Search (CLIPS),CLIPS,10,DGA,500,500,0,500,0.101487420678729,0.0976611058624633,0.0587533282285638,0.0963250377838192,0.106649803573639,52644,766567,unweighted mean of stored per-trial message_drop_fraction; that simulator field excludes protected deliveries,"all recorded runs, including partial event histories from failed FGS runs",not computed: historical logs do not expose unprotected_delivered_total and can end with successful deliveries queued
Clue-Informed Probabilistic Search (CLIPS),CLIPS,10,DMCHBA,500,500,0,500,0.0996007942426113,0.094551282051282,0.0620234972693412,0.0941510767365643,0.105050511748658,26394,507248,unweighted mean of stored per-trial message_drop_fraction; that simulator field excludes protected deliveries,"all recorded runs, including partial event histories from failed FGS runs",not computed: historical logs do not expose unprotected_delivered_total and can end with successful deliveries queued
