trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
0,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,121,13,108,109,15,0,0,0,358,580,135,122,236,250,108,332,108,0.2860169491525424,3.2844036697247705,3.074074074074074,0.8925619834710744,1.0,0.9908256880733946,clue:7;collision_intent:121;pi_entry:108;state:121;target:1,42,132,0.061162079510703515,completed
1,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,297,4,293,174,126,1,11,7,935,1547,322,310,625,615,320,927,320,0.2576,5.373563218390805,3.16382252559727,1.0774410774410774,1.0921501706484642,1.839080459770115,clue:8;collision_intent:309;pi_entry:320;state:297;target:1,100,340,0.149425287356322,completed
2,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,267,32,235,173,97,1,0,0,765,1283,245,268,497,543,222,701,222,0.24672708962739173,4.421965317919075,2.9829787234042553,0.8314606741573034,0.9446808510638298,1.283236994219653,clue:8;collision_intent:267;pi_entry:222;state:267;target:1,91,282,0.1502890173410405,completed
3,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,117,47,70,112,8,0,0,0,289,493,84,119,170,240,49,195,49,0.24705882352941178,2.580357142857143,2.7857142857142856,0.4188034188034188,0.7,0.4375,clue:4;collision_intent:118;pi_entry:49;state:117;target:1,39,110,0.029761904761904878,completed
4,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,132,18,114,82,53,0,7,7,375,625,122,141,234,276,99,339,99,0.26180257510729615,4.573170731707317,2.973684210526316,0.75,0.868421052631579,1.2073170731707317,clue:3;collision_intent:140;pi_entry:99;state:132;target:1,45,137,0.03252032520325221,completed
5,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,285,4,281,150,138,0,23,11,889,1469,307,311,578,605,284,881,284,0.2658008658008658,5.926666666666667,3.1352313167259784,0.9964912280701754,1.01067615658363,1.8933333333333333,clue:9;collision_intent:310;pi_entry:284;state:285;target:1,96,311,0.06666666666666665,completed
6,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,9,9,0,12,0,0,0,0,19,34,3,10,9,19,0,0,0,0.16666666666666666,1.5833333333333333,0.0,0.0,0.0,0.0,collision_intent:9;state:9;target:1,3,7,0.0,completed
7,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,143,78,65,113,33,0,3,3,352,575,126,147,205,293,59,196,59,0.3080684596577017,3.1150442477876106,3.0153846153846153,0.4125874125874126,0.9076923076923077,0.5221238938053098,clue:3;collision_intent:146;pi_entry:59;state:143;target:1,48,123,0.03539823008849563,completed
8,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,142,25,117,115,30,1,4,4,380,631,127,148,232,298,82,330,82,0.27429805615550756,3.3043478260869565,2.8205128205128207,0.5774647887323944,0.7008547008547008,0.7130434782608696,clue:8;collision_intent:147;pi_entry:82;state:142;target:1,49,145,0.10434782608695659,completed
9,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,193,2,191,123,73,1,17,7,599,1011,185,211,388,410,189,594,189,0.23870967741935484,4.869918699186992,3.1099476439790577,0.9792746113989638,0.9895287958115183,1.5365853658536586,clue:6;collision_intent:210;pi_entry:189;state:193;target:1,67,209,0.09214092140921415,completed
10,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,17,17,0,20,0,0,0,0,36,66,5,19,17,36,0,0,0,0.14705882352941177,1.8,0.0,0.0,0.0,0.0,collision_intent:18;state:17;target:1,6,13,0.03333333333333344,completed
11,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,53,34,19,55,1,0,1,1,139,243,32,56,83,112,27,71,27,0.1951219512195122,2.5272727272727273,3.736842105263158,0.5094339622641509,1.4210526315789473,0.4909090909090909,clue:3;collision_intent:55;pi_entry:27;state:53;target:1,18,49,0.0121212121212122,completed
12,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,227,60,167,155,75,1,12,7,637,1085,187,241,396,476,161,517,161,0.23640960809102401,4.109677419354838,3.095808383233533,0.7092511013215859,0.9640718562874252,1.038709677419355,clue:8;collision_intent:240;pi_entry:161;state:227;target:1,77,218,0.05591397849462365,completed
13,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,143,99,44,116,30,0,1,1,327,572,80,146,181,292,35,129,35,0.22099447513812154,2.8189655172413794,2.9318181818181817,0.24475524475524477,0.7954545454545454,0.3017241379310345,clue:3;collision_intent:145;pi_entry:35;state:143;target:1,48,114,0.011494252873563315,completed
14,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,bernoulli,drop_0.25,14,196,3,85.0,65.333333,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,137,81,56,112,28,0,2,2,327,573,80,140,187,281,46,165,46,0.21390374331550802,2.919642857142857,2.9464285714285716,0.3357664233576642,0.8214285714285714,0.4107142857142857,clue:4;collision_intent:139;pi_entry:46;state:137;target:1,46,110,0.04166666666666674,completed
