trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id
40,DMCHBA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,20,19,"(17,2);(18,15);(13,19);(24,6)",00,17,2,"00:(0,0);01:(0,12);02:(0,24)","00:(13,23);01:(21,4);02:(20,19)",00:2;01:0;02:1,02,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dmchba,g25_d220_bernoulli_025_dmchba
41,DMCHBA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,2,24,"(21,17);(4,9);(11,14);(22,15)",02,21,17,"00:(0,0);01:(0,12);02:(0,24)","00:(20,6);01:(5,5);02:(2,24)",00:0;01:3;02:1,02,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dmchba,g25_d220_bernoulli_025_dmchba
42,DMCHBA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,4,4,"(13,10);(16,13);(3,1);(13,17)",01,16,13,"00:(0,0);01:(0,12);02:(0,24)","00:(23,4);01:(4,4);02:(1,12)",00:2;01:1;02:2,01,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dmchba,g25_d220_bernoulli_025_dmchba
43,DMCHBA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,16,22,"(15,21);(20,17);(7,12);(14,17)",02,14,17,"00:(0,0);01:(0,12);02:(0,24)","00:(16,22);01:(1,8);02:(12,16)",00:0;01:0;02:2,00,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dmchba,g25_d220_bernoulli_025_dmchba
44,DMCHBA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,8,13,"(6,15);(24,13);(12,3);(3,4)",,,,"00:(0,0);01:(0,12);02:(0,24)","00:(9,0);01:(8,13);02:(1,17)",00:0;01:0;02:0,01,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dmchba,g25_d220_bernoulli_025_dmchba
45,DMCHBA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,21,15,"(21,10);(19,8);(22,11);(12,16)",,,,"00:(0,0);01:(0,12);02:(0,24)","00:(23,2);01:(21,15);02:(17,19)",00:0;01:0;02:0,01,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dmchba,g25_d220_bernoulli_025_dmchba
46,DMCHBA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,6,15,"(3,8);(20,4);(15,7);(12,9)",,,,"00:(0,0);01:(0,12);02:(0,24)","00:(7,2);01:(6,15);02:(2,19)",00:0;01:0;02:0,01,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dmchba,g25_d220_bernoulli_025_dmchba
47,DMCHBA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,5,18,"(3,16);(22,1);(4,7);(3,17)",02,3,17,"00:(0,0);01:(0,12);02:(0,24)","00:(5,5);01:(6,10);02:(5,18)",00:1;01:0;02:2,02,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dmchba,g25_d220_bernoulli_025_dmchba
48,DMCHBA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,17,6,"(8,7);(24,20);(17,15);(16,5)",01,17,15,"00:(0,0);01:(0,12);02:(0,24)","00:(17,6);01:(17,15);02:(17,20)",00:0;01:1;02:0,00,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dmchba,g25_d220_bernoulli_025_dmchba
49,DMCHBA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,10,16,"(9,16);(9,13);(11,14);(20,3)",01,9,13,"00:(0,0);01:(0,12);02:(0,24)","00:(10,16);01:(8,6);02:(12,11)",00:1;01:2;02:1,00,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dmchba,g25_d220_bernoulli_025_dmchba
0,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,14,0,"(9,0);(6,18);(19,8);(12,1)",00,9,0,"00:(0,0);01:(0,12);02:(0,24)","00:(10,21);01:(14,0);02:(6,3)",00:1;01:1;02:1,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
1,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,12,13,"(12,14);(16,14);(9,1);(18,8)",,,,"00:(0,0);01:(0,12);02:(0,24)","00:(13,0);01:(12,13);02:(5,17)",00:0;01:0;02:0,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
2,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,16,1,"(9,12);(17,8);(15,4);(7,14)",,,,"00:(0,0);01:(0,12);02:(0,24)","00:(16,1);01:(18,14);02:(24,18)",00:0;01:0;02:0,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
3,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,2,18,"(4,16);(13,22);(5,17);(3,18)",02,5,17,"00:(0,0);01:(0,12);02:(0,24)","00:(2,15);01:(4,7);02:(2,18)",00:0;01:1;02:2,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
4,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,8,18,"(7,23);(17,17);(19,8);(12,6)",02,17,17,"00:(0,0);01:(0,12);02:(0,24)","00:(20,17);01:(8,18);02:(14,2)",00:2;01:0;02:1,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
5,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,15,13,"(19,6);(19,17);(17,5);(11,10)",,,,"00:(0,0);01:(0,12);02:(0,24)","00:(16,0);01:(15,13);02:(8,17)",00:0;01:0;02:0,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
6,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,10,15,"(1,5);(8,15);(13,17);(14,10)",02,13,17,"00:(0,0);01:(0,12);02:(0,24)","00:(10,15);01:(16,24);02:(9,19)",00:0;01:1;02:1,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
7,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,4,19,"(5,18);(4,18);(11,9);(17,11)",02,5,18,"00:(0,0);01:(0,12);02:(0,24)","00:(7,3);01:(11,16);02:(4,19)",00:0;01:0;02:1,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
8,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,21,3,"(18,22);(17,17);(17,1);(24,1)",02,17,17,"00:(0,0);01:(0,12);02:(0,24)","00:(21,3);01:(21,15);02:(19,16)",00:1;01:0;02:1,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
9,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,1,0,"(6,17);(10,3);(2,18);(16,8)",,,,"00:(0,0);01:(0,12);02:(0,24)","00:(1,0);01:(0,12);02:(0,24)",00:0;01:0;02:0,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
10,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,18,13,"(14,23);(19,13);(22,9);(13,10)",,,,"00:(0,0);01:(0,12);02:(0,24)","00:(18,0);01:(18,13);02:(11,17)",00:0;01:0;02:0,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
11,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,18,10,"(15,19);(15,10);(18,9);(12,7)",02,15,19,"00:(0,0);01:(0,12);02:(0,24)","00:(18,10);01:(15,7);02:(19,20)",00:3;01:3;02:1,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
12,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,14,19,"(15,17);(6,20);(15,5);(7,18)",02,15,17,"00:(0,0);01:(0,12);02:(0,24)","00:(23,2);01:(22,15);02:(14,19)",00:0;01:0;02:1,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
13,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,4,15,"(10,6);(3,12);(6,22);(7,17)",02,7,17,"00:(0,0);01:(0,12);02:(0,24)","00:(2,21);01:(5,8);02:(4,15)",00:1;01:0;02:1,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
14,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,1,10,"(4,8);(2,12);(6,8);(20,8)",,,,"00:(0,0);01:(0,12);02:(0,24)","00:(5,6);01:(1,10);02:(3,23)",00:0;01:0;02:0,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
15,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,23,1,"(7,8);(18,17);(10,7);(18,11)",02,18,17,"00:(0,0);01:(0,12);02:(0,24)","00:(23,1);01:(23,14);02:(18,17)",00:0;01:0;02:1,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
16,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,9,3,"(9,2);(4,7);(7,5);(14,3)",00,9,2,"00:(0,0);01:(0,12);02:(0,24)","00:(6,19);01:(9,3);02:(4,21)",00:2;01:0;02:0,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
17,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,1,19,"(15,11);(21,18);(8,16);(8,19)",02,21,18,"00:(0,0);01:(0,12);02:(0,24)","00:(1,19);01:(9,24);02:(18,10)",00:2;01:1;02:1,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
18,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,24,21,"(20,14);(16,11);(24,20);(24,24)",01,20,14,"00:(0,0);01:(0,12);02:(0,24)","00:(24,10);01:(18,0);02:(24,21)",00:1;01:2;02:2,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
19,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,16,4,"(16,6);(5,6);(4,3);(17,9)",00,4,3,"00:(0,0);01:(0,12);02:(0,24)","00:(11,22);01:(16,4);02:(16,12)",00:2;01:1;02:2,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
20,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,7,23,"(7,24);(10,19);(11,23);(9,1)",00,9,1,"00:(0,0);01:(0,12);02:(0,24)","00:(17,11);01:(7,23);02:(6,20)",00:1;01:0;02:1,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
21,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,3,11,"(8,9);(3,8);(12,11);(1,13)",01,1,13,"00:(0,0);01:(0,12);02:(0,24)","00:(3,11);01:(4,13);02:(1,8)",00:0;01:1;02:1,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
22,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,21,23,"(8,13);(23,22);(20,12);(17,9)",01,8,13,"00:(0,0);01:(0,12);02:(0,24)","00:(17,19);01:(24,11);02:(21,23)",00:2;01:2;02:1,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,15,3,"(12,2);(7,6);(2,12);(13,7)",00,12,2,"00:(0,0);01:(0,12);02:(0,24)","00:(15,3);01:(16,16);02:(10,20)",00:1;01:0;02:0,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
24,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,20,24,"(9,11);(21,24);(11,24);(12,19)",02,12,19,"00:(0,0);01:(0,12);02:(0,24)","00:(15,15);01:(20,24);02:(9,16)",00:2;01:1;02:1,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
25,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,3,8,"(17,8);(14,9);(3,9);(6,5)",01,3,9,"00:(0,0);01:(0,12);02:(0,24)","00:(11,4);01:(3,8);02:(7,21)",00:0;01:1;02:0,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
26,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,17,18,"(12,19);(6,7);(15,4);(9,11)",,,,"00:(0,0);01:(0,12);02:(0,24)","00:(10,1);01:(11,14);02:(17,18)",00:0;01:0;02:0,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
27,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,11,6,"(22,11);(8,7);(13,2);(11,14)",01,11,14,"00:(0,0);01:(0,12);02:(0,24)","00:(11,6);01:(8,15);02:(7,18)",00:0;01:1;02:0,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
28,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,22,10,"(15,8);(19,13);(16,11);(4,15)",01,19,13,"00:(0,0);01:(0,12);02:(0,24)","00:(22,10);01:(15,12);02:(20,8)",00:0;01:1;02:0,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
29,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,14,10,"(15,21);(5,8);(19,19);(9,6)",02,19,19,"00:(0,0);01:(0,12);02:(0,24)","00:(14,10);01:(8,16);02:(18,20)",00:0;01:0;02:1,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
30,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,22,8,"(17,7);(20,4);(21,10);(24,8)",00,20,4,"00:(0,0);01:(0,12);02:(0,24)","00:(13,5);01:(22,8);02:(15,19)",00:2;01:2;02:0,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
31,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,17,7,"(10,8);(11,18);(18,22);(11,11)",02,11,18,"00:(0,0);01:(0,12);02:(0,24)","00:(6,10);01:(3,8);02:(17,7)",00:1;01:1;02:3,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
32,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,9,1,"(5,1);(7,5);(2,5);(14,10)",,,,"00:(0,0);01:(0,12);02:(0,24)","00:(9,1);01:(11,14);02:(17,18)",00:0;01:0;02:0,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
33,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,5,24,"(23,11);(23,2);(21,0);(19,24)",00,21,0,"00:(0,0);01:(0,12);02:(0,24)","00:(16,24);01:(24,23);02:(5,24)",00:3;01:4;02:1,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
34,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,24,11,"(8,5);(14,5);(23,10);(22,14)",01,22,14,"00:(0,0);01:(0,12);02:(0,24)","00:(18,21);01:(10,16);02:(24,11)",00:0;01:1;02:0,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
35,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,3,14,"(3,0);(9,3);(13,3);(6,22)",00,3,0,"00:(0,0);01:(0,12);02:(0,24)","00:(3,2);01:(3,14);02:(1,20)",00:1;01:0;02:0,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
36,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,24,10,"(16,7);(20,11);(10,16);(24,8)",01,10,16,"00:(0,0);01:(0,12);02:(0,24)","00:(22,5);01:(22,9);02:(24,10)",00:1;01:2;02:1,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
37,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,14,10,"(20,3);(16,12);(23,3);(13,6)",00,23,3,"00:(0,0);01:(0,12);02:(0,24)","00:(2,3);01:(14,3);02:(14,10)",00:3;01:1;02:2,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
38,DGA,bernoulli,0.25,25,625,3,220,208.333333,g25_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,16,24,"(17,24);(12,21);(13,3);(14,16)",00,13,3,"00:(0,0);01:(0,12);02:(0,24)","00:(16,24);01:(17,18);02:(3,24)",00:1;01:2;02:1,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_bernoulli_025_dga
