trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,ACBBA,bernoulli,drop_0.25,14,196,4,10,acbba_g14_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(1,3);(11,7);(6,7);(5,8);(6,3);(13,10);(0,8);(0,10);(4,3);(4,9)",10,True,34.530931414547176,34.530931414547176,00:1;01:3;02:6;03:0,"(0,0);(0,4);(0,9);(0,13)","(0,10);(6,4);(13,10);(5,8)",216,0,completed
1,known_visit,ACBBA,bernoulli,drop_0.25,14,196,4,10,acbba_g14_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(10,8);(3,9);(6,2);(13,10);(10,2);(11,2);(1,5);(11,3);(8,3);(3,4)",10,True,27.44487142163411,27.44487142163411,00:5;01:2;02:3;03:0,"(0,0);(0,4);(0,9);(0,13)","(10,2);(10,1);(13,10);(1,5)",148,0,completed
2,known_visit,ACBBA,bernoulli,drop_0.25,14,196,4,10,acbba_g14_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(9,5);(1,6);(3,2);(12,7);(9,13);(9,10);(4,1);(2,13);(2,2);(1,11)",10,True,27.169036792135252,27.169036792135252,00:4;01:2;02:1;03:3,"(0,0);(0,4);(0,9);(0,13)","(9,5);(13,7);(1,5);(9,10)",150,0,completed
3,known_visit,ACBBA,bernoulli,drop_0.25,14,196,4,10,acbba_g14_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(0,12);(7,11);(9,6);(12,13);(1,5);(8,8);(12,6);(5,2);(13,11);(9,8)",10,True,29.57820840456154,29.57820840456154,00:3;01:2;02:2;03:3,"(0,0);(0,4);(0,9);(0,13)","(12,6);(7,12);(9,6);(13,11)",157,0,completed
4,known_visit,ACBBA,bernoulli,drop_0.25,14,196,4,10,acbba_g14_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(6,0);(12,4);(0,10);(6,10);(10,8);(7,2);(3,0);(2,1);(6,9);(3,5)",10,True,35.804783403584544,35.804783403584544,00:4;01:1;02:4;03:1,"(0,0);(0,4);(0,9);(0,13)","(7,7);(2,1);(11,8);(12,4)",210,0,completed
5,known_visit,ACBBA,bernoulli,drop_0.25,14,196,4,10,acbba_g14_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(6,3);(11,2);(4,7);(0,7);(8,0);(1,0);(5,12);(10,9);(7,2);(12,5)",10,True,39.92967706385703,39.92967706385703,00:5;01:0;02:3;03:2,"(0,0);(0,4);(0,9);(0,13)","(12,5);(7,4);(6,3);(10,9)",231,0,completed
6,known_visit,ACBBA,bernoulli,drop_0.25,14,196,4,10,acbba_g14_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(8,9);(2,9);(1,9);(5,3);(2,10);(1,0);(2,0);(1,11);(0,5);(4,6)",10,True,16.60370209035671,16.60370209035671,00:3;01:2;02:4;03:1,"(0,0);(0,4);(0,9);(0,13)","(5,3);(5,6);(8,9);(1,4)",95,0,completed
7,known_visit,ACBBA,bernoulli,drop_0.25,14,196,4,10,acbba_g14_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(4,0);(2,13);(8,0);(6,13);(4,6);(9,12);(3,0);(6,12);(1,11);(7,9)",10,True,25.29510799319122,25.29510799319122,00:3;01:1;02:1;03:5,"(0,0);(0,4);(0,9);(0,13)","(8,6);(4,11);(6,13);(7,9)",141,0,completed
8,known_visit,ACBBA,bernoulli,drop_0.25,14,196,4,10,acbba_g14_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(11,5);(1,6);(5,7);(13,5);(4,2);(11,0);(1,7);(8,13);(7,1);(12,13)",10,True,34.96916738492066,34.96916738492066,00:4;01:1;02:2;03:3,"(0,0);(0,4);(0,9);(0,13)","(11,5);(8,8);(2,5);(13,5)",187,0,completed
9,known_visit,ACBBA,bernoulli,drop_0.25,14,196,4,10,acbba_g14_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(10,8);(8,13);(2,13);(10,6);(13,4);(13,7);(6,7);(9,2);(6,2);(7,9)",10,True,35.656479941196714,35.656479941196714,00:1;01:4;02:2;03:3,"(0,0);(0,4);(0,9);(0,13)","(10,6);(13,7);(10,2);(10,7)",194,0,completed
10,known_visit,ACBBA,bernoulli,drop_0.25,14,196,4,10,acbba_g14_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(2,4);(12,12);(11,9);(7,13);(9,8);(4,10);(2,8);(3,2);(12,9);(5,6)",10,True,26.66242141792926,26.66242141792926,00:1;01:4;02:2;03:3,"(0,0);(0,4);(0,9);(0,13)","(8,7);(11,9);(7,8);(12,9)",141,0,completed
11,known_visit,ACBBA,bernoulli,drop_0.25,14,196,4,10,acbba_g14_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(5,6);(11,1);(7,4);(7,5);(2,4);(13,2);(12,13);(5,11);(10,10);(4,5)",10,True,35.66431634428349,35.66431634428349,00:3;01:4;02:2;03:1,"(0,0);(0,4);(0,9);(0,13)","(13,2);(5,9);(13,10);(7,4)",194,0,completed
