trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status
0,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,00,17,11,17,1,1,0,0,43,18,25,36,7,31,clue:1;collision_intent:18;pi_entry:7;state:17,407,0,completed
0,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,01,17,11,18,0,1,0,0,49,17,32,35,14,37,clue:1;collision_intent:17;pi_clear_path:1;pi_entry:13;state:17,402,0,completed
0,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,02,17,11,17,1,0,0,0,50,17,33,35,15,38,clue:1;collision_intent:17;pi_entry:15;state:17,400,0,completed
0,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,03,17,11,18,0,0,0,0,53,18,35,36,17,41,clue:1;collision_intent:18;pi_clear_path:2;pi_entry:15;state:17,397,0,completed
0,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,04,17,11,17,1,0,0,0,52,17,35,35,17,40,clue:1;collision_intent:17;pi_entry:17;state:17,400,0,completed
0,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,05,16,11,16,1,0,0,0,51,17,34,34,17,41,clue:1;collision_intent:17;pi_entry:17;state:16,400,0,completed
0,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,06,16,11,16,1,0,1,1,49,17,32,34,15,39,clue:1;collision_intent:17;pi_entry:15;state:16,403,0,completed
0,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,07,17,12,18,0,0,0,0,53,18,35,36,17,43,clue:1;collision_intent:17;pi_entry:17;state:17;target:1,399,0,completed
0,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,08,17,11,18,0,0,0,0,52,17,35,35,17,40,clue:1;collision_intent:17;pi_entry:17;state:17,400,0,completed
1,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,00,109,100,100,10,0,0,0,357,109,248,222,135,339,clue:4;collision_intent:109;pi_entry:135;state:109,2667,0,completed
1,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,01,110,100,107,4,1,0,0,355,111,244,225,130,335,clue:4;collision_intent:111;pi_entry:130;state:110,2670,0,completed
1,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,02,109,99,75,35,0,1,1,315,110,205,223,92,295,clue:4;collision_intent:110;pi_entry:92;state:109,2708,0,completed
1,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,03,110,100,108,3,0,0,0,350,110,240,224,126,330,clue:4;collision_intent:110;pi_clear_path:1;pi_entry:125;state:110,2674,0,completed
1,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,04,111,102,60,52,0,4,4,307,116,191,231,76,289,clue:4;collision_intent:115;pi_entry:76;state:111;target:1,2718,0,completed
1,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,05,108,99,88,21,0,6,5,313,114,199,226,87,295,clue:4;collision_intent:114;pi_entry:87;state:108,2712,0,completed
1,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,06,105,96,91,15,0,4,4,337,109,228,218,119,319,clue:4;collision_intent:109;pi_entry:119;state:105,2688,0,completed
1,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,07,108,99,91,18,0,4,4,333,112,221,224,109,315,clue:4;collision_intent:112;pi_entry:109;state:108,2690,0,completed
1,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,08,107,98,104,4,0,2,1,358,109,249,220,138,339,clue:4;collision_intent:109;pi_entry:138;state:107,2666,0,completed
2,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,00,7,0,8,0,0,0,0,14,7,7,14,0,0,collision_intent:7;state:7,119,0,completed
2,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,01,8,0,9,0,0,0,0,16,8,8,16,0,0,collision_intent:8;state:8,118,0,completed
2,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,02,8,0,9,0,0,0,0,16,8,8,16,0,0,collision_intent:8;state:8,116,0,completed
2,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,03,8,0,9,0,0,0,0,17,9,8,17,0,0,collision_intent:8;state:8;target:1,117,0,completed
2,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,04,7,0,8,0,0,0,0,15,8,7,15,0,0,collision_intent:8;state:7,119,0,completed
2,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,05,7,0,8,0,0,0,0,14,7,7,14,0,0,collision_intent:7;state:7,118,0,completed
2,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,06,7,0,8,0,0,0,0,14,7,7,14,0,0,collision_intent:7;state:7,119,0,completed
2,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,9,140.0,128.444444,pi_g34_d140_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,07,7,0,8,0,0,0,0,14,7,7,14,0,0,collision_intent:7;state:7,119,0,completed
