trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
63,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,10);01:(18,14);02:(9,4);03:(12,6)",00:0;01:0;02:0;03:0,,completed
64,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,15);01:(1,16);02:(9,4);03:(3,6)",00:0;01:0;02:0;03:0,,completed
65,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,8);01:(13,5);02:(8,16);03:(15,1)",00:0;01:0;02:0;03:0,,completed
66,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(13,6);01:(17,11);02:(18,4);03:(11,14)",00:0;01:0;02:0;03:0,,completed
67,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,9);01:(15,10);02:(18,18);03:(15,2)",00:0;01:0;02:0;03:0,,completed
68,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,4);01:(11,18);02:(17,11);03:(9,2)",00:0;01:0;02:0;03:0,,completed
69,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(8,14);01:(1,12);02:(15,6);03:(0,0)",00:0;01:0;02:0;03:0,,completed
70,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(7,10);01:(16,17);02:(11,4);03:(17,6)",00:0;01:0;02:0;03:0,,completed
71,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(7,11);02:(14,5);03:(4,6)",00:0;01:0;02:0;03:0,,completed
72,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,7);01:(18,17);02:(18,0);03:(15,5)",00:0;01:0;02:0;03:0,,completed
73,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,10);01:(10,14);02:(17,3);03:(18,11)",00:0;01:0;02:0;03:0,,completed
74,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,10);01:(13,2);02:(18,18);03:(11,7)",00:0;01:0;02:0;03:0,,completed
75,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,9);01:(16,7);02:(14,17);03:(10,13)",00:0;01:0;02:0;03:0,,completed
76,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,12);01:(18,18);02:(5,6);03:(17,5)",00:0;01:0;02:0;03:0,,completed
77,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,15);01:(9,17);02:(7,2);03:(18,5)",00:0;01:0;02:0;03:0,,completed
78,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,15);01:(18,7);02:(6,3);03:(14,7)",00:0;01:0;02:0;03:0,,completed
79,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,13);01:(11,1);02:(18,10);03:(5,13)",00:0;01:0;02:0;03:0,,completed
80,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(11,17);01:(9,1);02:(15,6);03:(6,4)",00:0;01:0;02:0;03:0,,completed
81,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(10,2);01:(10,18);02:(15,6);03:(13,1)",00:0;01:0;02:0;03:0,,completed
82,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,13);01:(4,0);02:(1,18);03:(14,11)",00:0;01:0;02:0;03:0,,completed
83,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,12);01:(16,2);02:(13,16);03:(7,16)",00:0;01:0;02:0;03:0,,completed
84,DMCHBA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dmchba_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,18);01:(0,8);02:(7,3);03:(10,17)",00:0;01:0;02:0;03:0,,completed
