trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DMCHBA,gilbert_elliot,0.7,19,361,4,10,dmchba_gilbert_elliot_pGG_0_7_pBB_0_3,scenarios/known_visit_g19_t10_n500.csv,10,True,42.666590821230194,42.666590821230194,0,0,0,96,25,100,0,0,2,2,0,0.0,0,222,0,198,511,81,98,100,198,0,0.27181208053691275,19.8,0.0,collision_intent:98;state:100,0.30000000000000004,0.02499999999999991,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,gilbert_elliot,0.7,19,361,4,10,dmchba_gilbert_elliot_pGG_0_7_pBB_0_3,scenarios/known_visit_g19_t10_n500.csv,10,True,33.96638884716977,33.96638884716977,2,2,2,68,20,70,2,0,2,1,1,5.0,1,186,0,144,362,67,72,72,144,0,0.3145539906103286,14.4,0.0,collision_intent:72;state:72,0.10000000000000009,0.07857142857142851,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,gilbert_elliot,0.7,19,361,4,10,dmchba_gilbert_elliot_pGG_0_7_pBB_0_3,scenarios/known_visit_g19_t10_n500.csv,10,True,44.022433530010275,44.022433530010275,0,0,0,95,26,95,4,2,4,2,1,5.0,1,235,0,201,509,91,102,99,201,0,0.30952380952380953,20.1,0.0,collision_intent:102;state:99,0.30000000000000004,0.06052631578947376,known_visit_core_500,10,4,8
3,known_visit,DMCHBA,gilbert_elliot,0.7,19,361,4,10,dmchba_gilbert_elliot_pGG_0_7_pBB_0_3,scenarios/known_visit_g19_t10_n500.csv,10,True,36.93344870798041,36.93344870798041,4,4,4,80,22,70,14,0,0,0,0,0.0,0,200,0,166,414,82,82,84,166,0,0.328,16.6,0.0,collision_intent:82;state:84,0.3999999999999999,0.1428571428571428,known_visit_core_500,10,4,8
4,known_visit,DMCHBA,gilbert_elliot,0.7,19,361,4,10,dmchba_gilbert_elliot_pGG_0_7_pBB_0_3,scenarios/known_visit_g19_t10_n500.csv,10,True,42.151108088097416,42.151108088097416,1,1,1,96,25,96,4,0,0,0,0,0.0,0,216,0,198,503,88,98,100,198,0,0.2962962962962963,19.8,0.0,collision_intent:98;state:100,0.3999999999999999,0.03645833333333326,known_visit_core_500,10,4,8
5,known_visit,DMCHBA,gilbert_elliot,0.7,19,361,4,10,dmchba_gilbert_elliot_pGG_0_7_pBB_0_3,scenarios/known_visit_g19_t10_n500.csv,10,True,41.44208261442135,41.44208261442135,2,2,2,71,25,72,3,0,0,0,0,0.0,0,242,0,148,371,70,73,75,148,0,0.3153153153153153,14.8,0.0,collision_intent:73;state:75,0.1499999999999999,0.21527777777777768,known_visit_core_500,10,4,8
6,known_visit,DMCHBA,gilbert_elliot,0.7,19,361,4,10,dmchba_gilbert_elliot_pGG_0_7_pBB_0_3,scenarios/known_visit_g19_t10_n500.csv,10,True,38.208341853375806,38.208341853375806,0,0,0,86,23,89,1,0,0,0,0,0.0,0,197,0,177,457,72,87,90,177,0,0.26865671641791045,17.7,0.0,collision_intent:87;state:90,0.1499999999999999,0.042134831460674205,known_visit_core_500,10,4,8
7,known_visit,DMCHBA,gilbert_elliot,0.7,19,361,4,10,dmchba_gilbert_elliot_pGG_0_7_pBB_0_3,scenarios/known_visit_g19_t10_n500.csv,10,True,34.00656941135395,34.00656941135395,2,2,2,76,20,73,7,0,0,0,0,0.0,0,188,0,157,401,67,77,80,157,0,0.28270042194092826,15.7,0.0,collision_intent:77;state:80,0.25,0.05821917808219168,known_visit_core_500,10,4,8
8,known_visit,DMCHBA,gilbert_elliot,0.7,19,361,4,10,dmchba_gilbert_elliot_pGG_0_7_pBB_0_3,scenarios/known_visit_g19_t10_n500.csv,10,True,38.97887986037791,38.97887986037791,0,0,0,85,23,89,0,0,0,0,0,0.0,0,204,0,176,439,88,87,89,176,0,0.3308270676691729,17.6,0.0,collision_intent:87;state:89,0.1499999999999999,0.03651685393258419,known_visit_core_500,10,4,8
9,known_visit,DMCHBA,gilbert_elliot,0.7,19,361,4,10,dmchba_gilbert_elliot_pGG_0_7_pBB_0_3,scenarios/known_visit_g19_t10_n500.csv,10,True,58.09452324825314,58.09452324825314,3,3,3,122,33,113,13,3,7,5,2,10.0,1,318,0,259,673,103,133,126,259,0,0.27320954907161804,25.9,0.0,collision_intent:133;state:126,0.10000000000000009,0.0331858407079646,known_visit_core_500,10,4,8
