trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(9,10);(8,11);(2,1);(1,7);(17,13);(4,13);(0,11);(5,8);(0,13);(14,9)",10,True,48.23121469972403,48.23121469972403,00:1;01:6;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(2,3);(17,13);(3,12);(9,13)",321,0,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(16,15);(17,5);(14,13);(15,3);(13,7);(11,2);(15,16);(16,6);(9,14);(7,16)",10,True,33.945867843287374,33.945867843287374,00:2;01:3;02:2;03:3,"(0,0);(0,6);(0,12);(0,18)","(15,3);(17,5);(14,13);(16,15)",178,0,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(0,4);(8,8);(13,2);(0,2);(12,18);(0,9);(16,12);(4,15);(14,2);(12,9)",10,True,37.06161247054796,37.06161247054796,00:4;01:3;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(14,2);(16,12);(8,9);(12,18)",208,0,known_visit_horizon,commitment_horizon,2,h2,10,4
3,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(15,11);(11,8);(11,16);(7,17);(10,5);(0,15);(0,13);(1,12);(3,14);(2,7)",10,True,41.15573825128928,41.15573825128928,00:0;01:4;02:4;03:2,"(0,0);(0,6);(0,12);(0,18)","(8,5);(15,11);(3,14);(11,16)",252,0,known_visit_horizon,commitment_horizon,2,h2,10,4
4,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(13,1);(17,14);(8,0);(10,2);(16,10);(4,18);(0,17);(1,0);(12,16);(8,13)",10,True,42.876720026837255,42.876720026837255,00:4;01:2;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(13,1);(17,14);(12,16);(7,16)",259,0,known_visit_horizon,commitment_horizon,2,h2,10,4
5,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(1,9);(12,6);(16,8);(14,1);(3,5);(8,15);(1,6);(10,6);(16,3);(15,14)",10,True,47.74271663417396,47.74271663417396,00:3;01:5;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(16,8);(3,5);(11,9);(15,14)",281,0,known_visit_horizon,commitment_horizon,2,h2,10,4
6,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(4,12);(9,2);(4,2);(13,8);(16,13);(6,13);(18,2);(4,8);(0,15);(18,7)",10,True,52.480711145404634,52.480711145404634,00:5;01:2;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(13,8);(5,12);(4,15);(16,13)",326,0,known_visit_horizon,commitment_horizon,2,h2,10,4
7,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(7,3);(17,14);(1,9);(13,14);(10,5);(7,16);(18,15);(16,7);(2,12);(9,2)",10,True,35.243401085744885,35.243401085744885,00:3;01:2;02:4;03:1,"(0,0);(0,6);(0,12);(0,18)","(10,5);(16,7);(18,15);(7,16)",199,0,known_visit_horizon,commitment_horizon,2,h2,10,4
8,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(4,16);(9,10);(12,8);(12,15);(11,6);(17,7);(0,5);(2,5);(1,5);(17,0)",10,True,37.55252330135481,37.55252330135481,00:1;01:6;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(17,0);(17,7);(9,10);(12,15)",214,0,known_visit_horizon,commitment_horizon,2,h2,10,4
9,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(12,16);(16,17);(2,7);(18,12);(17,1);(8,2);(9,18);(10,3);(1,4);(1,1)",10,True,44.511730174606384,44.511730174606384,00:5;01:1;02:1;03:3,"(0,0);(0,6);(0,12);(0,18)","(17,1);(8,6);(18,12);(16,17)",265,0,known_visit_horizon,commitment_horizon,2,h2,10,4
10,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(4,2);(13,14);(11,18);(12,10);(5,14);(10,7);(4,14);(8,6);(16,5);(9,18)",10,True,41.764889962353664,41.764889962353664,00:1;01:4;02:3;03:2,"(0,0);(0,6);(0,12);(0,18)","(4,14);(16,5);(13,14);(11,18)",246,0,known_visit_horizon,commitment_horizon,2,h2,10,4
11,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(0,16);(7,11);(14,15);(9,7);(5,12);(8,13);(18,17);(8,17);(13,9);(5,2)",10,True,43.25350639094143,43.25350639094143,00:1;01:2;02:3;03:4,"(0,0);(0,6);(0,12);(0,18)","(5,5);(13,9);(8,13);(18,17)",268,0,known_visit_horizon,commitment_horizon,2,h2,10,4
12,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(16,8);(12,16);(3,3);(5,13);(18,15);(2,17);(2,9);(3,5);(12,6);(9,0)",10,True,45.4478906211455,45.4478906211455,00:3;01:2;02:1;03:4,"(0,0);(0,6);(0,12);(0,18)","(16,8);(3,3);(5,8);(18,15)",279,0,known_visit_horizon,commitment_horizon,2,h2,10,4
13,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(7,7);(3,3);(18,5);(2,10);(12,4);(1,9);(11,11);(13,1);(14,2);(18,3)",10,True,45.49860568030307,45.49860568030307,00:4;01:2;02:3;03:1,"(0,0);(0,6);(0,12);(0,18)","(14,2);(11,10);(18,3);(11,11)",257,0,known_visit_horizon,commitment_horizon,2,h2,10,4
14,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(18,5);(5,1);(11,15);(4,17);(10,14);(7,16);(10,18);(0,2);(14,0);(7,3)",10,True,45.538371056766195,45.538371056766195,00:4;01:1;02:2;03:3,"(0,0);(0,6);(0,12);(0,18)","(18,5);(7,3);(11,15);(10,18)",285,0,known_visit_horizon,commitment_horizon,2,h2,10,4
15,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(5,17);(2,5);(9,16);(12,15);(5,3);(12,10);(9,2);(1,10);(3,3);(0,1)",10,True,25.001522022345597,25.001522022345597,00:1;01:4;02:2;03:3,"(0,0);(0,6);(0,12);(0,18)","(3,2);(9,2);(12,10);(12,15)",146,0,known_visit_horizon,commitment_horizon,2,h2,10,4
16,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(9,16);(12,0);(5,5);(0,5);(7,3);(1,13);(13,5);(13,1);(9,18);(15,14)",10,True,33.78896373342772,33.78896373342772,00:3;01:3;02:1;03:3,"(0,0);(0,6);(0,12);(0,18)","(13,1);(13,5);(6,14);(15,14)",196,0,known_visit_horizon,commitment_horizon,2,h2,10,4
17,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(10,11);(16,16);(14,2);(2,7);(17,1);(1,6);(18,1);(11,17);(4,8);(10,9)",10,True,34.92004841500951,34.92004841500951,00:3;01:3;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(18,1);(8,8);(10,7);(16,16)",199,0,known_visit_horizon,commitment_horizon,2,h2,10,4
18,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,"(16,11);(17,4);(13,1);(13,13);(14,12);(2,1);(4,16);(14,2);(12,10);(8,5)",10,True,39.30513324062979,39.30513324062979,00:3;01:2;02:4;03:1,"(0,0);(0,6);(0,12);(0,18)","(14,2);(17,4);(16,11);(8,10)",222,0,known_visit_horizon,commitment_horizon,2,h2,10,4
