trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,66.15450548057815,66.15450548057815,6,6,6,120,38,108,16,4,1,1,0,0.0,0,381,0,396,983,204,125,271,249,147,0.2512315270935961,19.8,7.35,collision_intent:125;hipc_clear_bundle:3;hipc_entry:144;state:124,0.3999999999999999,0.22222222222222232,164,292.9725,12.5721,236.1971,12.068,164,56.7754,0.7291,completed
11,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,82.18247431554579,82.18247431554579,10,10,10,173,46,141,36,7,1,1,0,0.0,0,437,0,529,1332,253,178,351,355,174,0.2407231208372978,26.45,8.7,collision_intent:178;hipc_clear_bundle:5;hipc_entry:169;state:177,0.25,0.012411347517730542,109,175.7604,9.5457,142.4819,9.0462,109,33.2785,0.5166,completed
12,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,63.037639694719545,63.037639694719545,2,2,2,106,36,105,5,5,3,1,1,5.0,1,377,0,340,844,173,111,229,221,119,0.25292397660818716,17.0,5.95,collision_intent:111;hipc_clear_bundle:4;hipc_entry:115;state:110,0.17500000000000004,0.13095238095238093,178,332.9441,11.3909,278.5958,10.8682,178,54.3483,0.5955,completed
13,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,71.93581124224264,71.93581124224264,6,6,6,110,42,105,9,3,0,0,0,0.0,0,436,0,330,834,154,114,216,228,102,0.23839009287925697,16.5,5.1,collision_intent:114;hipc_clear_bundle:3;hipc_entry:99;state:114,0.32499999999999996,0.1880952380952381,234,291.8067,9.7015,220.0831,9.4164,234,71.7236,0.526,completed
14,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,55.076360605634825,55.076360605634825,6,6,6,126,32,115,15,3,2,2,0,0.0,0,287,0,416,1031,215,128,288,258,158,0.2494199535962877,20.8,7.9,collision_intent:128;hipc_entry:158;state:130,0.1499999999999999,0.08043478260869574,61,188.7402,8.7355,166.3233,8.2626,61,22.4169,0.4729,completed
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,72.56355231578026,72.56355231578026,6,6,6,144,42,128,20,8,0,0,0,0.0,0,394,0,456,1137,228,146,310,294,162,0.2459546925566343,22.8,8.1,collision_intent:146;hipc_clear_bundle:2;hipc_entry:160;state:148,0.25,0.171875,134,232.6947,10.5892,188.5967,10.0501,134,44.098,0.6251,completed
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,164.07490141825596,164.07490141825596,5,5,5,99,27,92,11,0,0,0,0,0.0,0,1190,3,315,781,162,106,209,209,106,0.2592,15.75,5.3,collision_intent:106;hipc_clear_bundle:6;hipc_entry:100;state:103,0.19999999999999996,0.09239130434782616,1008,876.5811,11.4426,602.3465,10.964,1008,274.2346,0.4915,completed
17,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,62.63054274198826,62.63054274198826,2,2,2,116,36,114,6,3,0,0,0,0.0,0,358,0,372,898,217,119,253,239,133,0.2862796833773087,18.6,6.65,collision_intent:119;hipc_clear_bundle:3;hipc_entry:130;state:120,0.375,0.10087719298245612,148,325.3291,9.417,273.7407,8.9357,148,51.5884,0.5725,completed
18,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,60.06454164630091,60.06454164630091,5,5,5,104,33,98,10,3,0,0,0,0.0,0,350,0,333,831,166,110,223,218,115,0.24887556221889057,16.65,5.75,collision_intent:110;hipc_clear_bundle:6;hipc_entry:109;state:108,0.07499999999999996,0.1071428571428572,172,304.9597,10.5785,251.2337,10.0651,172,53.726,0.5557,completed
19,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,48.308088300021005,48.308088300021005,3,3,3,99,28,98,5,11,0,0,0,0.0,0,270,0,382,944,200,103,279,206,176,0.23952095808383234,19.1,8.8,collision_intent:103;hipc_clear_bundle:4;hipc_entry:172;state:103,0.25,0.07653061224489788,102,246.2615,8.7723,210.5475,8.4537,102,35.714,0.7048,completed
20,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,79.7185693994893,79.7185693994893,7,7,7,147,45,122,29,12,0,0,0,0.0,0,459,0,484,1200,250,152,332,303,181,0.2515090543259557,24.2,9.05,collision_intent:152;hipc_clear_bundle:6;hipc_entry:175;state:151,0.125,0.12295081967213117,183,313.1974,8.9887,250.9265,8.4883,183,62.2709,0.6052,completed
21,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,77.70115299748987,77.70115299748987,7,7,7,115,44,101,18,5,1,1,0,0.0,0,481,0,399,986,208,123,276,242,157,0.25212121212121213,19.95,7.85,collision_intent:123;hipc_clear_bundle:4;hipc_entry:153;state:119,0.42500000000000004,0.22524752475247523,259,438.2705,8.3097,343.3944,7.8262,259,94.8761,0.6354,completed
22,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,53.15559921667294,53.15559921667294,5,5,5,108,30,98,14,7,5,2,2,10.0,1,296,0,394,984,195,114,280,226,168,0.23297491039426524,19.7,8.4,collision_intent:114;hipc_clear_bundle:3;hipc_entry:165;state:112,0.2749999999999999,0.09693877551020402,99,220.6639,10.5821,185.5595,10.0619,99,35.1044,0.5854,completed
23,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,71.40091789516227,71.40091789516227,4,4,4,118,41,117,5,3,0,0,0,0.0,0,421,0,363,889,197,122,241,244,119,0.27361111111111114,18.15,5.95,collision_intent:122;hipc_clear_bundle:4;hipc_entry:115;state:122,0.25,0.15598290598290587,206,374.0636,10.2333,306.6721,9.7343,206,67.3915,0.5313,completed
24,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,57.72185721185846,57.72185721185846,2,2,2,122,33,121,5,12,3,1,1,5.0,1,315,0,448,1109,233,130,318,256,192,0.24474789915966386,22.4,9.6,collision_intent:130;hipc_clear_bundle:4;hipc_entry:188;state:126,0.17500000000000004,0.04752066115702469,95,282.3542,11.4831,248.9972,10.8933,95,33.357,0.5898,completed
