trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DMCHBA,bernoulli,0.1,19,361,4,10,dmchba_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,1,18,9,38.86902768417436,38.86902768417436,02,02,1,0,True,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,bernoulli,0.1,19,361,4,10,dmchba_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,2,8,12,23.05459325682692,23.05459325682692,03,03,1,0,True,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,bernoulli,0.1,19,361,4,10,dmchba_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,3,16,10,33.16441771956848,33.16441771956848,02,02,1,0,True,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,bernoulli,0.1,19,361,4,10,dmchba_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,4,4,10,9.131422590276692,9.131422590276692,02,02,2,1,True,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,bernoulli,0.1,19,361,4,10,dmchba_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,5,6,1,10.91391337542331,10.91391337542331,00,00,1,0,True,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,bernoulli,0.1,19,361,4,10,dmchba_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,6,4,8,16.363019772295477,16.363019772295477,01,01,1,0,True,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,bernoulli,0.1,19,361,4,10,dmchba_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,7,17,1,30.33727586726446,30.33727586726446,00,00,1,0,True,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,bernoulli,0.1,19,361,4,10,dmchba_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,8,3,4,7.235517816469673,7.235517816469673,01,01,1,0,True,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,bernoulli,0.1,19,361,4,10,dmchba_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,9,12,1,21.715761249729592,21.715761249729592,00,00,1,0,True,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,bernoulli,0.1,19,361,4,10,dmchba_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,10,11,9,22.758587013732267,22.758587013732267,02,02,2,1,True,known_visit_core_500,10,4,8
