trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,"(9,10);(8,11);(2,1);(1,7);(17,13);(4,13);(0,11);(5,8);(0,13);(14,9)",10,True,48.19361568957655,48.19361568957655,00:1;01:6;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(2,1);(17,13);(1,7);(0,12)",316,0,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,"(16,15);(17,5);(14,13);(15,3);(13,7);(11,2);(15,16);(16,6);(9,14);(7,16)",10,True,49.73730597129127,49.73730597129127,00:0;01:5;02:0;03:5,"(0,0);(0,6);(0,12);(0,18)","(1,0);(11,2);(0,12);(16,15)",332,0,known_visit_horizon,commitment_horizon,12,h12,10,4
2,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,"(0,4);(8,8);(13,2);(0,2);(12,18);(0,9);(16,12);(4,15);(14,2);(12,9)",10,True,58.49221392808023,58.49221392808023,00:4;01:5;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(14,2);(12,18);(0,11);(4,15)",391,0,known_visit_horizon,commitment_horizon,12,h12,10,4
3,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,"(15,11);(11,8);(11,16);(7,17);(10,5);(0,15);(0,13);(1,12);(3,14);(2,7)",10,True,94.53599311869267,94.53599311869267,00:0;01:1;02:8;03:1,"(0,0);(0,6);(0,12);(0,18)","(0,0);(0,15);(10,5);(15,11)",660,0,known_visit_horizon,commitment_horizon,12,h12,10,4
4,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,"(13,1);(17,14);(8,0);(10,2);(16,10);(4,18);(0,17);(1,0);(12,16);(8,13)",10,True,48.05949175531071,48.05949175531071,00:4;01:0;02:4;03:2,"(0,0);(0,6);(0,12);(0,18)","(13,1);(4,8);(16,10);(4,18)",315,0,known_visit_horizon,commitment_horizon,12,h12,10,4
5,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,"(1,9);(12,6);(16,8);(14,1);(3,5);(8,15);(1,6);(10,6);(16,3);(15,14)",10,True,65.07324076974383,65.07324076974383,00:0;01:8;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(3,5);(14,1);(0,12);(16,8)",431,0,known_visit_horizon,commitment_horizon,12,h12,10,4
6,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,"(4,12);(9,2);(4,2);(13,8);(16,13);(6,13);(18,2);(4,8);(0,15);(18,7)",10,True,66.2135110396572,66.2135110396572,00:6;01:3;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(16,13);(11,2);(0,15);(0,18)",435,0,known_visit_horizon,commitment_horizon,12,h12,10,4
7,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,"(7,3);(17,14);(1,9);(13,14);(10,5);(7,16);(18,15);(16,7);(2,12);(9,2)",10,True,74.98271709672515,74.98271709672515,00:7;01:1;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(13,14);(1,9);(2,12);(7,16)",530,0,known_visit_horizon,commitment_horizon,12,h12,10,4
8,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,"(4,16);(9,10);(12,8);(12,15);(11,6);(17,7);(0,5);(2,5);(1,5);(17,0)",10,True,83.57721213176704,83.57721213176704,00:0;01:3;02:0;03:7,"(0,0);(0,6);(0,12);(0,18)","(0,0);(2,5);(4,16);(17,0)",593,0,known_visit_horizon,commitment_horizon,12,h12,10,4
9,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,"(12,16);(16,17);(2,7);(18,12);(17,1);(8,2);(9,18);(10,3);(1,4);(1,1)",10,True,46.32037762256995,46.32037762256995,00:5;01:1;02:0;03:4,"(0,0);(0,6);(0,12);(0,18)","(17,1);(1,1);(1,11);(18,12)",291,0,known_visit_horizon,commitment_horizon,12,h12,10,4
10,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,"(4,2);(13,14);(11,18);(12,10);(5,14);(10,7);(4,14);(8,6);(16,5);(9,18)",10,True,48.92002888046097,48.92002888046097,00:2;01:6;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(16,5);(9,18);(5,14);(0,18)",319,0,known_visit_horizon,commitment_horizon,12,h12,10,4
