trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,00,3,1,0,4,0,0,0,0,0,10,8,2,142,25,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,01,28,6,0,29,0,0,0,0,0,97,57,40,71,10,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,02,22,3,2,20,3,0,0,0,0,57,47,10,97,23,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,03,6,0,1,4,3,0,0,0,0,14,13,1,132,31,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,00,1,0,0,2,0,0,0,0,0,24,4,20,121,26,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,01,29,5,0,30,0,0,0,0,0,77,59,18,76,19,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,02,0,0,0,1,0,0,0,0,0,1,1,0,144,26,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,03,25,5,0,26,0,0,0,0,0,70,52,18,86,16,known_visit_horizon,commitment_horizon,12,h12,10,4
2,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,00,20,4,0,21,0,0,0,0,0,66,42,24,98,15,known_visit_horizon,commitment_horizon,12,h12,10,4
2,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,01,34,5,0,35,0,0,0,0,0,81,69,12,90,9,known_visit_horizon,commitment_horizon,12,h12,10,4
2,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,02,1,0,0,2,0,0,0,0,0,15,5,10,134,30,known_visit_horizon,commitment_horizon,12,h12,10,4
2,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,03,7,1,0,8,0,0,0,0,0,18,16,2,142,19,known_visit_horizon,commitment_horizon,12,h12,10,4
3,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,00,0,0,0,1,0,0,0,0,0,1,1,0,192,27,known_visit_horizon,commitment_horizon,12,h12,10,4
3,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,01,13,1,1,11,3,0,0,0,0,43,29,14,150,26,known_visit_horizon,commitment_horizon,12,h12,10,4
3,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,02,35,8,0,36,0,0,0,0,0,110,72,38,90,19,known_visit_horizon,commitment_horizon,12,h12,10,4
3,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,03,28,1,3,19,10,0,0,0,0,66,57,9,124,30,known_visit_horizon,commitment_horizon,12,h12,10,4
4,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,00,16,4,0,17,0,1,0,0,0,42,34,8,97,22,known_visit_horizon,commitment_horizon,12,h12,10,4
4,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,01,6,0,0,7,0,0,0,0,0,20,14,6,111,30,known_visit_horizon,commitment_horizon,12,h12,10,4
4,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,02,28,4,0,29,0,1,0,0,0,77,57,20,69,16,known_visit_horizon,commitment_horizon,12,h12,10,4
4,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,03,6,2,0,7,0,0,0,0,0,23,14,9,112,26,known_visit_horizon,commitment_horizon,12,h12,10,4
5,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,00,8,0,1,8,1,0,0,0,0,20,18,2,164,30,known_visit_horizon,commitment_horizon,12,h12,10,4
5,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,01,37,8,0,38,0,0,0,0,0,113,75,38,78,24,known_visit_horizon,commitment_horizon,12,h12,10,4
5,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,02,0,0,0,1,0,0,0,0,0,1,1,0,168,45,known_visit_horizon,commitment_horizon,12,h12,10,4
5,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,03,26,2,1,26,1,1,0,0,0,81,55,26,113,21,known_visit_horizon,commitment_horizon,12,h12,10,4
6,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,00,39,6,0,40,0,0,0,0,0,100,79,21,92,20,known_visit_horizon,commitment_horizon,12,h12,10,4
6,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,01,35,3,2,29,7,0,0,0,0,101,72,29,89,21,known_visit_horizon,commitment_horizon,12,h12,10,4
6,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,02,3,1,0,4,0,0,0,0,0,10,8,2,166,36,known_visit_horizon,commitment_horizon,12,h12,10,4
6,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,03,0,0,0,1,0,0,0,0,0,1,1,0,172,39,known_visit_horizon,commitment_horizon,12,h12,10,4
7,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,00,43,7,0,44,0,1,0,0,0,116,87,29,47,17,known_visit_horizon,commitment_horizon,12,h12,10,4
7,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,01,4,1,0,5,0,0,0,0,0,22,10,12,133,24,known_visit_horizon,commitment_horizon,12,h12,10,4
7,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,02,2,1,0,3,0,0,0,0,0,12,6,6,143,24,known_visit_horizon,commitment_horizon,12,h12,10,4
7,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,03,9,1,0,10,0,0,0,0,0,30,20,10,123,26,known_visit_horizon,commitment_horizon,12,h12,10,4
8,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,00,0,0,0,1,0,0,0,0,0,9,3,6,167,32,known_visit_horizon,commitment_horizon,12,h12,10,4
8,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,01,3,3,0,4,0,0,0,0,0,20,8,12,163,25,known_visit_horizon,commitment_horizon,12,h12,10,4
8,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,02,10,0,1,9,2,0,0,0,0,45,23,22,130,33,known_visit_horizon,commitment_horizon,12,h12,10,4
8,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,03,49,7,0,49,1,0,0,0,0,135,99,36,59,15,known_visit_horizon,commitment_horizon,12,h12,10,4
9,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,00,26,5,0,27,0,0,0,0,0,76,54,22,110,32,known_visit_horizon,commitment_horizon,12,h12,10,4
9,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,01,12,1,1,11,2,0,0,0,0,31,27,4,154,34,known_visit_horizon,commitment_horizon,12,h12,10,4
9,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,02,2,0,0,3,0,1,0,0,0,42,6,36,139,38,known_visit_horizon,commitment_horizon,12,h12,10,4
9,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,03,26,4,0,27,0,0,0,0,0,70,54,16,119,30,known_visit_horizon,commitment_horizon,12,h12,10,4
10,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,00,21,2,0,22,0,0,0,0,0,63,44,19,84,13,known_visit_horizon,commitment_horizon,12,h12,10,4
10,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,01,29,6,0,30,0,1,0,0,0,76,59,17,71,14,known_visit_horizon,commitment_horizon,12,h12,10,4
10,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,02,7,2,0,8,0,1,0,0,0,21,16,5,114,25,known_visit_horizon,commitment_horizon,12,h12,10,4
10,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,03,0,0,0,1,0,0,0,0,0,1,1,0,136,23,known_visit_horizon,commitment_horizon,12,h12,10,4
11,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,00,35,5,0,36,0,0,0,0,0,96,72,24,123,28,known_visit_horizon,commitment_horizon,12,h12,10,4
11,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,01,23,0,2,18,6,0,0,0,0,54,48,6,161,31,known_visit_horizon,commitment_horizon,12,h12,10,4
11,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,02,17,4,0,18,0,1,0,0,0,79,36,43,137,30,known_visit_horizon,commitment_horizon,12,h12,10,4
11,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,03,2,1,0,3,0,0,0,0,0,18,6,12,192,35,known_visit_horizon,commitment_horizon,12,h12,10,4
12,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,00,40,5,0,41,0,1,0,0,0,108,81,27,82,18,known_visit_horizon,commitment_horizon,12,h12,10,4
12,known_visit,HIPC,bernoulli,0.25,19,361,4,10,hipc_h12_bernoulli_025,known_visit_10target_300.csv,01,21,3,1,15,7,1,0,0,0,72,45,27,119,16,known_visit_horizon,commitment_horizon,12,h12,10,4
