trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DMCHBA,rayleigh_style,-49.17,19,361,4,10,dmchba_rayleigh_style_sens_neg49_17,scenarios/known_visit_g19_t10_n500.csv,10,True,47.38742350067167,47.38742350067167,1,1,1,107,28,110,1,0,0,0,0,0.0,0,243,0,220,617,40,109,111,220,0,0.12121212121212122,22.0,0.0,collision_intent:109;state:111,0.25,0.031818181818181746,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,rayleigh_style,-49.17,19,361,4,10,dmchba_rayleigh_style_sens_neg49_17,scenarios/known_visit_g19_t10_n500.csv,10,True,28.20480856776749,28.20480856776749,0,0,0,60,17,64,0,0,0,0,0,0.0,0,152,0,126,337,38,62,64,126,0,0.20105820105820105,12.6,0.0,collision_intent:62;state:64,0.25,0.0703125,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,rayleigh_style,-49.17,19,361,4,10,dmchba_rayleigh_style_sens_neg49_17,scenarios/known_visit_g19_t10_n500.csv,10,True,37.382143597916276,37.382143597916276,0,0,0,87,22,86,5,0,0,0,0,0.0,0,194,0,179,513,21,88,91,179,0,0.07777777777777778,17.9,0.0,collision_intent:88;state:91,0.30000000000000004,0.04651162790697683,known_visit_core_500,10,4,8
3,known_visit,DMCHBA,rayleigh_style,-49.17,19,361,4,10,dmchba_rayleigh_style_sens_neg49_17,scenarios/known_visit_g19_t10_n500.csv,10,True,33.03596810446861,33.03596810446861,1,1,1,75,20,78,1,1,0,0,0,0.0,0,170,0,157,432,36,78,79,157,0,0.15384615384615385,15.7,0.0,collision_intent:78;state:79,0.10000000000000009,0.03205128205128216,known_visit_core_500,10,4,8
4,known_visit,DMCHBA,rayleigh_style,-49.17,19,361,4,10,dmchba_rayleigh_style_sens_neg49_17,scenarios/known_visit_g19_t10_n500.csv,10,True,45.766751500615904,45.766751500615904,0,0,0,93,27,94,3,0,0,0,0,0.0,0,245,0,193,553,23,96,97,193,0,0.0798611111111111,19.3,0.0,collision_intent:96;state:97,0.5,0.0585106382978724,known_visit_core_500,10,4,8
5,known_visit,DMCHBA,rayleigh_style,-49.17,19,361,4,10,dmchba_rayleigh_style_sens_neg49_17,scenarios/known_visit_g19_t10_n500.csv,10,True,31.981815598501015,31.981815598501015,0,0,0,61,19,64,1,1,0,0,0,0.0,0,183,0,130,368,20,65,65,130,0,0.10362694300518134,13.0,0.0,collision_intent:65;state:65,0.30000000000000004,0.109375,known_visit_core_500,10,4,8
6,known_visit,DMCHBA,rayleigh_style,-49.17,19,361,4,10,dmchba_rayleigh_style_sens_neg49_17,scenarios/known_visit_g19_t10_n500.csv,10,True,41.746893892099116,41.746893892099116,0,0,0,88,24,89,3,1,1,1,0,0.0,0,225,0,183,524,22,91,92,183,0,0.08058608058608059,18.3,0.0,collision_intent:91;state:92,0.1499999999999999,0.0702247191011236,known_visit_core_500,10,4,8
7,known_visit,DMCHBA,rayleigh_style,-49.17,19,361,4,10,dmchba_rayleigh_style_sens_neg49_17,scenarios/known_visit_g19_t10_n500.csv,10,True,34.01756326053117,34.01756326053117,0,0,0,71,20,74,1,1,0,0,0,0.0,0,186,0,151,425,25,76,75,151,0,0.11261261261261261,15.1,0.0,collision_intent:76;state:75,0.25,0.060810810810810745,known_visit_core_500,10,4,8
8,known_visit,DMCHBA,rayleigh_style,-49.17,19,361,4,10,dmchba_rayleigh_style_sens_neg49_17,scenarios/known_visit_g19_t10_n500.csv,10,True,40.036019528773295,40.036019528773295,0,0,0,82,24,86,0,0,0,0,0,0.0,0,217,0,170,473,34,84,86,170,0,0.13333333333333333,17.0,0.0,collision_intent:84;state:86,0.10000000000000009,0.10465116279069764,known_visit_core_500,10,4,8
9,known_visit,DMCHBA,rayleigh_style,-49.17,19,361,4,10,dmchba_rayleigh_style_sens_neg49_17,scenarios/known_visit_g19_t10_n500.csv,10,True,39.3398082977377,39.3398082977377,0,0,0,90,23,92,2,0,0,0,0,0.0,0,202,0,186,531,25,92,94,186,0,0.08928571428571429,18.6,0.0,collision_intent:92;state:94,0.1499999999999999,0.02717391304347827,known_visit_core_500,10,4,8
10,known_visit,DMCHBA,rayleigh_style,-49.17,19,361,4,10,dmchba_rayleigh_style_sens_neg49_17,scenarios/known_visit_g19_t10_n500.csv,10,True,39.35101800978066,39.35101800978066,0,0,0,75,23,79,0,0,0,0,0,0.0,0,219,0,158,452,19,79,79,158,0,0.0811965811965812,15.8,0.0,collision_intent:79;state:79,0.10000000000000009,0.13607594936708867,known_visit_core_500,10,4,8
