trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,debug_max_events,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed
19,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,686,686,0,361,329,0,0,0,2159,4351,2126,,720,1439,1406,753,0,0,0.492471623812833,5.980609418282548,0.0,1.097667638483965,0.0,2.085872576177285,collision_intent:720;pi_clear_path:1;pi_entry:752;state:686,196,599,0.2222991689750693
20,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,500,500,0,361,143,0,0,0,2029,3857,2230,,512,1517,1012,1017,0,0,0.49000219731927047,5.620498614958449,0.0,2.034,0.0,2.817174515235457,collision_intent:512;pi_entry:1017;state:500,242,723,0.4619113573407203
21,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,609,609,0,361,252,0,0,0,2578,4751,2981,,625,1953,1234,1344,0,0,0.5089636332593478,7.141274238227147,0.0,2.206896551724138,0.0,3.7229916897506925,collision_intent:625;pi_entry:1344;state:609,321,960,0.5837950138504155
22,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,605,605,0,361,248,0,0,0,2317,4134,2815,,620,1697,1225,1092,0,0,0.5531538612694046,6.418282548476454,0.0,1.8049586776859503,0.0,3.0249307479224377,collision_intent:620;pi_entry:1092;state:605,272,813,0.4716066481994461
23,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,578,578,0,361,221,0,0,0,2390,4329,2838,,595,1795,1173,1217,0,0,0.5273132664437012,6.620498614958449,0.0,2.105536332179931,0.0,3.371191135734072,collision_intent:595;pi_entry:1217;state:578,288,851,0.4882271468144044
24,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,794,794,0,361,437,0,0,0,2337,4880,2129,,826,1511,1620,717,0,0,0.4698741999558596,6.473684210526316,0.0,0.9030226700251889,0.0,1.9861495844875345,collision_intent:826;pi_entry:717;state:794,202,593,0.0076177285318559385
25,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 25. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
26,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,799,799,0,361,442,0,0,0,2410,4794,2435,,834,1576,1633,777,0,0,0.5151258726464988,6.67590027700831,0.0,0.9724655819774718,0.0,2.152354570637119,collision_intent:834;pi_entry:777;state:799,220,659,0.18351800554016617
27,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 27. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
28,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,811,811,0,361,454,0,0,0,2471,5007,2405,,842,1629,1653,818,0,0,0.49222267703643063,6.8448753462603875,0.0,1.0086313193588163,0.0,2.2659279778393353,collision_intent:842;pi_entry:818;state:811,227,658,0.11565096952908593
29,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 29. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
30,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 30. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
31,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 31. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
32,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 32. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
33,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 33. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
34,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,552,552,0,361,195,0,0,0,2289,4354,2511,,565,1724,1117,1172,0,0,0.4856866537717602,6.340720221606648,0.0,2.1231884057971016,0.0,3.2465373961218837,collision_intent:565;pi_clear_path:1;pi_entry:1171;state:552,275,821,0.489612188365651
35,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,563,563,0,361,206,0,0,0,2307,4280,2641,,576,1731,1139,1168,0,0,0.5085692278066628,6.390581717451523,0.0,2.0746003552397867,0.0,3.2354570637119116,collision_intent:576;pi_entry:1168;state:563,282,832,0.5186980609418284
36,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,609,609,0,361,252,0,0,0,2219,4308,2343,,626,1593,1235,984,0,0,0.4908862350722816,6.146814404432133,0.0,1.6157635467980296,0.0,2.7257617728531858,collision_intent:626;pi_entry:984;state:609,252,745,0.4716066481994461
37,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 37. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
38,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,557,557,0,361,200,0,0,0,2228,4219,2464,,568,1660,1125,1103,0,0,0.49487848965655756,6.17174515235457,0.0,1.9802513464991023,0.0,3.0554016620498614,collision_intent:568;pi_entry:1103;state:557,268,801,0.47991689750692523
39,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,743,743,0,361,386,0,0,0,2594,4970,2810,,777,1817,1520,1074,0,0,0.5156909524683428,7.185595567867036,0.0,1.4454912516823688,0.0,2.9750692520775623,collision_intent:777;pi_entry:1074;state:743,282,813,0.3081717451523547
40,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,750,750,0,361,393,0,0,0,2582,4889,2855,,785,1797,1535,1047,0,0,0.5297828910744108,7.152354570637119,0.0,1.396,0.0,2.9002770083102494,collision_intent:785;pi_entry:1047;state:750,266,784,0.22645429362880876
41,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,565,565,0,361,208,0,0,0,2272,4321,2494,,592,1680,1157,1115,0,0,0.4949394721174836,6.293628808864266,0.0,1.9734513274336283,0.0,3.0886426592797784,collision_intent:592;pi_entry:1115;state:565,271,794,0.48684210526315796
42,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 42. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
43,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,526,526,0,361,169,0,0,0,2132,4037,2356,,533,1599,1059,1073,0,0,0.49144764288694204,5.905817174515235,0.0,2.0399239543726235,0.0,2.972299168975069,collision_intent:533;pi_entry:1073;state:526,255,761,0.4674515235457064
44,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 44. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
45,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,678,678,0,361,321,0,0,0,2298,4625,2268,,707,1591,1385,913,0,0,0.4752724224643755,6.365650969529086,0.0,1.3466076696165192,0.0,2.5290858725761773,collision_intent:707;pi_entry:913;state:678,239,708,0.24030470914127422
46,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,681,681,0,361,324,0,0,0,2422,4689,2576,,700,1722,1381,1041,0,0,0.4987415295256534,6.7091412742382275,0.0,1.52863436123348,0.0,2.8836565096952906,collision_intent:700;pi_clear_path:1;pi_entry:1040;state:681,260,776,0.3414127423822715
47,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,572,572,0,361,215,0,0,0,2329,4429,2557,,583,1746,1155,1174,0,0,0.48825663547832726,6.4515235457063715,0.0,2.0524475524475525,0.0,3.25207756232687,collision_intent:583;pi_entry:1174;state:572,286,853,0.5657894736842106
48,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,802,802,0,361,445,0,0,0,2334,4667,2332,,828,1506,1630,704,0,0,0.516500553709856,6.465373961218837,0.0,0.8778054862842892,0.0,1.9501385041551247,collision_intent:828;pi_clear_path:1;pi_entry:703;state:802,207,602,0.12119113573407203
49,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,529,529,0,361,172,0,0,0,2149,4142,2304,,536,1613,1065,1084,0,0,0.47622984704423316,5.9529085872576175,0.0,2.049149338374291,0.0,3.0027700831024933,collision_intent:536;pi_clear_path:5;pi_entry:1079;state:529,262,785,0.5242382271468145
50,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,573,573,0,361,216,0,0,0,2412,4465,2770,,599,1813,1172,1240,0,0,0.5093784479588084,6.6814404432132966,0.0,2.1640488656195465,0.0,3.434903047091413,collision_intent:599;pi_entry:1240;state:573,284,860,0.48545706371191133
51,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,872,872,0,361,515,0,0,0,2538,4890,2722,,895,1643,1767,771,0,0,0.5524660036533388,7.030470914127424,0.0,0.8841743119266054,0.0,2.1357340720221605,collision_intent:895;pi_entry:771;state:872,221,651,0.1087257617728532
52,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,631,631,0,361,274,0,0,0,2342,4287,2738,,655,1687,1286,1056,0,0,0.5411067193675889,6.487534626038781,0.0,1.6735340729001584,0.0,2.925207756232687,collision_intent:655;pi_entry:1056;state:631,267,792,0.4632963988919667
53,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,539,539,0,361,182,0,0,0,2154,4045,2415,,550,1604,1089,1065,0,0,0.502079002079002,5.966759002770083,0.0,1.9758812615955472,0.0,2.9501385041551247,collision_intent:550;pi_clear_path:1;pi_entry:1064;state:539,258,758,0.5117728531855956
54,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,742,742,0,361,385,0,0,0,2260,4649,2129,,785,1475,1527,733,0,0,0.4813475016956817,6.260387811634349,0.0,0.9878706199460916,0.0,2.0304709141274238,collision_intent:785;pi_entry:733;state:742,196,578,0.15304709141274242
55,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,578,578,0,361,221,0,0,0,2399,4325,2871,,591,1808,1169,1230,0,0,0.5294117647058824,6.645429362880886,0.0,2.1280276816608996,0.0,3.407202216066482,collision_intent:591;pi_entry:1230;state:578,287,861,0.5159279778393351
56,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 56. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
57,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,624,624,0,361,267,0,0,0,2298,4396,2495,,631,1667,1255,1043,0,0,0.4991996798719488,6.365650969529086,0.0,1.671474358974359,0.0,2.889196675900277,collision_intent:631;pi_entry:1043;state:624,342,1020,0.6696675900277009
58,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,709,709,0,361,352,0,0,0,2099,4355,1940,,732,1367,1441,658,0,0,0.4732861673578922,5.814404432132964,0.0,0.9280677009873061,0.0,1.8227146814404431,collision_intent:732;pi_entry:658;state:709,182,546,0.28462603878116344
59,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 59. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
60,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,831,831,0,361,474,0,0,0,2490,5020,2448,,858,1632,1689,801,0,0,0.5002043318348999,6.8975069252077565,0.0,0.9638989169675091,0.0,2.218836565096953,collision_intent:858;pi_clear_path:1;pi_entry:800;state:831,232,669,0.15166204986149578
61,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,833,833,0,361,476,0,0,0,2424,5036,2235,,868,1556,1701,723,0,0,0.47889436468823654,6.714681440443213,0.0,0.8679471788715486,0.0,2.0027700831024933,collision_intent:868;pi_entry:723;state:833,216,627,0.17797783933518008
62,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,774,774,0,361,417,0,0,0,2265,4599,2193,,807,1458,1581,684,0,0,0.5017158544955388,6.274238227146815,0.0,0.8837209302325582,0.0,1.894736842105263,collision_intent:807;pi_entry:684;state:774,197,584,0.05332409972299179
63,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,674,674,0,361,317,0,0,0,2450,4540,2809,,699,1751,1373,1077,0,0,0.5348438690022849,6.786703601108033,0.0,1.5979228486646884,0.0,2.9833795013850417,collision_intent:699;pi_entry:1077;state:674,269,806,0.3760387811634349
64,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,850,850,0,361,493,0,0,0,2431,4895,2397,,883,1548,1733,698,0,0,0.5162610381219039,6.734072022160665,0.0,0.8211764705882353,0.0,1.9335180055401662,collision_intent:883;pi_clear_path:2;pi_entry:696;state:850,216,629,0.1572022160664821
65,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,695,695,0,361,338,0,0,0,2415,4578,2665,,716,1699,1411,1004,0,0,0.5230618253189402,6.689750692520776,0.0,1.4446043165467626,0.0,2.781163434903047,collision_intent:716;pi_entry:1004;state:695,265,769,0.27908587257617734
66,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,662,662,0,361,305,0,0,0,2382,4577,2568,,685,1697,1347,1035,0,0,0.5045186640471513,6.598337950138504,0.0,1.5634441087613293,0.0,2.8670360110803323,collision_intent:685;pi_entry:1035;state:662,259,753,0.3054016620498614
67,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,804,804,0,361,447,0,0,0,2347,4848,2191,,830,1517,1634,713,0,0,0.4816443174324027,6.501385041551247,0.0,0.8868159203980099,0.0,1.9750692520775623,collision_intent:830;pi_clear_path:1;pi_entry:712;state:804,206,593,0.07963988919667586
68,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,569,569,0,361,212,0,0,0,2337,4595,2415,,584,1753,1153,1184,0,0,0.4593001141118296,6.473684210526316,0.0,2.0808435852372584,0.0,3.2797783933518008,collision_intent:584;pi_clear_path:1;pi_entry:1183;state:569,282,834,0.4909972299168974
69,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,578,578,0,361,221,0,0,0,2435,4485,2819,,593,1842,1171,1264,0,0,0.5102262443438914,6.745152354570637,0.0,2.1868512110726646,0.0,3.5013850415512464,collision_intent:593;pi_entry:1264;state:578,298,882,0.4882271468144044
70,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 70. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
71,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,600,600,0,361,243,0,0,0,2236,4069,2637,,623,1613,1223,1013,0,0,0.5451726276617739,6.193905817174516,0.0,1.6883333333333332,0.0,2.806094182825485,collision_intent:623;pi_entry:1013;state:600,245,732,0.32894736842105265
72,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,611,611,0,361,254,0,0,0,2494,4685,2796,,633,1861,1244,1250,0,0,0.5008957362952347,6.908587257617729,0.0,2.0458265139116203,0.0,3.4626038781163433,collision_intent:633;pi_entry:1250;state:611,290,856,0.4951523545706371
