trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,32.9588530407265,32.9588530407265,0,0,0,69,20,73,0,0,0,0,0,0.0,0,175,0,145,432,0,72,73,145,0,0.0,29.0,0.0,collision_intent:72;state:73,0.3500000000000001,0.051369863013698724,45,14.3974,0.9913,3.9893,0.5255,59,10.4081,0.2527,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,17.38146212577115,17.38146212577115,0,0,0,35,11,39,0,0,0,0,0,0.0,0,98,0,77,228,0,38,39,77,0,0.0,15.4,0.0,collision_intent:38;state:39,0.1499999999999999,0.08333333333333326,35,13.0358,0.9385,3.9028,0.4525,49,9.133,0.2474,completed
2,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,26.07277459433616,26.07277459433616,0,0,0,46,16,50,0,0,0,0,0,0.0,0,150,0,99,294,0,49,50,99,0,0.0,19.8,0.0,collision_intent:49;state:50,0.3500000000000001,0.1100000000000001,67,19.8007,0.8476,4.8204,0.4002,97,14.9803,0.261,completed
3,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,36.45673495707429,36.45673495707429,0,0,0,39,22,43,0,1,0,0,0,0.0,0,243,0,85,252,0,42,43,85,0,0.0,17.0,0.0,collision_intent:42;state:43,0.3500000000000001,0.2965116279069768,174,59.8677,1.0034,10.9423,0.4762,269,48.9254,0.3112,completed
4,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,33.732930929907894,33.732930929907894,1,1,1,80,20,82,2,0,0,0,0,0.0,0,169,0,164,489,0,80,84,164,0,0.0,32.8,0.0,collision_intent:80;state:84,0.44999999999999996,0.018292682926829285,16,4.4235,0.9303,2.09,0.4337,12,2.3335,0.2799,completed
5,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,37.13629110275175,37.13629110275175,0,0,0,48,22,52,0,1,0,0,0,0.0,0,239,0,103,306,0,51,52,103,0,0.0,20.6,0.0,collision_intent:51;state:52,0.55,0.32692307692307687,146,58.6036,1.0662,11.976,0.4157,228,46.6276,0.351,completed
6,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,33.131013783997986,33.131013783997986,0,0,0,50,20,54,0,0,0,0,0,0.0,0,202,0,107,318,0,53,54,107,0,0.0,21.4,0.0,collision_intent:53;state:54,0.3500000000000001,0.2685185185185186,107,43.751,1.3367,9.3984,0.5051,179,34.3526,0.2995,completed
7,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,32.77438110287142,32.77438110287142,0,0,0,68,20,72,0,0,0,0,0,0.0,0,176,0,141,420,0,69,72,141,0,0.0,28.2,0.0,collision_intent:69;state:72,0.55,0.10416666666666674,48,22.1615,1.0049,5.8824,0.4286,82,16.2791,0.2469,completed
8,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,25.29486453907779,25.29486453907779,0,0,0,55,15,59,0,0,2,1,1,5.0,1,138,0,118,351,0,59,59,118,0,0.0,23.6,0.0,collision_intent:59;state:59,0.1499999999999999,0.05508474576271194,26,12.4898,1.0804,4.188,0.443,40,8.3018,0.2485,completed
9,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,31.54373460762419,31.54373460762419,0,0,0,59,19,63,0,0,0,0,0,0.0,0,178,0,125,372,0,62,63,125,0,0.0,25.0,0.0,collision_intent:62;state:63,0.3500000000000001,0.07539682539682535,65,22.2218,1.0298,5.6287,0.4803,99,16.5931,0.2822,completed
10,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,29.152239845830998,29.152239845830998,0,0,0,59,18,61,2,0,0,0,0,0.0,0,161,0,123,366,0,60,63,123,0,0.0,24.6,0.0,collision_intent:60;state:63,0.3500000000000001,0.11885245901639352,52,17.4269,1.0309,5.2435,0.4495,84,12.1834,0.2636,completed
11,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,32.630741528619666,32.630741528619666,0,0,0,32,20,36,0,0,0,0,0,0.0,0,223,0,71,210,0,35,36,71,0,0.0,14.2,0.0,collision_intent:35;state:36,0.3500000000000001,0.4027777777777777,166,57.1166,0.8664,10.2096,0.4112,270,46.907,0.2476,completed
12,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,38.52597197361068,38.52597197361068,0,0,0,64,23,68,0,0,0,0,0,0.0,0,223,0,135,402,0,67,68,135,0,0.0,27.0,0.0,collision_intent:67;state:68,0.3500000000000001,0.21323529411764697,103,39.5408,0.825,8.6701,0.3997,177,30.8707,0.2743,completed
13,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,31.499764773893943,31.499764773893943,0,0,0,44,19,48,0,1,4,2,2,10.0,1,197,0,98,291,0,50,48,98,0,0.0,19.6,0.0,collision_intent:50;state:48,0.1499999999999999,0.23958333333333326,114,29.2784,0.893,5.9979,0.3555,182,23.2805,0.2804,completed
14,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,34.174647251611574,34.174647251611574,0,0,0,72,21,76,0,0,0,0,0,0.0,0,180,0,151,450,0,75,76,151,0,0.0,30.2,0.0,collision_intent:75;state:76,0.1499999999999999,0.05921052631578938,46,16.3388,0.8727,4.4125,0.4445,64,11.9263,0.2798,completed
15,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,31.499519121951533,31.499519121951533,0,0,0,59,19,63,0,0,0,0,0,0.0,0,173,0,125,372,0,62,63,125,0,0.0,25.0,0.0,collision_intent:62;state:63,0.1499999999999999,0.13888888888888884,67,29.8252,0.9171,6.6466,0.4634,113,23.1786,0.2587,completed
16,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,30.05216520247756,30.05216520247756,0,0,0,58,18,61,1,0,0,0,0,0.0,0,167,0,124,369,0,62,62,124,0,0.0,24.8,0.0,collision_intent:62;state:62,0.1499999999999999,0.10245901639344268,58,20.1644,1.2389,5.0549,0.5923,88,15.1095,0.3785,completed
17,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,33.25314775687135,33.25314775687135,0,0,0,68,20,72,0,2,4,2,2,10.0,1,182,0,145,432,0,73,72,145,0,0.0,29.0,0.0,collision_intent:73;state:72,0.1499999999999999,0.11805555555555558,49,24.4993,0.9846,5.7091,0.4376,84,18.7902,0.3093,completed
18,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,31.084792156068705,31.084792156068705,0,0,0,57,19,60,1,0,0,0,0,0.0,0,176,0,120,357,0,59,61,120,0,0.0,24.0,0.0,collision_intent:59;state:61,0.44999999999999996,0.1416666666666666,72,26.4397,0.9199,5.9914,0.4479,124,20.4483,0.2415,completed
19,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,28.230772716628763,28.230772716628763,0,0,0,60,17,64,0,1,0,0,0,0.0,0,150,0,126,375,0,62,64,126,0,0.0,25.2,0.0,collision_intent:62;state:64,0.1499999999999999,0.0859375,39,19.1649,0.841,4.8262,0.3638,68,14.3387,0.2442,completed
20,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,27.466988724867957,27.466988724867957,0,0,0,47,17,51,0,0,0,0,0,0.0,0,163,0,102,303,0,51,51,102,0,0.0,20.4,0.0,collision_intent:51;state:51,0.3500000000000001,0.18137254901960786,75,27.3444,1.0059,7.4623,0.421,118,19.8821,0.2415,completed
21,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,33.71161828247204,33.71161828247204,1,1,1,70,20,70,4,0,0,0,0,0.0,0,184,0,145,432,0,71,74,145,0,0.0,29.0,0.0,collision_intent:71;state:74,0.55,0.12142857142857144,50,20.8607,0.9114,5.4237,0.4637,84,15.437,0.2548,completed
22,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,38.24314861109336,38.24314861109336,0,0,0,76,23,80,0,0,0,0,0,0.0,0,209,0,160,477,0,80,80,160,0,0.0,32.0,0.0,collision_intent:80;state:80,0.3500000000000001,0.08749999999999991,63,24.5049,1.0214,6.8296,0.393,94,17.6753,0.2407,completed
23,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,22.63106839534626,22.63106839534626,0,0,0,52,14,56,0,0,0,0,0,0.0,0,117,0,109,321,0,53,56,109,0,0.0,21.8,0.0,collision_intent:53;state:56,0.1499999999999999,0.044642857142857206,23,6.461,0.8473,2.228,0.3354,25,4.233,0.2773,completed
24,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,27.661565390684114,27.661565390684114,0,0,0,59,17,63,0,0,0,0,0,0.0,0,145,0,124,369,0,61,63,124,0,0.0,24.8,0.0,collision_intent:61;state:63,0.1499999999999999,0.059523809523809534,37,8.4353,0.6079,2.5601,0.3013,50,5.8752,0.1667,completed
