trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status,failure_type,failure_message,targets_completed
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,339,63,191,548.9829,2.874256020942408,2.0851,5.8517,6.5371,433.0398,2.2672240837696336,1.4283,5.2204,5.7868,191,115.9431,0.6070319371727749,0.6096,0.7449,0.7881,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,11,1,1,0,2,0,0,0,0,0,0.0,0,0,6,4,2,335,62,189,399.7717,2.11519417989418,1.0479,5.011,6.6462,287.2801,1.5200005291005292,0.4021,4.2871,6.0075,189,112.4916,0.5951936507936508,0.5932,0.7497,0.8613,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,12,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,337,65,191,641.7464,3.3599287958115185,2.5943,6.9432,7.6931,522.3106,2.7346104712041885,1.8987,6.2679,7.0802,191,119.4358,0.6253183246073298,0.6285,0.7527,0.9558,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,13,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,349,52,191,753.7482,3.946325654450262,3.7202,7.3915,8.2035,631.4353,3.3059439790575915,2.9943,6.6662,7.5652,191,122.3129,0.6403816753926701,0.6428,0.7619,0.8788,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,14,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,342,59,191,801.1068,4.194276439790576,3.7292,7.4711,8.1303,676.089,3.539732984293194,3.0122,6.7088,7.3067,191,125.0178,0.6545434554973821,0.6717,0.7797,0.8541,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,15,56,3,1,53,4,3,0,0,0,0.0,0,0,130,113,17,232,41,11,26.997,2.4542727272727274,2.299,4.8547,4.8547,20.6471,1.8770090909090908,1.7254,4.0793,4.0793,11,6.3499,0.5772636363636363,0.5777,0.7754,0.7754,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,16,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,348,53,191,415.6301,2.176073821989529,1.0996,5.1481,6.9531,303.6213,1.5896403141361257,0.4372,4.4346,6.323,191,112.0088,0.5864335078534031,0.5899,0.7414,0.8554,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,17,12,1,0,13,0,0,0,0,0,0.0,0,0,29,26,3,316,57,152,311.4135,2.0487730263157893,1.6257000000000001,3.9212,6.8574,216.9317,1.4271822368421052,1.00585,3.1653,6.2212,152,94.4818,0.6215907894736843,0.61585,0.7494,0.845,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,18,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,339,62,191,782.1231,4.0948853403141365,2.6728,8.4678,9.7673,662.1175,3.4665837696335076,1.9578,7.7852,8.9858,191,120.0056,0.6283015706806283,0.6278,0.7605,0.8736,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,19,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,350,51,191,731.1525,3.828023560209424,3.6961,6.247,7.8957,607.5083,3.180671727748691,3.038,5.4128,7.2401,191,123.6442,0.647351832460733,0.6647,0.7579,0.8342,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,20,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,348,54,191,463.851,2.4285392670157067,1.1268,6.4891,7.9603,352.0127,1.8429984293193717,0.4691,5.9334,7.3469,191,111.8383,0.5855408376963351,0.5901,0.7355,0.7732,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,21,23,1,0,24,0,0,0,0,0,0.0,0,0,52,48,4,299,51,117,182.2421,1.5576247863247863,1.3463,2.6971,5.747,112.7166,0.9633897435897436,0.7329,1.9769,5.0473,117,69.5255,0.5942350427350427,0.6078,0.6997,0.7504,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,22,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,347,54,191,836.1064,4.377520418848167,3.6135,7.5371,8.3678,711.0793,3.7229282722513086,2.9861,6.7246,7.5773,191,125.0271,0.6545921465968587,0.6766,0.7716,0.892,completed,,,
0,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,23,1,0,0,2,0,0,0,0,0,0.0,0,0,7,4,3,339,56,189,522.7969,2.7661211640211643,1.4055,6.4657,8.4276,408.2615,2.1601137566137565,0.7273,5.7353,7.6792,189,114.5354,0.6060074074074074,0.6089,0.7558,0.8466,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,00,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,317,64,122,478.0568,3.9184983606557378,2.9501,7.9453,9.0661,398.1376,3.263422950819672,2.346,7.2794,8.3662,122,79.9192,0.6550754098360656,0.65125,0.8121,0.9259,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,01,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,326,55,122,468.3433,3.8388795081967215,2.91405,8.4082,9.1527,391.4381,3.208509016393443,2.31705,7.7113,8.4577,122,76.90520000000001,0.6303704918032788,0.6273,0.7655,0.855,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,02,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,336,46,122,583.6294,4.783847540983607,3.5372500000000002,10.008,10.8974,505.7954,4.145863934426229,2.93425,9.3358,10.1768,122,77.834,0.6379836065573771,0.64105,0.7637,0.831,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,03,16,1,0,17,0,0,0,0,0,0.0,0,0,38,34,4,290,54,70,130.2492,1.8607028571428572,1.44575,3.9238,6.1286,88.6578,1.26654,0.817,3.168,5.4015,70,41.5914,0.5941628571428571,0.6084,0.7271,0.8114,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,04,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,308,73,122,456.8952,3.7450426229508196,3.0162500000000003,8.0559,9.3408,380.8383,3.1216254098360654,2.4179500000000003,7.3585,8.5759,122,76.0569,0.6234172131147541,0.6137999999999999,0.7675,0.8739,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,05,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,323,58,122,649.737,5.325713114754098,4.50315,9.2834,10.0621,566.9224,4.646904918032787,3.8632999999999997,8.6028,9.3479,122,82.8146,0.6788081967213114,0.704,0.7969,0.9789,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,06,1,0,0,2,0,0,0,0,0,0.0,0,0,7,4,3,322,54,120,481.0039,4.008365833333333,2.7765500000000003,8.0843,8.6908,404.2719,3.3689325,2.1809,7.3763,7.8545,120,76.732,0.6394333333333333,0.6443000000000001,0.7565,0.8418,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,07,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,327,54,122,677.8697999999999,5.556309836065573,5.15775,9.192,10.4063,596.0476,4.88563606557377,4.53365,8.4419,9.521,122,81.8222,0.6706737704918032,0.69265,0.7766,0.8858,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,08,1,0,0,2,0,0,0,0,0,0.0,0,0,7,4,3,322,53,120,500.9142,4.174285,3.06605,8.0916,8.8563,423.8554,3.532128333333333,2.5347,7.3514,8.0614,120,77.0588,0.6421566666666667,0.6447499999999999,0.7742,0.8245,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,09,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,328,53,122,529.2785,4.338348360655738,4.13475,8.8416,9.6842,450.7384,3.694577049180328,3.524,8.1026,8.9273,122,78.5401,0.6437713114754098,0.6449,0.7664,0.871,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,327,55,122,537.2379,4.403589344262294,4.0642,8.5034,9.6493,458.6864,3.7597245901639345,3.4537,7.8199,8.9054,122,78.5515,0.6438647540983606,0.63085,0.8109,0.8732,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,11,19,2,0,20,0,1,0,0,0,0.0,0,0,47,40,7,286,50,61,92.6139,1.518260655737705,1.0206,4.3372,8.506,57.3981,0.9409524590163935,0.4303,3.6942,7.8579,61,35.2158,0.5773081967213115,0.5908,0.7144,0.7578,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,12,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,319,63,122,588.4645,4.823479508196722,3.80355,8.7773,9.4267,507.9225,4.163299180327869,3.202,8.0282,8.6518,122,80.542,0.6601803278688525,0.68265,0.7749,0.8467,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,13,36,3,0,37,0,4,0,0,0,0.0,0,0,87,73,14,250,46,8,29.6154,3.701925,3.3293,7.0768,7.0768,24.6415,3.0801875,2.6865,6.345,6.345,8,4.9739,0.6217375,0.64905,0.7318,0.7318,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,14,5,0,0,6,0,1,0,0,0,0.0,0,0,20,14,6,315,47,107,347.6488,3.2490542056074765,1.8688,6.4025,7.7686,279.7284,2.614284112149533,1.2335,5.6128,7.0053,107,67.9204,0.6347700934579439,0.6351,0.7777,0.8789,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,15,1,0,0,2,0,0,0,0,0,0.0,0,0,6,4,2,309,68,120,527.3266,4.394388333333334,3.5483000000000002,8.2217,9.3761,450.4348,3.753623333333333,3.1289,7.5335,8.6442,120,76.8918,0.640765,0.64925,0.7703,0.8898,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,16,1,0,0,2,0,0,0,0,0,0.0,0,0,6,4,2,319,58,120,486.0926,4.050771666666667,3.07735,8.3481,11.1971,409.9002,3.415835,2.55735,7.5577,10.4693,120,76.1924,0.6349366666666667,0.6374500000000001,0.7648,0.9219,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,17,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,342,39,122,493.4687,4.044825409836066,3.15265,8.8174,10.0369,416.0369,3.410138524590164,2.5244999999999997,8.1173,9.3718,122,77.4318,0.6346868852459016,0.6228,0.7797,0.9148,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,18,12,0,1,11,2,2,0,0,0,0.0,0,0,35,27,8,287,61,84,441.824,5.259809523809524,4.4024,10.1406,10.5655,386.4671,4.60079880952381,3.75155,9.4184,9.7851,84,55.3569,0.6590107142857143,0.6877,0.7724,0.8012,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,19,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,330,51,122,515.1181,4.2222795081967215,2.8978,8.8697,9.4318,438.2914,3.5925524590163933,2.3019,8.1169,8.6681,122,76.8267,0.6297270491803278,0.6335500000000001,0.7743,0.8711,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,20,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,323,58,122,517.8604,4.24475737704918,3.2928,8.8059,9.8767,437.0104,3.5820524590163934,2.68315,8.1552,9.0498,122,80.85,0.6627049180327869,0.6568,0.8169,1.1781,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,21,1,0,0,2,0,0,0,0,0,0.0,0,0,6,4,2,309,67,120,510.3191,4.252659166666667,2.7028,9.8192,10.4274,435.1987,3.626655833333333,2.1046,9.1169,9.6657,120,75.1204,0.6260033333333334,0.61435,0.7617,0.8436,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,22,15,1,0,16,0,2,3,1,1,5.0,1,0,47,34,13,287,48,75,227.33950000000002,3.0311933333333334,2.519,6.8732,8.9556,178.2675,2.3769,1.7982,6.1196,8.2031,75,49.072,0.6542933333333334,0.6682,0.7548,0.8307,completed,,,
1,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,23,26,3,0,27,0,1,0,0,0,0.0,0,0,65,54,11,262,56,39,70.5559,1.8091256410256409,1.3753,5.2256,7.0716,47.178399999999996,1.209702564102564,0.7612,4.603,6.334,39,23.3775,0.599423076923077,0.6126,0.6946,0.7376,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,00,26,1,0,27,0,1,0,0,0,0.0,0,0,66,54,12,295,60,53,122.8943,2.3187603773584904,2.0325,5.5618,6.5788,88.6129,1.6719415094339622,1.3773,5.15,5.8475,53,34.2814,0.6468188679245283,0.6535,0.7596,1.0235,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,01,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,338,83,135,471.8361,3.495082222222222,2.4606,7.664,9.3678,382.8953,2.8362614814814817,1.8112,6.8804,8.6558,135,88.9408,0.6588207407407407,0.6542,0.7849,0.9579,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,02,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,354,66,135,535.0656,3.963448888888889,3.1498,7.4689,8.8261,442.863,3.280466666666667,2.4921,6.6727,8.0786,135,92.2026,0.6829822222222223,0.6872,0.7933,0.9358,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,03,2,0,0,3,0,1,0,0,0,0.0,0,0,12,6,6,338,71,131,497.5509,3.798098473282443,2.6628,7.5763,9.2179,409.5657,3.12645572519084,1.9563,6.7458,8.4967,131,87.9852,0.6716427480916031,0.6759,0.7827,0.8761,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,04,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,362,58,136,610.7049,4.490477205882352,3.7575000000000003,10.0918,10.8876,522.3502,3.840810294117647,3.0775499999999996,9.3468,10.0287,136,88.3547,0.6496669117647058,0.652,0.7622,0.8589,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,05,25,3,0,26,0,2,0,0,0,0.0,0,0,64,52,12,298,59,53,78.84649999999999,1.4876698113207545,1.0536,5.1322,7.9014,47.0574,0.8878754716981132,0.445,4.4137,7.1308,53,31.7891,0.5997943396226415,0.6095,0.7185,0.7706,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,06,1,0,0,2,0,0,0,0,0,0.0,0,0,7,4,3,347,67,133,432.6606,3.2530872180451125,2.3377,7.4265,9.582,345.3079,2.5963000000000003,1.6697,6.6277,8.8284,133,87.3527,0.6567872180451128,0.6533,0.7988,0.8778,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,07,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,366,54,136,484.7362,3.5642367647058824,2.5242500000000003,9.0303,9.5513,395.3411,2.906919852941176,1.85555,8.1744,8.8246,136,89.3951,0.6573169117647059,0.64915,0.8072,1.0585,completed,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,08,20,1,1,19,2,2,0,0,0,0.0,0,0,58,43,15,306,57,76,202.2699,2.661446052631579,0.90145,7.4849,10.1947,153.8003,2.0236881578947368,0.24185,6.8166,9.4455,76,48.4696,0.6377578947368421,0.62825,0.7698,0.8372,completed,,,
