trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,trial_status,failure_type,failure_message,completed_by_robot,completion_time_s
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,1,3,32,3.5778804767061705,3.5778804767061705,22,22,1,0,True,completed,,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,2,26,0,42.73084065212023,42.73084065212023,00,00,1,0,True,completed,,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,3,14,7,26.545763762774296,26.545763762774296,05,05,2,1,True,completed,,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,4,19,20,31.102831802335817,31.102831802335817,14,14,1,0,True,completed,,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,5,29,15,67.62058941864301,67.62058941864301,14,14,1,0,True,completed,,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,6,24,23,45.061178697224946,45.061178697224946,14,14,1,0,True,completed,,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,7,11,8,19.26984881487528,19.26984881487528,05,05,1,0,True,completed,,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,8,21,32,34.5524012828542,34.5524012828542,22,22,1,0,True,completed,,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,9,22,8,42.66883930246001,42.66883930246001,05,05,1,0,True,completed,,,,
2,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,10,12,17.49874692592294,17.49874692592294,08,08,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,1,18,8,32.852838541036085,32.852838541036085,07,07,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,2,19,29,30.66462604017395,30.66462604017395,20,20,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,3,2,31,3.6550191508485486,3.6550191508485486,21,21,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,4,11,10,17.123331243926284,17.123331243926284,07,07,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,5,20,22,36.99699707812673,36.99699707812673,15,15,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,6,32,21,59.63237170478753,59.63237170478753,15,15,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,7,14,23,24.617150570831132,24.617150570831132,15,15,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,8,9,2,15.901298728821049,15.901298728821049,02,02,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,9,6,3,8.686593999889958,8.686593999889958,02,02,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,3,22,3.6216531213241,3.6216531213241,15,15,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,1,17,0,27.07780929546755,27.07780929546755,00,00,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,2,33,1,56.25003775826881,56.25003775826881,00,00,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,3,26,29,43.19848943029347,43.19848943029347,20,20,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,4,15,17,23.929637711841497,23.929637711841497,12,12,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,5,9,10,13.908104426986384,13.908104426986384,07,07,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,6,17,18,29.358415993742113,29.358415993742113,12,12,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,7,23,29,38.25867242433141,38.25867242433141,20,20,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,8,13,30,20.43737778468544,20.43737778468544,21,21,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,9,6,0,8.508204184590223,8.508204184590223,00,00,2,1,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,29,29,48.29798450223061,48.29798450223061,20,20,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,1,21,6,35.82272047011266,35.82272047011266,05,05,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,2,4,2,7.312432377379362,7.312432377379362,01,01,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,3,16,26,25.889544009485952,25.889544009485952,18,18,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,4,9,17,16.172880133816545,16.172880133816545,12,12,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,5,5,0,12.944275072142023,12.944275072142023,01,01,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,6,19,7,30.58764946257204,30.58764946257204,05,05,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,7,31,31,56.607528362489276,56.607528362489276,21,21,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,8,15,20,38.51871598929171,38.51871598929171,18,18,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,9,30,27,69.20585434113443,69.20585434113443,21,21,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,22,11,38.29794797076978,38.29794797076978,08,08,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,1,21,15,43.05763214925809,43.05763214925809,13,13,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,2,1,18,2.2529679028527907,2.2529679028527907,12,12,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,3,14,25,24.345847225943682,24.345847225943682,17,17,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,4,6,19,9.87200563369137,9.87200563369137,13,13,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,5,4,11,5.327542892815788,5.327542892815788,08,08,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,6,20,18,35.953730085708855,35.953730085708855,13,13,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,7,16,2,27.778655107018402,27.778655107018402,01,01,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,8,23,22,45.115583103981656,45.115583103981656,17,17,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,9,33,20,65.81090474350856,65.81090474350856,17,17,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,23,9,48.626978960997604,48.626978960997604,02,02,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,1,11,6,17.18315716832243,17.18315716832243,04,04,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,2,22,28,39.26561791467093,39.26561791467093,18,18,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,3,9,12,24.293914403202912,24.293914403202912,05,05,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,4,33,20,71.83851783559015,71.83851783559015,18,18,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,5,16,10,25.457895684168797,25.457895684168797,07,07,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,6,15,3,24.43248851063091,24.43248851063091,02,02,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,7,24,5,41.32356231976337,41.32356231976337,04,04,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,8,9,8,15.881336988766497,15.881336988766497,05,05,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,9,18,10,28.955045622353673,28.955045622353673,07,07,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,4,26,5.284489114466619,5.284489114466619,18,18,2,1,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,1,10,22,17.432280907866684,17.432280907866684,16,16,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,2,29,12,62.36319624231624,62.36319624231624,10,10,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,3,29,17,53.551351573899964,53.551351573899964,10,10,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,4,17,15,29.548117985790558,29.548117985790558,10,10,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,5,11,32,17.111189486110305,17.111189486110305,22,22,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,6,24,29,44.31780476387246,44.31780476387246,20,20,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,7,25,3,41.4471982856069,41.4471982856069,02,02,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,8,5,8,9.141701471680138,9.141701471680138,05,05,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,9,6,23,8.739277633204287,8.739277633204287,16,16,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,18,30,31.850855524684423,31.850855524684423,20,20,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,1,18,24,33.16770885280316,33.16770885280316,17,17,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,2,6,0,8.585872153740217,8.585872153740217,00,00,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,3,2,8,3.793127661253662,3.793127661253662,05,05,2,1,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,4,22,15,37.880364472642384,37.880364472642384,10,10,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,5,23,3,48.91257805250327,48.91257805250327,05,05,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,6,22,26,37.86436858968031,37.86436858968031,19,19,2,1,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,7,14,7,26.632219773961,26.632219773961,05,05,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,8,29,27,52.019396778854826,52.019396778854826,19,19,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,9,31,19,69.30621656356762,69.30621656356762,19,19,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,17,25,29.034853545432533,29.034853545432533,17,17,1,0,True,completed,,,,
10,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,1,20,19,32.88653717557886,32.88653717557886,13,13,1,0,True,completed,,,,
10,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,2,15,13,24.302972865679195,24.302972865679195,09,09,2,1,True,completed,,,,
