trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
13,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,9);(15,5);(2,20);(2,18);(23,0);(16,9);(13,16);(22,12);(2,3);(12,19)",10,True,64.06603778029928,64.06603778029928,00:0;01:5;02:0;03:0;04:2;05:2;06:1;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(3,4);(23,0);(0,7);(13,9);(22,3);(13,16);(2,20);(0,24)",868,0,completed
14,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,19);(12,23);(23,21);(3,18);(1,5);(10,4);(12,2);(22,16);(22,11);(1,6)",10,True,47.413411338832645,47.413411338832645,00:0;01:2;02:2;03:2;04:0;05:1;06:2;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(1,0);(12,2);(1,5);(22,16);(0,14);(3,18);(23,21);(12,23)",642,0,completed
15,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,0);(3,20);(11,15);(12,22);(12,12);(7,23);(15,0);(19,18);(23,16);(20,8)",10,True,47.37257400880515,47.37257400880515,00:2;01:0;02:0;03:0;04:3;05:2;06:1;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(15,0);(0,3);(5,7);(0,10);(20,8);(23,16);(3,20);(12,17)",634,0,completed
16,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(19,8);(6,17);(5,12);(12,11);(18,17);(3,18);(16,16);(13,21);(11,3);(14,9)",10,True,39.18847338882475,39.18847338882475,00:0;01:1;02:0;03:3;04:1;05:4;06:1;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(1,0);(11,3);(3,7);(19,8);(5,12);(18,17);(13,21);(4,24)",518,0,completed
17,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,11);(4,12);(1,15);(8,10);(1,13);(22,23);(10,12);(23,16);(17,15);(17,5)",10,True,62.11047991337398,62.11047991337398,00:0;01:1;02:2;03:2;04:1;05:1;06:2;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(17,5);(10,12);(4,12);(1,11);(1,15);(23,16);(22,23)",865,0,completed
18,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,17);(24,20);(14,15);(22,23);(3,21);(17,20);(20,6);(12,10);(2,20);(16,8)",10,True,55.387118138362666,55.387118138362666,00:0;01:0;02:0;03:3;04:0;05:2;06:5;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(0,3);(8,7);(20,6);(2,20);(17,20);(22,23);(12,24)",748,0,completed
19,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(18,6);(17,8);(17,17);(20,16);(21,13);(7,17);(2,5);(24,5);(20,4);(4,24)",10,True,51.46650466201239,51.46650466201239,00:0;01:4;02:1;03:0;04:0;05:4;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(4,0);(24,5);(18,7);(0,10);(16,14);(21,13);(4,24);(7,17)",674,0,completed
20,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,7);(10,3);(21,19);(8,3);(12,12);(22,21);(22,4);(16,12);(19,12);(13,14)",10,True,46.37047654141734,46.37047654141734,00:0;01:4;02:0;03:1;04:3;05:0;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(1,0);(24,7);(10,7);(16,12);(19,12);(0,17);(21,19);(1,24)",605,0,completed
21,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,6);(8,14);(14,12);(21,0);(2,0);(23,6);(6,20);(1,3);(6,1);(16,19)",10,True,53.02139102044968,53.02139102044968,00:4;01:1;02:1;03:0;04:3;05:0;06:1;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(23,6);(1,3);(1,6);(1,10);(16,19);(1,17);(6,20);(0,24)",763,0,completed
22,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,24);(13,19);(22,5);(17,23);(18,16);(6,6);(23,8);(12,8);(11,11);(1,5)",10,True,51.08594365601331,51.08594365601331,00:0;01:1;02:4;03:1;04:0;05:2;06:0;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(1,5);(22,5);(12,8);(6,14);(18,16);(1,21);(17,19)",688,0,completed
23,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,9);(17,17);(21,11);(24,6);(7,15);(15,9);(18,0);(13,12);(12,23);(3,13)",10,True,56.41509585701505,56.41509585701505,00:1;01:0;02:2;03:3;04:1;05:1;06:0;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(18,0);(0,3);(24,6);(13,12);(3,13);(7,15);(1,21);(17,17)",761,0,completed
24,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(19,14);(14,3);(19,23);(22,23);(6,15);(18,24);(20,16);(2,16);(9,4);(4,16)",10,True,40.5685303868522,40.5685303868522,00:0;01:2;02:0;03:0;04:1;05:4;06:0;07:3,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(3,0);(14,3);(3,7);(0,10);(2,16);(19,14);(18,22);(22,23)",520,0,completed
25,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(12,11);(23,9);(9,19);(17,21);(21,8);(5,4);(21,11);(2,10);(18,22);(17,9)",10,True,46.88878943797627,46.88878943797627,00:0;01:1;02:3;03:3;04:0;05:1;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(12,11);(21,8);(21,11);(2,10);(9,19);(18,22);(0,24)",611,0,completed
26,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,7);(4,6);(1,13);(7,8);(20,21);(13,6);(17,3);(14,1);(14,5);(14,13)",10,True,49.58811198145044,49.58811198145044,00:3;01:2;02:2;03:0;04:2;05:0;06:1;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(22,7);(13,6);(7,8);(1,11);(14,13);(1,17);(20,21);(1,21)",666,0,completed
27,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,4);(2,11);(21,7);(5,3);(3,19);(3,10);(20,8);(7,0);(4,19);(2,15)",10,True,38.27914441891374,38.27914441891374,00:1;01:2;02:2;03:2;04:1;05:2;06:0;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(7,0);(5,3);(21,7);(3,10);(2,15);(4,19);(0,21);(0,24)",552,0,completed
28,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,21);(20,18);(20,23);(23,3);(12,14);(20,19);(0,9);(4,4);(5,3);(13,8)",10,True,57.1014043266943,57.1014043266943,00:0;01:3;02:0;03:1;04:2;05:2;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(4,5);(23,3);(0,8);(0,9);(13,8);(20,23);(20,18);(0,24)",759,0,completed
29,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(20,20);(2,17);(23,18);(11,20);(1,21);(19,18);(10,19);(16,20);(8,16);(16,0)",10,True,45.930955598434025,45.930955598434025,00:1;01:0;02:0;03:0;04:1;05:4;06:4;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(22,0);(0,3);(1,7);(1,10);(23,18);(20,20);(16,20);(1,21)",606,0,completed
30,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,1);(19,11);(2,0);(23,14);(23,17);(19,13);(9,1);(13,4);(8,1);(24,11)",10,True,45.52296174556418,45.52296174556418,00:4;01:1;02:0;03:0;04:3;05:2;06:0;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(13,4);(8,1);(1,7);(13,10);(24,11);(23,14);(2,21);(1,24)",585,0,completed
31,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,1);(13,22);(10,8);(2,17);(3,23);(16,15);(19,20);(12,10);(2,3);(11,9)",10,True,45.02781620684378,45.02781620684378,00:1;01:1;02:1;03:2;04:0;05:3;06:1;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(1,1);(2,3);(10,8);(12,10);(0,14);(19,20);(13,22);(3,23)",631,0,completed
32,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,20);(13,4);(19,14);(18,4);(11,24);(15,8);(10,10);(12,5);(2,18);(24,19)",10,True,48.725487213033375,48.725487213033375,00:0;01:3;02:0;03:2;04:2;05:2;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(17,8);(1,7);(13,4);(24,19);(8,20);(1,21);(11,24)",645,0,completed
33,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(4,3);(4,12);(23,0);(12,7);(3,14);(8,4);(20,8);(9,24);(23,6);(5,20)",10,True,43.59481075409371,43.59481075409371,00:1;01:2;02:3;03:0;04:2;05:0;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(23,0);(8,4);(23,6);(3,10);(4,12);(3,17);(9,24);(0,24)",590,0,completed
34,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,4);(12,5);(19,3);(8,0);(14,6);(17,10);(10,8);(20,10);(11,24);(3,3)",10,True,42.384750965022626,42.384750965022626,00:1;01:5;02:1;03:2;04:0;05:0;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(3,3);(19,3);(10,8);(20,5);(0,14);(0,17);(3,21);(11,24)",562,0,completed
35,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,20);(7,3);(14,16);(17,5);(9,24);(16,11);(14,8);(22,20);(17,7);(6,3)",10,True,38.581276211673,38.581276211673,00:0;01:4;02:2;03:0;04:0;05:1;06:2;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(6,0);(17,7);(17,10);(1,10);(8,14);(14,16);(22,20);(9,24)",480,0,completed
36,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(6,11);(19,8);(15,15);(17,18);(18,8);(23,12);(18,18);(15,12);(15,13);(24,12)",10,True,164.30585949094223,164.30585949094223,00:0;01:0;02:2;03:3;04:3;05:2;06:0;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(18,8);(18,11);(24,9);(15,18);(24,12);(18,13);(16,15);(17,15)",2368,8,completed
37,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,4);(13,14);(23,2);(22,11);(13,5);(6,16);(5,11);(18,23);(19,8);(24,5)",10,True,152.0882902352451,152.0882902352451,00:2;01:2;02:0;03:3;04:2;05:0;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(24,5);(19,8);(18,6);(22,11);(13,14);(5,14);(16,18);(18,18)",2198,4,completed
38,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,18);(5,2);(14,18);(3,13);(21,11);(1,15);(24,10);(3,12);(9,15);(8,20)",10,True,48.832379397804615,48.832379397804615,00:0;01:1;02:2;03:2;04:3;05:2;06:0;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(2,0);(5,2);(24,10);(3,13);(14,18);(8,20);(6,21);(1,24)",680,0,completed
39,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(23,8);(8,1);(3,22);(17,10);(19,19);(3,16);(10,17);(24,11);(13,18);(12,16)",10,True,52.78933002454399,52.78933002454399,00:1;01:0;02:0;03:3;04:3;05:2;06:1;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(8,4);(1,3);(1,7);(24,11);(19,19);(18,10);(3,16);(0,24)",708,0,completed
40,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,10);(17,3);(11,0);(9,10);(13,12);(22,5);(5,4);(3,13);(12,21);(22,20)",10,True,44.64661663114814,44.64661663114814,00:3;01:1;02:0;03:3;04:1;05:0;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(22,5);(8,5);(1,7);(13,21);(3,13);(4,15);(22,20);(1,24)",590,0,completed
41,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,24);(11,6);(8,12);(22,21);(11,22);(11,9);(12,17);(4,23);(12,12);(7,14)",10,True,40.420718591106215,40.420718591106215,00:0;01:0;02:2;03:2;04:1;05:1;06:2;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(1,0);(0,3);(11,9);(12,12);(7,14);(12,17);(22,21);(7,24)",538,0,completed
42,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,22);(1,8);(3,12);(18,15);(4,21);(1,20);(18,3);(24,3);(8,20);(16,23)",10,True,43.803284080080076,43.803284080080076,00:0;01:2;02:1;03:2;04:0;05:0;06:3;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(2,0);(24,3);(1,8);(18,15);(1,14);(1,20);(8,20);(22,22)",580,0,completed
43,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,8);(24,15);(12,20);(20,16);(15,8);(14,15);(8,19);(17,2);(8,20);(4,11)",10,True,47.40359259542245,47.40359259542245,00:0;01:2;02:1;03:1;04:0;05:3;06:3;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(15,8);(5,8);(4,13);(1,14);(24,15);(12,20);(11,20)",625,0,completed
44,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,11);(9,7);(22,21);(7,23);(11,21);(24,19);(16,14);(24,0);(21,0);(4,11)",10,True,49.633924058160716,49.633924058160716,00:2;01:0;02:1;03:3;04:0;05:0;06:3;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(24,0);(1,3);(9,7);(22,11);(4,11);(3,17);(24,19);(8,22)",651,0,completed
45,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(2,5);(2,11);(10,7);(23,20);(2,9);(20,8);(19,12);(19,10);(2,22);(3,21)",10,True,43.92442299656426,43.92442299656426,00:0;01:1;02:2;03:2;04:2;05:0;06:3;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(0,0);(2,5);(20,8);(2,11);(19,10);(0,17);(23,20);(2,23)",597,0,completed
46,known_visit,HIPC,bernoulli,drop_0.25,25,625,8,10,hipc_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,6);(14,5);(17,10);(10,17);(19,6);(11,15);(15,5);(23,14);(14,2);(22,19)",10,True,54.327568493859935,54.327568493859935,00:1;01:0;02:4;03:1;04:1;05:3;06:0;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(15,5);(4,3);(19,6);(17,10);(11,15);(23,14);(0,21);(1,24)",728,0,completed
