trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,87.2280204639578,87.2280204639578,7,7,7,154,51,119,39,7,8,5,1,5.0,1,513,0,610,1498,328,162,448,320,290,0.24477611940298508,30.5,14.5,collision_intent:162;pi_clear_path:4;pi_entry:286;state:158,0.30000000000000004,0.21218487394957974,219,816.5492,127.1272,734.7731,122.3687,310,81.7761,0.4982,completed
1,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,96.92324052314169,96.92324052314169,11,11,11,173,55,133,44,7,3,3,0,0.0,0,562,0,680,1664,374,179,501,356,324,0.2491672218520986,34.0,16.2,collision_intent:179;pi_clear_path:3;pi_entry:321;state:177,0.375,0.21240601503759393,222,797.1244,110.3613,720.9928,105.7688,297,76.1316,0.5582,completed
2,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,141.4444350674728,141.4444350674728,8,8,8,235,64,201,38,8,8,3,2,10.0,1,832,0,744,1833,396,244,500,483,261,0.26452905811623245,37.2,13.05,collision_intent:244;pi_clear_path:6;pi_entry:255;state:239,0.19999999999999996,0.033582089552238736,369,863.94,97.4664,753.9505,93.7341,452,109.9895,0.5225,completed
3,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,78.53004793647946,78.53004793647946,8,8,8,160,45,147,17,3,0,0,0,0.0,0,424,0,599,1494,300,165,434,329,270,0.23094688221709006,29.95,13.5,collision_intent:165;pi_clear_path:4;pi_entry:266;state:164,0.19999999999999996,0.0697278911564625,133,792.0562,119.8832,731.2659,115.3082,201,60.7903,0.4362,completed
4,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,80.91334336698583,80.91334336698583,9,9,9,167,46,138,33,5,0,0,0,0.0,0,437,0,658,1597,375,169,489,340,318,0.25597269624573377,32.9,15.9,collision_intent:169;pi_clear_path:2;pi_entry:316;state:171,0.19999999999999996,0.08333333333333326,129,805.2964,117.3927,739.0432,113.0193,208,66.2532,0.4784,completed
5,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,82.65137962901723,82.65137962901723,8,8,8,166,47,139,31,1,4,4,0,0.0,0,460,0,659,1600,376,174,485,344,315,0.2585969738651995,32.95,15.75,collision_intent:174;pi_clear_path:6;pi_entry:309;state:170,0.42500000000000004,0.13848920863309355,144,877.6383,123.0489,802.0104,118.5506,226,75.6279,0.5291,completed
6,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,104.16208433317401,104.16208433317401,14,14,14,182,60,151,35,6,1,1,0,0.0,0,601,0,667,1630,368,192,475,378,289,0.2587904360056259,33.35,14.45,collision_intent:192;pi_clear_path:6;pi_entry:283;state:186,0.4750000000000001,0.19701986754966883,257,1092.7391,138.5373,991.6274,133.2927,330,101.1117,0.5218,completed
7,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,115.17033454183445,115.17033454183445,10,10,10,196,66,157,43,7,9,9,0,0.0,0,677,0,735,1833,364,207,528,407,328,0.23081800887761572,36.75,16.4,collision_intent:207;pi_clear_path:5;pi_entry:323;state:200,0.17500000000000004,0.15127388535031838,284,1186.6742,120.2389,1066.3118,115.5389,389,120.3624,0.502,completed
8,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,69.25895650422846,69.25895650422846,9,9,9,156,40,136,24,4,4,4,0,0.0,0,363,0,597,1451,337,159,438,319,278,0.2570556826849733,29.85,13.9,collision_intent:159;pi_entry:278;state:160,0.375,0.08823529411764697,67,737.3806,122.0274,685.3928,117.3792,149,51.9878,0.4718,completed
9,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h12_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,116.65270957474334,116.65270957474334,11,11,11,191,67,150,45,3,1,1,0,0.0,0,688,0,612,1518,316,197,415,392,220,0.25422365245374096,30.6,11.0,collision_intent:197;pi_clear_path:5;pi_entry:215;state:195,0.375,0.17666666666666675,326,846.8363,116.2238,738.1162,111.2263,380,108.7201,0.5573,completed
