trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,00,22,1,1,14,9,2,0,0,0,51,45,6,124,21,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,01,21,2,2,15,7,0,0,0,0,47,43,4,126,23,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,02,21,4,0,22,0,1,0,0,0,51,44,7,133,12,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,03,22,3,0,23,0,0,0,0,0,48,45,3,125,24,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,00,29,3,0,26,4,0,1,1,0,63,59,4,160,30,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,01,29,3,0,29,1,0,0,0,0,62,59,3,174,17,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,02,29,1,1,24,6,2,0,0,0,65,59,6,172,15,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,03,29,3,1,28,2,0,0,0,0,63,59,4,160,30,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,00,38,4,1,35,4,0,0,0,0,81,77,4,190,29,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,01,26,2,1,26,1,0,0,0,0,58,54,4,217,24,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,02,37,3,0,36,2,0,0,0,0,80,75,5,185,34,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,03,38,1,2,22,17,0,0,0,0,81,77,4,192,26,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,00,26,2,0,26,1,0,0,0,0,57,53,4,143,21,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,01,25,2,0,26,0,2,0,0,0,57,51,6,142,21,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,02,21,3,1,20,2,0,1,1,0,51,45,6,139,30,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,03,25,3,0,25,1,1,2,2,0,56,51,5,140,24,known_visit_horizon,commitment_horizon,1,h1,10,4
4,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,00,28,3,0,29,0,1,0,0,0,62,57,5,155,26,known_visit_horizon,commitment_horizon,1,h1,10,4
4,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,01,28,1,2,19,10,0,0,0,0,63,57,6,153,27,known_visit_horizon,commitment_horizon,1,h1,10,4
4,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,02,28,4,0,29,0,0,0,0,0,61,57,4,164,19,known_visit_horizon,commitment_horizon,1,h1,10,4
4,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,03,24,2,1,20,5,0,2,1,0,58,52,6,147,38,known_visit_horizon,commitment_horizon,1,h1,10,4
5,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,00,26,1,3,19,8,0,0,0,0,59,54,5,162,17,known_visit_horizon,commitment_horizon,1,h1,10,4
5,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,01,27,6,0,28,0,0,0,0,0,60,55,5,154,25,known_visit_horizon,commitment_horizon,1,h1,10,4
5,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,02,26,1,2,21,6,0,6,6,0,60,56,4,152,27,known_visit_horizon,commitment_horizon,1,h1,10,4
5,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,03,27,2,0,26,2,1,0,0,0,60,55,5,160,18,known_visit_horizon,commitment_horizon,1,h1,10,4
6,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,00,21,3,0,22,0,0,0,0,0,47,43,4,117,13,known_visit_horizon,commitment_horizon,1,h1,10,4
6,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,01,21,3,0,22,0,0,0,0,0,46,43,3,114,18,known_visit_horizon,commitment_horizon,1,h1,10,4
6,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,02,17,3,0,18,0,0,0,0,0,40,36,4,125,12,known_visit_horizon,commitment_horizon,1,h1,10,4
6,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,03,20,1,2,15,6,0,0,0,0,45,41,4,115,17,known_visit_horizon,commitment_horizon,1,h1,10,4
7,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,00,25,1,1,23,3,0,0,0,0,54,51,3,141,21,known_visit_horizon,commitment_horizon,1,h1,10,4
7,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,01,23,2,1,19,5,0,2,2,0,53,49,4,139,24,known_visit_horizon,commitment_horizon,1,h1,10,4
7,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,02,25,3,0,25,1,0,1,1,0,57,52,5,137,23,known_visit_horizon,commitment_horizon,1,h1,10,4
7,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,03,23,4,0,24,0,0,0,0,0,53,48,5,142,21,known_visit_horizon,commitment_horizon,1,h1,10,4
8,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,00,38,1,1,35,4,2,1,1,0,83,77,6,225,25,known_visit_horizon,commitment_horizon,1,h1,10,4
8,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,01,37,6,0,35,3,0,6,6,0,83,78,5,220,30,known_visit_horizon,commitment_horizon,1,h1,10,4
8,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,02,37,1,2,16,22,0,3,3,0,87,79,8,221,26,known_visit_horizon,commitment_horizon,1,h1,10,4
8,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,03,35,2,3,30,6,0,0,0,0,81,73,8,218,34,known_visit_horizon,commitment_horizon,1,h1,10,4
9,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,00,25,1,1,19,7,0,1,1,0,55,51,4,141,29,known_visit_horizon,commitment_horizon,1,h1,10,4
9,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,01,25,3,0,26,0,0,1,1,0,57,52,5,148,20,known_visit_horizon,commitment_horizon,1,h1,10,4
9,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h1_ge_075,known_visit_10target_300.csv,02,26,2,0,24,3,1,0,0,0,57,53,4,147,22,known_visit_horizon,commitment_horizon,1,h1,10,4
