trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id
1,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,0,9,14.569289475724688,14.569289475724688,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
2,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,1,4,17,7.088783952845998,7.088783952845998,03,03,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
2,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,2,10,16,47.47681357854046,47.47681357854046,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
2,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,3,9,5,16.21118103933157,16.21118103933157,01,01,2,1,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
2,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,4,17,17,29.5332970166143,29.5332970166143,03,03,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
2,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,5,3,8,17.331103152166957,17.331103152166957,00,00,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
2,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,6,18,18,33.13708660658424,33.13708660658424,03,03,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
2,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,7,16,13,31.838689212602304,31.838689212602304,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
2,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,8,15,11,26.109858007050477,26.109858007050477,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
2,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,9,7,16,52.68865407981291,52.68865407981291,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
2,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,6,5,10.884787564004156,10.884787564004156,01,01,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
3,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,1,14,6,33.63794260338116,33.63794260338116,00,00,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
3,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,2,10,1,17.52830487944622,17.52830487944622,00,00,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
3,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,3,4,2,20.236293627215954,20.236293627215954,01,01,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
3,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,4,3,12,3.6347480042764158,3.6347480042764158,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
3,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,5,6,14,12.37329933573642,12.37329933573642,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
3,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,6,13,16,25.212829068122574,25.212829068122574,03,03,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
3,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,7,7,14,14.279891012247646,14.279891012247646,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
3,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,8,4,7,7.412777061581001,7.412777061581001,01,01,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
3,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,9,11,5,26.35162756429443,26.35162756429443,00,00,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
3,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,18,16,34.03678230653481,34.03678230653481,03,03,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
4,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,1,18,13,45.15850165530702,45.15850165530702,01,01,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
4,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,2,16,5,27.75445846356281,27.75445846356281,01,01,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
4,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,3,9,7,22.87691804939295,22.87691804939295,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
4,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,4,2,8,9.078173714005532,9.078173714005532,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
4,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,5,11,6,17.39360297159808,17.39360297159808,01,01,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
4,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,6,18,6,33.35561180833315,33.35561180833315,01,01,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
4,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,7,16,7,43.983849929704746,43.983849929704746,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
4,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,8,11,8,28.335008658690974,28.335008658690974,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
4,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,9,3,7,12.674571094619296,12.674571094619296,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
4,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,2,7,10.761897032848585,10.761897032848585,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
5,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,1,10,6,27.350003711800966,27.350003711800966,01,01,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
5,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,2,13,12,20.572964869993488,20.572964869993488,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
5,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,3,1,6,0.1392317537441181,0.1392317537441181,01,01,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
5,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,4,8,16,15.510374262390728,15.510374262390728,03,03,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
5,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,5,7,4,28.515706114400253,28.515706114400253,00,00,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
5,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,6,16,7,34.5385444321137,34.5385444321137,02,02,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
5,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,7,3,7,5.789655644748839,5.789655644748839,01,01,2,1,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
5,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,8,2,7,3.844618252593149,3.844618252593149,01,01,2,1,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
5,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,9,1,0,0.15394595235774441,0.15394595235774441,00,00,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
5,known_visit,DGA,gilbert_elliot,0.9,19,361,4,10,dga_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,9,17,19.406606742578823,19.406606742578823,03,03,1,0,True,completed,known_core,known,dga,3,25,gilbert_elliot_pGG_0_9_pBB_0_1,runs/known_visit_core_500/raw/dga/gilbert_elliot_pGG_0_9_pBB_0_1,dga_gilbert_elliot_pGG_0_9_pBB_0_1
