trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,19);(15,13);(2,29);(13,8);(25,22);(16,8);(33,10);(18,14);(21,31);(22,25)",10,True,61.16190692015235,61.16190692015235,00:0;01:3;02:2;03:2;04:2;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(16,10);(33,10);(18,17);(25,22);(22,25);(21,31)",514,0,completed
11,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(8,17);(25,27);(1,25);(17,1);(15,15);(3,19);(24,17);(16,12);(29,24);(1,26)",10,True,76.22188942190407,76.22188942190407,00:1;01:1;02:1;03:3;04:3;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(17,2);(15,15);(18,12);(24,17);(29,24);(25,27)",713,0,completed
12,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,20);(19,27);(26,11);(31,30);(14,13);(20,1);(19,12);(15,5);(9,27);(20,0)",10,True,57.884271839524054,57.884271839524054,00:2;01:1;02:3;03:1;04:3;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(20,1);(15,5);(26,11);(17,20);(31,30);(12,30)",520,0,completed
13,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,7);(10,3);(25,1);(19,9);(30,19);(5,13);(33,25);(27,18);(14,17);(22,31)",10,True,95.5024030820031,95.5024030820031,00:2;01:2;02:3;03:1;04:1;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(30,19);(24,7);(30,18);(10,2);(33,25);(22,30)",877,0,completed
14,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,21);(19,17);(30,30);(23,1);(28,33);(8,20);(30,13);(19,15);(2,18);(33,8)",10,True,71.35812382388414,71.35812382388414,00:1;01:0;02:3;03:3;04:1;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(23,1);(19,16);(33,8);(19,17);(26,21);(30,30)",608,0,completed
15,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,18);(21,0);(3,27);(7,8);(33,29);(20,7);(6,0);(20,31);(24,30);(16,32)",10,True,67.9885576930321,67.9885576930321,00:2;01:1;02:1;03:1;04:1;05:4,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(21,0);(21,7);(9,8);(32,18);(23,31);(33,29)",602,0,completed
16,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,14);(9,22);(26,13);(4,24);(11,9);(20,7);(27,16);(21,13);(22,30);(32,17)",10,True,73.46550889061061,73.46550889061061,00:1;01:2;02:1;03:1;04:4;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(11,9);(26,13);(21,13);(16,14);(32,17);(22,30)",661,0,completed
17,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,0);(19,24);(12,18);(21,27);(17,8);(5,23);(14,25);(33,9);(29,21);(16,3)",10,True,99.03043711486787,99.03043711486787,00:1;01:2;02:3;03:2;04:1;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(20,0);(16,3);(33,9);(19,24);(17,25);(21,27)",957,0,completed
18,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(24,8);(28,25);(26,24);(29,0);(11,25);(24,19);(20,9);(22,16);(12,3);(25,17)",10,True,85.6981823035851,85.6981823035851,00:1;01:3;02:1;03:2;04:3;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(12,5);(29,0);(22,16);(25,17);(28,25);(11,19)",790,0,completed
19,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,5);(13,19);(29,20);(27,28);(8,21);(15,14);(16,1);(3,33);(31,23);(17,0)",10,True,61.13683078541106,61.13683078541106,00:2;01:1;02:1;03:3;04:1;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(17,0);(23,5);(16,14);(31,23);(11,21);(27,28)",544,0,completed
20,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,17);(12,20);(15,28);(23,12);(29,15);(14,15);(22,2);(8,23);(8,5);(6,15)",10,True,71.83713863865296,71.83713863865296,00:0;01:2;02:2;03:4;04:1;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(15,2);(23,2);(15,15);(23,12);(15,28);(8,23)",682,0,completed
21,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,8);(23,31);(2,2);(6,23);(14,22);(4,6);(4,29);(11,19);(21,7);(12,20)",10,True,50.303828851669046,50.303828851669046,00:3;01:1;02:1;03:2;04:1;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(21,7);(7,6);(11,19);(14,22);(6,23);(23,31)",461,0,completed
22,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(4,33);(25,14);(3,12);(29,19);(27,15);(23,6);(8,32);(20,20);(1,3);(11,6)",10,True,72.98280910995251,72.98280910995251,00:1;01:4;02:1;03:1;04:1;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(10,5);(27,15);(18,12);(20,20);(29,19);(8,30)",693,0,completed
23,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(10,9);(25,12);(25,5);(9,33);(21,9);(1,11);(15,22);(32,25);(21,17);(8,30)",10,True,73.3656444426796,73.3656444426796,00:1;01:3;02:1;03:1;04:1;05:3,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(25,5);(25,12);(10,9);(16,23);(32,25);(21,17)",664,0,completed
24,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,33);(33,23);(1,17);(21,0);(25,13);(27,31);(18,4);(27,17);(32,19);(3,31)",10,True,71.46033135747616,71.46033135747616,00:1;01:2;02:0;03:4;04:1;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(21,0);(25,13);(27,16);(33,23);(3,31);(27,31)",631,0,completed
25,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,21);(8,16);(30,7);(5,9);(22,7);(18,25);(29,31);(27,12);(19,0);(24,26)",10,True,70.44672704923391,70.44672704923391,00:3;01:1;02:2;03:2;04:1;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(30,7);(22,8);(27,12);(32,21);(25,26);(29,31)",586,0,completed
26,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,25);(5,4);(32,8);(33,26);(24,17);(11,21);(11,7);(10,4);(2,1);(20,3)",10,True,96.32085141210754,96.32085141210754,00:2;01:3;02:1;03:2;04:1;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(7,4);(30,17);(11,4);(24,17);(14,24);(33,25)",933,0,completed
27,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,17);(5,32);(24,32);(22,27);(2,14);(5,15);(32,12);(8,27);(25,24);(2,19)",10,True,62.74642601711106,62.74642601711106,00:0;01:1;02:4;03:1;04:1;05:3,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(5,3);(32,12);(25,24);(5,17);(8,27);(22,27)",582,0,completed
28,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(2,6);(25,6);(29,4);(10,13);(23,2);(8,33);(16,32);(26,14);(25,17);(25,7)",10,True,77.3459205273194,77.3459205273194,00:3;01:1;02:2;03:1;04:1;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(29,4);(25,7);(23,2);(25,17);(26,14);(16,31)",691,0,completed
29,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(18,19);(10,33);(7,0);(1,33);(14,31);(4,1);(7,26);(14,5);(10,12);(11,32)",10,True,35.27133727598306,35.27133727598306,00:2;01:1;02:1;03:1;04:3;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(7,0);(14,5);(10,12);(18,19);(14,31);(10,33)",313,0,completed
30,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,8);(23,15);(28,19);(29,4);(20,7);(12,22);(24,15);(31,25);(5,5);(16,22)",10,True,57.71965039284331,57.71965039284331,00:1;01:3;02:2;03:3;04:1;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(18,6);(29,4);(24,15);(28,19);(31,25);(12,29)",473,0,completed
31,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,2);(20,12);(17,22);(30,16);(28,19);(16,4);(21,16);(20,3);(29,9);(13,22)",10,True,66.94750528667836,66.94750528667836,00:3;01:2;02:1;03:3;04:1;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(20,12);(29,9);(30,16);(22,16);(28,19);(13,24)",549,0,completed
32,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,22);(19,16);(2,33);(17,21);(19,27);(24,25);(25,6);(21,15);(25,24);(15,28)",10,True,65.36603082996325,65.36603082996325,00:1;01:1;02:1;03:3;04:2;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(19,16);(25,6);(21,15);(25,24);(24,25);(15,27)",564,0,completed
33,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,9);(4,26);(3,32);(30,6);(2,30);(28,32);(17,6);(19,11);(12,26);(32,17)",10,True,106.54765037677318,106.54765037677318,00:2;01:2;02:2;03:1;04:1;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(32,17);(32,6);(28,32);(20,11);(6,26);(2,29)",1042,0,completed
34,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,6);(10,3);(14,22);(18,33);(24,22);(31,5);(18,6);(8,9);(25,33);(33,2)",10,True,64.21200089149775,64.21200089149775,00:1;01:4;02:1;03:2;04:0;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(16,6);(33,2);(14,5);(24,22);(20,28);(25,31)",559,0,completed
35,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,9);(30,28);(32,28);(18,24);(17,11);(2,10);(29,33);(11,11);(7,15);(32,5)",10,True,77.16234561889034,77.16234561889034,00:1;01:5;02:0;03:1;04:1;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(18,24);(32,5);(10,13);(18,15);(30,28);(32,28)",675,0,completed
36,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(5,4);(26,16);(29,17);(13,10);(4,1);(2,3);(15,3);(22,12);(27,4);(20,15)",10,True,67.29531801876058,67.29531801876058,00:3;01:3;02:2;03:0;04:2;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(13,10);(27,4);(22,12);(20,17);(29,17);(5,16)",581,0,completed
37,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,72.43541527156442,72.43541527156442,00:2;01:1;02:1;03:1;04:3;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(23,10);(2,28);(21,13);(8,17);(29,22);(21,27)",669,0,completed
38,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,12);(33,15);(22,7);(30,10);(5,19);(27,13);(8,8);(12,28);(15,2);(11,8)",10,True,84.6805328802675,84.6805328802675,00:1;01:4;02:1;03:1;04:2;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(15,2);(30,10);(27,13);(8,15);(33,12);(12,28)",813,0,completed
39,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,17);(20,16);(23,6);(25,15);(29,27);(23,8);(31,13);(19,24);(9,4);(2,18)",10,True,65.6827321745193,65.6827321745193,00:2;01:2;02:2;03:2;04:1;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(23,6);(31,13);(25,15);(19,17);(29,27);(20,24)",554,0,completed
40,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,32);(5,25);(3,23);(6,31);(15,13);(23,16);(32,13);(22,26);(29,33);(12,11)",10,True,80.74663752744111,80.74663752744111,00:0;01:3;02:1;03:4;04:1;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(12,12);(32,13);(32,16);(32,32);(6,26);(24,31)",730,0,completed
41,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,3);(19,23);(29,19);(7,29);(14,33);(20,2);(30,25);(14,25);(7,1);(1,27)",10,True,71.26396423401259,71.26396423401259,00:3;01:0;02:0;03:3;04:3;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(33,3);(11,7);(11,13);(29,19);(14,33);(14,25)",666,0,completed
42,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,32);(21,13);(10,16);(12,22);(27,14);(2,23);(27,21);(16,7);(20,21);(8,9)",10,True,64.90034154667025,64.90034154667025,00:1;01:1;02:3;03:2;04:0;05:3,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(8,9);(16,7);(27,15);(12,22);(14,24);(27,21)",598,0,completed
43,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(7,22);(30,0);(14,3);(15,1);(10,17);(9,7);(13,30);(3,2);(15,8);(3,9)",10,True,72.55053256242975,72.55053256242975,00:2;01:2;02:3;03:2;04:0;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(14,3);(15,8);(30,0);(10,17);(12,25);(13,30)",714,0,completed
44,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(3,4);(15,1);(20,24);(31,27);(14,31);(10,3);(12,24);(10,10);(19,1);(16,16)",10,True,60.7472673363902,60.7472673363902,00:2;01:2;02:1;03:1;04:3;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(19,1);(11,3);(11,10);(16,16);(31,27);(14,31)",568,0,completed
45,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,4);(12,4);(11,3);(14,27);(2,22);(3,27);(23,24);(17,9);(3,17);(5,4)",10,True,53.762894500814745,53.762894500814745,00:1;01:3;02:1;03:2;04:2;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(11,3);(26,4);(17,9);(4,17);(14,27);(23,24)",480,0,completed
46,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(31,2);(30,4);(6,23);(25,14);(11,33);(30,8);(24,32);(18,16);(22,3);(15,22)",10,True,60.78378754978785,60.78378754978785,00:1;01:2;02:1;03:2;04:2;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(28,3);(31,2);(30,8);(25,14);(17,22);(24,32)",489,0,completed
47,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,14);(27,28);(25,15);(13,23);(20,25);(2,3);(4,21);(6,13);(1,2);(15,15)",10,True,77.75695825799221,77.75695825799221,00:3;01:0;02:4;03:1;04:1;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(20,25);(10,7);(26,15);(9,21);(18,23);(27,28)",736,0,completed
48,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(22,6);(6,16);(29,12);(27,23);(15,4);(4,31);(13,6);(9,23);(16,17);(20,3)",10,True,72.31574772407149,72.31574772407149,00:1;01:3;02:2;03:0;04:3;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(15,4);(20,3);(20,17);(17,22);(29,12);(4,21)",671,0,completed
49,known_visit,ACBBA,ideal,1.0,34,1156,6,10,acbba_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(13,7);(7,5);(30,25);(2,21);(18,24);(2,2);(24,30);(11,27);(11,1);(14,12)",10,True,63.802174097049914,63.802174097049914,00:3;01:1;02:1;03:2;04:1;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(11,1);(14,7);(14,12);(18,24);(12,27);(30,25)",607,0,completed
