trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,debug_max_events,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed
11,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,602,602,0,361,245,0,0,0,2626,3582,4295,,611,2015,1213,1413,0,0,0.7106221045665122,7.274238227146815,0.0,2.3471760797342194,0.0,3.914127423822715,collision_intent:611;pi_entry:1413;state:602,356,1069,0.7056786703601108
12,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,657,657,0,361,300,0,0,0,2784,3942,4409,,662,2122,1319,1465,0,0,0.6926944226237235,7.71191135734072,0.0,2.2298325722983257,0.0,4.058171745152355,collision_intent:662;pi_entry:1465;state:657,374,1107,0.695983379501385
13,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
14,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 14. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
15,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 15. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
16,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,626,626,0,361,269,0,0,0,2503,3638,3871,,639,1864,1265,1238,0,0,0.692238912732475,6.933518005540166,0.0,1.9776357827476039,0.0,3.4293628808864267,collision_intent:639;pi_entry:1238;state:626,314,937,0.5020775623268698
17,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,660,660,0,361,303,0,0,0,2466,3589,3807,,677,1789,1337,1129,0,0,0.7095992544268407,6.8310249307479225,0.0,1.7106060606060607,0.0,3.1274238227146816,collision_intent:677;pi_entry:1129;state:660,294,885,0.4286703601108033
18,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,650,650,0,361,293,0,0,0,2564,3728,3963,,666,1898,1316,1248,0,0,0.6961180396978746,7.1024930747922435,0.0,1.92,0.0,3.457063711911357,collision_intent:666;pi_entry:1248;state:650,324,963,0.5173130193905817
19,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,597,597,0,361,240,0,0,0,2581,3565,4177,,602,1979,1199,1382,0,0,0.7036725067385444,7.149584487534626,0.0,2.3149078726968173,0.0,3.8282548476454292,collision_intent:602;pi_entry:1382;state:597,358,1068,0.6918282548476453
20,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,703,703,0,361,346,0,0,0,2759,3909,4368,,725,2034,1428,1331,0,0,0.7158308751229105,7.642659279778393,0.0,1.8933143669985775,0.0,3.6869806094182827,collision_intent:725;pi_entry:1331;state:703,336,999,0.5394736842105263
21,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,594,594,0,361,237,0,0,0,2330,3565,3424,,612,1718,1206,1124,0,0,0.6644673006015913,6.454293628808864,0.0,1.8922558922558923,0.0,3.113573407202216,collision_intent:612;pi_entry:1124;state:594,283,840,0.4522160664819945
22,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 22. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
23,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 23. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
24,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,877,877,0,361,520,0,0,0,3709,5129,5998,,923,2786,1800,1909,0,0,0.7176357980378081,10.274238227146814,0.0,2.176738882554162,0.0,5.28808864265928,collision_intent:923;pi_clear_path:1;pi_entry:1908;state:877,296,1081,0.2541551246537397
25,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,640,640,0,361,283,0,0,0,2603,3662,4146,,653,1950,1293,1310,0,0,0.7088391177979142,7.2105263157894735,0.0,2.046875,0.0,3.628808864265928,collision_intent:653;pi_entry:1310;state:640,321,966,0.5090027700831026
26,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 26. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
27,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 27. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
28,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 28. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
29,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,667,667,0,361,310,0,0,0,2675,3798,4227,,699,1976,1366,1309,0,0,0.7130566801619433,7.409972299168975,0.0,1.9625187406296851,0.0,3.6260387811634347,collision_intent:699;pi_entry:1309;state:667,312,951,0.44252077562326875
30,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 30. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
31,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 31. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
32,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 32. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
33,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,767,767,0,361,410,0,0,0,2687,4067,3993,,791,1896,1558,1129,0,0,0.7021276595744681,7.443213296398892,0.0,1.4719687092568448,0.0,3.1274238227146816,collision_intent:791;pi_entry:1129;state:767,284,851,0.3691135734072022
34,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 34. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
35,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 35. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
36,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 36. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
37,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 37. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
38,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 38. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
39,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,642,642,0,361,285,0,0,0,2701,3942,4160,,655,2046,1297,1404,0,0,0.6778556297865407,7.481994459833795,0.0,2.1869158878504673,0.0,3.889196675900277,collision_intent:655;pi_entry:1404;state:642,319,978,0.5311634349030472
40,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 40. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
41,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,886,886,0,361,529,0,0,0,2914,4593,4149,,922,1992,1808,1106,0,0,0.6942771084337349,8.07202216066482,0.0,1.2483069977426637,0.0,3.063711911357341,collision_intent:922;pi_entry:1106;state:886,287,865,0.27354570637119124
42,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,639,639,0,361,282,0,0,0,2562,3666,4019,,651,1911,1290,1272,0,0,0.7011514305652478,7.096952908587258,0.0,1.9906103286384977,0.0,3.5235457063711912,collision_intent:651;pi_entry:1272;state:639,321,939,0.5339335180055402
43,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,914,914,0,361,557,0,0,0,3093,4936,4341,,963,2130,1877,1216,0,0,0.6795554164057608,8.56786703601108,0.0,1.3304157549234135,0.0,3.3684210526315788,collision_intent:963;pi_entry:1216;state:914,246,813,0.19736842105263164
44,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 44. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
45,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,670,670,0,361,313,0,0,0,2738,3794,4418,,682,2056,1352,1386,0,0,0.7165098929614012,7.584487534626039,0.0,2.0686567164179106,0.0,3.839335180055402,collision_intent:682;pi_entry:1386;state:670,359,1062,0.6239612188365651
46,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 46. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
47,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,678,678,0,361,321,0,0,0,2619,3902,3955,,694,1925,1372,1247,0,0,0.6848484848484848,7.254847645429363,0.0,1.8392330383480826,0.0,3.4542936288088644,collision_intent:694;pi_entry:1247;state:678,315,935,0.39958448753462594
48,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 48. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
49,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 49. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
50,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,608,608,0,361,251,0,0,0,2407,3544,3677,,631,1776,1239,1168,0,0,0.6901276276276276,6.667590027700831,0.0,1.9210526315789473,0.0,3.2354570637119116,collision_intent:631;pi_entry:1168;state:608,291,877,0.4522160664819945
51,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,610,610,0,361,253,0,0,0,2480,3601,3837,,618,1862,1228,1252,0,0,0.6871418338108882,6.869806094182826,0.0,2.0524590163934424,0.0,3.46814404432133,collision_intent:618;pi_entry:1252;state:610,320,953,0.5547091412742382
52,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,617,617,0,361,260,0,0,0,2427,3487,3792,,622,1805,1239,1188,0,0,0.7005357472750785,6.7229916897506925,0.0,1.9254457050243112,0.0,3.290858725761773,collision_intent:622;pi_entry:1188;state:617,294,877,0.45360110803324094
53,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 53. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
54,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 54. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
55,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 55. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
56,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 56. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
57,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,725,725,0,361,368,0,0,0,2654,3983,3977,,748,1906,1473,1181,0,0,0.6957662701189643,7.351800554016621,0.0,1.6289655172413793,0.0,3.2714681440443214,collision_intent:748;pi_entry:1181;state:725,300,899,0.381578947368421
58,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,646,646,0,361,289,0,0,0,2308,3512,3411,,650,1658,1296,1012,0,0,0.6859038809571687,6.393351800554017,0.0,1.5665634674922602,0.0,2.8033240997229916,collision_intent:650;pi_entry:1012;state:646,354,1054,0.6849030470914128
59,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 59. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
60,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 60. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
61,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,617,617,0,361,260,0,0,0,2579,3625,4112,,629,1950,1246,1333,0,0,0.7029059829059829,7.14404432132964,0.0,2.1604538087520258,0.0,3.6925207756232687,collision_intent:629;pi_entry:1333;state:617,344,1033,0.6433518005540166
62,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,672,672,0,361,315,0,0,0,2622,3658,4207,,684,1938,1356,1266,0,0,0.7237226905212455,7.2631578947368425,0.0,1.8839285714285714,0.0,3.5069252077562325,collision_intent:684;pi_entry:1266;state:672,331,983,0.543628808864266
63,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,651,651,0,361,294,0,0,0,2696,3911,4176,,660,2036,1311,1385,0,0,0.6838054691337809,7.468144044321329,0.0,2.1274961597542243,0.0,3.8365650969529086,collision_intent:660;pi_entry:1385;state:651,353,1047,0.6364265927977839
64,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 64. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
65,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,696,696,0,361,339,0,0,0,2593,3865,3912,,714,1879,1410,1183,0,0,0.6942324755989352,7.1828254847645425,0.0,1.6997126436781609,0.0,3.2770083102493075,collision_intent:714;pi_entry:1183;state:696,297,889,0.39265927977839343
66,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 66. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
67,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,581,581,0,361,224,0,0,0,2532,3428,4166,,588,1944,1169,1363,0,0,0.7145797598627788,7.013850415512465,0.0,2.3459552495697076,0.0,3.775623268698061,collision_intent:588;pi_entry:1363;state:581,358,1056,0.6668975069252077
68,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 68. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
69,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,658,658,0,361,301,0,0,0,2715,3965,4179,,676,2039,1334,1381,0,0,0.6832897318508829,7.520775623268698,0.0,2.0987841945288754,0.0,3.8254847645429364,collision_intent:676;pi_entry:1381;state:658,339,1018,0.4508310249307479
70,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 70. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
71,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 71. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
72,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,751,751,0,361,394,0,0,0,2684,4091,3960,,782,1902,1533,1151,0,0,0.694127957931639,7.434903047091413,0.0,1.5326231691078562,0.0,3.188365650969529,collision_intent:782;pi_clear_path:1;pi_entry:1150;state:751,293,872,0.3469529085872576
73,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,571,571,0,361,214,0,0,0,2858,3624,4949,,586,2272,1157,1701,0,0,0.7261922230374175,7.916897506925208,0.0,2.978984238178634,0.0,4.71191135734072,collision_intent:586;pi_clear_path:1;pi_entry:1700;state:571,285,1002,0.5547091412742382
74,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,675,675,0,361,318,0,0,0,2440,3610,3708,,689,1751,1364,1076,0,0,0.7061512092934679,6.759002770083103,0.0,1.594074074074074,0.0,2.9806094182825484,collision_intent:689;pi_entry:1076;state:675,332,994,0.5505540166204985
75,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 75. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
76,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 76. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
77,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 77. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
