trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic
2,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,284,0,122,163,0,0,0,834,1121,990,292,542,576,258,0,collision_intent:292;pi_entry:258;state:284
2,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,185,0,68,118,0,0,0,645,1281,1020,199,446,384,261,0,collision_intent:199;pi_entry:261;state:185
3,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 3. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
3,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 3. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
3,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 3. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
3,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 3. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
4,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 4. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
4,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 4. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
4,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 4. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
4,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 4. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
5,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 5. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
5,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 5. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
5,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 5. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
5,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 5. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
6,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 6. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
6,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 6. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
6,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 6. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
6,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 6. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
7,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,20,0,14,7,0,0,0,349,1011,993,22,327,42,307,0,collision_intent:22;pi_entry:307;state:20
7,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,21,0,15,7,0,0,0,360,1103,891,23,337,44,316,0,collision_intent:23;pi_entry:316;state:21
7,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,350,0,304,47,0,0,0,1045,589,720,350,695,700,345,0,collision_intent:350;pi_entry:345;state:350
7,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,276,0,28,249,0,0,0,600,818,936,276,324,552,48,0,collision_intent:276;pi_entry:48;state:276
8,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,101,0,32,70,0,0,0,530,1282,1017,106,424,207,323,0,collision_intent:106;pi_entry:323;state:101
8,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,317,0,182,136,0,0,0,932,969,928,322,610,639,293,0,collision_intent:322;pi_entry:293;state:317
8,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,269,0,103,167,0,0,0,846,942,1041,282,564,551,295,0,collision_intent:282;pi_entry:295;state:269
8,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,102,0,44,59,0,0,0,521,1147,1161,111,410,213,308,0,collision_intent:111;pi_entry:308;state:102
9,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,105,0,81,25,0,0,0,600,1310,1193,108,492,213,387,0,collision_intent:108;pi_entry:387;state:105
9,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,54,0,8,47,0,0,0,504,1397,1201,63,441,117,387,0,collision_intent:63;pi_entry:387;state:54
9,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,328,0,145,184,0,0,0,1021,980,1102,341,680,669,352,0,collision_intent:341;pi_entry:352;state:328
9,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,310,0,127,184,0,0,0,978,1069,1056,323,655,633,345,0,collision_intent:323;pi_entry:345;state:310
10,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 10. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
10,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 10. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
10,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 10. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
10,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 10. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
11,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,2,0,3,0,0,0,0,357,987,1281,4,353,6,351,0,collision_intent:4;pi_entry:351;state:2
11,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,3,0,4,0,0,0,0,385,1135,1106,6,379,9,376,0,collision_intent:6;pi_entry:376;state:3
11,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,356,0,339,18,0,0,0,1069,685,872,358,711,714,355,0,collision_intent:358;pi_entry:355;state:356
11,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,241,0,15,227,0,0,0,815,775,1036,243,572,484,331,0,collision_intent:243;pi_entry:331;state:241
12,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,3,0,4,0,0,0,0,387,1222,1175,4,383,7,380,0,collision_intent:4;pi_entry:380;state:3
12,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,2,0,3,0,0,0,0,395,1227,1162,4,391,6,389,0,collision_intent:4;pi_entry:389;state:2
12,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,278,0,22,257,0,0,0,895,849,1039,279,616,557,338,0,collision_intent:279;pi_entry:338;state:278
12,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,374,0,332,43,0,0,0,1107,644,1033,375,732,749,358,0,collision_intent:375;pi_entry:358;state:374
13,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
13,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
13,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
13,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
14,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 14. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
14,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 14. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
14,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 14. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
14,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 14. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
15,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 15. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
15,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 15. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
15,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 15. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
15,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 15. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
16,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,3,0,4,0,0,0,0,335,1146,1022,6,329,9,326,0,collision_intent:6;pi_entry:326;state:3
16,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,2,0,3,0,0,0,0,316,1070,1117,4,312,6,310,0,collision_intent:4;pi_entry:310;state:2
16,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,314,0,192,123,0,0,0,937,689,877,318,619,632,305,0,collision_intent:318;pi_entry:305;state:314
16,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,307,0,162,146,0,0,0,915,733,855,311,604,618,297,0,collision_intent:311;pi_entry:297;state:307
17,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,36,0,17,20,0,0,0,367,1012,1086,41,326,77,290,0,collision_intent:41;pi_entry:290;state:36
17,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,294,0,135,160,0,0,0,870,793,803,297,573,591,279,0,collision_intent:297;pi_entry:279;state:294
17,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,37,0,23,15,0,0,0,344,1012,1109,42,302,79,265,0,collision_intent:42;pi_entry:265;state:37
17,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,293,0,186,108,0,0,0,885,772,809,297,588,590,295,0,collision_intent:297;pi_entry:295;state:293
18,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,3,0,4,0,0,0,0,331,1165,1068,4,327,7,324,0,collision_intent:4;pi_entry:324;state:3
18,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,2,0,3,0,0,0,0,315,1093,1155,4,311,6,309,0,collision_intent:4;pi_entry:309;state:2
18,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,321,0,151,171,0,0,0,955,751,858,329,626,650,305,0,collision_intent:329;pi_entry:305;state:321
18,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,324,0,203,122,0,0,0,963,719,882,329,634,653,310,0,collision_intent:329;pi_entry:310;state:324
19,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,2,0,3,0,0,0,0,341,1045,1195,4,337,6,335,0,collision_intent:4;pi_entry:335;state:2
19,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,3,0,4,0,0,0,0,380,1106,1094,4,376,7,373,0,collision_intent:4;pi_entry:373;state:3
19,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,234,0,25,210,0,0,0,792,782,1007,236,556,470,322,0,collision_intent:236;pi_entry:322;state:234
19,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,358,0,329,30,0,0,0,1068,632,881,358,710,716,352,0,collision_intent:358;pi_entry:352;state:358
20,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,37,0,33,5,0,0,0,436,1163,1160,40,396,77,359,0,collision_intent:40;pi_entry:359;state:37
20,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,294,0,44,251,0,0,0,907,759,1093,304,603,598,309,0,collision_intent:304;pi_entry:309;state:294
20,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,36,0,14,23,0,0,0,417,1227,1115,41,376,77,340,0,collision_intent:41;pi_entry:340;state:36
20,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,336,0,270,67,0,0,0,999,760,1000,340,659,676,323,0,collision_intent:340;pi_entry:323;state:336
21,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,282,0,180,103,0,0,0,838,724,768,290,548,572,266,0,collision_intent:290;pi_entry:266;state:282
21,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,14,0,11,4,0,0,0,323,998,1009,17,306,31,292,0,collision_intent:17;pi_entry:292;state:14
21,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,283,0,158,126,0,0,0,840,748,741,289,551,572,268,0,collision_intent:289;pi_entry:268;state:283
21,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,15,0,12,4,0,0,0,329,1095,906,16,313,31,298,0,collision_intent:16;pi_entry:298;state:15
22,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 22. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
22,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 22. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
22,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 22. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
22,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 22. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
23,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 23. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
23,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 23. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
23,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 23. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
23,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 23. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
24,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,296,0,176,121,0,0,0,1081,1250,1378,306,775,602,479,0,collision_intent:306;pi_entry:479;state:296
24,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,260,0,69,192,0,0,0,1004,1199,1506,274,730,534,470,0,collision_intent:274;pi_entry:470;state:260
24,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,142,0,59,84,0,0,0,764,1329,1616,153,611,295,469,0,collision_intent:153;pi_entry:469;state:142
24,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,179,0,57,123,0,0,0,860,1351,1498,190,670,369,491,0,collision_intent:190;pi_clear_path:1;pi_entry:490;state:179
25,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,3,0,4,0,0,0,0,341,1070,1191,4,337,7,334,0,collision_intent:4;pi_entry:334;state:3
25,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,2,0,3,0,0,0,0,340,1165,1098,4,336,6,334,0,collision_intent:4;pi_entry:334;state:2
25,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,314,0,157,158,0,0,0,956,680,967,321,635,635,321,0,collision_intent:321;pi_entry:321;state:314
