trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot
21,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,10);01:(2,4);02:(18,11);03:(2,5)",00:0;01:0;02:0;03:0,
22,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 22. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
23,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 23. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
24,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(16,18);02:(13,5);03:(13,6)",00:0;01:0;02:0;03:0,
25,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,3);01:(0,4);02:(17,13);03:(17,18)",00:0;01:0;02:0;03:0,
26,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 26. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
27,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 27. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
28,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 28. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
29,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,4);01:(4,3);02:(17,15);03:(18,18)",00:0;01:0;02:0;03:0,
30,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 30. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
31,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 31. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
32,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 32. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
33,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(6,14);01:(6,13);02:(15,17);03:(18,18)",00:0;01:0;02:0;03:0,
34,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 34. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
35,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 35. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
36,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 36. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
37,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 37. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
38,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 38. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
39,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,2);01:(0,3);02:(13,10);03:(18,18)",00:0;01:0;02:0;03:0,
40,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 40. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
41,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,18);01:(10,8);02:(10,9);03:(18,16)",00:0;01:0;02:0;03:0,
42,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,3);01:(3,1);02:(3,0);03:(18,11)",00:0;01:0;02:0;03:0,
43,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,5);01:(18,6);02:(18,5);03:(16,4)",00:0;01:0;02:0;03:0,
44,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 44. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
45,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,3);01:(0,4);02:(17,18);03:(18,16)",00:0;01:0;02:0;03:0,
46,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 46. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
47,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,4);01:(4,3);02:(18,13);03:(18,18)",00:0;01:0;02:0;03:0,
48,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 48. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
49,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 49. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
50,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,15);01:(1,7);02:(18,18);03:(0,7)",00:0;01:0;02:0;03:0,
51,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,3);01:(0,4);02:(18,8);03:(13,4)",00:0;01:0;02:0;03:0,
52,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,6);01:(2,7);02:(18,18);03:(18,2)",00:0;01:0;02:0;03:0,
53,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 53. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
54,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 54. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
55,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 55. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
56,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 56. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
57,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,10);01:(6,12);02:(6,11);03:(18,18)",00:0;01:0;02:0;03:0,
58,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,7);01:(0,8);02:(18,18);03:(0,9)",00:0;01:0;02:0;03:0,
59,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 59. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
60,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 60. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
61,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,3);01:(0,4);02:(17,11);03:(18,18)",00:0;01:0;02:0;03:0,
62,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,7);01:(16,17);02:(18,18);03:(0,8)",00:0;01:0;02:0;03:0,
63,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,2);01:(0,3);02:(18,17);03:(18,15)",00:0;01:0;02:0;03:0,
64,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 64. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
65,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,3);01:(18,2);02:(7,2);03:(7,3)",00:0;01:0;02:0;03:0,
66,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 66. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
67,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,6);01:(18,18);02:(1,5);03:(17,1)",00:0;01:0;02:0;03:0,
68,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 68. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
69,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,13);01:(17,18);02:(2,13);03:(18,18)",00:0;01:0;02:0;03:0,
70,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 70. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
71,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 71. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
72,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(6,7);01:(18,13);02:(18,9);03:(6,8)",00:0;01:0;02:0;03:0,
73,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,3);01:(0,4);02:(16,15);03:(18,15)",00:0;01:0;02:0;03:0,
74,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,6);01:(5,5);02:(4,6);03:(18,18)",00:0;01:0;02:0;03:0,
75,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 75. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
76,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 76. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
77,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 77. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
78,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 78. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
79,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,18);01:(2,17);02:(18,18);03:(1,17)",00:0;01:0;02:0;03:0,
80,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,3);01:(0,4);02:(17,18);03:(18,4)",00:0;01:0;02:0;03:0,
81,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 81. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
82,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 82. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
83,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,16);01:(5,15);02:(18,16);03:(13,12)",00:0;01:0;02:0;03:0,
84,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 84. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
85,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 85. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
86,PI,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,pi_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 86. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
