trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,00,5,1,0,6,0,0,0,0,0,20,12,8,135,0,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,01,21,5,0,22,0,0,0,0,0,52,43,9,104,0,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,02,20,3,0,21,0,0,0,0,0,53,42,11,102,0,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,03,7,1,0,6,2,4,0,0,0,31,17,14,124,0,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,00,18,2,0,19,0,0,0,0,0,42,38,4,138,0,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,01,20,3,0,21,0,0,0,0,0,46,41,5,135,0,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,02,17,2,0,18,0,1,0,0,0,44,36,8,136,0,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,03,19,3,0,20,0,1,0,0,0,49,40,9,131,0,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,00,20,4,0,21,0,0,0,0,0,50,42,8,117,0,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,01,24,4,0,25,0,0,0,0,0,56,49,7,112,0,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,02,7,1,0,8,0,0,0,0,0,23,16,7,144,0,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,03,12,1,0,13,0,3,0,0,0,39,26,13,128,0,known_visit_horizon,commitment_horizon,2,h2,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,00,7,0,0,8,0,2,0,0,0,22,16,6,128,0,known_visit_horizon,commitment_horizon,2,h2,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,01,24,4,0,25,0,0,0,0,0,58,49,9,93,0,known_visit_horizon,commitment_horizon,2,h2,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h2_ideal,known_visit_10target_300.csv,02,11,4,0,12,0,0,0,0,0,32,24,8,118,0,known_visit_horizon,commitment_horizon,2,h2,10,4
