trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status,failure_type,failure_message
0,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,171,0,46,126,0,0,0,950,174,776,345,605,0,cbaa_entry:605;collision_intent:174;state:171,1895,597,completed,,
0,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,166,0,105,62,0,0,0,906,173,733,339,567,0,cbaa_entry:567;collision_intent:173;state:166,1919,617,completed,,
0,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,123,0,97,27,0,0,0,794,128,666,251,543,0,cbaa_entry:543;collision_intent:128;state:123,2151,495,completed,,
0,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,128,0,113,16,0,0,0,792,130,662,258,534,0,cbaa_entry:534;collision_intent:130;state:128,2016,632,completed,,
1,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,206,0,119,88,0,0,0,1080,219,861,425,655,0,cbaa_entry:655;collision_intent:219;state:206,1804,563,completed,,
1,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,121,0,86,36,0,0,0,804,127,677,248,556,0,cbaa_entry:556;collision_intent:127;state:121,2104,539,completed,,
1,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,120,0,76,45,0,0,0,784,132,652,252,532,0,cbaa_entry:532;collision_intent:132;state:120,1967,695,completed,,
1,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,119,0,80,40,0,0,0,779,126,653,245,534,0,cbaa_entry:534;collision_intent:126;state:119,2006,660,completed,,
2,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,14,0,10,5,0,0,0,395,18,377,32,363,0,cbaa_entry:363;collision_intent:18;state:14,1612,470,completed,,
2,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,11,0,12,0,0,0,0,356,14,342,25,331,0,cbaa_entry:331;collision_intent:14;state:11,1564,557,completed,,
