trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,failure_type,failure_message
50,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,15);01:(3,15);02:(17,17);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
51,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(9,2);01:(9,1);02:(18,14);03:(10,1)",00:0;01:0;02:0;03:0,,completed,,
52,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,17);01:(4,10);02:(4,9);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
53,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(13,8);01:(17,15);02:(8,2);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
54,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,17);01:(8,5);02:(8,4);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
55,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,11);01:(4,11);02:(18,0);03:(4,12)",00:0;01:0;02:0;03:0,,completed,,
56,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,15);01:(5,10);02:(18,18);03:(5,9)",00:0;01:0;02:0;03:0,,completed,,
57,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(18,13);02:(16,15);03:(16,9)",00:0;01:0;02:0;03:0,,completed,,
58,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,14);01:(2,14);02:(2,15);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
59,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,12);01:(18,17);02:(3,12);03:(2,13)",00:0;01:0;02:0;03:0,,completed,,
60,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,17);01:(17,16);02:(10,15);03:(10,16)",00:0;01:0;02:0;03:0,,completed,,
61,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,4);01:(13,13);02:(18,7);03:(17,12)",00:0;01:0;02:0;03:0,,completed,,
62,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,9);01:(0,10);02:(18,18);03:(2,1)",00:0;01:0;02:0;03:0,,completed,,
63,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(10,10);01:(18,16);02:(18,11);03:(17,14)",00:0;01:0;02:0;03:0,,completed,,
64,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,2);01:(0,3);02:(18,10);03:(18,9)",00:0;01:0;02:0;03:0,,completed,,
65,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,13);01:(16,4);02:(10,17);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
66,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(12,0);02:(15,2);03:(9,11)",00:0;01:0;02:0;03:0,,completed,,
67,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,14);01:(15,7);02:(17,10);03:(18,13)",00:0;01:0;02:0;03:0,,completed,,
68,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(18,17);02:(18,8);03:(18,13)",00:0;01:0;02:0;03:0,,completed,,
69,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,4);01:(18,15);02:(2,4);03:(17,12)",00:0;01:0;02:0;03:0,,completed,,
70,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(17,18);02:(4,14);03:(5,14)",00:0;01:0;02:0;03:0,,completed,,
71,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(9,17);01:(17,2);02:(9,18);03:(18,0)",00:0;01:0;02:0;03:0,,completed,,
72,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(13,10);01:(17,12);02:(17,14);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
73,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,16);01:(18,12);02:(18,15);03:(0,9)",00:0;01:0;02:0;03:0,,completed,,
74,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(18,17);02:(18,13);03:(15,7)",00:0;01:0;02:0;03:0,,completed,,
75,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,1);01:(13,14);02:(9,3);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
76,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,5);01:(5,4);02:(18,18);03:(5,6)",00:0;01:0;02:0;03:0,,completed,,
77,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,13);01:(14,17);02:(18,13);03:(3,14)",00:0;01:0;02:0;03:0,,completed,,
78,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,9);01:(6,18);02:(12,13);03:(13,13)",00:0;01:0;02:0;03:0,,completed,,
79,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,6);01:(16,16);02:(18,0);03:(18,11)",00:0;01:0;02:0;03:0,,completed,,
80,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(7,15);02:(7,16);03:(17,15)",00:0;01:0;02:0;03:0,,completed,,
81,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,10);01:(2,9);02:(18,18);03:(3,9)",00:0;01:0;02:0;03:0,,completed,,
82,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,15);01:(8,18);02:(6,18);03:(18,13)",00:0;01:0;02:0;03:0,,completed,,
83,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,13);01:(18,17);02:(12,2);03:(12,3)",00:0;01:0;02:0;03:0,,completed,,
84,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,,failed,RuntimeError,Debug safety cap reached in trial 84. This usually means the allocator is stuck or returning no reachable goals.
