trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,00,17,1,3,14,4,0,0,0,0,37,37,0,96,18,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,01,22,3,0,23,0,1,0,0,0,45,45,0,90,16,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,02,22,4,0,23,0,1,0,0,0,45,45,0,94,12,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,03,11,2,0,12,0,0,0,0,0,24,24,0,114,13,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,00,20,2,0,21,0,0,0,0,0,41,41,0,104,15,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,01,20,3,0,21,0,2,0,0,0,41,41,0,109,11,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,02,18,2,0,19,0,0,0,0,0,39,39,0,107,14,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,03,19,3,0,20,0,0,0,0,0,40,40,0,106,15,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,00,17,3,0,18,0,0,0,0,0,36,36,0,120,5,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,01,15,2,0,16,0,0,0,0,0,33,33,0,111,18,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,02,23,3,0,24,0,2,0,0,0,47,47,0,101,14,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,03,22,2,0,23,0,1,0,0,0,46,46,0,103,12,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,00,6,0,0,7,0,0,0,0,0,17,17,0,107,9,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,01,17,3,0,18,0,1,0,0,0,36,36,0,88,10,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,02,22,4,0,23,0,0,0,0,0,45,45,0,81,8,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,03,17,3,0,18,0,0,0,0,0,36,36,0,86,12,known_visit_horizon,commitment_horizon,3,h3,10,4
4,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,00,16,4,0,17,0,0,0,0,0,34,34,0,99,15,known_visit_horizon,commitment_horizon,3,h3,10,4
4,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,01,20,1,0,21,0,1,0,0,0,41,41,0,95,13,known_visit_horizon,commitment_horizon,3,h3,10,4
4,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,02,19,2,0,20,0,2,0,0,0,40,40,0,95,13,known_visit_horizon,commitment_horizon,3,h3,10,4
4,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,03,16,3,0,17,0,0,0,0,0,34,34,0,92,22,known_visit_horizon,commitment_horizon,3,h3,10,4
5,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,00,29,2,0,30,0,3,0,0,0,59,59,0,121,12,known_visit_horizon,commitment_horizon,3,h3,10,4
5,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,01,22,5,0,23,0,0,0,0,0,46,46,0,131,14,known_visit_horizon,commitment_horizon,3,h3,10,4
5,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,02,18,1,3,9,10,0,0,0,0,39,39,0,132,21,known_visit_horizon,commitment_horizon,3,h3,10,4
5,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h3_ge_075,known_visit_10target_300.csv,03,23,2,0,24,0,0,0,0,0,48,48,0,126,17,known_visit_horizon,commitment_horizon,3,h3,10,4
