trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DMCHBA,gilbert_elliot,0.9,19,361,4,10,dmchba_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,True,35.08729725298113,35.08729725298113,0,0,0,78,21,76,6,0,0,0,0,0.0,0,184,0,162,456,27,80,82,162,0,0.1111111111111111,16.2,0.0,collision_intent:80;state:82,0.1499999999999999,0.05921052631578938,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,gilbert_elliot,0.9,19,361,4,10,dmchba_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,True,37.54254001754015,37.54254001754015,2,2,2,73,22,75,2,0,5,1,2,20.0,2,212,0,154,436,23,77,77,154,0,0.10087719298245613,15.4,0.0,collision_intent:77;state:77,0.44999999999999996,0.06333333333333324,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,gilbert_elliot,0.9,19,361,4,10,dmchba_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,True,43.5868045688819,43.5868045688819,2,2,2,96,26,90,10,0,0,0,0,0.0,0,227,0,198,560,31,98,100,198,0,0.10437710437710437,19.8,0.0,collision_intent:98;state:100,0.25,0.10555555555555562,known_visit_core_500,10,4,8
3,known_visit,DMCHBA,gilbert_elliot,0.9,19,361,4,10,dmchba_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,True,32.85270077404206,32.85270077404206,0,0,0,76,20,80,0,1,0,0,0,0.0,0,170,0,158,455,16,78,80,158,0,0.06751054852320675,15.8,0.0,collision_intent:78;state:80,0.10000000000000009,0.02499999999999991,known_visit_core_500,10,4,8
4,known_visit,DMCHBA,gilbert_elliot,0.9,19,361,4,10,dmchba_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,True,45.33924932858974,45.33924932858974,3,3,3,95,27,85,14,0,1,1,0,0.0,0,240,0,197,556,32,98,99,197,0,0.10884353741496598,19.7,0.0,collision_intent:98;state:99,0.44999999999999996,0.16176470588235303,known_visit_core_500,10,4,8
5,known_visit,DMCHBA,gilbert_elliot,0.9,19,361,4,10,dmchba_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,True,36.19211092673907,36.19211092673907,1,1,1,80,21,75,9,0,0,0,0,0.0,0,192,0,166,466,30,82,84,166,0,0.12,16.6,0.0,collision_intent:82;state:84,0.10000000000000009,0.10333333333333328,known_visit_core_500,10,4,8
6,known_visit,DMCHBA,gilbert_elliot,0.9,19,361,4,10,dmchba_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,True,38.72681367779775,38.72681367779775,0,0,0,81,23,84,1,0,0,0,0,0.0,0,209,0,169,486,18,84,85,169,0,0.07142857142857142,16.9,0.0,collision_intent:84;state:85,0.1499999999999999,0.07738095238095233,known_visit_core_500,10,4,8
7,known_visit,DMCHBA,gilbert_elliot,0.9,19,361,4,10,dmchba_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,True,30.37368221999635,30.37368221999635,1,1,1,68,18,70,2,0,0,0,0,0.0,0,156,0,144,413,16,72,72,144,0,0.07511737089201878,14.4,0.0,collision_intent:72;state:72,0.1499999999999999,0.03571428571428581,known_visit_core_500,10,4,8
8,known_visit,DMCHBA,gilbert_elliot,0.9,19,361,4,10,dmchba_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,True,39.56997494755683,39.56997494755683,0,0,0,83,23,87,0,0,0,0,0,0.0,0,209,0,173,486,30,86,87,173,0,0.11627906976744186,17.3,0.0,collision_intent:86;state:87,0.1499999999999999,0.03735632183908044,known_visit_core_500,10,4,8
9,known_visit,DMCHBA,gilbert_elliot,0.9,19,361,4,10,dmchba_gilbert_elliot_pGG_0_9_pBB_0_1,scenarios/known_visit_g19_t10_n500.csv,10,True,56.950483264536835,56.950483264536835,2,2,2,109,33,100,13,2,4,2,2,10.0,1,319,0,230,653,34,117,113,230,0,0.10119047619047619,23.0,0.0,collision_intent:117;state:113,0.1499999999999999,0.14500000000000002,known_visit_core_500,10,4,8
