trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
0,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,5,85.0,72.2,pi_g19_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,33,33,0,38,0,0,0,0,67,266,0,34,33,67,0,0,0,0.0,1.763157894736842,0.0,0.0,0.0,0.0,collision_intent:33;state:33;target:1,7,15,0.03157894736842115,completed
1,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,5,85.0,72.2,pi_g19_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,372,28,344,313,64,0,2,2,1170,4678,0,376,794,758,412,1113,412,0.0,3.7380191693290734,3.23546511627907,1.10752688172043,1.197674418604651,1.31629392971246,clue:10;collision_intent:375;pi_entry:412;state:372;target:1,75,254,0.11118210862619815,completed
2,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,5,85.0,72.2,pi_g19_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,367,35,332,305,67,2,4,4,1142,4562,0,373,769,760,382,1072,382,0.0,3.7442622950819673,3.2289156626506026,1.0408719346049047,1.1506024096385543,1.2524590163934426,clue:20;collision_intent:372;pi_entry:382;state:367;target:1,75,241,0.08524590163934431,completed
3,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,5,85.0,72.2,pi_g19_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,143,38,105,140,8,1,4,3,438,1749,0,149,289,307,131,361,131,0.0,3.1285714285714286,3.4380952380952383,0.916083916083916,1.2476190476190476,0.9357142857142857,clue:15;collision_intent:148;pi_entry:131;state:143;target:1,30,95,0.0257142857142858,completed
4,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,5,85.0,72.2,pi_g19_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,28,28,0,33,0,0,0,0,58,230,0,30,28,58,0,0,0,0.0,1.7575757575757576,0.0,0.0,0.0,0.0,collision_intent:29;state:28;target:1,6,13,0.036363636363636376,completed
5,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,5,85.0,72.2,pi_g19_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,173,168,5,178,0,1,0,0,364,1452,0,175,189,353,11,28,11,0.0,2.044943820224719,5.6,0.06358381502890173,2.2,0.06179775280898876,clue:5;collision_intent:174;pi_entry:11;state:173;target:1,35,74,0.006741573033707926,completed
6,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,5,85.0,72.2,pi_g19_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,249,185,64,235,19,2,1,1,573,2288,0,251,322,505,68,203,68,0.0,2.4382978723404256,3.171875,0.27309236947791166,1.0625,0.28936170212765955,clue:5;collision_intent:250;pi_clear_path:2;pi_entry:66;state:249;target:1,51,118,0.03744680851063831,completed
7,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,5,85.0,72.2,pi_g19_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,206,75,131,201,10,1,1,1,597,2383,0,209,388,430,167,447,167,0.0,2.970149253731343,3.4122137404580153,0.8106796116504854,1.2748091603053435,0.8308457711442786,clue:15;collision_intent:208;pi_entry:167;state:206;target:1,43,131,0.025870646766169125,completed
8,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,5,85.0,72.2,pi_g19_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,273,18,255,235,43,0,8,7,864,3451,0,282,582,570,294,827,294,0.0,3.676595744680851,3.243137254901961,1.0769230769230769,1.1529411764705881,1.251063829787234,clue:15;collision_intent:281;pi_entry:294;state:273;target:1,56,184,0.07659574468085117,completed
9,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,5,85.0,72.2,pi_g19_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,82,59,23,87,0,1,0,0,206,820,0,85,121,172,34,88,34,0.0,2.367816091954023,3.8260869565217392,0.4146341463414634,1.4782608695652173,0.39080459770114945,clue:5;collision_intent:84;pi_entry:34;state:82;target:1,17,43,0.01379310344827589,completed
