trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,1,18,9,45.360665785438556,45.360665785438556,00,00,1,0,True,known_visit_core_500,10,4,8
0,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,2,8,12,23.18646250241312,23.18646250241312,03,03,1,0,True,known_visit_core_500,10,4,8
0,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,3,16,10,50.591861979378606,50.591861979378606,00,00,1,0,True,known_visit_core_500,10,4,8
0,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,4,4,10,8.88430894231148,8.88430894231148,02,02,2,1,True,known_visit_core_500,10,4,8
0,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,5,6,1,10.36092493827841,10.36092493827841,00,00,2,1,True,known_visit_core_500,10,4,8
0,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,6,4,8,12.33057406671031,12.33057406671031,02,02,2,1,True,known_visit_core_500,10,4,8
0,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,7,17,1,29.602247384882652,29.602247384882652,00,00,1,0,True,known_visit_core_500,10,4,8
0,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,8,3,4,7.186176222380819,7.186176222380819,01,01,3,2,True,known_visit_core_500,10,4,8
0,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,9,12,1,21.010877777297946,21.010877777297946,00,00,1,0,True,known_visit_core_500,10,4,8
0,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,10,11,9,47.636132082687254,47.636132082687254,02,02,1,0,True,known_visit_core_500,10,4,8
1,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,1,9,9,20.012018068271082,20.012018068271082,01,01,1,0,True,known_visit_core_500,10,4,8
1,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,2,9,6,25.52166987280638,25.52166987280638,01,01,1,0,True,known_visit_core_500,10,4,8
1,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,3,3,18,3.5389593412857994,3.5389593412857994,03,03,1,0,True,known_visit_core_500,10,4,8
1,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,4,9,5,27.28876948511011,27.28876948511011,01,01,1,0,True,known_visit_core_500,10,4,8
1,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,5,14,0,26.428128871930976,26.428128871930976,00,00,1,0,True,known_visit_core_500,10,4,8
1,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,6,8,5,28.57821385925439,28.57821385925439,02,02,1,0,True,known_visit_core_500,10,4,8
1,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,7,8,9,18.058150542619586,18.058150542619586,01,01,2,1,True,known_visit_core_500,10,4,8
1,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,8,11,12,27.947635095505333,27.947635095505333,03,03,1,0,True,known_visit_core_500,10,4,8
1,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,9,11,1,19.27668031159985,19.27668031159985,00,00,1,0,True,known_visit_core_500,10,4,8
1,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,10,0,9,3.84972071561565,3.84972071561565,02,02,1,0,True,known_visit_core_500,10,4,8
2,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,1,4,17,7.351560460507133,7.351560460507133,03,03,1,0,True,known_visit_core_500,10,4,8
2,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,2,10,16,19.603398751280046,19.603398751280046,03,03,1,0,True,known_visit_core_500,10,4,8
2,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,3,9,5,22.697606989714576,22.697606989714576,00,00,2,1,True,known_visit_core_500,10,4,8
2,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,4,17,17,33.51453372999413,33.51453372999413,03,03,1,0,True,known_visit_core_500,10,4,8
2,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,5,3,8,7.252850361063479,7.252850361063479,01,01,2,1,True,known_visit_core_500,10,4,8
2,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,6,18,18,37.28748884652141,37.28748884652141,03,03,1,0,True,known_visit_core_500,10,4,8
2,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,7,16,13,35.056976470718126,35.056976470718126,02,02,1,0,True,known_visit_core_500,10,4,8
2,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,8,15,11,40.461009980908415,40.461009980908415,02,02,1,0,True,known_visit_core_500,10,4,8
2,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,9,7,16,14.406883228973816,14.406883228973816,03,03,1,0,True,known_visit_core_500,10,4,8
2,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,10,6,5,17.433736556898577,17.433736556898577,00,00,2,1,True,known_visit_core_500,10,4,8
3,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,1,14,6,44.241324169137535,44.241324169137535,02,02,1,0,True,known_visit_core_500,10,4,8
3,known_visit,CBAA,bernoulli,0.5,19,361,4,10,cbaa_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,2,10,1,60.45196921104036,60.45196921104036,01,01,1,0,True,known_visit_core_500,10,4,8
