trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,45.3492486034016,45.3492486034016,0,0,0,104,27,106,2,7,3,3,0,0.0,0,239,0,250,650,99,107,143,215,35,0.23130841121495327,12.5,1.75,collision_intent:107;hipc_entry:35;state:108,0.19999999999999996,0.028301886792452935,61,90.309,2.8867,70.0587,2.4424,61,20.2503,0.4918,completed
1,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,51.05125867526886,51.05125867526886,6,6,6,108,29,100,12,4,0,0,0,0.0,0,281,0,256,661,105,111,145,223,33,0.24249422632794457,12.8,1.65,collision_intent:111;hipc_clear_bundle:2;hipc_entry:31;state:112,0.125,0.09499999999999997,86,74.6127,2.0505,50.1463,1.6195,86,24.4664,0.4711,completed
2,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,48.86359818722961,48.86359818722961,2,2,2,109,28,108,5,6,0,0,0,0.0,0,258,0,254,654,106,110,144,223,31,0.24651162790697675,12.7,1.55,collision_intent:110;hipc_clear_bundle:1;hipc_entry:30;state:113,0.19999999999999996,0.05092592592592582,73,72.7309,2.5244,53.1353,2.1002,73,19.5956,0.5314,completed
3,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,49.28478047115774,49.28478047115774,2,2,2,110,28,109,5,7,6,4,1,5.0,1,262,0,266,698,98,115,151,229,37,0.21729490022172948,13.3,1.85,collision_intent:115;hipc_clear_bundle:4;hipc_entry:33;state:114,0.125,0.020642201834862428,64,84.0992,2.6168,62.8188,2.188,64,21.2804,0.5634,completed
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,49.881596260468164,49.881596260468164,0,0,0,113,29,117,0,3,3,3,0,0.0,0,265,0,262,669,114,115,147,232,30,0.2602739726027397,13.1,1.5,collision_intent:115;hipc_entry:30;state:117,0.125,0.0064102564102563875,54,70.0634,2.7178,53.9131,2.3008,54,16.1503,0.4644,completed
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,51.47837653727919,51.47837653727919,5,5,5,117,30,111,10,9,0,0,0,0.0,0,275,0,277,697,132,117,160,238,39,0.27615062761506276,13.85,1.95,collision_intent:117;hipc_entry:39;state:121,0.3500000000000001,0.04279279279279269,69,87.8965,2.7937,65.276,2.3099,69,22.6205,0.4838,completed
6,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,120.38631313142845,120.38631313142845,11,11,11,180,70,133,51,4,1,1,0,0.0,0,738,0,415,1046,195,186,229,370,45,0.28550512445095166,20.75,2.25,collision_intent:186;hipc_clear_bundle:5;hipc_entry:40;state:184,0.07499999999999996,0.03947368421052633,407,202.0272,2.9158,115.9097,2.468,407,86.1175,0.4608,completed
7,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,82.01209055130599,82.01209055130599,7,7,7,173,47,145,32,8,1,1,0,0.0,0,439,0,395,1017,165,177,218,354,41,0.2534562211981567,19.75,2.05,collision_intent:177;hipc_clear_bundle:3;hipc_entry:38;state:177,0.2250000000000001,0.09482758620689657,111,101.0712,2.9014,74.4959,2.4637,111,26.5753,0.4636,completed
8,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,55.946781999202656,55.946781999202656,5,5,5,112,33,105,11,3,1,1,0,0.0,0,309,0,272,698,116,115,157,231,41,0.24733475479744135,13.6,2.05,collision_intent:115;hipc_clear_bundle:3;hipc_entry:38;state:116,0.17500000000000004,0.13095238095238093,113,94.0417,2.1506,63.0476,1.8041,113,30.9941,0.594,completed
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,68.2756305421175,68.2756305421175,9,9,9,147,39,128,23,12,2,2,0,0.0,0,371,0,350,899,149,154,196,305,45,0.25426621160409557,17.5,2.25,collision_intent:154;hipc_clear_bundle:2;hipc_entry:43;state:151,0.19999999999999996,0.09765625,92,84.7125,2.7698,60.5538,2.3455,92,24.1587,0.498,completed
