trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
0,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,pi_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,13,13,0,15,0,0,0,0,27,22,4,14,13,27,0,0,0,0.3076923076923077,1.8,0.0,0.0,0.0,0.0,collision_intent:13;state:13;target:1,7,15,0.03333333333333344,completed
1,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,pi_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,428,11,417,296,134,0,1,1,1363,1141,221,430,933,862,501,1341,501,0.23687031082529475,4.60472972972973,3.2158273381294964,1.1705607476635513,1.2014388489208634,1.6925675675675675,clue:4;collision_intent:429;pi_entry:501;state:428;target:1,215,685,0.04054054054054057,completed
2,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,pi_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,62,56,6,64,0,1,0,0,134,108,25,63,71,127,7,22,7,0.35714285714285715,2.09375,3.6666666666666665,0.11290322580645161,1.1666666666666667,0.109375,clue:2;collision_intent:62;pi_entry:7;state:62;target:1,31,68,0.0,completed
3,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,pi_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,282,57,225,248,36,1,0,0,855,692,162,283,572,570,285,740,285,0.28321678321678323,3.4475806451612905,3.2888888888888888,1.0106382978723405,1.2666666666666666,1.1491935483870968,clue:5;collision_intent:282;pi_entry:285;state:282;target:1,143,438,0.040322580645161255,completed
4,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,pi_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,409,50,359,280,131,2,6,2,1252,1027,224,418,834,833,419,1152,419,0.2689075630252101,4.4714285714285715,3.2089136490250696,1.0244498777506112,1.1671309192200556,1.4964285714285714,clue:6;collision_intent:417;pi_entry:419;state:409;target:1,205,636,0.0071428571428571175,completed
5,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,pi_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,241,219,22,242,1,1,0,0,516,452,62,242,274,487,29,78,29,0.2271062271062271,2.1322314049586777,3.5454545454545454,0.12033195020746888,1.3181818181818181,0.11983471074380166,clue:4;collision_intent:241;pi_entry:29;state:241;target:1,121,264,0.004132231404958775,completed
6,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,pi_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,187,92,95,182,7,1,0,0,515,427,87,188,327,379,136,331,136,0.26605504587155965,2.82967032967033,3.4842105263157896,0.7272727272727273,1.431578947368421,0.7472527472527473,clue:4;collision_intent:187;pi_entry:136;state:187;target:1,94,267,0.0219780219780219,completed
7,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,pi_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,141,59,82,129,14,1,0,0,379,316,62,142,237,289,90,260,90,0.2616033755274262,2.937984496124031,3.1707317073170733,0.6382978723404256,1.0975609756097562,0.6976744186046512,clue:6;collision_intent:141;pi_entry:90;state:141;target:1,71,194,0.003875968992248069,completed
8,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,pi_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,11,11,0,13,0,0,0,0,24,19,4,13,11,24,0,0,0,0.36363636363636365,1.8461538461538463,0.0,0.0,0.0,0.0,collision_intent:12;state:11;target:1,6,13,0.03846153846153855,completed
9,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,pi_g19_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,188,175,13,190,0,1,0,0,397,352,45,189,208,379,18,47,18,0.21634615384615385,2.0894736842105264,3.6153846153846154,0.09574468085106383,1.3846153846153846,0.09473684210526316,clue:2;collision_intent:188;pi_entry:18;state:188;target:1,94,200,0.0,completed
