trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,14);(12,11);(1,18);(18,7);(10,9);(5,13);(7,14);(16,1);(7,16);(17,2)",10,True,33.16203303248759,33.16203303248759,00:2;01:0;02:1;03:2;04:0;05:2;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(17,2);(1,3);(18,7);(12,11);(0,10);(5,13);(7,16);(1,18)",436,0,completed
11,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,12);(18,5);(15,11);(9,10);(6,13);(6,5);(12,4);(7,9);(15,4);(9,17)",10,True,35.5111821167709,35.5111821167709,00:0;01:0;02:4;03:0;04:2;05:3;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,0);(9,3);(18,5);(0,8);(9,10);(18,12);(0,15);(9,17)",477,0,completed
12,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,17);(17,17);(17,1);(12,7);(14,2);(13,7);(13,15);(9,0);(14,11);(6,12)",10,True,37.73390648746999,37.73390648746999,00:1;01:2;02:0;03:3;04:0;05:0;06:1;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(9,0);(17,1);(0,5);(14,11);(0,10);(0,13);(9,12);(17,17)",503,0,completed
13,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(13,1);(7,12);(7,16);(2,13);(11,9);(5,14);(1,10);(11,2);(1,12)",10,True,28.369030375398598,28.369030375398598,00:0;01:2;02:0;03:2;04:3;05:2;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,0);(13,1);(0,5);(15,8);(7,16);(2,14);(5,14);(1,18)",383,0,completed
14,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(13,9);(11,15);(4,1);(14,14);(18,7);(9,0);(15,17);(12,12);(5,15);(4,10)",10,True,35.03605076814714,35.03605076814714,00:2;01:0;02:0;03:2;04:3;05:0;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(9,0);(0,3);(0,5);(18,7);(14,14);(0,13);(11,15);(15,17)",463,0,completed
15,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(7,5);(5,4);(8,4);(18,17);(2,16);(5,8);(7,14);(2,3);(15,0);(15,8)",10,True,38.62283109230298,38.62283109230298,00:0;01:1;02:3;03:3;04:0;05:2;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(1,0);(5,3);(8,4);(15,0);(1,10);(18,17);(2,16);(0,18)",536,0,completed
16,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,7);(1,5);(15,1);(0,17);(9,0);(10,11);(5,16);(1,9);(1,14);(18,18)",10,True,33.30819290741481,33.30819290741481,00:2;01:2;02:1;03:0;04:1;05:2;06:0;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(15,1);(10,11);(1,5);(0,8);(1,9);(5,16);(0,15);(18,18)",456,0,completed
17,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,4);(5,2);(4,8);(6,0);(14,5);(17,18);(8,8);(13,1);(3,15);(10,3)",10,True,36.050928174548375,36.050928174548375,00:3;01:2;02:1;03:2;04:0;05:0;06:2;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(14,5);(3,4);(10,3);(12,8);(1,10);(0,13);(17,18);(0,18)",479,0,completed
18,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,16);(18,10);(12,4);(15,17);(7,15);(4,14);(4,18);(15,8);(8,18);(15,3)",10,True,32.904723187389536,32.904723187389536,00:0;01:2;02:0;03:2;04:0;05:2;06:1;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,0);(15,3);(0,5);(18,10);(0,10);(7,15);(1,17);(15,17)",443,0,completed
19,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,5);(11,12);(17,13);(12,2);(2,8);(18,9);(5,0);(10,9);(2,15);(14,4)",10,True,40.62903036468078,40.62903036468078,00:1;01:1;02:2;03:2;04:0;05:3;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(12,1);(12,2);(15,5);(10,9);(1,10);(18,9);(2,15);(0,18)",551,0,completed
20,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,9);(17,15);(11,16);(16,5);(18,18);(18,1);(8,5);(10,0);(5,5);(11,15)",10,True,36.78634515587356,36.78634515587356,00:1;01:0;02:4;03:1;04:0;05:0;06:2;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(10,0);(0,3);(18,1);(3,9);(0,10);(0,13);(11,16);(17,15)",504,0,completed
21,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,15);(4,17);(6,8);(12,16);(18,6);(2,3);(1,1);(16,0);(13,1);(9,3)",10,True,45.03694189006968,45.03694189006968,00:1;01:5;02:0;03:1;04:0;05:0;06:3;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(12,1);(18,6);(3,5);(12,8);(0,10);(0,13);(12,16);(0,18)",634,0,completed
22,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,0);(13,10);(4,16);(2,18);(0,17);(12,0);(13,1);(12,18);(9,14);(15,10)",10,True,32.40011683309098,32.40011683309098,00:3;01:0;02:0;03:0;04:2;05:0;06:3;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(15,0);(12,3);(1,5);(0,8);(15,10);(2,13);(12,18);(2,18)",431,0,completed
23,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,18);(10,16);(10,3);(2,14);(14,16);(12,2);(13,8);(2,0);(16,6);(9,0)",10,True,42.47096500727033,42.47096500727033,00:2;01:4;02:0;03:0;04:0;05:1;06:0;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(12,0);(16,6);(2,5);(4,8);(0,10);(5,16);(1,15);(14,16)",598,0,completed
24,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,6);(13,13);(11,3);(6,1);(2,10);(17,0);(16,15);(13,8);(6,8);(2,8)",10,True,38.850857129063954,38.850857129063954,00:3;01:0;02:2;03:2;04:0;05:2;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(17,0);(0,3);(6,8);(2,10);(0,10);(13,8);(16,15);(0,18)",531,0,completed
25,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,0);(6,17);(16,15);(5,15);(2,15);(1,2);(2,8);(15,10);(9,4);(13,16)",10,True,33.64956302429155,33.64956302429155,00:2;01:1;02:0;03:1;04:1;05:0;06:5;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(9,4);(1,2);(0,5);(2,8);(15,10);(1,13);(16,15);(4,18)",470,0,completed
26,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,7);(10,14);(10,1);(7,13);(18,10);(12,12);(8,7);(16,10);(13,10);(17,5)",10,True,46.01583973944092,46.01583973944092,00:1;01:0;02:3;03:2;04:2;05:2;06:0;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(10,1);(0,3);(16,10);(8,7);(13,13);(11,14);(0,15);(1,18)",640,0,completed
27,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,15);(9,6);(13,15);(15,5);(14,8);(12,0);(10,14);(17,9);(13,2);(6,11)",10,True,36.729241305258974,36.729241305258974,00:1;01:2;02:3;03:0;04:1;05:0;06:3;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,1);(15,5);(17,9);(0,8);(6,11);(0,13);(13,15);(0,18)",494,0,completed
28,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,16);(5,7);(9,10);(6,0);(15,15);(1,5);(14,4);(4,7);(13,7);(7,7)",10,True,32.91706098416211,32.91706098416211,00:1;01:0;02:3;03:3;04:2;05:0;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(6,0);(0,3);(14,4);(7,7);(15,15);(0,13);(4,16);(0,18)",457,0,completed
29,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,14);(18,9);(9,9);(15,18);(10,1);(11,5);(18,2);(12,11);(5,18);(7,15)",10,True,45.47582408515603,45.47582408515603,00:3;01:1;02:0;03:1;04:1;05:1;06:0;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(18,9);(11,5);(0,5);(9,9);(12,11);(7,15);(0,15);(15,14)",609,0,completed
30,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(7,18);(3,15);(8,15);(16,13);(3,4);(13,17);(2,5);(11,0);(17,3)",10,True,34.51420688067574,34.51420688067574,00:2;01:0;02:2;03:2;04:0;05:0;06:3;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(17,3);(0,3);(3,4);(16,13);(0,10);(0,13);(13,17);(7,18)",464,0,completed
31,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,3);(14,5);(8,4);(10,8);(4,13);(10,4);(0,2);(6,18);(8,15);(12,2)",10,True,31.712692256530346,31.712692256530346,00:2;01:2;02:2;03:1;04:0;05:1;06:0;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(14,5);(11,3);(10,4);(10,8);(1,10);(4,13);(0,15);(8,15)",423,0,completed
32,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(16,8);(5,1);(14,15);(3,5);(11,17);(14,18);(14,0);(8,16);(1,16);(7,0)",10,True,36.100384879583736,36.100384879583736,00:3;01:0;02:1;03:1;04:0;05:0;06:2;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(14,0);(0,3);(3,5);(16,8);(1,10);(0,13);(10,16);(14,15)",495,0,completed
33,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(14,10);(6,5);(13,0);(15,6);(2,2);(1,14);(17,17);(4,5);(3,18);(3,2)",10,True,55.35893646246976,55.35893646246976,00:1;01:2;02:2;03:0;04:3;05:1;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,0);(3,2);(6,5);(1,8);(17,17);(1,14);(0,15);(4,18)",807,0,completed
34,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,13);(18,17);(3,1);(2,13);(6,2);(12,2);(14,9);(6,0);(11,3);(12,7)",10,True,36.31272147485164,36.31272147485164,00:1;01:2;02:2;03:2;04:0;05:3;06:0;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(3,1);(12,2);(6,0);(14,9);(0,10);(18,17);(0,15);(1,18)",496,0,completed
35,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,13);(15,4);(6,0);(16,10);(10,0);(12,3);(8,9);(10,15);(2,8);(18,6)",10,True,45.91921871871403,45.91921871871403,00:2;01:4;02:1;03:1;04:0;05:1;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(11,0);(16,10);(10,10);(2,8);(0,10);(6,13);(10,15);(1,18)",646,0,completed
36,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,13);(7,8);(3,16);(12,17);(14,15);(14,16);(9,16);(7,2);(2,9);(15,14)",10,True,33.03270455845899,33.03270455845899,00:0;01:1;02:0;03:2;04:0;05:4;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,0);(8,2);(1,5);(7,8);(3,10);(15,14);(10,16);(13,16)",446,0,completed
37,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(0,17);(10,3);(3,8);(6,3);(17,6);(12,10);(6,1);(7,10);(3,5);(7,8)",10,True,38.71850678508609,38.71850678508609,00:1;01:2;02:1;03:5;04:0;05:0;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(6,1);(10,3);(6,5);(17,6);(3,10);(0,13);(0,15);(0,17)",561,0,completed
38,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(14,8);(15,9);(16,2);(14,15);(5,12);(12,17);(7,6);(9,3);(5,10)",10,True,27.445698834996147,27.445698834996147,00:0;01:3;02:1;03:2;04:0;05:2;06:1;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,0);(16,2);(7,6);(15,9);(0,10);(5,10);(14,15);(12,17)",340,0,completed
39,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,8);(15,6);(12,8);(3,5);(4,2);(12,3);(16,17);(18,4);(5,3);(4,6)",10,True,37.17281423665891,37.17281423665891,00:0;01:3;02:2;03:4;04:0;05:0;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(2,0);(12,3);(7,6);(18,4);(0,10);(1,13);(16,17);(2,18)",509,0,completed
40,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,4);(2,18);(1,7);(1,15);(6,5);(13,9);(17,17);(3,5);(8,18);(1,2)",10,True,29.485234727034708,29.485234727034708,00:0;01:1;02:3;03:1;04:1;05:0;06:1;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,0);(3,2);(6,5);(1,7);(13,9);(0,13);(1,15);(17,17)",416,0,completed
41,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,18);(5,18);(11,12);(2,6);(8,10);(9,13);(3,1);(12,13);(13,16);(7,6)",10,True,24.536015509002873,24.536015509002873,00:1;01:0;02:3;03:0;04:0;05:3;06:0;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(3,1);(0,3);(8,10);(0,8);(3,10);(12,13);(3,15);(13,16)",329,0,completed
42,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(12,8);(17,10);(18,4);(11,8);(17,3);(10,16);(16,18);(15,8);(17,18)",10,True,31.017272345518187,31.017272345518187,00:0;01:3;02:0;03:3;04:1;05:0;06:1;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(1,0);(18,4);(0,5);(15,8);(17,10);(0,13);(10,16);(17,18)",391,0,completed
43,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,17);(13,14);(15,3);(12,17);(12,4);(6,6);(3,4);(16,13);(5,9);(4,6)",10,True,32.11043001121818,32.11043001121818,00:0;01:3;02:2;03:1;04:1;05:2;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(4,0);(15,3);(6,6);(5,9);(16,13);(12,17);(0,15);(2,17)",426,0,completed
44,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,14);(8,14);(17,17);(5,7);(8,15);(2,14);(12,5);(18,11);(3,12);(4,18)",10,True,47.272678022608176,47.272678022608176,00:0;01:0;02:0;03:2;04:0;05:1;06:6;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,0);(0,3);(0,5);(12,5);(4,11);(3,12);(18,11);(7,18)",685,0,completed
45,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,10);(5,16);(11,17);(18,8);(5,18);(9,15);(18,7);(17,16);(1,9);(9,3)",10,True,34.58407375601219,34.58407375601219,00:0;01:1;02:0;03:1;04:3;05:0;06:2;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(1,0);(10,3);(0,5);(1,9);(18,7);(2,13);(9,15);(17,16)",468,0,completed
46,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,16);(15,7);(13,0);(7,0);(4,9);(2,16);(18,14);(18,15);(18,13);(15,4)",10,True,32.95138629248529,32.95138629248529,00:2;01:2;02:0;03:1;04:0;05:3;06:2;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,0);(15,7);(0,5);(4,9);(0,10);(18,15);(16,16);(0,18)",431,0,completed
47,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,10);(3,9);(12,4);(15,12);(4,10);(5,1);(9,7);(3,18);(14,15);(5,5)",10,True,30.985862385212556,30.985862385212556,00:1;01:0;02:3;03:1;04:2;05:0;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(5,1);(0,3);(12,4);(3,9);(12,10);(2,13);(15,12);(3,18)",417,0,completed
48,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,5);(10,14);(9,2);(5,4);(4,4);(2,18);(8,18);(9,10);(13,3);(16,16)",10,True,36.57762730625101,36.57762730625101,00:2;01:3;02:0;03:0;04:3;05:0;06:0;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,3);(10,5);(4,5);(0,8);(16,16);(0,13);(0,15);(9,18)",508,0,completed
49,known_visit,HIPC,ideal,1.0,19,361,8,10,hipc_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,18);(17,6);(7,11);(9,15);(6,14);(10,9);(3,0);(12,1);(7,2);(1,12)",10,True,38.925743559818216,38.925743559818216,00:3;01:1;02:0;03:0;04:2;05:1;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(17,6);(7,2);(5,5);(0,8);(10,9);(1,12);(6,14);(3,18)",539,0,completed
