trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
11,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,12);(18,5);(15,11);(9,10);(6,13);(6,5);(12,4);(7,9);(15,4);(9,17)",10,True,34.952307697513056,34.952307697513056,00:0;01:3;02:1;03:2;04:0;05:3;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,0);(18,5);(12,5);(9,10);(1,10);(18,12);(0,15);(9,17)",464,0,completed
12,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,17);(17,17);(17,1);(12,7);(14,2);(13,7);(13,15);(9,0);(14,11);(6,12)",10,True,35.45547536937843,35.45547536937843,00:1;01:2;02:1;03:1;04:1;05:1;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(9,0);(17,1);(13,7);(12,7);(14,13);(7,12);(17,17);(11,17)",421,0,completed
13,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(13,1);(7,12);(7,16);(2,13);(11,9);(5,14);(1,10);(11,2);(1,12)",10,True,39.31763993098357,39.31763993098357,00:0;01:2;02:0;03:3;04:1;05:3;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,0);(13,1);(6,5);(15,8);(1,11);(5,14);(7,16);(1,18)",554,0,completed
14,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(13,9);(11,15);(4,1);(14,14);(18,7);(9,0);(15,17);(12,12);(5,15);(4,10)",10,True,32.432506022577826,32.432506022577826,00:2;01:0;02:1;03:0;04:3;05:0;06:4;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(9,0);(4,1);(18,7);(4,8);(13,9);(1,13);(15,17);(11,15)",401,0,completed
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(7,5);(5,4);(8,4);(18,17);(2,16);(5,8);(7,14);(2,3);(15,0);(15,8)",10,True,41.80416071518544,41.80416071518544,00:0;01:2;02:2;03:3;04:0;05:2;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(6,1);(5,4);(2,3);(15,0);(1,10);(18,17);(2,16);(0,18)",571,0,completed
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,7);(1,5);(15,1);(0,17);(9,0);(10,11);(5,16);(1,9);(1,14);(18,18)",10,True,38.75577601339153,38.75577601339153,00:2;01:0;02:1;03:1;04:2;05:3;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(15,1);(1,3);(1,5);(1,9);(9,7);(18,18);(0,15);(0,17)",544,0,completed
17,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,4);(5,2);(4,8);(6,0);(14,5);(17,18);(8,8);(13,1);(3,15);(10,3)",10,True,32.83342597767484,32.83342597767484,00:2;01:3;02:0;03:3;04:0;05:0;06:2;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(5,2);(13,1);(4,5);(14,5);(4,8);(0,13);(17,18);(0,18)",439,0,completed
18,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,16);(18,10);(12,4);(15,17);(7,15);(4,14);(4,18);(15,8);(8,18);(15,3)",10,True,32.57445711515112,32.57445711515112,00:0;01:2;02:0;03:2;04:0;05:2;06:1;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(4,0);(15,3);(1,5);(18,10);(1,10);(7,15);(1,17);(15,17)",433,0,completed
19,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,5);(11,12);(17,13);(12,2);(2,8);(18,9);(5,0);(10,9);(2,15);(14,4)",10,True,41.241814403792226,41.241814403792226,00:2;01:0;02:2;03:2;04:0;05:3;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(14,4);(1,3);(15,5);(10,9);(1,10);(18,9);(9,15);(2,15)",551,0,completed
20,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,9);(17,15);(11,16);(16,5);(18,18);(18,1);(8,5);(10,0);(5,5);(11,15)",10,True,36.253776827167535,36.253776827167535,00:1;01:0;02:4;03:0;04:1;05:1;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(10,0);(0,3);(18,1);(8,5);(3,9);(11,16);(17,15);(18,18)",456,0,completed
21,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,15);(4,17);(6,8);(12,16);(18,6);(2,3);(1,1);(16,0);(13,1);(9,3)",10,True,34.383612471830695,34.383612471830695,00:3;01:3;02:0;03:1;04:0;05:0;06:1;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(16,0);(18,6);(1,1);(8,8);(1,10);(2,13);(3,15);(12,16)",457,0,completed
22,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,0);(13,10);(4,16);(2,18);(0,17);(12,0);(13,1);(12,18);(9,14);(15,10)",10,True,32.46505385817331,32.46505385817331,00:3;01:0;02:0;03:0;04:2;05:0;06:3;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(15,0);(12,3);(1,5);(1,8);(15,10);(1,13);(12,18);(2,18)",431,0,completed
23,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,18);(10,16);(10,3);(2,14);(14,16);(12,2);(13,8);(2,0);(16,6);(9,0)",10,True,29.125336042044346,29.125336042044346,00:3;01:1;02:0;03:2;04:0;05:1;06:0;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(12,2);(10,0);(2,0);(16,6);(2,10);(9,18);(0,15);(14,16)",362,0,completed
24,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,6);(13,13);(11,3);(6,1);(2,10);(17,0);(16,15);(13,8);(6,8);(2,8)",10,True,141.9776944995852,141.9776944995852,00:2;01:2;02:0;03:3;04:1;05:2;06:0;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(5,6);(17,0);(6,1);(13,8);(13,10);(16,15);(7,9);(5,10)",2128,6,completed
25,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,0);(6,17);(16,15);(5,15);(2,15);(1,2);(2,8);(15,10);(9,4);(13,16)",10,True,31.328575753638454,31.328575753638454,00:2;01:1;02:0;03:1;04:1;05:0;06:2;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(9,4);(1,2);(0,5);(2,8);(15,10);(0,13);(5,15);(16,15)",432,0,completed
26,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,7);(10,14);(10,1);(7,13);(18,10);(12,12);(8,7);(16,10);(13,10);(17,5)",10,True,45.388607810846736,45.388607810846736,00:0;01:1;02:2;03:2;04:3;05:2;06:0;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(2,0);(10,1);(17,10);(8,7);(16,10);(11,14);(0,15);(7,18)",610,0,completed
27,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,15);(9,6);(13,15);(15,5);(14,8);(12,0);(10,14);(17,9);(13,2);(6,11)",10,True,36.422246954912644,36.422246954912644,00:1;01:2;02:3;03:0;04:1;05:0;06:3;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,1);(15,5);(17,9);(0,8);(6,11);(6,13);(13,15);(0,18)",475,0,completed
28,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,16);(5,7);(9,10);(6,0);(15,15);(1,5);(14,4);(4,7);(13,7);(7,7)",10,True,32.66398555849043,32.66398555849043,00:1;01:0;02:2;03:4;04:2;05:0;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(6,0);(4,7);(14,4);(13,7);(15,15);(0,13);(4,16);(0,18)",439,0,completed
29,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,14);(18,9);(9,9);(15,18);(10,1);(11,5);(18,2);(12,11);(5,18);(7,15)",10,True,45.049129535268676,45.049129535268676,00:3;01:1;02:0;03:1;04:1;05:0;06:3;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(18,9);(11,5);(1,5);(9,9);(12,11);(5,13);(15,18);(5,18)",597,0,completed
30,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(7,18);(3,15);(8,15);(16,13);(3,4);(13,17);(2,5);(11,0);(17,3)",10,True,35.74511646771385,35.74511646771385,00:2;01:1;02:1;03:2;04:0;05:0;06:3;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(17,3);(3,4);(3,5);(16,13);(0,10);(3,15);(13,17);(7,18)",466,0,completed
31,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,3);(14,5);(8,4);(10,8);(4,13);(10,4);(0,2);(6,18);(8,15);(12,2)",10,True,34.66651337119517,34.66651337119517,00:0;01:1;02:5;03:1;04:0;05:1;06:0;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,1);(8,2);(14,5);(10,3);(4,10);(4,13);(0,15);(8,15)",475,0,completed
32,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(16,8);(5,1);(14,15);(3,5);(11,17);(14,18);(14,0);(8,16);(1,16);(7,0)",10,True,42.72950099639889,42.72950099639889,00:2;01:0;02:1;03:2;04:0;05:0;06:2;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(5,2);(3,3);(3,5);(14,0);(0,10);(2,13);(14,18);(14,15)",582,0,completed
33,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(14,10);(6,5);(13,0);(15,6);(2,2);(1,14);(17,17);(4,5);(3,18);(3,2)",10,True,54.048620950679386,54.048620950679386,00:1;01:2;02:2;03:0;04:3;05:1;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,0);(3,2);(6,5);(2,8);(17,17);(1,14);(0,15);(5,18)",783,0,completed
34,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,13);(18,17);(3,1);(2,13);(6,2);(12,2);(14,9);(6,0);(11,3);(12,7)",10,True,36.68364482570058,36.68364482570058,00:3;01:2;02:0;03:2;04:0;05:3;06:0;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(6,2);(12,2);(5,5);(14,9);(2,13);(18,17);(0,15);(2,18)",494,0,completed
35,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,13);(15,4);(6,0);(16,10);(10,0);(12,3);(8,9);(10,15);(2,8);(18,6)",10,True,46.193795826434986,46.193795826434986,00:2;01:4;02:0;03:1;04:0;05:2;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(12,4);(16,10);(6,0);(2,8);(2,10);(8,9);(10,15);(0,18)",636,0,completed
36,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,13);(7,8);(3,16);(12,17);(14,15);(14,16);(9,16);(7,2);(2,9);(15,14)",10,True,30.165082761529728,30.165082761529728,00:0;01:1;02:0;03:1;04:1;05:3;06:2;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(7,1);(7,2);(0,5);(2,9);(7,8);(15,14);(11,16);(14,16)",390,0,completed
37,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(0,17);(10,3);(3,8);(6,3);(17,6);(12,10);(6,1);(7,10);(3,5);(7,8)",10,True,34.62996358747075,34.62996358747075,00:1;01:2;02:1;03:2;04:3;05:0;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(6,1);(10,3);(3,8);(7,10);(17,6);(0,14);(0,15);(0,17)",479,0,completed
38,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(14,8);(15,9);(16,2);(14,15);(5,12);(12,17);(7,6);(9,3);(5,10)",10,True,30.62588083663144,30.62588083663144,00:0;01:3;02:1;03:2;04:0;05:2;06:0;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(4,0);(16,2);(9,8);(15,9);(0,10);(5,10);(1,15);(14,15)",393,0,completed
39,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,8);(15,6);(12,8);(3,5);(4,2);(12,3);(16,17);(18,4);(5,3);(4,6)",10,True,36.42053855304454,36.42053855304454,00:1;01:2;02:2;03:4;04:0;05:0;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(4,2);(12,3);(4,6);(18,4);(0,10);(0,13);(0,15);(16,17)",506,0,completed
40,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,4);(2,18);(1,7);(1,15);(6,5);(13,9);(17,17);(3,5);(8,18);(1,2)",10,True,29.183264866976433,29.183264866976433,00:0;01:1;02:3;03:1;04:1;05:0;06:1;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,0);(2,2);(6,5);(1,7);(13,9);(1,14);(1,15);(17,17)",414,0,completed
41,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,18);(5,18);(11,12);(2,6);(8,10);(9,13);(3,1);(12,13);(13,16);(7,6)",10,True,24.36938553209745,24.36938553209745,00:1;01:0;02:2;03:0;04:1;05:3;06:0;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(3,1);(2,4);(7,6);(1,8);(8,10);(12,13);(2,15);(13,16)",323,0,completed
42,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(12,8);(17,10);(18,4);(11,8);(17,3);(10,16);(16,18);(15,8);(17,18)",10,True,31.087359845037337,31.087359845037337,00:0;01:3;02:0;03:3;04:1;05:0;06:1;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,0);(18,4);(1,5);(15,8);(17,10);(0,13);(10,16);(17,18)",392,0,completed
43,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,17);(13,14);(15,3);(12,17);(12,4);(6,6);(3,4);(16,13);(5,9);(4,6)",10,True,35.442594258870564,35.442594258870564,00:0;01:3;02:2;03:2;04:0;05:2;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(4,0);(15,3);(6,6);(16,13);(1,10);(12,17);(2,15);(2,17)",475,0,completed
44,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,14);(8,14);(17,17);(5,7);(8,15);(2,14);(12,5);(18,11);(3,12);(4,18)",10,True,43.565858564709025,43.565858564709025,00:0;01:0;02:0;03:2;04:1;05:2;06:2;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(1,0);(1,3);(0,5);(12,5);(5,7);(3,12);(8,14);(18,11)",609,0,completed
45,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,10);(5,16);(11,17);(18,8);(5,18);(9,15);(18,7);(17,16);(1,9);(9,3)",10,True,37.510372652568485,37.510372652568485,00:0;01:1;02:0;03:3;04:1;05:1;06:2;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,0);(18,3);(1,5);(18,10);(1,9);(5,16);(17,16);(9,15)",491,0,completed
46,known_visit,HIPC,bernoulli,drop_0.25,19,361,8,10,hipc_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,16);(15,7);(13,0);(7,0);(4,9);(2,16);(18,14);(18,15);(18,13);(15,4)",10,True,33.09729804162884,33.09729804162884,00:2;01:2;02:0;03:0;04:1;05:3;06:2;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,0);(15,7);(0,5);(4,8);(4,9);(18,15);(16,16);(2,16)",427,0,completed
