trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events
16,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,990,990,0,361,633,0,0,0,2760,4724,3554,1005,1755,1995,765,0,0,0.6752802584077522,7.645429362880886,0.0,0.7727272727272727,0.0,2.119113573407202,collision_intent:1005;dga_entry:765;state:990,249,725,0.1142659279778393,completed,,,
17,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,682,682,0,361,325,0,0,0,1826,3082,2396,694,1132,1376,450,0,0,0.7055359246171967,5.058171745152355,0.0,0.6598240469208211,0.0,1.2465373961218837,collision_intent:694;dga_entry:450;state:682,255,655,0.3372576177285318,completed,,,
18,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,933,933,0,361,576,0,0,0,2511,4229,3303,947,1564,1880,631,0,0,0.7041142613515242,6.955678670360111,0.0,0.6763129689174705,0.0,1.7479224376731302,collision_intent:947;dga_entry:631;state:933,276,750,0.14889196675900274,completed,,,
19,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,960,960,0,361,603,0,0,0,2873,4528,4090,986,1887,1946,927,0,0,0.7226148409893993,7.958448753462604,0.0,0.965625,0.0,2.5678670360110805,collision_intent:986;dga_entry:927;state:960,243,751,0.24030470914127422,completed,,,
20,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,886,886,0,361,529,0,0,0,2634,4268,3632,898,1736,1784,850,0,0,0.6976565501344603,7.296398891966759,0.0,0.9593679458239278,0.0,2.3545706371191137,collision_intent:898;dga_entry:850;state:886,224,705,0.11565096952908593,completed,,,
21,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,665,665,0,361,308,0,0,0,1895,3178,2506,675,1220,1340,555,0,0,0.6848865810330691,5.249307479224377,0.0,0.8345864661654135,0.0,1.5373961218836565,collision_intent:675;dga_entry:555;state:665,272,721,0.3635734072022161,completed,,,
22,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,534,534,0,361,177,0,0,0,1568,2553,2148,548,1020,1082,486,0,0,0.7019607843137254,4.3434903047091415,0.0,0.9101123595505618,0.0,1.3462603878116344,collision_intent:548;dga_entry:486;state:534,319,743,0.46468144044321336,completed,,,
23,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,994,994,0,361,637,0,0,0,2785,4594,3761,1015,1770,2009,776,0,0,0.708286252354049,7.714681440443213,0.0,0.7806841046277666,0.0,2.149584487534626,collision_intent:1015;dga_entry:776;state:994,256,711,0.15443213296398883,completed,,,
24,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 24. This usually means the allocator is stuck or returning no reachable goals.,20000
25,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,705,705,0,361,348,0,0,0,2197,3530,3061,722,1475,1427,770,0,0,0.6917514124293785,6.085872576177286,0.0,1.0921985815602837,0.0,2.1329639889196677,collision_intent:722;dga_entry:770;state:705,385,1129,0.3594182825484764,completed,,,
26,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,775,775,0,361,418,0,0,0,2318,3688,3265,791,1527,1566,752,0,0,0.712882096069869,6.421052631578948,0.0,0.9703225806451613,0.0,2.0831024930747923,collision_intent:791;dga_entry:752;state:775,249,712,0.3483379501385042,completed,,,
27,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,955,955,0,361,598,0,0,0,2854,4749,3813,988,1866,1943,911,0,0,0.6811361200428725,7.905817174515235,0.0,0.9539267015706806,0.0,2.5235457063711912,collision_intent:988;dga_entry:911;state:955,243,755,0.05747922437673125,completed,,,
28,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,920,920,0,361,563,0,0,0,2740,4532,3688,948,1792,1868,872,0,0,0.6860119047619048,7.590027700831025,0.0,0.9478260869565217,0.0,2.4155124653739612,collision_intent:948;dga_entry:872;state:920,251,710,0.1350415512465375,completed,,,
29,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,984,984,0,361,627,0,0,0,2997,4678,4311,1022,1975,2006,991,0,0,0.7278406213067702,8.301939058171746,0.0,1.0071138211382114,0.0,2.7451523545706373,collision_intent:1022;dga_entry:991;state:984,260,800,0.1572022160664821,completed,,,
30,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,800,800,0,361,443,0,0,0,2381,3846,3296,821,1560,1621,760,0,0,0.7044240222269715,6.595567867036011,0.0,0.95,0.0,2.1052631578947367,collision_intent:821;dga_entry:760;state:800,309,843,0.15858725761772852,completed,,,
31,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,974,974,0,361,617,0,0,0,2818,4741,3713,1009,1809,1983,835,0,0,0.6841717339229777,7.806094182825484,0.0,0.8572895277207392,0.0,2.3130193905817173,collision_intent:1009;dga_entry:835;state:974,247,723,0.03808864265927969,completed,,,
32,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 32. This usually means the allocator is stuck or returning no reachable goals.,20000
33,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,812,812,0,361,455,0,0,0,2329,3733,3253,821,1508,1633,696,0,0,0.719212911784214,6.4515235457063715,0.0,0.8571428571428571,0.0,1.92797783933518,collision_intent:821;dga_entry:696;state:812,206,612,0.25831024930747915,completed,,,
34,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,925,925,0,361,568,0,0,0,2683,4459,3590,952,1731,1877,806,0,0,0.6913152320431349,7.43213296398892,0.0,0.8713513513513513,0.0,2.2326869806094183,collision_intent:952;dga_entry:806;state:925,253,711,0.06717451523545703,completed,,,
35,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,869,869,0,361,512,0,0,0,2622,4242,3622,883,1739,1752,870,0,0,0.6945349952061362,7.2631578947368425,0.0,1.001150747986191,0.0,2.409972299168975,collision_intent:883;dga_entry:870;state:869,220,675,0.327562326869806,completed,,,
36,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,792,792,0,361,435,0,0,0,2409,3626,3601,819,1590,1611,798,0,0,0.7549266247379455,6.673130193905817,0.0,1.0075757575757576,0.0,2.210526315789474,collision_intent:819;dga_entry:798;state:792,344,916,0.2998614958448753,completed,,,
37,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,937,937,0,361,580,0,0,0,2754,4524,3738,967,1787,1904,850,0,0,0.6972579742585339,7.628808864265928,0.0,0.9071504802561366,0.0,2.3545706371191137,collision_intent:967;dga_entry:850;state:937,239,716,0.1904432132963989,completed,,,
38,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 38. This usually means the allocator is stuck or returning no reachable goals.,20000
39,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,1072,1072,0,361,715,0,0,0,2977,4882,4049,1098,1879,2170,807,0,0,0.7182898704984921,8.246537396121884,0.0,0.7527985074626866,0.0,2.2354570637119116,collision_intent:1098;dga_entry:807;state:1072,273,784,0.1793628808864265,completed,,,
40,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,888,888,0,361,531,0,0,0,2655,4318,3645,916,1739,1804,851,0,0,0.6989453499520614,7.354570637119114,0.0,0.9583333333333334,0.0,2.3573407202216066,collision_intent:916;dga_entry:851;state:888,236,722,0.2167590027700832,completed,,,
41,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 41. This usually means the allocator is stuck or returning no reachable goals.,20000
42,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 42. This usually means the allocator is stuck or returning no reachable goals.,20000
43,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,938,938,0,361,581,0,0,0,2757,4591,3680,954,1803,1892,865,0,0,0.6803475688667037,7.637119113573407,0.0,0.9221748400852878,0.0,2.3961218836565097,collision_intent:954;dga_entry:865;state:938,240,713,0.19321329639889195,completed,,,
44,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,888,888,0,361,531,0,0,0,2526,4242,3334,908,1618,1796,730,0,0,0.6871393239901071,6.997229916897507,0.0,0.8220720720720721,0.0,2.0221606648199444,collision_intent:908;dga_entry:730;state:888,286,765,0.26385041551246546,completed,,,
45,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 45. This usually means the allocator is stuck or returning no reachable goals.,20000
46,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,1035,1035,0,361,678,0,0,0,2894,4832,3850,1059,1835,2094,800,0,0,0.6993642143505904,8.016620498614959,0.0,0.7729468599033816,0.0,2.21606648199446,collision_intent:1059;dga_entry:800;state:1035,292,798,0.2680055401662049,completed,,,
47,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,879,879,0,361,522,0,0,0,2601,4200,3603,891,1710,1770,831,0,0,0.7023391812865497,7.204986149584488,0.0,0.9453924914675768,0.0,2.301939058171745,collision_intent:891;dga_entry:831;state:879,222,700,0.2236842105263157,completed,,,
48,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,964,964,0,361,607,0,0,0,2993,4654,4324,983,2010,1947,1046,0,0,0.717200199037983,8.290858725761773,0.0,1.0850622406639003,0.0,2.897506925207756,collision_intent:983;dga_entry:1046;state:964,246,758,0.1364265927977839,completed,,,
49,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 49. This usually means the allocator is stuck or returning no reachable goals.,20000
50,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 50. This usually means the allocator is stuck or returning no reachable goals.,20000
51,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,919,919,0,361,562,0,0,0,2809,4639,3786,930,1879,1849,960,0,0,0.6718722271517302,7.781163434903047,0.0,1.0446137105549511,0.0,2.6592797783933517,collision_intent:930;dga_entry:960;state:919,235,722,0.22645429362880876,completed,,,
52,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,746,746,0,361,389,0,0,0,2230,3635,3055,763,1467,1509,721,0,0,0.6941604180867984,6.177285318559557,0.0,0.9664879356568364,0.0,1.997229916897507,collision_intent:763;dga_entry:721;state:746,310,857,0.33310249307479234,completed,,,
53,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,1047,1047,0,361,690,0,0,0,3150,5051,4398,1077,2073,2124,1026,0,0,0.7073013830813767,8.725761772853186,0.0,0.9799426934097422,0.0,2.8421052631578947,collision_intent:1077;dga_entry:1026;state:1047,286,921,0.12396121883656508,completed,,,
54,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,950,950,0,361,593,0,0,0,2745,4488,3747,979,1766,1929,816,0,0,0.7072480181200453,7.60387811634349,0.0,0.8589473684210527,0.0,2.260387811634349,collision_intent:979;dga_entry:816;state:950,242,702,0.09210526315789469,completed,,,
55,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,955,955,0,361,598,0,0,0,2752,4486,3768,976,1776,1931,821,0,0,0.7074727750657154,7.623268698060942,0.0,0.8596858638743455,0.0,2.2742382271468142,collision_intent:976;dga_entry:821;state:955,267,732,0.1945983379501386,completed,,,
56,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,744,744,0,361,387,0,0,0,2157,3533,2937,762,1395,1506,651,0,0,0.7019598470363289,5.975069252077562,0.0,0.875,0.0,1.8033240997229918,collision_intent:762;dga_entry:651;state:744,295,773,0.2680055401662049,completed,,,
57,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,590,590,0,361,233,0,0,0,1856,2990,2578,606,1250,1196,660,0,0,0.6874666666666667,5.141274238227147,0.0,1.11864406779661,0.0,1.8282548476454294,collision_intent:606;dga_entry:660;state:590,153,497,0.11703601108033235,completed,,,
58,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,721,721,0,361,364,0,0,0,2199,3502,3095,747,1452,1468,731,0,0,0.710514233241506,6.091412742382271,0.0,1.013869625520111,0.0,2.0249307479224377,collision_intent:747;dga_entry:731;state:721,207,605,0.0865650969529086,completed,,,
59,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,973,973,0,361,616,0,0,0,2626,4440,3437,988,1638,1961,665,0,0,0.6995725625890494,7.274238227146815,0.0,0.6834532374100719,0.0,1.8421052631578947,collision_intent:988;dga_entry:665;state:973,249,685,0.29570637119113563,completed,,,
60,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,960,960,0,361,603,0,0,0,2643,4446,3482,988,1655,1948,695,0,0,0.701450443190975,7.321329639889196,0.0,0.7239583333333334,0.0,1.925207756232687,collision_intent:988;dga_entry:695;state:960,250,707,0.2181440443213296,completed,,,
61,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,941,941,0,361,584,0,0,0,2542,4192,3434,961,1581,1902,640,0,0,0.7240143369175627,7.041551246537396,0.0,0.6801275239107333,0.0,1.7728531855955678,collision_intent:961;dga_entry:640;state:941,302,765,0.2278393351800554,completed,,,
62,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,984,984,0,361,627,0,0,0,2943,4514,4314,997,1946,1981,962,0,0,0.7390782936439952,8.152354570637119,0.0,0.9776422764227642,0.0,2.664819944598338,collision_intent:997;dga_entry:962;state:984,266,805,0.20013850415512469,completed,,,
63,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 63. This usually means the allocator is stuck or returning no reachable goals.,20000
64,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,1031,1031,0,361,674,0,0,0,2821,4753,3709,1055,1766,2086,735,0,0,0.7002076647158769,7.814404432132964,0.0,0.7129000969932104,0.0,2.03601108033241,collision_intent:1055;dga_entry:735;state:1031,282,760,0.12396121883656508,completed,,,
65,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,977,977,0,361,620,0,0,0,2728,4512,3671,994,1734,1971,757,0,0,0.7058258027302442,7.556786703601108,0.0,0.77482088024565,0.0,2.096952908587258,collision_intent:994;dga_entry:757;state:977,304,837,0.270775623268698,completed,,,
66,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,878,878,0,361,521,0,0,0,2487,4123,3337,899,1588,1777,710,0,0,0.7006088599622087,6.889196675900277,0.0,0.8086560364464692,0.0,1.9667590027700832,collision_intent:899;dga_entry:710;state:878,302,836,0.24030470914127422,completed,,,
67,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 67. This usually means the allocator is stuck or returning no reachable goals.,20000
68,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,938,938,0,361,581,0,0,0,2854,4816,3746,969,1885,1907,947,0,0,0.6624226348364279,7.905817174515235,0.0,1.0095948827292112,0.0,2.623268698060942,collision_intent:969;dga_entry:947;state:938,283,825,0.1308864265927978,completed,,,
69,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,691,691,0,361,334,0,0,0,2028,3330,2753,709,1319,1400,628,0,0,0.6959049544994944,5.617728531855955,0.0,0.9088277858176556,0.0,1.739612188365651,collision_intent:709;dga_entry:628;state:691,284,787,0.42590027700831024,completed,,,
70,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,588,588,0,361,231,0,0,0,1831,2858,2635,602,1229,1190,641,0,0,0.7146731760238676,5.07202216066482,0.0,1.0901360544217686,0.0,1.7756232686980609,collision_intent:602;dga_entry:641;state:588,391,1058,0.39958448753462594,completed,,,
