trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,00,34,5,0,33,2,1,0,0,0,107,69,38,168,36,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,01,15,2,2,13,3,2,0,0,0,61,33,28,209,40,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,02,23,2,1,15,9,1,1,1,0,67,48,19,203,40,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,03,27,1,4,17,11,0,0,0,0,76,58,18,204,30,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,00,24,4,0,25,0,0,0,0,0,66,50,16,130,26,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,01,27,4,0,28,0,1,0,0,0,80,55,25,120,22,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,02,14,1,0,15,0,1,0,0,0,39,30,9,155,27,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,03,12,1,0,13,0,0,0,0,0,37,26,11,154,30,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,00,15,2,0,6,10,0,11,1,0,57,35,22,267,50,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,01,36,1,2,32,5,1,0,0,0,89,75,14,240,45,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,02,42,5,1,38,5,0,0,0,0,127,85,42,213,35,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,03,37,2,1,33,5,1,0,0,0,102,76,26,225,47,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,00,34,3,1,33,2,1,0,0,0,92,69,23,129,35,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,01,8,1,0,9,0,0,57,1,0,66,18,48,155,34,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,02,23,4,1,21,3,0,0,0,0,71,48,23,153,31,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,03,7,2,1,5,3,0,0,0,0,27,17,10,197,32,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,00,28,5,0,29,0,1,0,0,0,78,57,21,147,30,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,01,12,0,0,13,0,1,0,0,0,38,26,12,190,26,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,02,27,2,0,26,2,1,3,3,0,71,58,13,148,35,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h5_bernoulli_025,known_visit_10target_300.csv,03,23,3,0,24,0,1,0,0,0,68,48,20,164,22,known_visit_horizon,commitment_horizon,5,h5,10,4
