trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(18,9);(8,12);(16,10);(4,10);(6,1);(4,8);(17,1);(3,4);(12,1);(11,9)",10,True,46.8753232712013,46.8753232712013,00:3;01:4;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(17,1);(18,9);(11,3);(6,1)",252,0,known_visit_core_500,10,4,8
1,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(9,9);(9,6);(3,18);(9,5);(14,0);(8,5);(8,9);(11,12);(11,1);(0,9)",10,True,44.82282714174512,44.82282714174512,00:5;01:3;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(14,0);(10,9);(10,6);(9,6)",263,0,known_visit_core_500,10,4,8
2,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(4,17);(10,16);(9,5);(17,17);(3,8);(18,18);(16,13);(15,11);(7,16);(6,5)",10,True,176.54024323092935,176.54024323092935,00:1;01:6;02:0;03:3,"(0,0);(0,6);(0,12);(0,18)","(17,17);(18,18);(16,14);(12,16)",1123,2,known_visit_core_500,10,4,8
3,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(14,6);(10,1);(4,2);(3,12);(6,14);(13,16);(7,14);(4,7);(11,5);(18,16)",10,True,68.10562348426735,68.10562348426735,00:3;01:1;02:1;03:5,"(0,0);(0,6);(0,12);(0,18)","(6,14);(13,16);(13,10);(14,6)",403,0,known_visit_core_500,10,4,8
4,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(18,13);(16,5);(9,7);(2,8);(11,6);(18,6);(16,7);(11,8);(3,7);(2,7)",10,True,56.77689416915422,56.77689416915422,00:2;01:4;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(9,7);(13,5);(17,5);(18,6)",339,0,known_visit_core_500,10,4,8
5,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(10,6);(13,12);(1,6);(8,16);(7,4);(16,7);(3,7);(2,7);(1,0);(9,17)",10,True,37.15948865810457,37.15948865810457,00:3;01:4;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(2,7);(16,7);(13,12);(3,12)",215,0,known_visit_core_500,10,4,8
6,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(13,16);(16,8);(6,0);(18,13);(2,8);(6,2);(15,9);(6,3);(1,6);(0,16)",10,True,60.46863431855192,60.46863431855192,00:3;01:6;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(0,17);(13,16);(13,14);(15,2)",345,0,known_visit_core_500,10,4,8
7,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(13,3);(4,14);(15,5);(10,5);(4,7);(4,3);(3,5);(9,17);(7,4);(6,14)",10,True,40.78557327041665,40.78557327041665,00:5;01:2;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(13,3);(3,5);(10,14);(10,9)",251,0,known_visit_core_500,10,4,8
8,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(6,4);(7,3);(10,13);(4,15);(1,10);(17,18);(17,9);(8,0);(15,14);(10,16)",10,True,53.54332957878426,53.54332957878426,00:3;01:0;02:5;03:2,"(0,0);(0,6);(0,12);(0,18)","(2,15);(11,7);(10,13);(17,3)",292,0,known_visit_core_500,10,4,8
9,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(13,4);(6,17);(10,7);(11,10);(2,3);(18,12);(7,12);(18,3);(16,6);(6,2)",10,True,62.09255280308746,62.09255280308746,00:4;01:2;02:3;03:1,"(0,0);(0,6);(0,12);(0,18)","(13,4);(11,10);(11,11);(2,3)",341,0,known_visit_core_500,10,4,8
10,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(9,14);(12,11);(8,0);(17,10);(1,0);(13,7);(3,16);(1,8);(17,13);(8,13)",10,True,58.05502648049027,58.05502648049027,00:5;01:1;02:3;03:1,"(0,0);(0,6);(0,12);(0,18)","(13,13);(5,15);(12,11);(1,5)",348,0,known_visit_core_500,10,4,8
11,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(14,18);(5,5);(5,12);(5,7);(3,3);(1,0);(10,18);(8,1);(12,12);(17,3)",10,True,63.10069889328345,63.10069889328345,00:4;01:4;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(17,11);(14,18);(7,1);(6,6)",352,0,known_visit_core_500,10,4,8
12,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(16,0);(8,4);(13,1);(17,18);(14,9);(2,8);(16,6);(3,6);(4,10);(11,10)",10,True,46.919693459013025,46.919693459013025,00:3;01:3;02:3;03:1,"(0,0);(0,6);(0,12);(0,18)","(16,0);(16,6);(17,18);(5,6)",260,0,known_visit_core_500,10,4,8
13,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(18,1);(14,18);(7,7);(8,9);(8,5);(4,6);(11,16);(18,5);(15,5);(3,1)",10,True,45.15045513244697,45.15045513244697,00:5;01:3;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(18,1);(14,9);(11,10);(15,11)",256,0,known_visit_core_500,10,4,8
14,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(5,7);(13,12);(9,3);(4,4);(6,11);(10,17);(14,4);(12,17);(18,6);(13,11)",10,True,44.65682348321268,44.65682348321268,00:4;01:1;02:3;03:2,"(0,0);(0,6);(0,12);(0,18)","(18,6);(12,17);(13,12);(5,13)",246,0,known_visit_core_500,10,4,8
15,known_visit,ACBBA,rayleigh_style,-46.04,19,361,4,10,acbba_rayleigh_style_sens_neg46_04,known_visit_g19_t10_n500.csv,"(17,14);(14,5);(5,12);(18,1);(14,11);(18,2);(13,2);(7,15);(3,15);(18,15)",10,True,45.23174844635414,45.23174844635414,00:4;01:0;02:3;03:3,"(0,0);(0,6);(0,12);(0,18)","(18,1);(17,6);(18,15);(13,9)",239,0,known_visit_core_500,10,4,8
