trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status
0,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,17,0,0,18,0,0,0,0,0,0.0,0,0,36,36,0,108,0,12,3.44,0.2866666666666667,0.18905,0.7407,0.7407,0.8192,0.06826666666666667,0.03155,0.311,0.311,15,2.6208,0.17472000000000001,0.1667,0.2163,0.2163,completed
0,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,17,1,0,18,0,0,0,0,0,0.0,0,0,36,36,0,108,0,11,3.2611,0.2964636363636364,0.1856,0.8066,0.8066,0.8729,0.07935454545454546,0.0342,0.3955,0.3955,14,2.3882,0.17058571428571428,0.16475,0.2075,0.2075,completed
0,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,15,2,0,16,0,0,0,0,0,0.0,0,0,32,32,0,112,0,17,6.9649,0.4097,0.436,0.8122,0.8122,1.6734,0.09843529411764707,0.1005,0.3971,0.3971,30,5.2915,0.17638333333333334,0.16920000000000002,0.2284,0.2332,completed
0,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,20,2,0,21,0,0,0,0,0,0.0,0,0,41,41,0,104,0,5,1.6107,0.32214,0.0435,1.0035,1.0035,0.7664,0.15328,0.0435,0.5192,0.5192,4,0.8442999999999999,0.21107499999999998,0.198,0.2753,0.2753,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,11,1,0,12,0,0,0,0,0,0.0,0,0,23,23,0,54,0,5,0.9766,0.19532,0.0214,0.8881,0.8881,0.5014,0.10028,0.0214,0.4129,0.4129,2,0.47519999999999996,0.23759999999999998,0.23759999999999998,0.247,0.247,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,7,1,0,8,0,0,0,0,0,0.0,0,0,16,16,0,60,0,13,3.8638,0.2972153846153846,0.2784,0.8206,0.8206,1.0125,0.07788461538461539,0.0618,0.3876,0.3876,22,2.8513,0.12960454545454547,0.1159,0.215,0.218,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,8,1,0,9,0,0,0,0,0,0.0,0,0,18,18,0,58,0,10,3.1975,0.31975,0.28605,0.8149,0.8149,0.8537,0.08537,0.06465,0.3635,0.3635,17,2.3438,0.1378705882352941,0.1202,0.2407,0.2407,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,9,2,0,10,0,0,0,0,0,0.0,0,0,20,20,0,56,0,7,1.8709,0.26727142857142855,0.3013,0.6759,0.6759,0.5989,0.08555714285714286,0.0674,0.2995,0.2995,10,1.272,0.1272,0.1152,0.231,0.231,completed
2,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,16,1,0,17,0,0,0,0,0,0.0,0,0,33,33,0,70,0,4,1.0542,0.26355,0.0478,0.9239,0.9239,0.5667,0.141675,0.0478,0.4364,0.4364,2,0.48750000000000004,0.24375000000000002,0.24375000000000002,0.279,0.279,completed
2,known_visit,DMCHBA,ideal,1.0,19,361,4,5,targets_5_dmchba_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,11,2,0,12,0,0,0,0,0,0.0,0,0,24,24,0,78,0,17,6.8061,0.40035882352941177,0.2047,0.8492,0.8492,1.4829,0.08722941176470589,0.034,0.4197,0.4197,27,5.3232,0.19715555555555556,0.1808,0.3239,0.4592,completed
