trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
10,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,135,135,0,143,0,0,0,0,271,1662,230,136,135,271,0,0,0,0.24416135881104034,1.8951048951048952,0.0,0.0,0.0,0.0,collision_intent:135;state:135;target:1,17,35,0.006118881118881037,completed
11,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,287,200,87,244,51,1,1,1,689,4140,673,290,399,593,96,289,96,0.24139167862266858,2.8237704918032787,3.32183908045977,0.3344947735191638,1.103448275862069,0.39344262295081966,clue:16;collision_intent:289;pi_entry:96;state:287;target:1,37,95,0.06864754098360648,completed
12,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,177,63,114,143,42,0,8,7,504,3006,514,186,318,379,125,377,125,0.23101123595505618,3.5244755244755246,3.307017543859649,0.7062146892655368,1.0964912280701755,0.8741258741258742,clue:16;collision_intent:185;pi_entry:125;state:177;target:1,23,71,0.0952797202797202,completed
13,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,257,216,41,239,26,0,6,3,584,3500,580,267,317,532,52,152,52,0.2618510158013544,2.4435146443514646,3.707317073170732,0.20233463035019456,1.2682926829268293,0.2175732217573222,clue:8;collision_intent:266;pi_entry:52;state:257;target:1,33,76,0.03399581589958167,completed
14,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,462,152,310,325,145,0,10,7,1281,7566,1395,475,806,961,320,977,320,0.24738428799432524,3.9415384615384617,3.1516129032258067,0.6926406926406926,1.032258064516129,0.9846153846153847,clue:24;collision_intent:474;pi_clear_path:2;pi_entry:318;state:462;target:1,60,175,0.10961538461538467,completed
15,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,89,89,0,97,0,0,0,0,180,1106,150,91,89,180,0,0,0,0.24115755627009647,1.8556701030927836,0.0,0.0,0.0,0.0,collision_intent:90;state:89;target:1,12,25,0.009020618556700999,completed
16,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,126,18,108,102,32,3,9,7,395,2284,473,137,258,279,116,358,116,0.26204986149584486,3.872549019607843,3.314814814814815,0.9206349206349206,1.0740740740740742,1.1372549019607843,clue:16;collision_intent:136;pi_clear_path:2;pi_entry:114;state:126;target:1,17,57,0.10294117647058831,completed
17,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,645,3,642,298,355,7,70,34,1996,11746,2216,723,1273,1392,604,1985,604,0.24884896125772038,6.697986577181208,3.0919003115264796,0.9364341085271318,0.940809968847352,2.0268456375838926,clue:24;collision_intent:722;pi_clear_path:3;pi_entry:601;state:645;target:1,84,272,0.26006711409395966,completed
18,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,88,75,13,96,0,2,0,0,210,1261,202,89,121,185,25,60,25,0.23962040332147094,2.1875,4.615384615384615,0.2840909090909091,1.9230769230769231,0.2604166666666667,clue:8;collision_intent:88;pi_entry:25;state:88;target:1,11,28,0.0,completed
19,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,61,61,0,69,0,0,0,0,123,763,91,62,61,123,0,0,0,0.21411764705882352,1.7826086956521738,0.0,0.0,0.0,0.0,collision_intent:61;state:61;target:1,8,17,0.02717391304347827,completed
20,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,41,41,0,49,0,0,0,0,84,517,61,43,41,84,0,0,0,0.21708185053380782,1.7142857142857142,0.0,0.0,0.0,0.0,collision_intent:42;state:41;target:1,6,13,0.017857142857142794,completed
21,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,53,39,14,61,0,4,1,1,152,887,171,57,95,118,34,73,34,0.2579185520361991,2.4918032786885247,5.214285714285714,0.6415094339622641,2.4285714285714284,0.5573770491803278,clue:8;collision_intent:56;pi_clear_path:1;pi_entry:33;state:53;target:1,7,21,0.03073770491803285,completed
22,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,539,55,484,268,279,0,27,19,1551,9097,1754,570,981,1141,410,1440,410,0.2554989075018208,5.787313432835821,2.975206611570248,0.7606679035250464,0.8471074380165289,1.5298507462686568,clue:32;collision_intent:569;pi_entry:410;state:539;target:1,69,202,0.06436567164179108,completed
23,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,271,51,220,167,112,2,14,10,777,4569,864,286,491,573,204,675,204,0.251528384279476,4.652694610778443,3.0681818181818183,0.7527675276752768,0.9272727272727272,1.221556886227545,clue:16;collision_intent:285;pi_clear_path:3;pi_entry:201;state:271;target:1,35,105,0.10853293413173648,completed
24,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,156,108,48,157,7,1,3,2,385,2289,402,161,224,333,52,167,52,0.2568690095846645,2.4522292993630574,3.4791666666666665,0.3333333333333333,1.0833333333333333,0.33121019108280253,clue:16;collision_intent:160;pi_clear_path:1;pi_entry:51;state:156;target:1,20,52,0.031050955414012815,completed
25,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,731,38,693,351,388,7,49,25,2170,12826,2359,788,1382,1551,619,2094,619,0.24395036194415717,6.182336182336182,3.0216450216450217,0.8467852257181943,0.8932178932178932,1.7635327635327636,clue:32;collision_intent:787;pi_clear_path:1;pi_entry:618;state:731;target:1,94,294,0.2346866096866096,completed
26,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,149,125,24,155,2,2,3,1,347,2096,326,154,193,311,36,96,36,0.24183976261127596,2.238709677419355,4.0,0.24161073825503357,1.5,0.23225806451612904,clue:8;collision_intent:153;pi_clear_path:1;pi_entry:35;state:149;target:1,19,44,0.0185483870967742,completed
27,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,90,11,79,69,29,0,0,0,284,1665,316,91,193,189,95,260,95,0.23459539717891612,4.115942028985507,3.2911392405063293,1.0555555555555556,1.2025316455696202,1.3768115942028984,clue:8;collision_intent:90;pi_entry:95;state:90;target:1,12,42,0.0996376811594204,completed
28,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,277,79,198,178,107,2,18,12,802,4694,915,299,503,600,202,644,202,0.26009096077316657,4.50561797752809,3.2525252525252526,0.7292418772563177,1.02020202020202,1.1348314606741574,clue:24;collision_intent:298;pi_entry:202;state:277;target:1,36,106,0.0786516853932584,completed
29,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,469,95,374,277,200,1,21,16,1359,7966,1540,493,866,978,381,1168,381,0.25420931000330144,4.906137184115524,3.122994652406417,0.8123667377398721,1.018716577540107,1.3754512635379061,clue:16;collision_intent:492;pi_entry:381;state:469;target:1,61,179,0.14846570397111902,completed
30,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,341,124,217,221,128,1,25,10,953,5630,1036,371,582,736,217,705,217,0.25448292802751166,4.3122171945701355,3.248847926267281,0.6363636363636364,1.0,0.9819004524886877,clue:24;collision_intent:370;pi_entry:217;state:341;target:1,45,127,0.0797511312217194,completed
31,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,320,188,132,239,89,0,13,11,807,4818,828,336,471,680,127,431,127,0.2512898330804249,3.3765690376569037,3.265151515151515,0.396875,0.9621212121212122,0.5313807531380753,clue:24;collision_intent:335;pi_entry:127;state:320;target:1,42,113,0.07583682008368209,completed
32,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,85,51,34,88,5,1,2,2,233,1387,242,91,142,192,41,131,41,0.24370594159113795,2.647727272727273,3.8529411764705883,0.4823529411764706,1.2058823529411764,0.4659090909090909,clue:16;collision_intent:90;pi_entry:41;state:85;target:1,11,33,0.042613636363636465,completed
33,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,896,28,868,353,551,3,83,53,2626,15452,2924,986,1640,1906,720,2570,720,0.2547260214304382,7.4390934844192635,2.9608294930875574,0.8035714285714286,0.8294930875576036,2.039660056657224,clue:24;collision_intent:985;pi_clear_path:1;pi_entry:719;state:896;target:1,115,342,0.14907932011331448,completed
34,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,81,81,0,89,0,0,0,0,163,1005,130,82,81,163,0,0,0,0.23008849557522124,1.8314606741573034,0.0,0.0,0.0,0.0,collision_intent:81;state:81;target:1,11,23,0.00983146067415741,completed
35,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,301,20,281,141,168,2,29,19,882,5223,945,333,549,642,240,842,240,0.246029679770893,6.25531914893617,2.99644128113879,0.7973421926910299,0.8540925266903915,1.702127659574468,clue:8;collision_intent:332;pi_clear_path:1;pi_entry:239;state:301;target:1,39,120,0.15514184397163122,completed
36,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,85,85,0,93,0,0,0,0,171,1042,149,86,85,171,0,0,0,0.2516891891891892,1.8387096774193548,0.0,0.0,0.0,0.0,collision_intent:85;state:85;target:1,11,23,0.02016129032258074,completed
37,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,169,62,107,141,36,3,9,6,483,2862,509,179,304,364,119,358,119,0.2397550635892605,3.425531914893617,3.3457943925233646,0.7041420118343196,1.1121495327102804,0.8439716312056738,clue:16;collision_intent:178;pi_clear_path:2;pi_entry:117;state:169;target:1,22,66,0.0771276595744681,completed
38,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,641,53,588,311,338,2,54,34,1885,11090,2099,703,1182,1368,517,1779,517,0.253747582205029,6.061093247588424,3.0255102040816326,0.8065522620904836,0.8792517006802721,1.662379421221865,clue:24;collision_intent:702;pi_clear_path:1;pi_entry:516;state:641;target:1,84,261,0.197347266881029,completed
39,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,bernoulli,drop_0.25,19,361,8,50.0,45.125,pi_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,104,104,0,112,0,0,0,0,209,1292,165,105,104,209,0,0,0,0.22758620689655173,1.8660714285714286,0.0,0.0,0.0,0.0,collision_intent:104;state:104;target:1,13,27,0.0,completed
