trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,HIPC,rayleigh_style,-56.04,19,361,4,10,hipc_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,57.33299889545747,57.33299889545747,0,0,0,51,33,55,0,0,0,0,396,0,150,429,19,52,98,107,43,0.06506849315068493,15.0,4.3,collision_intent:52;hipc_entry:43;state:55,0.6000000000000001,0.5318181818181817,known_visit_core_500,10,4,8
1,known_visit,HIPC,rayleigh_style,-56.04,19,361,4,10,hipc_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,48.098573141452356,48.098573141452356,0,0,0,42,28,46,0,0,0,0,334,0,139,405,9,44,95,90,49,0.031914893617021274,13.9,4.9,collision_intent:44;hipc_entry:49;state:46,0.6000000000000001,0.5,known_visit_core_500,10,4,8
2,known_visit,HIPC,rayleigh_style,-56.04,19,361,4,10,hipc_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,55.5928554078578,55.5928554078578,0,0,0,46,32,50,0,0,0,0,388,0,132,375,18,47,85,97,35,0.07142857142857142,13.2,3.5,collision_intent:47;hipc_entry:35;state:50,0.6000000000000001,0.55,known_visit_core_500,10,4,8
3,known_visit,HIPC,rayleigh_style,-56.04,19,361,4,10,hipc_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,48.250154757925166,48.250154757925166,0,0,0,50,28,54,0,0,0,0,326,0,143,411,15,51,92,105,38,0.054945054945054944,14.3,3.8,collision_intent:51;hipc_entry:38;state:54,0.5,0.4907407407407407,known_visit_core_500,10,4,8
4,known_visit,HIPC,rayleigh_style,-56.04,19,361,4,10,hipc_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,69.09392258431727,69.09392258431727,0,0,0,43,39,47,0,1,0,0,500,0,155,445,17,44,111,91,64,0.051515151515151514,15.5,6.4,collision_intent:44;hipc_entry:64;state:47,0.75,0.6436170212765957,known_visit_core_500,10,4,8
5,known_visit,HIPC,rayleigh_style,-56.04,19,361,4,10,hipc_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,72.32624234131144,72.32624234131144,0,0,0,45,42,49,0,0,0,0,525,0,161,466,14,48,113,97,64,0.041666666666666664,16.1,6.4,collision_intent:48;hipc_entry:64;state:49,0.7,0.6275510204081634,known_visit_core_500,10,4,8
6,known_visit,HIPC,rayleigh_style,-56.04,19,361,4,10,hipc_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,54.92727658871657,54.92727658871657,0,0,0,45,32,49,0,1,0,0,383,0,137,394,14,47,90,96,41,0.052434456928838954,13.7,4.1,collision_intent:47;hipc_entry:41;state:49,0.3999999999999999,0.5153061224489797,known_visit_core_500,10,4,8
7,known_visit,HIPC,rayleigh_style,-56.04,19,361,4,10,hipc_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,52.35533431838875,52.35533431838875,0,0,0,45,30,49,0,0,0,0,367,0,163,468,18,47,116,96,67,0.05217391304347826,16.3,6.7,collision_intent:47;hipc_entry:67;state:49,0.6000000000000001,0.5255102040816326,known_visit_core_500,10,4,8
8,known_visit,HIPC,rayleigh_style,-56.04,19,361,4,10,hipc_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,73.31116043348405,73.31116043348405,0,0,0,59,42,63,0,1,0,0,514,0,164,475,14,61,103,124,40,0.0457516339869281,16.4,4.0,collision_intent:61;hipc_entry:40;state:63,0.5,0.5436507936507937,known_visit_core_500,10,4,8
9,known_visit,HIPC,rayleigh_style,-56.04,19,361,4,10,hipc_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,91.84226633750181,91.84226633750181,0,0,0,65,52,68,1,0,0,0,652,0,169,475,30,66,103,135,34,0.09771986970684039,16.9,3.4,collision_intent:66;hipc_entry:34;state:69,0.6499999999999999,0.6102941176470589,known_visit_core_500,10,4,8
