trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h1_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.63115108449634,40.63115108449634,1,1,1,74,24,74,4,11,0,0,236,0,290,842,27,79,211,157,133,0.04272151898734177,29.0,13.3,acbba_entry:133;collision_intent:79;state:78,0.30000000000000004,0.14189189189189189,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h1_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.67791047365569,42.67791047365569,1,1,1,91,25,92,3,3,0,0,229,0,288,818,43,93,195,188,100,0.07388316151202749,28.8,10.0,acbba_entry:100;collision_intent:93;state:95,0.25,0.03804347826086962,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h1_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.66186459040146,40.66186459040146,0,0,0,82,24,86,0,2,0,0,222,0,255,728,34,84,171,170,85,0.06666666666666667,25.5,8.5,acbba_entry:85;collision_intent:84;state:86,0.25,0.08720930232558133,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h1_rayleigh_m50_66,known_visit_10target_300.csv,10,True,37.16676697143676,37.16676697143676,0,0,0,79,22,83,0,8,1,1,203,0,292,831,42,81,211,164,128,0.06666666666666667,29.2,12.8,acbba_entry:128;collision_intent:81;state:83,0.25,0.06325301204819267,known_visit_horizon,commitment_horizon,1,h1,10,4
4,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h1_rayleigh_m50_66,known_visit_10target_300.csv,10,True,39.382138433646006,39.382138433646006,0,0,0,82,23,86,0,5,3,3,216,0,283,776,70,89,194,175,108,0.12089810017271158,28.3,10.8,acbba_entry:108;collision_intent:89;state:86,0.25,0.05232558139534893,known_visit_horizon,commitment_horizon,1,h1,10,4
5,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h1_rayleigh_m50_66,known_visit_10target_300.csv,10,True,57.62664760632404,57.62664760632404,2,2,2,121,33,111,14,8,1,1,308,0,443,1251,75,125,318,250,193,0.07886435331230283,44.3,19.3,acbba_entry:193;collision_intent:125;state:125,0.3500000000000001,0.056306306306306286,known_visit_horizon,commitment_horizon,1,h1,10,4
6,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h1_rayleigh_m50_66,known_visit_10target_300.csv,10,True,41.701983492714696,41.701983492714696,0,0,0,93,25,97,0,9,1,1,220,0,341,969,51,95,246,192,149,0.06938775510204082,34.1,14.9,acbba_entry:149;collision_intent:95;state:97,0.1499999999999999,0.038659793814433074,known_visit_horizon,commitment_horizon,1,h1,10,4
7,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h1_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.745454093354454,42.745454093354454,0,0,0,95,25,98,1,5,2,2,228,0,331,927,64,98,233,197,134,0.09182209469153516,33.1,13.4,acbba_entry:134;collision_intent:98;state:99,0.25,0.030612244897959107,known_visit_horizon,commitment_horizon,1,h1,10,4
8,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h1_rayleigh_m50_66,known_visit_10target_300.csv,10,True,48.642597044500505,48.642597044500505,2,2,2,86,29,87,3,6,1,1,280,0,296,862,23,90,206,180,116,0.03739837398373984,29.6,11.6,acbba_entry:116;collision_intent:90;state:90,0.3999999999999999,0.09482758620689657,known_visit_horizon,commitment_horizon,1,h1,10,4
9,known_visit,ACBBA,rayleigh_style,-50.66,19,361,4,10,acbba_h1_rayleigh_m50_66,known_visit_10target_300.csv,10,True,43.78168719354906,43.78168719354906,0,0,0,95,26,98,1,9,1,1,233,0,320,885,72,98,222,197,123,0.1085972850678733,32.0,12.3,acbba_entry:123;collision_intent:98;state:99,0.30000000000000004,0.03571428571428581,known_visit_horizon,commitment_horizon,1,h1,10,4
