trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,74.63978020649935,74.63978020649935,2,2,2,129,44,119,13,0,4,4,0,0.0,0,288,0,292,504,78,132,160,264,28,0.24528301886792453,29.2,2.8,collision_intent:132;pi_entry:28;state:132,0.1333333333333333,0.03921568627450989,29,21.6379,1.8129,17.2031,1.3314,22,4.4348,0.2611,completed
1,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,53.50583677848842,53.50583677848842,3,3,3,94,32,91,6,2,2,1,1,5.0,1,202,0,230,386,73,96,134,193,37,0.27340823970037453,23.0,3.7,collision_intent:96;pi_entry:37;state:97,0.3333333333333335,0.04395604395604402,27,20.7736,1.7471,16.1374,1.1956,25,4.6362,0.3412,completed
2,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,51.30054237122729,51.30054237122729,0,0,0,87,30,90,0,0,2,2,0,0.0,0,201,0,209,357,58,92,117,182,27,0.2510822510822511,20.9,2.7,collision_intent:92;pi_clear_path:1;pi_entry:26;state:90,0.1333333333333333,0.014814814814814836,29,14.2363,1.073,11.2042,0.77,22,3.0321,0.1628,completed
3,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,75.46657241055404,75.46657241055404,3,3,3,109,43,96,16,1,7,7,0,0.0,0,319,0,266,462,68,116,150,228,38,0.22818791946308725,26.6,3.8,collision_intent:116;pi_clear_path:4;pi_entry:34;state:112,0.20000000000000018,0.08333333333333348,97,36.7263,1.1475,25.3118,0.832,93,11.4145,0.1681,completed
4,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,47.03070924790968,47.03070924790968,1,1,1,79,27,78,4,0,0,0,0,0.0,0,185,0,186,326,44,80,106,162,24,0.20952380952380953,18.6,2.4,collision_intent:80;pi_clear_path:1;pi_entry:23;state:82,0.1333333333333333,0.03418803418803429,29,15.3069,1.1021,11.4685,0.7971,27,3.8384,0.1742,completed
5,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,56.14199806460931,56.14199806460931,3,3,3,91,33,88,6,0,0,0,0,0.0,0,221,0,216,370,60,93,123,187,29,0.2459016393442623,21.6,2.9,collision_intent:93;pi_clear_path:1;pi_entry:28;state:94,0.1333333333333333,0.09090909090909105,49,23.0555,1.1376,16.8503,0.8193,46,6.2052,0.1656,completed
6,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,43.52706553570759,43.52706553570759,0,0,0,75,25,78,0,0,0,0,0,0.0,0,168,0,179,305,51,75,104,153,26,0.24757281553398058,17.9,2.6,collision_intent:75;pi_entry:26;state:78,0.1333333333333333,0.0,22,19.0109,1.7172,15.4818,1.2563,16,3.5291,0.2621,completed
7,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,42.76035690986752,42.76035690986752,0,0,0,75,25,78,0,0,0,0,0,0.0,0,166,0,177,299,54,75,102,153,24,0.2660098522167488,17.7,2.4,collision_intent:75;pi_entry:24;state:78,0.06666666666666665,0.0,26,19.2073,1.6645,15.6475,1.2101,17,3.5598,0.2356,completed
8,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,94.46064320090692,94.46064320090692,6,6,6,124,55,107,20,0,0,0,0,0.0,0,403,0,284,490,77,126,158,253,31,0.24444444444444444,28.4,3.1,collision_intent:126;pi_clear_path:2;pi_entry:29;state:127,0.26666666666666683,0.1931464174454829,158,56.2842,1.1385,37.4655,0.8076,154,18.8187,0.2129,completed
9,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,45.80625652035805,45.80625652035805,1,1,1,79,27,77,5,1,0,0,0,0.0,0,173,0,194,334,52,79,115,161,33,0.22807017543859648,19.4,3.3,collision_intent:79;pi_entry:33;state:82,0.20000000000000018,0.051948051948051965,27,14.1822,1.1753,11.1621,0.8614,22,3.0201,0.1587,completed
10,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,64.08206705702857,64.08206705702857,3,3,3,98,38,88,13,0,0,0,0,0.0,0,259,0,234,398,68,99,135,200,34,0.2537313432835821,23.4,3.4,collision_intent:99;pi_clear_path:1;pi_entry:33;state:101,0.20000000000000018,0.10606060606060619,74,38.3495,1.1176,26.4502,0.7862,69,11.8993,0.2646,completed
11,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,42.59493352926547,42.59493352926547,1,1,1,75,25,75,3,0,0,0,0,0.0,0,166,0,180,308,50,75,105,153,27,0.2403846153846154,18.0,2.7,collision_intent:75;pi_entry:27;state:78,0.1333333333333333,0.017777777777777892,21,13.8373,1.9133,10.894,1.3842,17,2.9433,0.2718,completed
12,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,50.934301536956454,50.934301536956454,0,0,0,79,30,82,0,0,0,0,0,0.0,0,210,0,189,325,51,81,108,163,26,0.2383177570093458,18.9,2.6,collision_intent:81;pi_clear_path:2;pi_entry:24;state:82,0.06666666666666665,0.07317073170731714,55,23.3304,1.1597,16.7613,0.8543,51,6.5691,0.1701,completed
13,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,62.6637417428219,62.6637417428219,2,2,2,102,36,91,14,1,3,3,0,0.0,0,251,0,244,413,73,104,140,209,35,0.26258992805755393,24.4,3.5,collision_intent:104;pi_clear_path:1;pi_entry:34;state:105,0.20000000000000018,0.11721611721611724,48,30.8085,1.5916,22.7612,1.1866,43,8.0473,0.2227,completed
14,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,46.44703610462608,46.44703610462608,1,1,1,75,27,76,2,0,0,0,0,0.0,0,186,0,185,316,52,76,109,154,31,0.24074074074074073,18.5,3.1,collision_intent:76;pi_clear_path:1;pi_entry:30;state:78,0.06666666666666665,0.043859649122807154,36,23.5011,1.8138,17.2447,1.3577,34,6.2564,0.2702,completed
15,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,58.92667902154852,58.92667902154852,3,3,3,96,34,95,4,1,3,1,1,5.0,1,231,0,230,399,59,98,132,197,33,0.22519083969465647,23.0,3.3,collision_intent:98;pi_clear_path:1;pi_entry:32;state:99,0.20000000000000018,0.06315789473684208,44,30.6196,1.7149,22.6075,1.2774,40,8.0121,0.2827,completed
16,known_visit,PI,bernoulli,drop_0.25,19,361,3,10,pi_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,51.00585623578753,51.00585623578753,1,1,1,80,30,78,5,0,0,0,0,0.0,0,204,0,193,332,53,82,111,165,28,0.2398190045248869,19.3,2.8,collision_intent:82;pi_clear_path:2;pi_entry:26;state:83,0.1333333333333333,0.09401709401709413,54,34.549,1.692,24.6169,1.245,52,9.9321,0.2417,completed
