trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,19);(15,13);(2,29);(13,8);(25,22);(16,8);(33,10);(18,14);(21,31);(22,25)",10,True,60.42880357464436,60.42880357464436,00:0;01:3;02:2;03:3;04:1;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(9,0);(33,10);(18,14);(25,22);(2,29);(21,31)",559,0,completed
11,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(8,17);(25,27);(1,25);(17,1);(15,15);(3,19);(24,17);(16,12);(29,24);(1,26)",10,True,58.77346516508546,58.77346516508546,00:1;01:0;02:2;03:3;04:4;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(17,1);(6,7);(16,12);(24,17);(29,24);(2,33)",563,0,completed
12,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,20);(19,27);(26,11);(31,30);(14,13);(20,1);(19,12);(15,5);(9,27);(20,0)",10,True,59.09524613629633,59.09524613629633,00:2;01:1;02:3;03:1;04:3;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(20,1);(15,5);(26,11);(14,20);(31,30);(1,33)",552,0,completed
13,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,7);(10,3);(25,1);(19,9);(30,19);(5,13);(33,25);(27,18);(14,17);(22,31)",10,True,75.13494634143555,75.13494634143555,00:1;01:3;02:1;03:4;04:0;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(17,3);(25,1);(18,16);(33,25);(0,26);(23,25)",703,0,completed
14,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,21);(19,17);(30,30);(23,1);(28,33);(8,20);(30,13);(19,15);(2,18);(33,8)",10,True,83.146563011071,83.146563011071,00:3;01:0;02:2;03:3;04:0;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(30,13);(8,7);(19,17);(26,21);(5,26);(30,30)",801,0,completed
15,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,18);(21,0);(3,27);(7,8);(33,29);(20,7);(6,0);(20,31);(24,30);(16,32)",10,True,62.54975048949263,62.54975048949263,00:3;01:1;02:0;03:1;04:1;05:4,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(20,7);(7,8);(1,13);(32,18);(13,30);(33,29)",585,0,completed
16,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,14);(9,22);(26,13);(4,24);(11,9);(20,7);(27,16);(21,13);(22,30);(32,17)",10,True,64.7428523942177,64.7428523942177,00:0;01:2;02:5;03:0;04:2;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(13,0);(24,7);(32,17);(0,20);(12,22);(22,30)",620,0,completed
17,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,0);(19,24);(12,18);(21,27);(17,8);(5,23);(14,25);(33,9);(29,21);(16,3)",10,True,68.69889916810077,68.69889916810077,00:2;01:2;02:1;03:1;04:4;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(20,0);(33,9);(12,18);(11,23);(29,21);(1,33)",646,0,completed
18,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(24,8);(28,25);(26,24);(29,0);(11,25);(24,19);(20,9);(22,16);(12,3);(25,17)",10,True,59.27180404312971,59.27180404312971,00:2;01:2;02:0;03:3;04:3;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(29,0);(24,8);(9,13);(22,16);(28,25);(11,33)",518,0,completed
19,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,5);(13,19);(29,20);(27,28);(8,21);(15,14);(16,1);(3,33);(31,23);(17,0)",10,True,72.2770235479553,72.2770235479553,00:3;01:0;02:1;03:4;04:1;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(23,5);(2,7);(15,14);(31,23);(27,28);(3,33)",710,0,completed
20,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,17);(12,20);(15,28);(23,12);(29,15);(14,15);(22,2);(8,23);(8,5);(6,15)",10,True,75.53125016645104,75.53125016645104,00:2;01:1;02:3;03:1;04:3;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(23,12);(8,5);(12,20);(8,23);(29,15);(3,33)",742,0,completed
21,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,8);(23,31);(2,2);(6,23);(14,22);(4,6);(4,29);(11,19);(21,7);(12,20)",10,True,61.14385009667626,61.14385009667626,00:1;01:3;02:2;03:3;04:1;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(2,2);(21,7);(12,20);(23,31);(4,31);(0,33)",614,0,completed
22,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(4,33);(25,14);(3,12);(29,19);(27,15);(23,6);(8,32);(20,20);(1,3);(11,6)",10,True,52.40562052117266,52.40562052117266,00:1;01:2;02:3;03:2;04:0;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(1,3);(23,6);(27,15);(29,19);(0,26);(8,32)",503,0,completed
23,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(10,9);(25,12);(25,5);(9,33);(21,9);(1,11);(15,22);(32,25);(21,17);(8,30)",10,True,66.79884807088472,66.79884807088472,00:0;01:4;02:1;03:2;04:1;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(4,0);(25,5);(14,11);(21,17);(32,25);(8,30)",623,0,completed
24,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,33);(33,23);(1,17);(21,0);(25,13);(27,31);(18,4);(27,17);(32,19);(3,31)",10,True,71.46843593615813,71.46843593615813,00:2;01:0;02:1;03:4;04:0;05:3,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(18,4);(1,7);(27,13);(33,23);(3,27);(27,31)",683,0,completed
25,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,21);(8,16);(30,7);(5,9);(22,7);(18,25);(29,31);(27,12);(19,0);(24,26)",10,True,83.69005180680401,83.69005180680401,00:1;01:4;02:1;03:0;04:4;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(22,4);(27,12);(8,16);(1,20);(32,21);(21,33)",802,0,completed
26,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,25);(5,4);(32,8);(33,26);(24,17);(11,21);(11,7);(10,4);(2,1);(20,3)",10,True,80.85782352231179,80.85782352231179,00:1;01:5;02:2;03:1;04:1;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(4,3);(32,8);(33,26);(11,21);(15,25);(5,33)",796,0,completed
27,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,17);(5,32);(24,32);(22,27);(2,14);(5,15);(32,12);(8,27);(25,24);(2,19)",10,True,69.66945043083345,69.66945043083345,00:0;01:0;02:4;03:1;04:3;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(0,0);(5,7);(32,12);(5,19);(25,24);(24,32)",700,0,completed
28,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(2,6);(25,6);(29,4);(10,13);(23,2);(8,33);(16,32);(26,14);(25,17);(25,7)",10,True,54.77505268956594,54.77505268956594,00:2;01:3;02:3;03:0;04:0;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(29,4);(25,7);(25,17);(10,20);(0,26);(16,32)",504,0,completed
29,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(18,19);(10,33);(7,0);(1,33);(14,31);(4,1);(7,26);(14,5);(10,12);(11,32)",10,True,37.18991523758851,37.18991523758851,00:2;01:0;02:2;03:1;04:1;05:4,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(7,0);(0,7);(14,5);(18,19);(9,26);(14,31)",353,0,completed
30,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,8);(23,15);(28,19);(29,4);(20,7);(12,22);(24,15);(31,25);(5,5);(16,22)",10,True,63.96320165947875,63.96320165947875,00:2;01:2;02:3;03:2;04:1;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(28,8);(20,7);(28,19);(16,22);(31,25);(1,33)",574,0,completed
31,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,2);(20,12);(17,22);(30,16);(28,19);(16,4);(21,16);(20,3);(29,9);(13,22)",10,True,78.93219801411705,78.93219801411705,00:2;01:1;02:2;03:5;04:0;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(20,9);(18,4);(21,16);(29,9);(15,23);(0,33)",762,0,completed
32,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,22);(19,16);(2,33);(17,21);(19,27);(24,25);(25,6);(21,15);(25,24);(15,28)",10,True,52.26552982592029,52.26552982592029,00:0;01:1;02:2;03:4;04:2;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(1,0);(25,6);(21,15);(24,25);(21,25);(15,32)",463,0,completed
33,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,9);(4,26);(3,32);(30,6);(2,30);(28,32);(17,6);(19,11);(12,26);(32,17)",10,True,82.38631634167001,82.38631634167001,00:0;01:3;02:2;03:0;04:3;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(1,0);(32,17);(23,9);(11,20);(28,32);(2,30)",821,0,completed
34,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,6);(10,3);(14,22);(18,33);(24,22);(31,5);(18,6);(8,9);(25,33);(33,2)",10,True,69.63821231018728,69.63821231018728,00:3;01:3;02:0;03:2;04:0;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(33,2);(21,6);(9,10);(24,22);(1,26);(25,33)",661,0,completed
35,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,9);(30,28);(32,28);(18,24);(17,11);(2,10);(29,33);(11,11);(7,15);(32,5)",10,True,72.03940864553093,72.03940864553093,00:0;01:5;02:1;03:0;04:1;05:3,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(5,0);(32,5);(14,12);(4,20);(26,24);(32,28)",685,0,completed
36,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(5,4);(26,16);(29,17);(13,10);(4,1);(2,3);(15,3);(22,12);(27,4);(20,15)",10,True,60.75742541338404,60.75742541338404,00:2;01:3;02:2;03:3;04:0;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(4,1);(27,4);(22,12);(29,17);(14,26);(1,33)",572,0,completed
37,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,88.14003940026542,88.14003940026542,00:1;01:0;02:2;03:1;04:6;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(6,3);(0,7);(27,10);(12,17);(29,22);(15,31)",899,0,completed
38,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,12);(33,15);(22,7);(30,10);(5,19);(27,13);(8,8);(12,28);(15,2);(11,8)",10,True,68.98445286284553,68.98445286284553,00:1;01:3;02:4;03:1;04:1;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(15,2);(22,7);(33,15);(27,15);(12,28);(0,33)",660,0,completed
39,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,17);(20,16);(23,6);(25,15);(29,27);(23,8);(31,13);(19,24);(9,4);(2,18)",10,True,62.90712467155117,62.90712467155117,00:0;01:3;02:3;03:2;04:2;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(9,3);(23,8);(31,13);(17,17);(29,27);(0,33)",580,0,completed
40,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,32);(5,25);(3,23);(6,31);(15,13);(23,16);(32,13);(22,26);(29,33);(12,11)",10,True,71.24609982216741,71.24609982216741,00:0;01:0;02:4;03:1;04:2;05:3,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(0,0);(12,9);(32,13);(3,25);(22,26);(32,32)",689,0,completed
41,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,3);(19,23);(29,19);(7,29);(14,33);(20,2);(30,25);(14,25);(7,1);(1,27)",10,True,70.3880171510173,70.3880171510173,00:3;01:0;02:2;03:2;04:3;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(33,3);(6,7);(30,25);(19,23);(14,33);(2,33)",667,0,completed
42,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,32);(21,13);(10,16);(12,22);(27,14);(2,23);(27,21);(16,7);(20,21);(8,9)",10,True,58.15274663117318,58.15274663117318,00:0;01:2;02:3;03:4;04:0;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(12,0);(16,7);(27,14);(27,21);(0,26);(11,32)",554,0,completed
43,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(7,22);(30,0);(14,3);(15,1);(10,17);(9,7);(13,30);(3,2);(15,8);(3,9)",10,True,60.8336426420871,60.8336426420871,00:4;01:3;02:0;03:2;04:0;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(30,0);(15,8);(10,10);(10,17);(0,26);(13,30)",599,0,completed
44,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(3,4);(15,1);(20,24);(31,27);(14,31);(10,3);(12,24);(10,10);(19,1);(16,16)",10,True,60.74488306428383,60.74488306428383,00:3;01:1;02:2;03:0;04:3;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(19,1);(8,3);(16,16);(0,20);(31,27);(14,31)",582,0,completed
45,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,4);(12,4);(11,3);(14,27);(2,22);(3,27);(23,24);(17,9);(3,17);(5,4)",10,True,66.0082574343229,66.0082574343229,00:1;01:4;02:0;03:2;04:3;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(12,3);(26,4);(3,16);(3,17);(23,24);(3,31)",662,0,completed
46,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(31,2);(30,4);(6,23);(25,14);(11,33);(30,8);(24,32);(18,16);(22,3);(15,22)",10,True,63.18653671740267,63.18653671740267,00:3;01:1;02:2;03:2;04:0;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(31,2);(30,8);(25,14);(15,22);(6,24);(24,32)",558,0,completed
47,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,14);(27,28);(25,15);(13,23);(20,25);(2,3);(4,21);(6,13);(1,2);(15,15)",10,True,59.19819026344533,59.19819026344533,00:2;01:0;02:4;03:1;04:3;05:0,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(2,3);(15,8);(25,15);(12,23);(27,28);(0,33)",583,0,completed
48,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(22,6);(6,16);(29,12);(27,23);(15,4);(4,31);(13,6);(9,23);(16,17);(20,3)",10,True,69.39496596441107,69.39496596441107,00:3;01:2;02:3;03:1;04:0;05:1,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(29,12);(16,4);(27,23);(10,23);(8,26);(4,31)",670,0,completed
49,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(13,7);(7,5);(30,25);(2,21);(18,24);(2,2);(24,30);(11,27);(11,1);(14,12)",10,True,63.372337457566275,63.372337457566275,00:1;01:2;02:2;03:1;04:2;05:2,"(0,0);(0,7);(0,13);(0,20);(0,26);(0,33)","(2,2);(11,1);(13,7);(2,21);(18,24);(30,25)",624,0,completed
