trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,73.11874325448693,73.11874325448693,0,0,0,133,43,139,0,4,0,0,0,0.0,0,703,0,312,1555,0,138,174,277,35,0.0,31.2,3.5,collision_intent:138;hipc_clear_bundle:4;hipc_entry:31;state:139,0.3999999999999999,0.3776978417266186,454,414.2855,3.4924,212.7681,2.6816,454,201.5174,0.9139,completed
1,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,52.48654829372883,52.48654829372883,0,0,0,116,31,122,0,5,0,0,0,0.0,0,478,0,274,1365,0,120,154,242,32,0.0,27.4,3.2,collision_intent:120;hipc_clear_bundle:4;hipc_entry:28;state:122,0.5,0.2814207650273224,262,251.1158,2.7877,138.0551,2.0231,262,113.0607,0.8523,completed
2,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,67.53839494364257,67.53839494364257,0,0,0,125,40,131,0,2,0,0,0,0.0,0,645,0,299,1490,0,131,168,262,37,0.0,29.9,3.7,collision_intent:131;hipc_clear_bundle:6;hipc_entry:31;state:131,0.3666666666666667,0.30916030534351147,418,311.4889,2.6468,142.0408,2.0272,418,169.4481,0.7916,completed
3,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,91.92626648408786,91.92626648408786,0,0,0,127,53,131,2,5,2,2,0,0.0,0,939,0,336,1675,0,136,200,269,67,0.0,33.6,6.7,collision_intent:136;hipc_clear_bundle:6;hipc_entry:61;state:133,0.2999999999999998,0.3854961832061068,713,454.5831,3.3266,164.9791,2.5412,713,289.604,0.858,completed
4,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,56.418548018181234,56.418548018181234,0,0,0,124,34,130,0,2,0,0,0,0.0,0,513,0,300,1495,0,128,172,258,42,0.0,30.0,4.2,collision_intent:128;hipc_clear_bundle:6;hipc_entry:36;state:130,0.3666666666666667,0.2999999999999998,295,291.685,2.6056,163.8764,2.0777,295,127.8086,0.7187,completed
5,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,60.27808408494153,60.27808408494153,0,0,0,111,36,117,0,5,0,0,0,0.0,0,582,0,300,1495,0,118,182,235,65,0.0,30.0,6.5,collision_intent:118;hipc_clear_bundle:12;hipc_entry:53;state:117,0.3666666666666667,0.3205128205128205,386,325.4265,2.1015,162.8023,1.5482,386,162.6242,0.7652,completed
6,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,65.77890795894251,65.77890795894251,0,0,0,118,39,124,0,5,0,0,0,0.0,0,636,0,280,1395,0,122,158,246,34,0.0,28.0,3.4,collision_intent:122;hipc_clear_bundle:6;hipc_entry:28;state:124,0.5,0.3629032258064515,420,346.8594,2.5197,168.3598,2.0702,420,178.4996,0.7922,completed
7,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,72.93465503022951,72.93465503022951,0,0,0,116,43,122,0,6,0,0,0,0.0,0,723,0,275,1370,0,120,155,242,33,0.0,27.5,3.3,collision_intent:120;hipc_clear_bundle:4;hipc_entry:29;state:122,0.3999999999999999,0.38524590163934413,507,486.4332,3.262,193.4066,2.5155,507,293.0266,0.9584,completed
8,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,81.01189253928754,81.01189253928754,0,0,0,124,47,130,0,1,0,0,0,0.0,0,810,0,316,1575,0,129,187,259,57,0.0,31.6,5.7,collision_intent:129;hipc_clear_bundle:5;hipc_entry:52;state:130,0.43333333333333335,0.3948717948717948,588,608.8822,3.2413,296.7727,2.4738,588,312.1095,0.8941,completed
9,known_visit,HIPC,ideal,1.0,34,1156,6,10,hipc_g34_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,74.78294651715905,74.78294651715905,0,0,0,126,44,132,0,1,0,0,0,0.0,0,733,0,295,1470,0,131,164,263,32,0.0,29.5,3.2,collision_intent:131;hipc_clear_bundle:5;hipc_entry:27;state:132,0.5666666666666667,0.36616161616161613,502,569.7259,3.5216,264.8811,2.0966,502,304.8448,2.2942,completed
