trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
0,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,748,56,692,357,399,2,18,13,2185,12768,2521,768,1417,1540,645,2073,645,0.2542355788624445,6.120448179271708,2.995664739884393,0.8622994652406417,0.9320809248554913,1.8067226890756303,clue:24;collision_intent:767;pi_clear_path:1;pi_entry:644;state:748;target:1,96,289,0.1292016806722689,completed
1,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,342,244,98,318,32,4,3,3,806,4845,789,349,457,707,99,318,99,0.24687108886107634,2.5345911949685536,3.2448979591836733,0.2894736842105263,1.010204081632653,0.3113207547169811,clue:16;collision_intent:348;pi_entry:99;state:342;target:1,44,110,0.04009433962264142,completed
2,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,133,128,5,141,0,0,0,0,288,1752,257,135,153,276,12,32,12,0.2404115996258185,2.0425531914893615,6.4,0.09022556390977443,2.4,0.0851063829787234,clue:8;collision_intent:134;pi_entry:12;state:133;target:1,17,38,0.013297872340425565,completed
3,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,23,23,0,31,0,0,0,0,47,284,38,24,23,47,0,0,0,0.2389937106918239,1.5161290322580645,0.0,0.0,0.0,0.0,collision_intent:23;state:23;target:1,3,7,0.02822580645161299,completed
4,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,71,71,0,79,0,0,0,0,144,878,126,73,71,144,0,0,0,0.2545454545454545,1.8227848101265822,0.0,0.0,0.0,0.0,collision_intent:72;state:71;target:1,9,19,0.011075949367088667,completed
5,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,222,81,141,185,45,1,15,8,619,3677,649,240,379,470,149,457,149,0.2450906344410876,3.345945945945946,3.2411347517730498,0.6711711711711712,1.0567375886524824,0.8054054054054054,clue:8;collision_intent:239;pi_clear_path:1;pi_entry:148;state:222;target:1,29,80,0.07905405405405408,completed
6,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,135,70,65,130,13,1,10,4,376,2232,395,150,226,293,83,234,83,0.25,2.8923076923076922,3.6,0.6148148148148148,1.2769230769230768,0.6384615384615384,clue:8;collision_intent:149;pi_entry:83;state:135;target:1,18,52,0.05192307692307696,completed
7,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,47,39,8,55,0,0,0,0,120,715,118,49,71,104,16,41,16,0.23790322580645162,2.1818181818181817,5.125,0.3404255319148936,2.0,0.2909090909090909,clue:8;collision_intent:48;pi_entry:16;state:47;target:1,6,16,0.015909090909090873,completed
8,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,312,194,118,284,36,1,0,0,785,4651,840,314,471,642,143,395,143,0.2549317147192716,2.7640845070422535,3.347457627118644,0.4583333333333333,1.2118644067796611,0.5035211267605634,clue:16;collision_intent:313;pi_entry:143;state:312;target:1,40,105,0.05897887323943651,completed
9,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,1,1,0,9,0,0,0,0,9,57,4,8,1,9,0,0,0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,collision_intent:7;state:1;target:1,1,3,0.09722222222222232,completed
