trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
33,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,5,24,"(23,11);(23,2);(21,0);(19,24)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(5,0);01:(3,4);02:(5,7);03:(4,10);04:(3,15);05:(3,18);06:(5,21);07:(5,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,07,completed
34,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,24,11,"(8,5);(14,5);(23,10);(22,14)",03,23,10,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(23,2);01:(21,6);02:(23,8);03:(24,11);04:(22,14);05:(21,16);06:(23,19);07:(23,22)",00:0;01:0;02:0;03:1;04:1;05:0;06:0;07:0,03,completed
35,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,3,14,"(3,0);(9,3);(13,3);(6,22)",00,3,0,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(5,1);01:(2,0);02:(6,3);03:(0,6);04:(2,12);05:(3,14);06:(4,15);07:(2,18)",00:1;01:0;02:0;03:0;04:0;05:0;06:0;07:0,05,completed
36,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,24,10,"(16,7);(20,11);(10,16);(24,8)",02,16,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(20,10);01:(24,10);02:(7,12);03:(8,13);04:(19,9);05:(6,7);06:(22,9);07:(5,17)",00:1;01:2;02:2;03:0;04:1;05:0;06:1;07:1,01,completed
37,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,14,10,"(20,3);(16,12);(23,3);(13,6)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(13,0);01:(12,4);02:(14,7);03:(14,10);04:(12,15);05:(12,18);06:(13,21);07:(14,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,03,completed
38,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,16,24,"(17,24);(12,21);(13,3);(14,16)",06,12,21,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(16,18);01:(7,16);02:(15,15);03:(16,24);04:(7,17);05:(16,16);06:(4,16);07:(13,13)",00:0;01:0;02:0;03:1;04:1;05:1;06:1;07:1,03,completed
39,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,2,12,"(2,21);(17,19);(5,7);(3,13)",06,2,21,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(2,1);01:(1,5);02:(2,9);03:(2,12);04:(0,17);05:(0,20);06:(2,22);07:(2,23)",00:0;01:0;02:0;03:0;04:0;05:0;06:1;07:0,03,completed
40,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,20,19,"(17,2);(18,15);(13,19);(24,6)",04,18,15,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(20,5);01:(21,12);02:(9,13);03:(15,15);04:(15,13);05:(8,14);06:(22,15);07:(20,19)",00:0;01:0;02:0;03:1;04:1;05:0;06:0;07:0,07,completed
41,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,2,24,"(21,17);(4,9);(11,14);(22,15)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(2,0);01:(1,3);02:(2,7);03:(1,10);04:(0,15);05:(0,18);06:(1,21);07:(2,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,07,completed
42,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,4,4,"(13,10);(16,13);(3,1);(13,17)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(5,0);01:(4,4);02:(5,7);03:(5,10);04:(3,15);05:(3,18);06:(5,21);07:(5,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,01,completed
43,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,16,22,"(15,21);(20,17);(7,12);(14,17)",06,15,21,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(15,2);01:(13,6);02:(14,9);03:(15,12);04:(15,15);05:(15,18);06:(16,22);07:(15,23)",00:0;01:0;02:0;03:0;04:0;05:0;06:1;07:0,06,completed
44,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,8,13,"(6,15);(24,13);(12,3);(3,4)",01,3,4,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(1,7);01:(0,5);02:(8,13);03:(6,14);04:(7,1);05:(11,5);06:(8,2);07:(0,10)",00:0;01:1;02:0;03:0;04:0;05:1;06:1;07:0,02,completed
45,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,21,15,"(21,10);(19,8);(22,11);(12,16)",03,21,10,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(20,5);01:(22,6);02:(22,9);03:(22,12);04:(20,11);05:(21,15);06:(21,17);07:(21,20)",00:0;01:0;02:0;03:2;04:0;05:0;06:0;07:0,05,completed
46,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,6,15,"(3,8);(20,4);(15,7);(12,9)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(7,0);01:(5,4);02:(7,7);03:(7,10);04:(6,15);05:(5,18);06:(7,21);07:(7,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,04,completed
47,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,5,18,"(3,16);(22,1);(4,7);(3,17)",02,4,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(8,0);01:(0,12);02:(3,0);03:(1,13);04:(1,3);05:(6,14);06:(8,12);07:(5,18)",00:0;01:1;02:1;03:0;04:1;05:0;06:0;07:2,07,completed
48,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,17,6,"(8,7);(24,20);(17,15);(16,5)",02,8,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(8,14);01:(6,0);02:(17,6);03:(3,12);04:(4,22);05:(5,0);06:(1,7);07:(2,0)",00:0;01:0;02:2;03:1;04:0;05:0;06:0;07:0,02,completed
49,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,8,85.0,78.125,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,10,16,"(9,16);(9,13);(11,14);(20,3)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(9,1);01:(10,5);02:(9,8);03:(8,11);04:(11,13);05:(10,16);06:(9,19);07:(10,22)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,05,completed
