trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
67,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,416,416,0,361,59,0,0,0,1962,5568,315,427,1535,843,1119,0,0,0.06844850065189048,5.434903047091413,0.0,2.6899038461538463,0.0,3.0997229916897506,collision_intent:427;hipc_clear_bundle:1;hipc_entry:1118;state:416,105,498,0.029778393351800547,completed
68,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,453,453,0,361,96,0,0,0,2032,5834,259,463,1569,916,1116,0,0,0.05505952380952381,5.628808864265928,0.0,2.4635761589403975,0.0,3.0914127423822713,collision_intent:463;hipc_entry:1116;state:453,114,550,0.05055401662049852,completed
69,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,500,500,0,361,143,0,0,0,2177,6248,280,508,1669,1008,1169,0,0,0.055955235811350916,6.030470914127424,0.0,2.338,0.0,3.2382271468144044,collision_intent:508;hipc_clear_bundle:1;hipc_entry:1168;state:500,126,577,0.05747922437673125,completed
70,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,441,441,0,361,84,0,0,0,1971,5670,240,452,1519,893,1078,0,0,0.052700922266139656,5.45983379501385,0.0,2.4444444444444446,0.0,2.9861495844875345,collision_intent:452;hipc_entry:1078;state:441,112,524,0.0270083102493075,completed
71,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,448,448,0,361,91,0,0,0,2080,5978,259,451,1629,899,1181,0,0,0.05303030303030303,5.761772853185596,0.0,2.6361607142857144,0.0,3.2714681440443214,collision_intent:451;hipc_clear_bundle:1;hipc_entry:1180;state:448,113,533,0.045013850415512424,completed
72,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,415,415,0,361,58,0,0,0,1959,5679,195,420,1539,835,1124,0,0,0.04226267880364109,5.426592797783933,0.0,2.708433734939759,0.0,3.113573407202216,collision_intent:420;hipc_entry:1124;state:415,104,493,0.02423822714681445,completed
73,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,440,440,0,361,83,0,0,0,2026,5812,264,444,1582,884,1142,0,0,0.05564924114671164,5.61218836565097,0.0,2.5954545454545452,0.0,3.1634349030470914,collision_intent:444;hipc_entry:1142;state:440,111,550,0.06994459833795008,completed
74,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,408,408,0,361,51,0,0,0,1942,5548,275,417,1525,825,1117,0,0,0.06014873140857393,5.379501385041551,0.0,2.7377450980392157,0.0,3.0941828254847645,collision_intent:417;hipc_entry:1117;state:408,104,499,0.03393351800554023,completed
75,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,444,444,0,361,87,0,0,0,2087,5983,275,448,1639,892,1195,0,0,0.05596255596255596,5.781163434903047,0.0,2.6914414414414414,0.0,3.3102493074792245,collision_intent:448;hipc_clear_bundle:1;hipc_entry:1194;state:444,112,532,0.051939058171745156,completed
76,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,501,501,0,361,144,0,0,0,2202,6264,339,509,1693,1010,1192,0,0,0.06678486997635934,6.099722991689751,0.0,2.3792415169660677,0.0,3.301939058171745,collision_intent:509;hipc_entry:1192;state:501,127,582,0.08795013850415523,completed
77,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,397,397,0,361,40,0,0,0,1860,5351,226,400,1460,797,1063,0,0,0.0516335389536212,5.152354570637119,0.0,2.677581863979849,0.0,2.9445983379501386,collision_intent:400;hipc_entry:1063;state:397,101,482,0.031163434903047182,completed
78,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,389,389,0,361,32,0,0,0,1883,5447,199,396,1487,785,1098,0,0,0.044638851502916105,5.21606648199446,0.0,2.822622107969152,0.0,3.041551246537396,collision_intent:396;hipc_entry:1098;state:389,99,478,0.03670360110803328,completed
79,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,437,437,0,361,80,0,0,0,1970,5712,195,443,1527,880,1090,0,0,0.04259501965923984,5.457063711911357,0.0,2.494279176201373,0.0,3.0193905817174516,collision_intent:443;hipc_clear_bundle:1;hipc_entry:1089;state:437,110,517,0.02423822714681445,completed
80,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,397,397,0,361,40,0,0,0,1908,5562,159,409,1499,806,1102,0,0,0.035380507343124167,5.285318559556787,0.0,2.7758186397984885,0.0,3.0526315789473686,collision_intent:409;hipc_clear_bundle:1;hipc_entry:1101;state:397,101,502,0.051939058171745156,completed
81,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,516,516,0,361,159,0,0,0,2247,6517,221,530,1717,1046,1201,0,0,0.04292929292929293,6.224376731301939,0.0,2.3275193798449614,0.0,3.326869806094183,collision_intent:530;hipc_entry:1201;state:516,131,591,0.0810249307479225,completed
82,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,443,443,0,361,86,0,0,0,2056,5901,256,451,1605,894,1162,0,0,0.05327783558792924,5.695290858725762,0.0,2.6230248306997743,0.0,3.218836565096953,collision_intent:451;hipc_entry:1162;state:443,113,538,0.035318559556786644,completed
83,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,456,456,0,361,99,0,0,0,1992,5715,258,471,1521,927,1065,0,0,0.056578947368421055,5.518005540166205,0.0,2.335526315789474,0.0,2.9501385041551247,collision_intent:471;hipc_entry:1065;state:456,115,555,0.06578947368421062,completed
84,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,443,443,0,361,86,0,0,0,2058,5933,238,451,1607,894,1164,0,0,0.0493980904939809,5.700831024930748,0.0,2.6275395033860045,0.0,3.224376731301939,collision_intent:451;hipc_clear_bundle:1;hipc_entry:1163;state:443,114,538,0.07271468144044313,completed
85,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,386,386,0,361,29,0,0,0,1848,5345,196,386,1462,772,1076,0,0,0.044718229523157654,5.119113573407202,0.0,2.7875647668393784,0.0,2.9806094182825484,collision_intent:386;hipc_entry:1076;state:386,98,487,0.025623268698060864,completed
86,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,448,448,0,361,91,0,0,0,2033,5850,243,451,1582,899,1134,0,0,0.05126582278481013,5.631578947368421,0.0,2.53125,0.0,3.141274238227147,collision_intent:451;hipc_clear_bundle:1;hipc_entry:1133;state:448,113,534,0.06717451523545703,completed
87,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,413,413,0,361,56,0,0,0,1915,5549,193,422,1493,835,1080,0,0,0.04311885612153709,5.304709141274238,0.0,2.6150121065375305,0.0,2.9916897506925206,collision_intent:422;hipc_entry:1080;state:413,104,501,0.029778393351800547,completed
88,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,453,453,0,361,96,0,0,0,2042,5901,222,463,1579,916,1126,0,0,0.046894803548795945,5.6565096952908585,0.0,2.485651214128035,0.0,3.119113573407202,collision_intent:463;hipc_entry:1126;state:453,116,539,0.07132963988919672,completed
89,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,490,490,0,361,133,0,0,0,2140,6215,199,496,1644,986,1154,0,0,0.04039788875355258,5.92797783933518,0.0,2.3551020408163263,0.0,3.1966759002770084,collision_intent:496;hipc_entry:1154;state:490,124,551,0.04362880886426601,completed
90,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,397,397,0,361,40,0,0,0,1923,5497,269,405,1518,802,1121,0,0,0.059107888376181056,5.326869806094183,0.0,2.8236775818639797,0.0,3.1052631578947367,collision_intent:405;hipc_entry:1121;state:397,100,493,0.032548476454293596,completed
91,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,478,478,0,361,121,0,0,0,2153,6115,341,488,1665,966,1187,0,0,0.06830929487179487,5.96398891966759,0.0,2.48326359832636,0.0,3.2880886426592797,collision_intent:488;hipc_clear_bundle:2;hipc_entry:1185;state:478,121,557,0.05609418282548484,completed
92,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,492,492,0,361,135,0,0,0,2017,5867,181,504,1513,996,1021,0,0,0.03990299823633157,5.587257617728532,0.0,2.0752032520325203,0.0,2.8282548476454292,collision_intent:504;hipc_entry:1021;state:492,126,577,0.06994459833795008,completed
93,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,422,422,0,361,65,0,0,0,2004,5755,254,432,1572,854,1150,0,0,0.053893486102270315,5.551246537396122,0.0,2.7251184834123223,0.0,3.185595567867036,collision_intent:432;hipc_clear_bundle:1;hipc_entry:1149;state:422,107,521,0.029778393351800547,completed
94,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,438,438,0,361,81,0,0,0,1997,5823,165,442,1555,880,1117,0,0,0.035392535392535396,5.531855955678671,0.0,2.550228310502283,0.0,3.0941828254847645,collision_intent:442;hipc_entry:1117;state:438,111,535,0.061634349030470936,completed
95,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,443,443,0,361,86,0,0,0,1991,5758,212,449,1542,892,1099,0,0,0.045857668180834955,5.515235457063712,0.0,2.4808126410835216,0.0,3.044321329639889,collision_intent:449;hipc_entry:1099;state:443,112,516,0.04639889196675906,completed
96,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,423,423,0,361,66,0,0,0,2007,5799,219,429,1578,852,1155,0,0,0.046290424857324035,5.5595567867036015,0.0,2.730496453900709,0.0,3.1994459833795013,collision_intent:429;hipc_clear_bundle:1;hipc_entry:1154;state:423,108,523,0.07548476454293618,completed
97,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,419,419,0,361,62,0,0,0,1939,5581,233,429,1510,848,1091,0,0,0.05146896399381489,5.371191135734072,0.0,2.60381861575179,0.0,3.0221606648199444,collision_intent:429;hipc_entry:1091;state:419,107,507,0.032548476454293596,completed
98,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,444,444,0,361,87,0,0,0,2081,5951,290,452,1629,896,1185,0,0,0.0593654042988741,5.7645429362880884,0.0,2.668918918918919,0.0,3.2825484764542936,collision_intent:452;hipc_entry:1185;state:444,112,540,0.04639889196675906,completed
99,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,426,426,0,361,69,0,0,0,1987,5716,239,437,1550,863,1124,0,0,0.05146425495262705,5.50415512465374,0.0,2.6384976525821595,0.0,3.113573407202216,collision_intent:437;hipc_entry:1124;state:426,107,519,0.06440443213296398,completed
