trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,185.83522816865548,185.83522816865548,4,4,4,109,46,101,12,7,85,2,1240,1,505,1201,311,122,383,235,270,0.27137870855148344,50.5,27.0,collision_intent:122;pi_clear_path:11;pi_entry:259;state:113,0.10000000000000009,0.25,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,58.20331820749036,58.20331820749036,3,3,3,98,34,93,9,3,0,0,339,0,289,730,135,100,189,202,87,0.23893805309734514,28.9,8.7,collision_intent:100;pi_clear_path:2;pi_entry:85;state:102,0.55,0.2446236559139785,known_visit_horizon,commitment_horizon,12,h12,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,86.29303854498126,86.29303854498126,5,5,5,112,50,98,18,0,1,1,550,0,312,787,147,118,194,234,78,0.253448275862069,31.2,7.8,collision_intent:118;pi_clear_path:5;pi_entry:73;state:116,0.55,0.3877551020408163,known_visit_horizon,commitment_horizon,12,h12,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,50.13204211992532,50.13204211992532,2,2,2,71,28,72,3,1,2,2,317,0,221,547,114,77,144,152,69,0.2651162790697674,22.1,6.9,collision_intent:77;pi_clear_path:5;pi_entry:64;state:75,0.25,0.26388888888888884,known_visit_horizon,commitment_horizon,12,h12,10,4
4,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,55.57633976546132,55.57633976546132,1,1,1,79,32,81,2,4,0,0,346,0,275,680,143,83,192,166,109,0.24912891986062718,27.5,10.9,collision_intent:83;pi_clear_path:5;pi_entry:104;state:83,0.3500000000000001,0.23765432098765427,known_visit_horizon,commitment_horizon,12,h12,10,4
5,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,60.86851418679448,60.86851418679448,4,4,4,104,35,89,19,1,0,0,357,0,300,745,152,108,192,216,84,0.26527050610820246,30.0,8.4,collision_intent:108;pi_clear_path:4;pi_entry:80;state:108,0.55,0.2162921348314606,known_visit_horizon,commitment_horizon,12,h12,10,4
6,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,41.712805832527295,41.712805832527295,1,1,1,90,25,84,10,3,0,0,221,0,285,697,156,94,191,188,97,0.2732049036777583,28.5,9.7,collision_intent:94;pi_clear_path:3;pi_entry:94;state:94,0.25,0.125,known_visit_horizon,commitment_horizon,12,h12,10,4
7,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,59.414661637094824,59.414661637094824,2,2,2,115,35,110,9,7,1,1,336,0,363,889,198,121,242,240,123,0.27348066298342544,36.3,12.3,collision_intent:121;pi_clear_path:7;pi_entry:116;state:119,0.3500000000000001,0.1499999999999999,known_visit_horizon,commitment_horizon,12,h12,10,4
8,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,183.2905817776495,183.2905817776495,2,2,2,112,46,111,5,2,105,1,1188,3,522,1261,304,120,402,236,286,0.25228215767634854,52.2,28.6,collision_intent:120;pi_clear_path:7;pi_entry:279;state:116,0.44999999999999996,0.24549549549549554,known_visit_horizon,commitment_horizon,12,h12,10,4
9,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,43.95562695507536,43.95562695507536,2,2,2,90,26,87,7,1,1,1,242,0,294,703,176,92,202,186,108,0.29187396351575456,29.4,10.8,collision_intent:92;pi_clear_path:1;pi_entry:107;state:94,0.30000000000000004,0.1408045977011494,known_visit_horizon,commitment_horizon,12,h12,10,4
10,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,86.47552471580627,86.47552471580627,5,5,5,133,49,117,20,5,1,1,521,0,395,998,184,143,252,280,115,0.24435590969455512,39.5,11.5,collision_intent:143;pi_clear_path:9;pi_entry:106;state:137,0.6499999999999999,0.24145299145299148,known_visit_horizon,commitment_horizon,12,h12,10,4
11,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,115.27443958067366,115.27443958067366,3,3,3,122,67,109,17,2,61,3,686,0,387,953,205,127,260,253,134,0.26383526383526384,38.7,13.4,collision_intent:127;pi_clear_path:3;pi_entry:131;state:126,0.3500000000000001,0.3646788990825689,known_visit_horizon,commitment_horizon,12,h12,10,4
12,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,188.95399135112098,188.95399135112098,4,4,4,112,54,103,13,1,111,1,1249,3,531,1294,296,118,413,234,297,0.23948220064724918,53.1,29.7,collision_intent:118;pi_clear_path:5;pi_entry:292;state:116,0.44999999999999996,0.366504854368932,known_visit_horizon,commitment_horizon,12,h12,10,4
13,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,56.48934565942391,56.48934565942391,4,4,4,105,33,95,14,6,2,2,319,0,354,897,163,112,242,221,133,0.22513812154696133,35.4,13.3,collision_intent:112;pi_clear_path:9;pi_entry:124;state:109,0.44999999999999996,0.12368421052631584,known_visit_horizon,commitment_horizon,12,h12,10,4
14,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,50.654061150983175,50.654061150983175,1,1,1,84,29,83,5,4,0,0,298,0,300,731,166,90,210,178,122,0.2647527910685805,30.0,12.2,collision_intent:90;pi_clear_path:6;pi_entry:116;state:88,0.10000000000000009,0.1536144578313252,known_visit_horizon,commitment_horizon,12,h12,10,4
15,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,50.04960284497228,50.04960284497228,3,3,3,99,29,89,14,2,0,0,277,0,308,768,150,104,204,207,101,0.24752475247524752,30.8,10.1,collision_intent:104;pi_clear_path:5;pi_entry:96;state:103,0.3500000000000001,0.1432584269662922,known_visit_horizon,commitment_horizon,12,h12,10,4
16,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,55.383783667888906,55.383783667888906,4,4,4,102,32,93,13,2,2,2,315,0,323,786,182,106,217,212,111,0.28,32.3,11.1,collision_intent:106;pi_clear_path:3;pi_entry:108;state:106,0.25,0.12096774193548376,known_visit_horizon,commitment_horizon,12,h12,10,4
17,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,53.0302866277657,53.0302866277657,1,1,1,90,31,91,3,1,0,0,312,0,262,674,110,94,168,188,74,0.21912350597609562,26.2,7.4,collision_intent:94;pi_clear_path:4;pi_entry:70;state:94,0.25,0.151098901098901,known_visit_horizon,commitment_horizon,12,h12,10,4
18,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,69.57496492269387,69.57496492269387,4,4,4,127,40,119,12,3,0,0,392,0,403,1007,199,132,271,263,140,0.24567901234567902,40.3,14.0,collision_intent:132;pi_clear_path:6;pi_entry:134;state:131,0.5,0.12815126050420167,known_visit_horizon,commitment_horizon,12,h12,10,4
19,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,60.60741343018651,60.60741343018651,3,3,3,129,35,120,13,2,6,6,322,0,369,921,184,134,235,267,102,0.26173541963015645,36.9,10.2,collision_intent:134;pi_clear_path:3;pi_entry:99;state:133,0.5,0.08749999999999991,known_visit_horizon,commitment_horizon,12,h12,10,4
20,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,56.436680305348546,56.436680305348546,3,3,3,91,32,80,15,2,0,0,341,0,293,727,150,96,197,191,102,0.2546689303904924,29.3,10.2,collision_intent:96;pi_clear_path:5;pi_entry:97;state:95,0.3999999999999999,0.30000000000000004,known_visit_horizon,commitment_horizon,12,h12,10,4
21,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,64.69370770483779,64.69370770483779,1,1,1,94,33,92,6,2,0,0,398,0,288,732,131,100,188,198,90,0.23268206039076378,28.8,9.0,collision_intent:100;pi_clear_path:7;pi_entry:83;state:98,0.3500000000000001,0.1467391304347827,known_visit_horizon,commitment_horizon,12,h12,10,4
22,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,94.98087948398201,94.98087948398201,5,5,5,127,55,115,16,4,0,0,596,0,381,951,189,132,249,263,118,0.2540322580645161,38.1,11.8,collision_intent:132;pi_clear_path:6;pi_entry:112;state:131,0.3999999999999999,0.3065217391304347,known_visit_horizon,commitment_horizon,12,h12,10,4
23,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,57.50634485673003,57.50634485673003,4,4,4,100,33,85,19,2,0,0,332,0,321,805,156,105,216,209,112,0.24148606811145512,32.1,11.2,collision_intent:105;pi_clear_path:5;pi_entry:107;state:104,0.3500000000000001,0.29117647058823537,known_visit_horizon,commitment_horizon,12,h12,10,4
24,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,44.838651559273444,44.838651559273444,2,2,2,94,26,91,7,6,0,0,243,0,316,792,153,102,214,200,116,0.23943661971830985,31.6,11.6,collision_intent:102;pi_clear_path:7;pi_entry:109;state:98,0.3999999999999999,0.07417582417582413,known_visit_horizon,commitment_horizon,12,h12,10,4
25,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,24.802644615659272,24.802644615659272,1,1,1,54,15,55,3,3,0,0,134,0,228,548,134,56,172,114,114,0.2607003891050584,22.8,11.4,collision_intent:56;pi_clear_path:3;pi_entry:111;state:58,0.10000000000000009,0.05909090909090908,known_visit_horizon,commitment_horizon,12,h12,10,4
26,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,102.76908902258909,102.76908902258909,5,5,5,108,40,95,17,3,23,2,646,0,348,854,187,117,231,229,119,0.2710144927536232,34.8,11.9,collision_intent:117;pi_clear_path:7;pi_entry:112;state:112,0.3999999999999999,0.23947368421052628,known_visit_horizon,commitment_horizon,12,h12,10,4
27,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,52.28346566336423,52.28346566336423,2,2,2,50,30,50,4,5,0,0,359,0,200,503,94,56,144,110,90,0.2191142191142191,20.0,9.0,collision_intent:56;pi_clear_path:6;pi_entry:84;state:54,0.55,0.3700000000000001,known_visit_horizon,commitment_horizon,12,h12,10,4
28,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,76.70940388316676,76.70940388316676,4,4,4,92,44,86,10,1,7,5,501,0,313,756,181,100,213,196,117,0.28414442700156983,31.3,11.7,collision_intent:100;pi_clear_path:5;pi_entry:112;state:96,0.3999999999999999,0.33720930232558133,known_visit_horizon,commitment_horizon,12,h12,10,4
29,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,10,True,47.87530729170303,47.87530729170303,2,2,2,88,27,85,7,6,0,0,271,0,287,717,143,93,194,185,102,0.24612736660929432,28.7,10.2,collision_intent:93;pi_clear_path:6;pi_entry:96;state:92,0.10000000000000009,0.14411764705882346,known_visit_horizon,commitment_horizon,12,h12,10,4
