trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,"(9,10);(8,11);(2,1);(1,7);(17,13);(4,13);(0,11);(5,8);(0,13);(14,9)",10,True,185.83522816865548,185.83522816865548,00:3;01:3;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(17,13);(11,9);(7,7);(8,11)",1240,1,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,"(16,15);(17,5);(14,13);(15,3);(13,7);(11,2);(15,16);(16,6);(9,14);(7,16)",10,True,58.20331820749036,58.20331820749036,00:4;01:0;02:0;03:6,"(0,0);(0,6);(0,12);(0,18)","(16,16);(9,14);(7,16);(13,7)",339,0,known_visit_horizon,commitment_horizon,12,h12,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,"(0,4);(8,8);(13,2);(0,2);(12,18);(0,9);(16,12);(4,15);(14,2);(12,9)",10,True,86.29303854498126,86.29303854498126,00:7;01:2;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(12,18);(16,5);(1,12);(0,8)",550,0,known_visit_horizon,commitment_horizon,12,h12,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,"(15,11);(11,8);(11,16);(7,17);(10,5);(0,15);(0,13);(1,12);(3,14);(2,7)",10,True,50.13204211992532,50.13204211992532,00:3;01:4;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(15,13);(11,16);(2,7);(0,13)",317,0,known_visit_horizon,commitment_horizon,12,h12,10,4
4,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,"(13,1);(17,14);(8,0);(10,2);(16,10);(4,18);(0,17);(1,0);(12,16);(8,13)",10,True,55.57633976546132,55.57633976546132,00:4;01:0;02:4;03:2,"(0,0);(0,6);(0,12);(0,18)","(13,1);(11,10);(16,10);(4,18)",346,0,known_visit_horizon,commitment_horizon,12,h12,10,4
5,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,"(1,9);(12,6);(16,8);(14,1);(3,5);(8,15);(1,6);(10,6);(16,3);(15,14)",10,True,60.86851418679448,60.86851418679448,00:1;01:7;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(15,12);(14,1);(15,14);(8,15)",357,0,known_visit_horizon,commitment_horizon,12,h12,10,4
6,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,"(4,12);(9,2);(4,2);(13,8);(16,13);(6,13);(18,2);(4,8);(0,15);(18,7)",10,True,41.712805832527295,41.712805832527295,00:4;01:3;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(18,7);(15,13);(10,8);(12,7)",221,0,known_visit_horizon,commitment_horizon,12,h12,10,4
7,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,"(7,3);(17,14);(1,9);(13,14);(10,5);(7,16);(18,15);(16,7);(2,12);(9,2)",10,True,59.414661637094824,59.414661637094824,00:3;01:1;02:5;03:1,"(0,0);(0,6);(0,12);(0,18)","(10,16);(10,7);(18,15);(9,2)",336,0,known_visit_horizon,commitment_horizon,12,h12,10,4
8,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,"(4,16);(9,10);(12,8);(12,15);(11,6);(17,7);(0,5);(2,5);(1,5);(17,0)",10,True,183.2905817776495,183.2905817776495,00:0;01:4;02:1;03:5,"(0,0);(0,6);(0,12);(0,18)","(16,2);(11,8);(12,10);(17,0)",1188,3,known_visit_horizon,commitment_horizon,12,h12,10,4
9,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,"(12,16);(16,17);(2,7);(18,12);(17,1);(8,2);(9,18);(10,3);(1,4);(1,1)",10,True,43.95562695507536,43.95562695507536,00:4;01:1;02:1;03:4,"(0,0);(0,6);(0,12);(0,18)","(18,3);(10,1);(1,1);(18,12)",242,0,known_visit_horizon,commitment_horizon,12,h12,10,4
10,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,"(4,2);(13,14);(11,18);(12,10);(5,14);(10,7);(4,14);(8,6);(16,5);(9,18)",10,True,86.47552471580627,86.47552471580627,00:8;01:0;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(9,18);(5,5);(10,15);(5,2)",521,0,known_visit_horizon,commitment_horizon,12,h12,10,4
11,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,"(0,16);(7,11);(14,15);(9,7);(5,12);(8,13);(18,17);(8,17);(13,9);(5,2)",10,True,115.27443958067366,115.27443958067366,00:4;01:4;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(6,12);(18,17);(5,17);(5,12)",686,0,known_visit_horizon,commitment_horizon,12,h12,10,4
12,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,"(16,8);(12,16);(3,3);(5,13);(18,15);(2,17);(2,9);(3,5);(12,6);(9,0)",10,True,188.95399135112098,188.95399135112098,00:6;01:0;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(12,6);(2,6);(12,1);(15,16)",1249,3,known_visit_horizon,commitment_horizon,12,h12,10,4
13,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h12_bernoulli_025,known_visit_10target_300.csv,"(7,7);(3,3);(18,5);(2,10);(12,4);(1,9);(11,11);(13,1);(14,2);(18,3)",10,True,56.48934565942391,56.48934565942391,00:1;01:1;02:7;03:1,"(0,0);(0,6);(0,12);(0,18)","(10,11);(14,1);(18,5);(11,11)",319,0,known_visit_horizon,commitment_horizon,12,h12,10,4
